Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,False,MIN,"L,0-2",30,29,0,2,1,0,0,0,1,0,13,0,0,0,0,0,0,0,0.069,0.1,0.103,0.203,3,12,R,J.Berríos(84),0.06896551724137931,0.1,0.10344827586206896,0.20344827586206898
2,Mar 30,False,MIN,"W,2-1",34,30,2,4,0,0,1,2,3,0,13,0,0,1,0,0,0,0,0.102,0.156,0.169,0.326,5,12,R,J.Odorizzi(75),0.13333333333333333,0.20588235294117646,0.23333333333333334,0.4392156862745098
3,Mar 31,False,MIN,"L,3-9",37,31,3,6,1,0,0,3,6,0,13,0,0,0,0,1,0,0,0.133,0.218,0.189,0.407,7,11,R,M.Pineda(64),0.1935483870967742,0.32432432432432434,0.22580645161290322,0.5501307759372276
4,Apr 1,True,CHW,"W,5-3",37,32,5,8,3,0,0,4,5,1,6,0,0,0,1,1,0,0,0.164,0.254,0.23,0.483,8,11,R,I.Nova(64),0.25,0.35135135135135137,0.34375,0.6951013513513513
5,Apr 3,True,CHW,"L,3-8",35,34,3,5,0,0,1,3,1,0,13,0,0,0,2,0,0,0,0.16,0.237,0.231,0.468,5,11,L,C.Rodón(74),0.14705882352941177,0.17142857142857143,0.23529411764705882,0.40672268907563025
6,Apr 4,True,TOR,"W,4-1",36,28,4,7,1,0,0,4,5,1,7,0,1,2,1,0,0,0,0.174,0.255,0.239,0.494,8,10,R,A.Sanchez(57),0.25,0.3333333333333333,0.2857142857142857,0.6190476190476191
7,Apr 5,True,TOR,"W,3-2",31,28,3,4,1,0,2,3,3,0,10,0,0,0,0,1,1,0,0.17,0.251,0.259,0.51,3,10,R,T.Thornton(60),0.14285714285714285,0.22580645161290322,0.39285714285714285,0.618663594470046
8,Apr 6,True,TOR,"W,7-2",39,33,7,8,3,0,0,5,6,0,13,0,0,0,0,0,2,0,0.18,0.266,0.269,0.536,8,9,L,T.Pannone(36),0.24242424242424243,0.358974358974359,0.3333333333333333,0.6923076923076923
9,Apr 7,True,TOR,"W,3-1",31,30,3,6,3,0,0,3,1,0,9,0,0,0,0,0,1,0,0.182,0.262,0.273,0.535,4,10,R,M.Stroman(53),0.2,0.22580645161290322,0.3,0.5258064516129032
10,Apr 9,False,DET,"W,8-2",37,32,8,8,2,0,4,7,4,0,8,0,0,1,0,1,1,1,0.189,0.269,0.316,0.585,2,12,R,J.Zimmermann(39),0.25,0.32432432432432434,0.6875,1.0118243243243243
11,Apr 10,False,DET,"L,1-4",37,31,1,5,3,0,0,1,5,0,9,1,0,0,0,1,0,0,0.186,0.272,0.311,0.582,9,13,L,M.Boyd(64),0.16129032258064516,0.2972972972972973,0.25806451612903225,0.5553618134263296
12,Apr 11,False,DET,"W,4-0",41,35,4,11,2,0,1,4,6,0,8,0,0,0,0,1,2,1,0.198,0.285,0.324,0.61,10,10,R,S.Turnbull(37),0.3142857142857143,0.4146341463414634,0.45714285714285713,0.8717770034843205
13,Apr 12,False,KCR,"L,1-8",38,31,1,4,1,0,1,1,6,2,12,1,0,0,0,0,0,0,0.193,0.286,0.319,0.605,10,11,R,B.Keller(69),0.12903225806451613,0.2894736842105263,0.25806451612903225,0.5475382003395586
14,Apr 13,False,KCR,"L,0-3",30,28,0,2,1,0,0,0,2,0,8,0,0,0,0,1,0,0,0.185,0.276,0.306,0.582,3,9,R,H.Bailey(77),0.07142857142857142,0.13333333333333333,0.10714285714285714,0.24047619047619045
15,Apr 14,False,KCR,"L,8-9",39,36,8,11,2,0,1,7,3,1,4,0,0,0,0,1,0,0,0.194,0.282,0.316,0.599,4,11,R,J.Junis(40),0.3055555555555556,0.358974358974359,0.4444444444444444,0.8034188034188035
16,Apr 15,False,SEA,"W,6-4",41,33,6,7,0,0,1,4,7,0,10,1,0,0,1,1,2,0,0.196,0.288,0.315,0.604,8,9,L,Y.Kikuchi(52),0.21212121212121213,0.36585365853658536,0.30303030303030304,0.6688839615668885
