Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,CHW,"W,5-3",36,31,5,5,1,2,0,4,3,0,7,1,0,1,3,0,2,0,0.161,0.25,0.323,0.573,7,9,L,C.Rodón(57),0.16129032258064516,0.25,0.3225806451612903,0.5725806451612903
2,Mar 30,True,CHW,"W,8-6",39,32,8,10,3,0,0,8,5,0,4,1,1,0,0,1,1,0,0.238,0.338,0.365,0.703,7,9,R,R.López(32),0.3125,0.41025641025641024,0.40625,0.8165064102564102
3,Mar 31,True,CHW,"L,3-6",34,33,3,6,2,0,0,3,1,0,9,0,0,0,0,0,0,0,0.219,0.296,0.323,0.619,4,9,R,L.Giolito(67),0.18181818181818182,0.20588235294117646,0.24242424242424243,0.4483065953654189
4,Apr 2,True,MIN,"L,4-5",40,37,4,10,2,1,2,4,1,0,7,1,0,1,1,1,1,0,0.233,0.297,0.383,0.681,6,11,R,J.Berríos(55),0.2702702702702703,0.3,0.5405405405405406,0.8405405405405406
5,Apr 3,True,MIN,"L,6-7",39,36,6,9,0,1,1,6,3,0,5,0,0,0,1,0,1,1,0.237,0.299,0.385,0.684,6,11,R,K.Gibson(26),0.25,0.3076923076923077,0.3888888888888889,0.6965811965811965
6,Apr 4,False,DET,"L,4-5",37,34,4,8,1,1,1,3,2,0,12,0,0,1,0,0,0,0,0.236,0.295,0.389,0.684,6,9,R,S.Turnbull(58),0.23529411764705882,0.2702702702702703,0.4117647058823529,0.6820349761526232
7,Apr 6,False,DET,"L,4-7",35,33,4,6,0,0,3,4,2,0,8,0,0,0,0,0,1,0,0.229,0.286,0.398,0.684,4,12,L,M.Moore(60),0.18181818181818182,0.22857142857142856,0.45454545454545453,0.6831168831168831
8,Apr 7,False,DET,"L,1-3",33,31,1,7,1,0,0,1,2,0,10,0,0,0,0,0,2,2,0.228,0.284,0.382,0.666,5,9,R,T.Ross(70),0.22580645161290322,0.2727272727272727,0.25806451612903225,0.530791788856305
9,Apr 8,True,SEA,"L,5-13",41,37,5,10,2,0,0,5,3,0,9,1,0,0,0,0,0,0,0.234,0.291,0.375,0.666,9,12,R,F.Hernández(40),0.2702702702702703,0.34146341463414637,0.32432432432432434,0.6657877389584708
10,Apr 9,True,SEA,"L,3-6",38,33,3,8,3,1,0,3,3,0,6,0,0,2,1,1,1,0,0.234,0.291,0.377,0.668,8,11,L,M.Gonzales(53),0.24242424242424243,0.2894736842105263,0.3939393939393939,0.6834130781499203
11,Apr 10,True,SEA,"L,5-6",39,35,5,10,2,1,2,5,4,2,5,0,0,0,0,0,5,2,0.239,0.298,0.395,0.693,7,10,L,Y.Kikuchi(52),0.2857142857142857,0.358974358974359,0.5714285714285714,0.9304029304029304
12,Apr 11,True,SEA,"L,6-7",46,40,6,8,4,0,3,6,4,0,14,2,0,0,2,0,0,0,0.235,0.298,0.408,0.706,10,13,R,M.Leake(43),0.2,0.30434782608695654,0.525,0.8293478260869566
13,Apr 12,True,CLE,"W,8-1",42,35,8,13,4,1,1,7,5,0,9,1,0,1,0,1,2,0,0.246,0.311,0.425,0.736,10,9,R,C.Carrasco(16),0.37142857142857144,0.4523809523809524,0.6285714285714286,1.0809523809523809
14,Apr 13,True,CLE,"W,3-0",31,29,3,7,1,0,1,3,1,0,5,0,1,0,0,0,0,0,0.246,0.309,0.422,0.731,4,9,R,J.Rodríguez(54),0.2413793103448276,0.25806451612903225,0.3793103448275862,0.6373748609566184
15,Apr 14,True,CLE,"W,9-8",42,34,9,11,0,0,3,9,8,0,6,0,0,0,0,0,3,1,0.251,0.319,0.433,0.753,9,10,R,C.Kluber(21),0.3235294117647059,0.4523809523809524,0.5882352941176471,1.0406162464985995
16,Apr 15,False,CHW,"L,4-5",37,29,4,6,3,0,2,4,7,0,6,0,0,1,0,2,1,1,0.249,0.321,0.438,0.759,6,10,R,E.Santana(43),0.20689655172413793,0.35135135135135137,0.5172413793103449,0.8685927306616963
17,Apr 16,False,CHW,"L,1-5",33,30,1,5,0,0,1,1,3,0,7,0,0,0,0,2,0,0,0.244,0.317,0.429,0.746,5,9,R,R.López(61),0.16666666666666666,0.24242424242424243,0.26666666666666666,0.509090909090909
18,Apr 17,False,CHW,"W,4-3",44,36,4,7,0,0,1,4,7,2,11,1,0,0,1,1,0,1,0.241,0.319,0.42,0.739,10,11,R,L.Giolito(62),0.19444444444444445,0.3409090909090909,0.2777777777777778,0.6186868686868687
19,Apr 18,False,NYY,"W,6-1",39,36,6,11,3,0,2,6,1,0,14,0,0,2,0,0,1,0,0.245,0.318,0.427,0.746,6,10,R,D.Germán(57),0.3055555555555556,0.3076923076923077,0.5555555555555556,0.8632478632478633
20,Apr 19,False,NYY,"L,2-6",37,31,2,5,2,0,0,2,6,0,11,0,0,0,2,1,3,1,0.241,0.317,0.418,0.735,8,9,L,C.Sabathia(60),0.16129032258064516,0.2972972972972973,0.22580645161290322,0.5231037489102005
21,Apr 20,False,NYY,"L,2-9",35,31,2,6,1,1,2,2,4,0,8,0,0,0,0,2,0,0,0.239,0.316,0.421,0.737,6,10,R,M.Tanaka(69),0.1935483870967742,0.2857142857142857,0.4838709677419355,0.7695852534562212
22,Apr 21,False,NYY,"L,6-7",42,39,6,10,2,0,2,6,3,0,20,0,0,0,0,0,3,1,0.24,0.315,0.423,0.739,6,10,L,J.Paxton(77),0.2564102564102564,0.30952380952380953,0.46153846153846156,0.7710622710622711
23,Apr 22,False,TBR,"L,3-6",35,32,3,6,0,0,3,3,3,0,7,0,0,0,0,1,0,0,0.238,0.313,0.425,0.738,5,10,R,Y.Chirinos(50),0.1875,0.2571428571428571,0.46875,0.7258928571428571
24,Apr 23,False,TBR,"L,2-5",36,33,2,6,1,1,1,1,2,0,10,1,0,0,0,0,0,0,0.235,0.311,0.423,0.733,7,9,R,R.Stanek(52),0.18181818181818182,0.25,0.36363636363636365,0.6136363636363636
25,Apr 24,False,TBR,"W,10-2",43,37,10,14,3,1,2,9,5,2,7,0,0,1,1,1,1,1,0.242,0.317,0.434,0.75,6,9,L,B.Snell(41),0.3783783783783784,0.4418604651162791,0.6756756756756757,1.1175361407919548
26,Apr 26,True,LAA,"L,1-5",31,27,1,5,0,1,0,1,3,0,8,0,0,1,0,3,0,1,0.24,0.315,0.428,0.743,3,9,L,T.Skaggs(63),0.18518518518518517,0.25806451612903225,0.25925925925925924,0.5173237753882916
27,Apr 27,True,LAA,"W,9-4",42,38,9,15,2,2,0,9,4,0,7,0,0,0,0,1,0,0,0.246,0.32,0.433,0.754,9,10,R,C.Bedrosian(52),0.39473684210526316,0.4523809523809524,0.5526315789473685,1.005012531328321
28,Apr 28,True,LAA,"L,3-7",39,33,3,6,1,0,0,2,4,0,7,1,0,1,0,0,0,0,0.244,0.319,0.426,0.745,9,9,R,M.Harvey(71),0.18181818181818182,0.28205128205128205,0.21212121212121213,0.4941724941724942
29,Apr 29,True,TBR,"L,5-8",35,32,5,5,0,1,1,5,2,0,10,0,0,1,1,0,1,0,0.241,0.315,0.422,0.737,3,9,R,R.Stanek(53),0.15625,0.2,0.3125,0.5125
