Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,SFG,"W,2-0",28,27,2,6,1,0,1,2,1,0,9,0,0,0,0,2,0,1,0.222,0.25,0.37,0.62,2,14,L,M.Bumgarner(67),0.2222222222222222,0.25,0.37037037037037035,0.6203703703703703
2,Mar 29,True,SFG,"W,4-1",34,28,4,8,2,0,1,4,4,0,9,1,0,1,0,0,1,0,0.255,0.323,0.418,0.741,6,15,L,D.Holland(45),0.2857142857142857,0.38235294117647056,0.4642857142857143,0.8466386554621849
3,Mar 30,True,SFG,"L,2-3",35,35,2,8,3,0,0,2,0,0,9,0,0,0,1,1,2,0,0.244,0.289,0.378,0.666,6,16,R,D.Rodríguez(53),0.22857142857142856,0.22857142857142856,0.3142857142857143,0.5428571428571428
4,Mar 31,True,SFG,"W,3-1",37,32,3,8,3,0,0,3,5,2,4,0,0,0,1,0,0,0,0.246,0.306,0.369,0.675,10,14,R,J.Samardzija(57),0.25,0.35135135135135137,0.34375,0.6951013513513513
5,Apr 1,True,ARI,"L,3-10",34,31,3,6,1,0,1,3,2,0,5,0,0,1,0,1,0,0,0.235,0.292,0.359,0.651,4,14,R,M.Kelly(51),0.1935483870967742,0.23529411764705882,0.3225806451612903,0.5578747628083491
6,Apr 2,True,ARI,"L,5-8",39,38,5,11,0,0,3,5,1,0,13,0,0,0,0,0,1,0,0.246,0.295,0.393,0.687,7,15,R,Z.Greinke(58),0.2894736842105263,0.3076923076923077,0.5263157894736842,0.8340080971659919
7,Apr 3,True,ARI,"W,4-1",34,28,4,5,1,0,1,4,6,0,7,0,0,0,0,1,0,0,0.237,0.299,0.384,0.682,6,15,L,R.Ray(54),0.17857142857142858,0.3235294117647059,0.32142857142857145,0.6449579831932774
8,Apr 5,False,STL,"W,5-3",42,35,5,9,1,0,2,5,6,0,10,0,0,1,0,0,0,0,0.24,0.307,0.394,0.701,10,16,R,J.Flaherty(59),0.2571428571428571,0.35714285714285715,0.45714285714285713,0.8142857142857143
9,Apr 6,False,STL,"W,6-4",45,35,6,9,3,0,3,6,10,0,8,0,0,0,0,1,2,0,0.242,0.323,0.419,0.742,12,17,R,M.Wacha(58),0.2571428571428571,0.4222222222222222,0.6,1.0222222222222221
10,Apr 7,False,STL,"L,1-4",34,32,1,6,4,0,0,1,2,0,12,0,0,0,0,0,0,0,0.237,0.315,0.408,0.723,6,13,R,A.Wainwright(67),0.1875,0.23529411764705882,0.3125,0.5477941176470589
11,Apr 8,False,SFG,"W,6-5",37,32,6,7,1,0,3,6,2,0,4,2,1,0,0,0,1,1,0.235,0.314,0.419,0.733,4,14,L,M.Bumgarner(46),0.21875,0.2972972972972973,0.53125,0.8285472972972974
12,Apr 9,False,SFG,"L,2-7",33,31,2,7,1,0,1,2,2,0,10,0,0,0,0,1,0,1,0.234,0.311,0.414,0.725,4,13,L,D.Holland(70),0.22580645161290322,0.2727272727272727,0.3548387096774194,0.6275659824046921
13,Apr 10,False,SFG,"W,3-1",35,31,3,6,0,1,1,3,2,0,7,1,1,0,1,2,0,0,0.231,0.308,0.41,0.717,5,14,R,D.Rodríguez(65),0.1935483870967742,0.2571428571428571,0.3548387096774194,0.6119815668202765
14,Apr 11,False,ARI,"W,7-6",37,31,7,8,1,0,3,7,3,0,14,1,1,1,0,2,0,0,0.233,0.309,0.422,0.731,3,17,R,Z.Godley(41),0.25806451612903225,0.32432432432432434,0.5806451612903226,0.904969485614647
15,Apr 12,False,ARI,"W,2-1",34,32,2,5,3,0,1,2,2,0,12,0,0,0,0,0,0,0,0.228,0.303,0.416,0.719,5,13,R,L.Weaver(63),0.15625,0.20588235294117646,0.34375,0.5496323529411764
16,Apr 13,False,ARI,"W,5-4",36,35,5,10,3,0,2,5,1,0,10,0,0,0,0,0,0,1,0.232,0.303,0.425,0.728,4,16,R,M.Kelly(39),0.2857142857142857,0.3055555555555556,0.5428571428571428,0.8484126984126984
17,Apr 14,False,ARI,"L,4-8",33,32,4,7,1,0,2,4,1,0,9,0,0,0,0,2,0,0,0.231,0.3,0.426,0.725,2,13,R,Z.Greinke(66),0.21875,0.24242424242424243,0.4375,0.6799242424242424
18,Apr 15,True,COL,"L,2-5",36,33,2,8,1,0,2,2,2,0,7,1,0,0,0,1,0,0,0.232,0.3,0.427,0.727,7,12,R,A.Senzatela(61),0.24242424242424243,0.3055555555555556,0.45454545454545453,0.7601010101010102
19,Apr 16,True,COL,"L,2-8",34,29,2,5,1,0,1,2,5,0,7,0,0,0,0,3,0,0,0.229,0.3,0.422,0.721,5,15,R,J.Gray(69),0.1724137931034483,0.29411764705882354,0.3103448275862069,0.6044624746450304
20,Apr 18,True,CIN,"L,1-4",32,30,1,6,2,0,0,1,2,0,13,0,0,0,0,2,0,0,0.228,0.297,0.414,0.712,4,13,R,T.Roark(59),0.2,0.25,0.26666666666666666,0.5166666666666666
