Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,CHC,"L,4-12",34,32,4,6,1,0,2,4,2,0,6,0,0,0,0,0,0,1,0.188,0.235,0.406,0.642,3,9,L,J.Lester(57),0.1875,0.23529411764705882,0.40625,0.6415441176470589
2,Mar 30,True,CHC,"W,8-6",44,32,8,10,2,0,2,8,12,0,14,0,0,0,1,1,0,1,0.25,0.385,0.484,0.869,12,9,R,Y.Darvish(39),0.3125,0.5,0.5625,1.0625
3,Mar 31,True,CHC,"W,11-10",41,34,11,11,1,1,3,10,6,0,7,0,0,1,0,1,2,0,0.276,0.395,0.551,0.946,5,11,L,C.Hamels(36),0.3235294117647059,0.4146341463414634,0.6764705882352942,1.0911047345767575
4,Apr 1,True,HOU,"L,1-2",28,28,1,2,0,0,1,1,0,0,7,0,0,0,0,0,0,1,0.23,0.333,0.468,0.802,0,9,R,B.Peacock(71),0.07142857142857142,0.07142857142857142,0.17857142857142858,0.25
5,Apr 2,True,HOU,"W,6-4",37,32,6,9,2,1,1,6,4,0,9,1,0,0,0,0,0,0,0.241,0.342,0.475,0.817,7,9,R,J.Verlander(35),0.28125,0.3783783783783784,0.5,0.8783783783783784
6,Apr 3,True,HOU,"W,4-0",33,29,4,5,1,0,1,4,4,0,13,0,0,0,0,0,2,0,0.23,0.332,0.449,0.781,5,10,R,G.Cole(58),0.1724137931034483,0.2727272727272727,0.3103448275862069,0.5830721003134796
7,Apr 4,False,LAA,"W,11-4",45,39,11,15,3,0,2,11,4,0,10,2,0,0,0,1,0,0,0.257,0.355,0.478,0.833,7,9,R,M.Harvey(13),0.38461538461538464,0.4666666666666667,0.6153846153846154,1.0820512820512822
8,Apr 5,False,LAA,"L,1-3",35,32,1,6,1,0,1,1,3,0,12,0,0,0,0,1,2,0,0.248,0.343,0.457,0.801,7,10,R,F.Peña(57),0.1875,0.2571428571428571,0.3125,0.5696428571428571
9,Apr 6,False,LAA,"L,1-5",34,31,1,6,3,0,0,1,1,0,12,1,1,0,0,1,0,0,0.242,0.333,0.439,0.773,6,10,L,T.Skaggs(63),0.1935483870967742,0.23529411764705882,0.2903225806451613,0.5256166982922201
10,Apr 7,False,LAA,"L,2-7",36,29,2,6,1,0,1,2,5,0,7,2,0,0,0,3,0,1,0.239,0.336,0.431,0.767,7,9,R,C.Stratton(43),0.20689655172413793,0.3611111111111111,0.3448275862068966,0.7059386973180077
11,Apr 9,False,ARI,"L,4-5",37,35,4,8,3,0,0,3,1,0,11,0,1,0,1,0,0,0,0.238,0.328,0.419,0.748,6,13,R,Z.Greinke(54),0.22857142857142856,0.24324324324324326,0.3142857142857143,0.5575289575289575
12,Apr 10,False,ARI,"W,5-2",41,35,5,8,1,0,1,5,4,0,15,0,1,0,1,1,2,0,0.237,0.327,0.412,0.739,9,15,L,R.Ray(68),0.22857142857142856,0.2926829268292683,0.34285714285714286,0.6355400696864111
13,Apr 12,True,OAK,"L,6-8",37,36,6,10,3,0,2,6,1,0,12,0,0,0,0,0,1,1,0.241,0.324,0.422,0.746,4,10,R,M.Fiers(34),0.2777777777777778,0.2972972972972973,0.5277777777777778,0.825075075075075
14,Apr 14,True,OAK,"W,8-7",38,33,8,8,1,2,1,7,3,0,4,2,0,0,2,0,3,0,0.241,0.326,0.427,0.752,6,10,L,B.Anderson(59),0.24242424242424243,0.34210526315789475,0.48484848484848486,0.8269537480063796
15,Apr 15,True,LAA,"W,12-7",46,38,12,14,3,0,3,11,7,0,6,1,0,0,0,0,3,0,0.251,0.338,0.446,0.785,10,9,R,T.Cahill(36),0.3684210526315789,0.4782608695652174,0.6842105263157895,1.162471395881007
16,Apr 16,True,LAA,"W,5-0",34,31,5,9,2,0,2,5,3,0,5,0,0,0,0,1,0,0,0.253,0.339,0.452,0.791,5,9,R,J.Barría(40),0.2903225806451613,0.35294117647058826,0.5483870967741935,0.9013282732447818
17,Apr 17,True,LAA,"W,5-4",33,29,5,6,1,1,0,4,3,0,8,0,1,0,1,0,0,1,0.25,0.336,0.445,0.781,4,10,R,M.Harvey(37),0.20689655172413793,0.2727272727272727,0.3103448275862069,0.5830721003134796
18,Apr 19,True,HOU,"L,2-7",34,30,2,4,1,0,2,2,4,0,9,0,0,0,0,1,0,0,0.244,0.331,0.441,0.772,5,9,R,J.Verlander(72),0.13333333333333333,0.23529411764705882,0.36666666666666664,0.6019607843137255
19,Apr 20,True,HOU,"W,9-4",38,34,9,10,3,1,1,8,4,0,12,0,0,0,1,0,2,1,0.247,0.333,0.446,0.779,5,9,R,G.Cole(16),0.29411764705882354,0.3684210526315789,0.5294117647058824,0.8978328173374612
20,Apr 21,True,HOU,"W,11-10",39,31,11,10,3,1,2,11,4,0,6,1,0,2,0,1,0,0,0.251,0.336,0.457,0.793,4,9,R,C.McHugh(6),0.3225806451612903,0.38461538461538464,0.6774193548387096,1.0620347394540943
21,Apr 22,False,OAK,"L,1-6",38,32,1,6,2,0,0,1,5,0,13,1,0,0,0,1,2,0,0.248,0.335,0.447,0.782,10,10,R,C.Bassitt(66),0.1875,0.3157894736842105,0.25,0.5657894736842105
22,Apr 23,False,OAK,"L,5-11",42,39,5,14,4,0,1,5,2,0,9,0,0,1,1,2,1,0,0.254,0.337,0.452,0.79,10,9,R,F.Montas(43),0.358974358974359,0.38095238095238093,0.5384615384615384,0.9194139194139194
23,Apr 24,False,OAK,"L,5-6",36,32,5,7,2,0,3,4,3,0,11,0,1,0,0,1,0,0,0.252,0.335,0.457,0.792,4,11,R,A.Brooks(50),0.21875,0.2777777777777778,0.5625,0.8402777777777778
24,Apr 25,False,SEA,"L,2-14",37,35,2,9,1,0,0,2,2,0,12,0,0,0,1,2,0,0,0.253,0.334,0.449,0.783,8,10,L,M.Gonzales(74),0.2571428571428571,0.2972972972972973,0.2857142857142857,0.583011583011583
25,Apr 26,False,SEA,"L,4-5",46,37,4,6,1,0,2,4,9,1,11,0,0,0,0,1,2,1,0.248,0.333,0.445,0.778,9,11,L,Y.Kikuchi(55),0.16216216216216217,0.32608695652173914,0.35135135135135137,0.6774383078730906
26,Apr 27,False,SEA,"W,15-1",55,49,15,20,7,0,3,15,5,0,7,1,0,0,2,0,0,0,0.257,0.341,0.461,0.802,13,9,R,M.Leake(22),0.40816326530612246,0.4727272727272727,0.7346938775510204,1.2074211502782932
27,Apr 28,False,SEA,"W,14-1",49,46,14,17,1,0,4,13,2,0,13,0,0,1,4,1,1,0,0.263,0.343,0.471,0.814,8,9,R,E.Swanson(12),0.3695652173913043,0.3877551020408163,0.6521739130434783,1.0399290150842946
28,Apr 30,True,PIT,"L,4-6",46,39,4,7,0,0,1,4,7,0,13,0,0,0,0,1,2,1,0.26,0.342,0.462,0.804,9,10,R,J.Lyles(49),0.1794871794871795,0.30434782608695654,0.2564102564102564,0.5607580824972129
29,May 1,True,PIT,"L,5-7",38,35,5,7,3,0,3,5,3,0,8,0,0,0,1,0,0,0,0.258,0.339,0.465,0.804,6,11,R,J.Taillon(52),0.2,0.2631578947368421,0.5428571428571428,0.806015037593985
30,May 3,True,TOR,"L,0-1",43,38,0,4,1,0,0,0,5,2,12,0,0,0,0,0,0,0,0.252,0.334,0.453,0.787,7,11,R,T.Thornton(78),0.10526315789473684,0.20930232558139536,0.13157894736842105,0.3408812729498164
31,May 4,True,TOR,"W,8-5",38,31,8,7,0,1,1,8,7,0,7,0,0,0,0,0,1,0,0.251,0.335,0.451,0.786,6,10,L,T.Pannone(17),0.22580645161290322,0.3684210526315789,0.3870967741935484,0.7555178268251272
32,May 5,True,TOR,"W,10-2",37,35,10,12,3,0,2,10,2,0,4,0,0,0,0,1,0,0,0.254,0.337,0.455,0.792,3,9,R,C.Buchholz(18),0.34285714285714286,0.3783783783783784,0.6,0.9783783783783784
33,May 7,False,PIT,"L,4-5",39,30,4,5,3,0,1,4,7,0,12,1,1,0,1,2,1,0,0.252,0.337,0.453,0.79,8,15,L,S.Brault(52),0.16666666666666666,0.3333333333333333,0.36666666666666664,0.7
34,May 8,False,PIT,"W,9-6",43,35,9,9,2,0,3,9,8,1,9,0,0,0,0,1,4,0,0.252,0.339,0.457,0.795,7,18,R,N.Kingham(50),0.2571428571428571,0.3953488372093023,0.5714285714285714,0.9667774086378738
35,May 9,False,HOU,"L,2-4",32,28,2,3,0,0,1,2,4,0,10,0,0,0,0,0,0,0,0.249,0.336,0.451,0.787,3,11,L,W.Miley(65),0.10714285714285714,0.21875,0.21428571428571427,0.4330357142857143
36,May 10,False,HOU,"L,0-3",31,28,0,2,0,0,0,0,2,0,10,1,0,0,0,1,0,0,0.244,0.332,0.442,0.774,4,9,R,J.Verlander(81),0.07142857142857142,0.16129032258064516,0.07142857142857142,0.23271889400921658
37,May 11,False,HOU,"L,4-11",36,35,4,9,1,0,2,4,1,0,18,0,0,0,0,0,1,1,0.245,0.331,0.443,0.773,5,9,R,G.Cole(72),0.2571428571428571,0.2777777777777778,0.45714285714285713,0.734920634920635
38,May 12,False,HOU,"L,5-15",41,37,5,9,2,0,2,5,4,0,14,0,0,0,0,0,0,0,0.245,0.33,0.443,0.773,9,9,R,C.Martin(62),0.24324324324324326,0.3170731707317073,0.4594594594594595,0.7765326301911668
39,May 14,False,KCR,"L,5-11",39,37,5,10,6,1,0,5,2,0,12,0,0,0,0,0,0,0,0.245,0.33,0.444,0.774,7,10,L,D.Duffy(42),0.2702702702702703,0.3076923076923077,0.4864864864864865,0.7941787941787942
40,May 15,False,KCR,"W,6-1",42,37,6,12,4,0,3,6,2,0,10,3,0,0,0,1,0,1,0.248,0.332,0.451,0.782,9,10,R,J.López(40),0.32432432432432434,0.40476190476190477,0.6756756756756757,1.0804375804375805
41,May 16,False,KCR,"W,16-1",56,47,16,21,2,0,5,14,8,0,6,0,0,1,0,1,0,0,0.254,0.338,0.462,0.801,13,9,R,H.Bailey(25),0.44680851063829785,0.5178571428571429,0.8085106382978723,1.3263677811550152
42,May 17,True,STL,"W,7-3",35,33,7,11,2,0,2,7,1,0,13,1,0,0,0,1,1,0,0.256,0.339,0.465,0.804,4,9,R,M.Mikolas(10),0.3333333333333333,0.37142857142857144,0.5757575757575758,0.9471861471861472
43,May 18,True,STL,"L,2-8",35,32,2,6,1,0,0,2,2,0,6,1,0,0,0,1,0,0,0.255,0.337,0.46,0.797,6,10,R,D.Hudson(57),0.1875,0.2571428571428571,0.21875,0.4758928571428571
44,May 19,True,STL,"W,5-4",39,34,5,9,2,0,2,5,4,1,8,0,0,1,0,2,0,0,0.255,0.337,0.461,0.798,5,11,R,J.Flaherty(59),0.2647058823529412,0.3333333333333333,0.5,0.8333333333333333
45,May 20,True,SEA,"W,10-9",39,38,10,15,5,0,5,10,1,0,7,0,0,0,0,1,0,0,0.258,0.339,0.472,0.811,5,9,R,M.Leake(20),0.39473684210526316,0.41025641025641024,0.9210526315789473,1.3313090418353575
