Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,DET,"L,0-2",33,32,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0.063,0.091,0.063,0.153,3,9,R,J.Zimmermann(79),0.0625,0.09090909090909091,0.0625,0.1534090909090909
2,Mar 29,True,DET,"W,6-0",34,31,6,7,0,1,0,5,3,0,12,0,0,0,0,0,0,0,0.143,0.194,0.175,0.369,4,9,L,M.Boyd(52),0.22580645161290322,0.29411764705882354,0.2903225806451613,0.5844402277039848
3,Mar 30,True,DET,"W,3-0",35,28,3,6,2,0,1,3,4,0,6,2,1,0,0,0,0,0,0.165,0.248,0.242,0.489,8,10,R,S.Turnbull(50),0.21428571428571427,0.34285714285714286,0.39285714285714285,0.7357142857142858
4,Mar 31,True,DET,"L,3-4",41,39,3,8,2,0,1,3,1,0,10,1,0,0,0,1,0,0,0.177,0.246,0.269,0.516,5,14,L,M.Moore(78),0.20512820512820512,0.24390243902439024,0.3333333333333333,0.5772357723577235
5,Apr 1,True,BAL,"L,5-6",34,31,5,6,1,1,2,5,2,0,10,0,0,1,0,1,0,0,0.18,0.244,0.311,0.555,2,10,R,D.Hess(80),0.1935483870967742,0.23529411764705882,0.4838709677419355,0.7191650853889944
6,Apr 2,True,BAL,"L,1-2",35,31,1,6,0,0,1,1,4,0,4,0,0,0,0,2,0,0,0.182,0.251,0.307,0.558,7,10,R,A.Cashner(64),0.1935483870967742,0.2857142857142857,0.2903225806451613,0.5760368663594471
7,Apr 3,True,BAL,"W,5-3",33,31,5,10,3,0,2,4,2,0,5,0,0,0,0,0,0,1,0.202,0.266,0.35,0.616,4,9,R,N.Karns(52),0.3225806451612903,0.36363636363636365,0.6129032258064516,0.9765395894428153
8,Apr 4,False,CLE,"L,1-4",40,30,1,3,1,0,0,1,8,0,13,2,0,0,0,0,0,0,0.19,0.275,0.324,0.599,12,10,R,T.Bauer(79),0.1,0.325,0.13333333333333333,0.45833333333333337
9,Apr 5,False,CLE,"L,2-3",33,30,2,3,1,0,1,2,3,1,14,0,0,0,0,0,0,0,0.18,0.265,0.314,0.579,4,10,R,S.Bieber(67),0.1,0.18181818181818182,0.23333333333333334,0.41515151515151516
10,Apr 6,False,CLE,"L,2-7",39,37,2,10,4,0,1,2,1,0,14,1,0,0,0,0,0,0,0.191,0.27,0.331,0.601,10,10,R,C.Carrasco(58),0.2702702702702703,0.3076923076923077,0.4594594594594595,0.7671517671517671
11,Apr 7,False,CLE,"L,1-3",31,29,1,3,2,0,0,1,2,0,16,0,0,0,0,1,0,0,0.183,0.261,0.318,0.579,3,11,R,M.Clevinger(74),0.10344827586206896,0.16129032258064516,0.1724137931034483,0.3337041156840934
12,Apr 9,False,BOS,"W,7-5",40,35,7,10,2,0,0,5,2,0,9,1,1,1,0,0,3,0,0.193,0.268,0.32,0.588,6,9,L,C.Sale(31),0.2857142857142857,0.325,0.34285714285714286,0.6678571428571429
13,Apr 11,False,BOS,"L,6-7",37,31,6,8,0,0,3,6,5,0,10,1,0,0,0,4,0,0,0.198,0.276,0.337,0.614,4,9,R,N.Eovaldi(35),0.25806451612903225,0.3783783783783784,0.5483870967741935,0.9267654751525719
14,Apr 12,True,TBR,"L,7-11",39,35,7,9,3,0,1,6,4,1,11,0,0,0,1,0,0,0,0.202,0.281,0.344,0.625,5,11,R,R.Stanek(59),0.2571428571428571,0.3333333333333333,0.42857142857142855,0.7619047619047619
15,Apr 13,True,TBR,"W,3-1",31,28,3,5,2,0,0,3,3,0,14,0,0,0,0,1,0,0,0.201,0.28,0.339,0.618,4,10,L,B.Snell(78),0.17857142857142858,0.25806451612903225,0.25,0.5080645161290323
16,Apr 14,True,TBR,"L,4-8",40,35,4,8,2,0,2,4,4,0,11,1,0,0,2,2,0,0,0.203,0.283,0.347,0.63,9,11,R,C.Morton(53),0.22857142857142856,0.325,0.45714285714285713,0.7821428571428571
17,Apr 15,False,MIN,"W,5-3",38,35,5,11,4,0,1,5,2,0,9,0,0,1,0,0,0,1,0.21,0.286,0.358,0.644,6,10,L,M.Pérez(57),0.3142857142857143,0.34210526315789475,0.5142857142857142,0.8563909774436089
18,Apr 16,False,MIN,"W,6-5",40,34,6,9,1,0,0,6,6,0,8,0,0,0,0,1,1,0,0.213,0.292,0.354,0.646,7,9,R,K.Gibson(45),0.2647058823529412,0.375,0.29411764705882354,0.6691176470588236
19,Apr 17,False,MIN,"L,1-4",34,33,1,8,0,0,0,1,1,0,10,0,0,0,0,0,0,1,0.215,0.291,0.348,0.638,6,9,R,J.Odorizzi(58),0.24242424242424243,0.2647058823529412,0.24242424242424243,0.5071301247771836
20,Apr 18,False,MIN,"W,7-4",36,35,7,9,1,0,3,7,1,0,6,0,0,0,0,1,0,0,0.217,0.29,0.358,0.648,2,9,R,M.Pineda(23),0.2571428571428571,0.2777777777777778,0.5428571428571428,0.8206349206349206
21,Apr 19,False,OAK,"W,5-1",36,33,5,7,3,0,1,5,3,0,10,0,0,0,0,0,0,0,0.217,0.289,0.36,0.649,4,9,R,A.Brooks(38),0.21212121212121213,0.2777777777777778,0.3939393939393939,0.6717171717171717
22,Apr 20,False,OAK,"W,10-1",46,40,10,15,3,0,3,10,3,0,12,1,1,1,0,0,1,0,0.225,0.297,0.378,0.674,9,11,R,M.Fiers(22),0.375,0.41304347826086957,0.675,1.0880434782608697
23,Apr 21,False,OAK,"W,5-4",41,37,5,13,2,0,1,5,2,0,9,0,1,1,1,1,2,0,0.232,0.3,0.383,0.683,9,10,L,B.Anderson(43),0.35135135135135137,0.36585365853658536,0.4864864864864865,0.8523401450230719
24,Apr 23,True,SFG,"L,6-7",38,36,6,9,1,1,2,6,2,0,9,0,0,0,0,0,0,0,0.232,0.3,0.388,0.688,5,11,R,J.Samardzija(53),0.25,0.2894736842105263,0.5,0.7894736842105263
25,Apr 24,True,SFG,"L,0-4",30,28,0,2,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0.227,0.295,0.377,0.672,3,9,L,D.Pomeranz(71),0.07142857142857142,0.13333333333333333,0.07142857142857142,0.20476190476190476
26,Apr 26,True,OAK,"W,4-2",35,33,4,8,1,0,2,4,1,0,6,0,1,0,0,0,1,0,0.228,0.293,0.38,0.674,5,10,R,M.Fiers(62),0.24242424242424243,0.2571428571428571,0.45454545454545453,0.7116883116883117
27,Apr 27,True,OAK,"W,7-1",41,34,7,12,4,0,0,6,5,0,9,0,1,1,0,0,0,0,0.232,0.299,0.384,0.683,10,10,L,B.Anderson(19),0.35294117647058826,0.4146341463414634,0.47058823529411764,0.8852223816355811
28,Apr 28,True,OAK,"W,5-4",47,45,5,11,2,0,2,5,2,0,11,0,0,0,2,0,0,0,0.233,0.298,0.386,0.683,10,13,R,C.Bassitt(76),0.24444444444444444,0.2765957446808511,0.4222222222222222,0.6988179669030733
29,Apr 30,False,LAA,"L,3-4",34,31,3,5,1,0,1,2,3,0,10,0,0,0,0,1,0,0,0.231,0.296,0.383,0.678,4,11,R,G.Canning(48),0.16129032258064516,0.23529411764705882,0.2903225806451613,0.5256166982922201
30,May 1,False,LAA,"L,3-6",37,36,3,6,1,0,2,3,1,0,12,0,0,0,2,0,0,0,0.228,0.292,0.382,0.674,7,9,R,L.Bard(55),0.16666666666666666,0.1891891891891892,0.3611111111111111,0.5503003003003003
31,May 2,False,LAA,"L,2-6",35,32,2,6,3,0,0,2,3,0,11,0,0,0,0,1,0,0,0.227,0.291,0.379,0.67,6,10,L,T.Skaggs(58),0.1875,0.2571428571428571,0.28125,0.5383928571428571
