Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,HOU,"L,1-5",34,31,1,4,1,0,1,1,1,0,12,2,0,0,1,0,0,0,0.129,0.206,0.258,0.464,6,9,R,J.Verlander(75),0.12903225806451613,0.20588235294117646,0.25806451612903225,0.4639468690702087
2,Mar 29,True,HOU,"W,4-2",32,31,4,6,0,0,1,4,1,0,13,0,0,0,2,0,1,0,0.161,0.212,0.274,0.486,4,10,R,G.Cole(62),0.1935483870967742,0.21875,0.2903225806451613,0.5090725806451613
3,Mar 30,True,HOU,"W,3-1",32,30,3,7,3,0,0,3,1,0,13,0,1,0,0,0,3,0,0.185,0.227,0.293,0.52,5,11,R,C.McHugh(61),0.23333333333333334,0.25,0.3333333333333333,0.5833333333333333
4,Mar 31,True,HOU,"W,3-1",32,32,3,8,2,0,1,3,0,0,8,0,0,0,0,0,0,0,0.202,0.233,0.323,0.555,5,10,L,W.Miley(48),0.25,0.25,0.40625,0.65625
5,Apr 1,True,COL,"W,7-1",37,32,7,9,1,0,2,7,4,0,9,0,0,1,1,0,0,0,0.218,0.259,0.359,0.618,6,9,R,C.Bettis(34),0.28125,0.35135135135135137,0.5,0.8513513513513513
6,Apr 2,True,COL,"W,4-0",40,33,4,8,2,0,0,3,6,0,13,1,0,0,0,0,1,0,0.222,0.282,0.349,0.631,12,11,L,K.Freeland(54),0.24242424242424243,0.375,0.30303030303030304,0.678030303030303
7,Apr 3,True,COL,"L,0-1",46,39,0,6,0,0,0,0,7,1,11,0,0,0,1,1,3,0,0.211,0.282,0.316,0.598,13,9,R,G.Márquez(75),0.15384615384615385,0.2826086956521739,0.15384615384615385,0.43645484949832775
8,Apr 5,False,SFG,"W,5-2",40,38,5,11,4,0,2,5,1,0,8,1,0,0,0,0,0,0,0.222,0.288,0.35,0.637,8,16,R,D.Rodríguez(43),0.2894736842105263,0.325,0.5526315789473685,0.8776315789473685
9,Apr 6,False,SFG,"L,4-6",38,35,4,9,1,0,0,4,2,0,5,0,0,1,0,0,1,0,0.226,0.288,0.342,0.63,7,16,R,J.Samardzija(43),0.2571428571428571,0.2894736842105263,0.2857142857142857,0.575187969924812
10,Apr 7,False,SFG,"W,3-0",39,36,3,10,0,1,1,2,3,0,10,0,0,0,0,1,1,0,0.231,0.293,0.35,0.643,9,15,L,D.Pomeranz(44),0.2777777777777778,0.3333333333333333,0.4166666666666667,0.75
11,Apr 8,False,CHW,"W,5-1",46,37,5,11,2,0,0,5,8,0,14,0,0,1,0,0,3,0,0.238,0.306,0.35,0.656,14,11,L,C.Rodón(36),0.2972972972972973,0.41304347826086957,0.35135135135135137,0.7643948296122209
12,Apr 9,False,CHW,"W,10-5",47,38,10,13,2,0,3,9,8,0,7,0,0,1,0,0,1,0,0.248,0.32,0.376,0.697,10,10,R,E.Santana(17),0.34210526315789475,0.44680851063829785,0.631578947368421,1.078387458006719
13,Apr 10,False,CHW,"W,9-1",47,41,9,14,4,0,3,9,6,0,10,0,0,0,1,1,0,0,0.256,0.33,0.402,0.732,11,9,R,R.López(12),0.34146341463414637,0.425531914893617,0.6585365853658537,1.0840685002594708
14,Apr 12,False,TOR,"W,11-7",49,40,11,16,5,1,5,11,6,0,8,2,1,0,0,2,0,0,0.268,0.345,0.446,0.791,11,10,R,T.Thornton(24),0.4,0.4897959183673469,0.95,1.4397959183673468
15,Apr 13,False,TOR,"L,1-3",34,33,1,8,1,1,0,1,1,1,8,0,0,0,1,1,1,1,0.266,0.34,0.439,0.779,6,12,R,C.Buchholz(58),0.24242424242424243,0.2647058823529412,0.3333333333333333,0.5980392156862745
16,Apr 14,False,TOR,"W,8-4",43,37,8,9,2,0,1,8,6,0,10,0,0,0,2,1,1,0,0.265,0.341,0.435,0.776,8,11,R,M.Stroman(51),0.24324324324324326,0.3488372093023256,0.3783783783783784,0.727215587680704
17,Apr 16,True,BAL,"W,4-2",34,28,4,6,1,0,1,4,5,0,9,0,0,1,0,0,2,2,0.262,0.34,0.431,0.771,6,10,R,D.Bundy(52),0.21428571428571427,0.3235294117647059,0.35714285714285715,0.680672268907563
18,Apr 17,True,BAL,"W,8-1",37,33,8,13,6,0,3,8,4,1,6,0,0,0,0,2,0,0,0.269,0.346,0.454,0.8,5,10,R,D.Hess(16),0.3939393939393939,0.4594594594594595,0.8484848484848485,1.307944307944308
19,Apr 18,True,BAL,"L,5-6",46,41,5,9,2,0,2,5,5,0,14,0,0,0,1,0,1,2,0.266,0.344,0.451,0.795,8,12,R,A.Cashner(54),0.21951219512195122,0.30434782608695654,0.4146341463414634,0.7189819724284199
20,Apr 19,True,BOS,"L,4-6",36,31,4,7,1,1,1,4,3,0,9,2,0,0,1,3,0,1,0.264,0.343,0.45,0.793,5,11,L,E.Rodríguez(45),0.22580645161290322,0.3333333333333333,0.41935483870967744,0.7526881720430108
21,Apr 20,True,BOS,"L,5-6",38,35,5,11,0,4,2,5,2,0,11,1,0,0,0,2,0,0,0.267,0.344,0.462,0.807,6,12,R,R.Porcello(53),0.3142857142857143,0.3684210526315789,0.7142857142857143,1.0827067669172932
22,Apr 21,True,BOS,"L,3-4",42,39,3,7,1,0,1,3,3,0,17,0,0,0,0,1,0,0,0.262,0.339,0.453,0.792,6,10,L,D.Price(57),0.1794871794871795,0.23809523809523808,0.28205128205128205,0.5201465201465201
23,Apr 22,True,KCR,"W,6-3",33,29,6,8,2,2,2,6,3,0,6,0,0,1,0,2,0,0,0.263,0.339,0.462,0.801,3,9,R,B.Keller(39),0.27586206896551724,0.3333333333333333,0.6896551724137931,1.0229885057471264
24,Apr 23,True,KCR,"W,5-2",36,29,5,7,1,0,1,5,6,0,8,0,0,1,0,1,0,0,0.262,0.34,0.459,0.799,7,9,R,H.Bailey(27),0.2413793103448276,0.3611111111111111,0.3793103448275862,0.7404214559386972
25,Apr 24,True,KCR,"L,2-10",40,35,2,9,1,0,0,2,3,0,12,2,0,0,0,1,0,0,0.262,0.34,0.452,0.792,11,11,R,J.Junis(59),0.2571428571428571,0.35,0.2857142857142857,0.6357142857142857
