Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,False,SDP,"L,0-2",31,30,0,5,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0.167,0.194,0.167,0.36,4,13,L,E.Lauer(66),0.16666666666666666,0.1935483870967742,0.16666666666666666,0.3602150537634409
2,Mar 29,False,SDP,"L,1-4",37,33,1,6,3,0,1,1,3,0,12,1,0,0,0,0,0,0,0.175,0.235,0.27,0.505,9,17,L,J.Lucchesi(67),0.18181818181818182,0.2702702702702703,0.36363636363636365,0.6339066339066339
3,Mar 30,False,SDP,"W,3-2",39,34,3,9,4,0,0,3,2,0,9,3,0,0,0,1,1,0,0.206,0.28,0.309,0.59,9,16,L,N.Margevicius(62),0.2647058823529412,0.358974358974359,0.38235294117647056,0.7413273001508296
4,Mar 31,False,SDP,"L,1-3",29,27,1,2,1,0,0,1,2,0,10,0,0,0,0,0,0,1,0.177,0.25,0.266,0.516,1,13,R,C.Paddack(65),0.07407407407407407,0.13793103448275862,0.1111111111111111,0.24904214559386972
5,Apr 1,False,LAD,"W,4-2",37,36,4,9,4,0,1,4,0,0,11,1,0,0,0,0,0,0,0.194,0.254,0.306,0.561,6,16,L,J.Urías(68),0.25,0.2702702702702703,0.4444444444444444,0.7147147147147147
6,Apr 2,False,LAD,"L,5-6",36,34,5,9,1,0,1,5,2,0,8,0,0,0,1,3,0,0,0.206,0.263,0.32,0.583,4,14,L,H.Ryu(62),0.2647058823529412,0.3055555555555556,0.38235294117647056,0.6879084967320261
7,Apr 3,False,LAD,"L,3-5",34,32,3,6,0,0,2,3,1,0,5,1,0,0,0,0,0,0,0.204,0.259,0.327,0.587,4,14,R,R.Stripling(51),0.1875,0.23529411764705882,0.375,0.6102941176470589
8,Apr 5,True,TBR,"L,2-5",39,36,2,8,3,0,0,2,2,0,8,1,0,0,2,1,1,0,0.206,0.262,0.324,0.587,10,15,R,T.Glasnow(71),0.2222222222222222,0.28205128205128205,0.3055555555555556,0.5876068376068376
9,Apr 6,True,TBR,"W,6-4",35,30,6,8,1,0,1,6,3,0,4,0,1,1,0,0,1,0,0.212,0.269,0.332,0.601,5,16,R,R.Stanek(58),0.26666666666666666,0.3142857142857143,0.4,0.7142857142857143
10,Apr 7,True,TBR,"L,0-3",32,30,0,5,0,0,0,0,2,0,12,0,0,0,0,1,0,0,0.208,0.264,0.317,0.581,5,15,R,Y.Chirinos(67),0.16666666666666666,0.21875,0.16666666666666666,0.38541666666666663
11,Apr 8,True,SDP,"L,5-6",38,33,5,5,1,0,1,5,4,1,13,1,0,0,1,0,1,0,0.203,0.264,0.313,0.577,6,16,L,E.Lauer(49),0.15151515151515152,0.2631578947368421,0.2727272727272727,0.5358851674641147
12,Apr 9,True,SDP,"W,7-2",34,29,7,7,3,0,0,7,3,0,9,0,1,1,0,0,0,0,0.206,0.267,0.315,0.582,3,11,L,J.Lucchesi(22),0.2413793103448276,0.29411764705882354,0.3448275862068966,0.6389452332657202
13,Apr 10,True,SDP,"L,1-3",35,34,1,7,3,0,1,1,1,0,8,0,0,0,0,0,0,0,0.206,0.264,0.321,0.585,7,15,L,N.Margevicius(64),0.20588235294117646,0.22857142857142856,0.38235294117647056,0.6109243697478991
14,Apr 11,True,COL,"W,1-0",33,29,1,6,2,0,1,1,4,0,7,0,0,0,0,0,0,1,0.206,0.267,0.324,0.591,8,12,R,J.Gray(63),0.20689655172413793,0.30303030303030304,0.3793103448275862,0.6823406478578893
15,Apr 12,True,COL,"W,3-2",62,56,3,8,2,1,0,2,5,2,17,0,0,1,0,2,0,1,0.199,0.26,0.312,0.573,7,22,R,C.Bettis(49),0.14285714285714285,0.20967741935483872,0.21428571428571427,0.423963133640553
16,Apr 13,True,COL,"W,5-2",38,31,5,11,2,1,1,5,3,0,7,0,1,3,0,0,0,0,0.208,0.268,0.328,0.596,9,13,L,K.Freeland(41),0.3548387096774194,0.3684210526315789,0.5806451612903226,0.9490662139219015
17,Apr 14,True,COL,"L,0-4",29,28,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0.199,0.259,0.313,0.572,2,14,R,G.Márquez(94),0.03571428571428571,0.06896551724137931,0.03571428571428571,0.10467980295566502
18,Apr 16,False,WSN,"W,7-3",40,37,7,10,2,0,3,7,2,0,11,1,0,0,1,1,1,0,0.204,0.263,0.329,0.591,6,16,R,S.Strasburg(52),0.2702702702702703,0.325,0.5675675675675675,0.8925675675675675
19,Apr 17,False,WSN,"L,6-9",42,37,6,10,4,0,2,6,5,1,4,0,0,0,1,0,2,0,0.208,0.268,0.341,0.609,9,14,R,J.Hellickson(47),0.2702702702702703,0.35714285714285715,0.5405405405405406,0.8976833976833978
20,Apr 18,False,WSN,"L,2-4",33,31,2,5,2,0,0,2,1,0,11,1,0,0,0,0,0,1,0.205,0.266,0.336,0.602,4,16,L,P.Corbin(79),0.16129032258064516,0.21212121212121213,0.22580645161290322,0.43792766373411535
21,Apr 19,False,PIT,"L,1-4",34,31,1,7,1,0,0,1,3,0,13,0,0,0,0,2,0,0,0.206,0.267,0.332,0.599,6,12,R,J.Lyles(69),0.22580645161290322,0.29411764705882354,0.25806451612903225,0.5521821631878558
22,Apr 20,False,PIT,"L,1-3",20,19,1,4,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0.206,0.267,0.329,0.596,4,9,R,J.Taillon(57),0.21052631578947367,0.25,0.21052631578947367,0.4605263157894737
23,Apr 21,False,PIT,"W,3-2",39,35,3,9,2,0,1,3,4,0,6,0,0,0,0,0,0,1,0.209,0.27,0.332,0.602,9,13,R,C.Archer(43),0.2571428571428571,0.3333333333333333,0.4,0.7333333333333334
24,Apr 23,False,TOR,"W,7-6",37,37,7,10,1,0,4,7,0,0,8,0,0,0,1,0,0,1,0.212,0.27,0.346,0.616,3,9,R,T.Thornton(44),0.2702702702702703,0.2702702702702703,0.6216216216216216,0.8918918918918919
25,Apr 24,False,TOR,"W,4-0",38,33,4,7,4,0,1,4,5,1,3,0,0,0,0,1,0,0,0.212,0.272,0.349,0.621,7,9,R,C.Buchholz(41),0.21212121212121213,0.3157894736842105,0.42424242424242425,0.7400318979266347
26,Apr 26,True,NYY,"L,3-7",39,31,3,5,2,0,0,3,7,0,14,0,0,1,0,0,1,0,0.21,0.273,0.345,0.618,9,14,L,J.Paxton(53),0.16129032258064516,0.3076923076923077,0.22580645161290322,0.533498759305211
27,Apr 27,True,NYY,"L,4-6",36,36,4,9,0,0,2,4,0,0,5,0,0,0,0,0,0,0,0.211,0.272,0.348,0.62,5,14,L,J.Happ(69),0.25,0.25,0.4166666666666667,0.6666666666666667
28,Apr 28,True,NYY,"L,5-11",37,34,5,6,1,0,1,5,3,0,10,0,0,0,1,0,0,0,0.21,0.271,0.346,0.617,5,15,R,D.Germán(49),0.17647058823529413,0.24324324324324326,0.29411764705882354,0.5373608903020668
29,Apr 29,True,LAD,"W,3-2",38,33,3,11,4,0,0,3,5,0,6,0,0,0,0,1,0,0,0.214,0.277,0.349,0.626,11,17,R,K.Maeda(54),0.3333333333333333,0.42105263157894735,0.45454545454545453,0.8755980861244019
30,Apr 30,True,LAD,"L,3-10",33,32,3,6,1,1,0,3,1,0,9,0,0,0,0,1,0,0,0.214,0.275,0.347,0.622,3,14,R,W.Buehler(49),0.1875,0.21212121212121213,0.28125,0.49337121212121215
31,May 1,True,LAD,"W,2-1",31,30,2,7,1,0,0,2,0,0,7,0,0,1,0,2,0,0,0.214,0.273,0.345,0.618,3,14,L,H.Ryu(76),0.23333333333333334,0.22580645161290322,0.26666666666666666,0.49247311827956985
32,May 3,False,CIN,"W,12-11",53,47,12,17,2,0,3,12,4,0,10,0,1,1,0,1,0,0,0.221,0.279,0.356,0.635,8,20,R,S.Gray(46),0.3617021276595745,0.39622641509433965,0.5957446808510638,0.9919710959454034
33,May 4,False,CIN,"L,2-9",34,32,2,5,1,0,0,2,2,0,11,0,0,0,0,0,1,0,0.219,0.277,0.351,0.628,5,13,R,T.Roark(63),0.15625,0.20588235294117646,0.1875,0.39338235294117646
34,May 5,False,CIN,"W,6-5",33,31,6,6,1,0,2,6,2,0,12,0,0,0,0,2,0,0,0.218,0.276,0.353,0.629,0,15,R,L.Castillo(60),0.1935483870967742,0.24242424242424243,0.41935483870967744,0.6617790811339199
35,May 6,False,CIN,"L,4-12",35,32,4,5,2,0,1,3,3,0,11,0,0,0,1,0,1,1,0.216,0.275,0.352,0.627,4,16,R,A.DeSclafani(56),0.15625,0.22857142857142856,0.3125,0.5410714285714285
36,May 7,False,COL,"W,14-4",47,41,14,16,2,1,3,14,5,0,6,1,0,0,0,1,0,0,0.222,0.282,0.364,0.646,6,14,R,A.Senzatela(22),0.3902439024390244,0.46808510638297873,0.7073170731707317,1.1754021795537104
37,May 9,False,COL,"L,11-12",44,37,11,9,3,0,2,10,7,0,10,0,0,0,2,1,1,0,0.223,0.284,0.368,0.652,6,18,L,K.Freeland(42),0.24324324324324326,0.36363636363636365,0.4864864864864865,0.8501228501228502
38,May 10,True,CIN,"L,0-7",38,31,0,4,2,0,0,0,7,0,12,0,0,0,0,0,0,0,0.221,0.285,0.363,0.648,11,15,R,L.Castillo(74),0.12903225806451613,0.2894736842105263,0.1935483870967742,0.4830220713073005
39,May 11,True,CIN,"L,4-5",38,35,4,9,0,1,1,4,2,0,10,0,0,1,1,0,0,1,0.222,0.285,0.364,0.649,7,19,R,A.DeSclafani(32),0.2571428571428571,0.2894736842105263,0.4,0.6894736842105263
40,May 12,True,CIN,"W,6-5",35,34,6,10,3,0,2,6,1,0,10,0,0,0,0,0,0,0,0.223,0.285,0.369,0.655,5,16,R,T.Mahle(52),0.29411764705882354,0.3142857142857143,0.5588235294117647,0.873109243697479
41,May 14,True,TOR,"L,3-7",39,33,3,5,2,0,1,3,6,0,11,0,0,0,0,0,1,0,0.222,0.285,0.368,0.653,9,17,R,T.Thornton(57),0.15151515151515152,0.28205128205128205,0.30303030303030304,0.5850815850815851
42,May 15,True,TOR,"W,4-3",34,31,4,8,5,0,2,4,2,0,6,1,0,0,1,2,1,0,0.223,0.286,0.373,0.659,6,14,R,E.Jackson(46),0.25806451612903225,0.3235294117647059,0.6129032258064516,0.9364326375711576
43,May 17,False,ARI,"L,0-7",37,36,0,9,4,0,0,0,1,0,9,0,0,0,0,0,0,0,0.223,0.286,0.373,0.659,10,16,R,M.Kelly(59),0.25,0.2702702702702703,0.3611111111111111,0.6313813813813813
44,May 18,False,ARI,"W,8-5",41,35,8,11,0,2,2,8,5,0,11,0,0,1,0,1,0,1,0.225,0.288,0.378,0.667,6,13,R,Z.Godley(33),0.3142857142857143,0.3902439024390244,0.6,0.9902439024390244
45,May 19,False,ARI,"W,3-2",40,35,3,5,0,0,1,3,5,0,11,0,0,0,0,0,1,0,0.223,0.288,0.375,0.662,7,18,L,R.Ray(50),0.14285714285714285,0.25,0.22857142857142856,0.47857142857142854
46,May 20,True,ATL,"L,1-4",29,29,1,2,0,0,1,1,0,0,8,0,0,0,1,1,0,0,0.221,0.284,0.371,0.655,1,13,R,M.Soroka(81),0.06896551724137931,0.06896551724137931,0.1724137931034483,0.2413793103448276
47,May 21,True,ATL,"W,4-3",37,33,4,9,1,0,0,4,3,0,8,0,1,0,1,2,2,0,0.222,0.285,0.369,0.654,7,16,R,J.Teherán(62),0.2727272727272727,0.32432432432432434,0.30303030303030304,0.6273546273546273
48,May 22,True,ATL,"L,2-9",33,31,2,6,1,0,1,2,2,0,9,0,0,0,0,1,0,0,0.221,0.284,0.369,0.653,4,13,L,M.Fried(59),0.1935483870967742,0.24242424242424243,0.3225806451612903,0.5650048875855327
49,May 23,True,ATL,"L,4-5",53,45,4,7,2,0,1,3,6,0,15,1,0,1,0,0,0,0,0.219,0.283,0.366,0.649,10,18,R,K.Gausman(56),0.15555555555555556,0.2641509433962264,0.26666666666666666,0.5308176100628931
50,May 24,True,ARI,"L,2-18",37,34,2,7,3,0,1,2,2,0,12,1,0,0,0,0,0,0,0.219,0.283,0.366,0.649,8,13,L,R.Ray(57),0.20588235294117646,0.2702702702702703,0.38235294117647056,0.6526232114467408
51,May 25,True,ARI,"L,4-10",40,34,4,8,2,0,0,3,5,0,7,1,0,0,1,0,0,0,0.219,0.285,0.365,0.649,9,17,R,T.Clarke(54),0.23529411764705882,0.35,0.29411764705882354,0.6441176470588235
52,May 26,True,ARI,"L,2-6",38,35,2,10,4,0,0,2,3,0,8,0,0,0,0,1,0,0,0.221,0.286,0.365,0.651,9,15,R,L.Weaver(55),0.2857142857142857,0.34210526315789475,0.4,0.7421052631578948
53,May 28,False,MIA,"L,3-11",35,32,3,6,1,0,1,3,2,0,5,0,0,1,0,0,0,0,0.22,0.285,0.364,0.649,5,14,R,T.Richards(73),0.1875,0.22857142857142856,0.3125,0.5410714285714285
54,May 29,False,MIA,"L,2-4",35,33,2,6,2,0,1,2,2,0,9,0,0,0,0,0,1,0,0.219,0.284,0.364,0.648,6,12,R,P.López(64),0.18181818181818182,0.22857142857142856,0.3333333333333333,0.5619047619047619
55,May 30,False,MIA,"W,3-1",39,30,3,6,2,0,0,3,8,1,5,1,0,0,0,1,0,1,0.219,0.286,0.362,0.648,9,16,R,S.Alcántara(66),0.2,0.38461538461538464,0.26666666666666666,0.6512820512820513
56,May 31,False,BAL,"L,6-9",41,33,6,9,0,1,1,6,6,0,3,1,0,1,0,2,0,0,0.22,0.288,0.363,0.651,8,11,R,A.Cashner(22),0.2727272727272727,0.3902439024390244,0.42424242424242425,0.8144863266814486
57,Jun 1,False,BAL,"W,8-2",39,33,8,8,4,0,1,8,4,0,8,0,0,2,0,0,0,0,0.22,0.288,0.365,0.653,4,11,R,D.Hess(23),0.24242424242424243,0.3076923076923077,0.45454545454545453,0.7622377622377623
58,Jun 2,False,BAL,"W,8-1",43,37,8,11,4,0,3,8,5,0,7,0,0,1,1,1,0,0,0.222,0.29,0.37,0.66,8,9,R,G.Ynoa(47),0.2972972972972973,0.37209302325581395,0.6486486486486487,1.0207416719044626
59,Jun 4,False,NYM,"W,9-3",48,43,9,14,4,0,0,9,5,1,9,0,0,0,1,0,1,1,0.224,0.292,0.371,0.663,9,15,R,N.Syndergaard(53),0.32558139534883723,0.3958333333333333,0.4186046511627907,0.814437984496124
60,Jun 5,False,NYM,"L,0-7",31,30,0,5,1,0,0,0,1,0,8,0,0,0,0,2,0,0,0.223,0.291,0.369,0.66,4,12,L,J.Vargas(84),0.16666666666666666,0.1935483870967742,0.2,0.3935483870967742
61,Jun 6,False,NYM,"L,3-7",32,30,3,3,0,0,2,3,1,0,9,1,0,0,0,0,0,0,0.221,0.289,0.368,0.657,2,13,R,Z.Wheeler(64),0.1,0.15625,0.3,0.45625
62,Jun 7,True,LAD,"W,2-1",32,30,2,7,0,0,0,2,2,1,4,0,0,0,0,2,0,0,0.222,0.289,0.366,0.655,6,16,L,C.Kershaw(60),0.23333333333333334,0.28125,0.23333333333333334,0.5145833333333334
63,Jun 8,True,LAD,"L,2-7",40,35,2,8,1,0,1,2,5,0,12,0,0,0,0,1,1,0,0.222,0.289,0.365,0.655,11,15,L,R.Hill(48),0.22857142857142856,0.325,0.34285714285714286,0.6678571428571429
64,Jun 9,True,LAD,"L,0-1",34,32,0,5,1,0,0,0,2,0,12,0,0,0,0,0,1,0,0.221,0.288,0.363,0.651,7,12,R,W.Buehler(75),0.15625,0.20588235294117646,0.1875,0.39338235294117646
65,Jun 11,True,SDP,"W,6-5",36,30,6,9,1,0,1,6,4,0,10,0,1,1,1,1,0,0,0.222,0.289,0.364,0.653,6,15,R,C.Paddack(48),0.3,0.3611111111111111,0.43333333333333335,0.7944444444444445
66,Jun 12,True,SDP,"W,4-2",34,32,4,8,1,0,1,4,2,0,10,0,0,0,0,0,0,0,0.222,0.289,0.364,0.653,6,14,L,J.Lucchesi(56),0.25,0.29411764705882354,0.375,0.6691176470588236
67,Jun 14,True,MIL,"W,5-3",33,31,5,10,1,0,3,5,1,0,4,0,1,0,1,2,2,0,0.224,0.29,0.368,0.658,4,15,R,Z.Davies(44),0.3225806451612903,0.3333333333333333,0.6451612903225806,0.978494623655914
68,Jun 15,True,MIL,"W,8-7",42,36,8,15,2,2,0,7,4,0,9,0,0,2,0,1,0,0,0.227,0.293,0.371,0.664,10,14,R,J.Nelson(39),0.4166666666666667,0.4523809523809524,0.5833333333333334,1.0357142857142858
69,Jun 16,True,MIL,"L,3-5",38,32,3,7,1,1,0,3,5,0,9,0,0,1,0,1,0,0,0.227,0.293,0.37,0.664,8,15,R,C.Anderson(39),0.21875,0.3157894736842105,0.3125,0.6282894736842105
70,Jun 17,False,LAD,"W,3-2",35,30,3,3,1,0,0,2,5,0,8,0,0,0,0,0,0,0,0.225,0.292,0.367,0.66,5,15,R,K.Maeda(55),0.1,0.22857142857142856,0.13333333333333333,0.3619047619047619
71,Jun 18,False,LAD,"L,0-9",33,30,0,4,1,0,0,0,3,0,10,0,0,0,0,0,0,1,0.224,0.291,0.365,0.656,6,13,L,C.Kershaw(75),0.13333333333333333,0.21212121212121213,0.16666666666666666,0.3787878787878788
