Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 28,True,ATL,"W,10-4",37,31,10,7,0,0,3,10,6,2,9,0,0,0,0,0,0,0,0.226,0.351,0.516,0.867,3,14,R,J.Teherán(52),0.22580645161290322,0.35135135135135137,0.5161290322580645,0.8674803836094158
2,Mar 30,True,ATL,"W,8-6",36,31,8,9,2,1,3,8,5,1,9,0,0,0,0,0,1,1,0.258,0.37,0.613,0.983,4,17,R,B.Wilson(33),0.2903225806451613,0.3888888888888889,0.7096774193548387,1.0985663082437276
3,Mar 31,True,ATL,"W,5-1",39,27,5,5,1,0,2,5,9,0,8,2,0,1,0,1,0,0,0.236,0.384,0.562,0.946,10,14,R,K.Wright(46),0.18518518518518517,0.41025641025641024,0.4444444444444444,0.8547008547008547
4,Apr 2,False,WSN,"W,8-2",45,41,8,14,5,0,2,7,4,3,12,0,0,0,0,0,0,0,0.269,0.389,0.577,0.965,10,17,R,M.Scherzer(55),0.34146341463414637,0.4,0.6097560975609756,1.0097560975609756
5,Apr 3,False,WSN,"L,8-9",44,37,8,10,3,0,0,8,7,2,8,0,0,0,0,0,0,0,0.269,0.388,0.527,0.915,9,18,R,A.Sánchez(37),0.2702702702702703,0.38636363636363635,0.35135135135135137,0.7377149877149878
6,Apr 5,True,MIN,"W,10-4",44,33,10,11,3,0,0,9,9,1,7,1,0,1,1,1,0,0,0.28,0.404,0.51,0.914,10,15,R,J.Odorizzi(28),0.3333333333333333,0.4772727272727273,0.42424242424242425,0.9015151515151516
7,Apr 6,True,MIN,"L,2-6",36,32,2,7,2,0,1,2,3,0,6,0,0,1,0,0,0,0,0.272,0.388,0.491,0.879,7,15,R,M.Pineda(55),0.21875,0.2777777777777778,0.375,0.6527777777777778
8,Apr 7,True,MIN,"W,2-1",32,28,2,4,2,0,1,2,4,0,7,0,0,0,0,0,1,0,0.258,0.374,0.473,0.847,6,13,R,J.Berríos(64),0.14285714285714285,0.25,0.32142857142857145,0.5714285714285714
9,Apr 8,True,WSN,"W,4-3",35,33,4,10,0,0,3,4,2,0,7,0,0,0,1,1,0,1,0.263,0.371,0.485,0.855,7,15,R,A.Sánchez(47),0.30303030303030304,0.34285714285714286,0.5757575757575758,0.9186147186147187
10,Apr 9,True,WSN,"L,6-10",44,39,6,9,0,1,2,6,5,1,9,0,0,0,0,0,0,0,0.259,0.365,0.479,0.844,8,15,R,S.Strasburg(25),0.23076923076923078,0.3181818181818182,0.4358974358974359,0.754079254079254
11,Apr 10,True,WSN,"L,1-15",36,28,1,3,0,0,0,1,7,0,10,1,0,0,0,2,0,0,0.247,0.36,0.45,0.81,8,16,R,J.Hellickson(68),0.10714285714285714,0.3055555555555556,0.10714285714285714,0.41269841269841273
12,Apr 12,False,MIA,"W,9-1",44,40,9,14,3,0,1,9,3,1,8,1,0,0,0,1,0,0,0.258,0.364,0.455,0.819,8,13,R,S.Alcántara(25),0.35,0.4090909090909091,0.5,0.9090909090909092
13,Apr 13,False,MIA,"L,3-10",37,33,3,6,5,0,0,3,4,0,11,0,0,0,0,0,0,0,0.252,0.358,0.446,0.803,7,15,L,C.Smith(73),0.18181818181818182,0.2702702702702703,0.3333333333333333,0.6036036036036037
14,Apr 14,False,MIA,"W,3-1",58,53,3,12,2,1,2,3,5,1,13,0,0,0,0,0,2,0,0.249,0.351,0.442,0.793,13,20,R,J.Ureña(66),0.22641509433962265,0.29310344827586204,0.41509433962264153,0.7081977878985035
15,Apr 15,True,NYM,"L,6-7",50,42,6,12,1,0,1,6,8,0,16,0,0,0,0,2,1,1,0.252,0.355,0.438,0.792,11,17,R,N.Syndergaard(35),0.2857142857142857,0.4,0.38095238095238093,0.780952380952381
