Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 1,False,COL,"L,5-8",46,36,5,15,3,1,0,5,8,0,6,1,0,1,0,3,0,0,0.417,0.522,0.556,1.077,14,16,R,G.Márquez(42),0.4166666666666667,0.5217391304347826,0.5555555555555556,1.077294685990338
2,Apr 2,False,COL,"W,11-6",47,41,11,16,5,2,0,11,2,0,7,1,2,1,0,0,0,0,0.403,0.473,0.584,1.057,9,12,R,A.Senzatela(15),0.3902439024390244,0.40425531914893614,0.6097560975609756,1.0140114167099117
3,Apr 3,False,COL,"W,6-5",45,39,6,12,3,1,1,6,4,1,14,1,1,0,1,0,1,0,0.371,0.444,0.56,1.005,12,14,R,J.Gray(61),0.3076923076923077,0.37777777777777777,0.5128205128205128,0.8905982905982905
4,Apr 4,False,COL,"W,4-2",38,27,4,4,1,0,1,3,9,0,8,0,1,1,0,0,0,1,0.329,0.424,0.51,0.935,7,12,L,A.Gomber(44),0.14814814814814814,0.34210526315789475,0.2962962962962963,0.638401559454191
5,Apr 5,False,OAK,"W,10-3",51,41,10,14,2,0,2,9,8,0,10,1,0,1,0,0,0,0,0.332,0.43,0.516,0.947,14,12,R,F.Montas(17),0.34146341463414637,0.45098039215686275,0.5365853658536586,0.9875657580105213
6,Apr 6,False,OAK,"W,5-1",39,36,5,11,2,0,3,5,2,0,7,1,0,0,0,2,2,0,0.327,0.42,0.532,0.952,7,9,R,C.Bassitt(41),0.3055555555555556,0.358974358974359,0.6111111111111112,0.9700854700854702
7,Apr 7,False,OAK,"L,3-4",46,38,3,8,2,0,0,3,7,1,11,1,0,0,0,0,0,0,0.31,0.409,0.492,0.901,14,10,L,J.Luzardo(52),0.21052631578947367,0.34782608695652173,0.2631578947368421,0.6109839816933638
8,Apr 9,True,WSN,"W,1-0",29,27,1,4,1,0,1,1,2,0,6,0,0,0,0,1,0,0,0.295,0.392,0.474,0.865,4,13,R,J.Ross(65),0.14814814814814814,0.20689655172413793,0.2962962962962963,0.5031928480204342
9,Apr 10,True,WSN,"W,9-5",39,32,9,9,4,0,1,9,7,2,9,0,0,0,0,1,0,0,0.293,0.394,0.476,0.87,6,13,L,P.Corbin(29),0.28125,0.41025641025641024,0.5,0.9102564102564102
10,Apr 11,True,WSN,"W,3-0",29,28,3,5,2,0,1,3,1,0,7,0,0,0,0,0,0,0,0.284,0.38,0.467,0.847,2,14,R,M.Scherzer(66),0.17857142857142858,0.20689655172413793,0.35714285714285715,0.5640394088669951
11,Apr 13,True,COL,"W,7-0",39,34,7,10,2,0,4,6,4,0,6,0,1,0,1,0,0,0,0.285,0.379,0.488,0.867,8,14,R,A.Senzatela(30),0.29411764705882354,0.358974358974359,0.7058823529411765,1.0648567119155354
12,Apr 14,True,COL,"W,4-2",39,31,4,9,2,0,2,4,5,0,8,1,1,1,0,0,0,0,0.285,0.38,0.493,0.873,11,17,R,J.Gray(41),0.2903225806451613,0.38461538461538464,0.5483870967741935,0.9330024813895781
13,Apr 15,True,COL,"W,7-5",37,32,7,9,2,0,2,6,5,0,9,0,0,0,0,1,0,0,0.285,0.38,0.495,0.876,6,16,L,A.Gomber(53),0.28125,0.3783783783783784,0.53125,0.9096283783783784
14,Apr 16,False,SDP,"W,11-6",55,48,11,12,1,0,2,9,5,0,12,1,0,1,1,2,0,0,0.282,0.375,0.486,0.861,11,18,L,R.Weathers(60),0.25,0.32727272727272727,0.3958333333333333,0.7231060606060606
15,Apr 17,False,SDP,"W,2-0",33,30,2,3,1,0,1,2,2,0,13,1,0,0,0,0,0,0,0.271,0.365,0.471,0.836,4,14,R,Y.Darvish(78),0.1,0.18181818181818182,0.23333333333333334,0.41515151515151516
16,Apr 18,False,SDP,"L,2-5",32,30,2,3,0,0,1,2,2,0,14,0,0,0,0,0,0,0,0.262,0.354,0.456,0.811,3,15,L,B.Snell(60),0.1,0.15625,0.2,0.35625
17,Apr 19,False,SEA,"L,3-4",38,31,3,5,2,0,1,3,5,0,9,2,0,0,0,1,1,0,0.256,0.352,0.449,0.801,8,10,L,J.Sheffield(52),0.16129032258064516,0.3157894736842105,0.3225806451612903,0.6383701188455009
18,Apr 20,False,SEA,"W,1-0",32,28,1,2,1,0,0,1,4,0,7,0,0,0,0,1,1,0,0.248,0.345,0.433,0.778,4,9,L,M.Gonzales(74),0.07142857142857142,0.1875,0.10714285714285714,0.29464285714285715
19,Apr 22,True,SDP,"L,2-3",37,32,2,6,1,0,2,2,3,1,10,2,0,0,0,1,0,0,0.245,0.342,0.432,0.774,8,13,L,R.Weathers(72),0.1875,0.2972972972972973,0.40625,0.7035472972972974
20,Apr 23,True,SDP,"L,1-6",34,29,1,4,1,0,0,1,3,0,11,2,0,0,0,1,1,0,0.24,0.339,0.421,0.76,6,14,R,Y.Darvish(71),0.13793103448275862,0.2647058823529412,0.1724137931034483,0.43711967545638947
21,Apr 24,True,SDP,"W,5-4",39,35,5,12,1,0,0,5,4,0,10,0,0,0,1,1,1,1,0.245,0.342,0.418,0.761,10,17,L,B.Snell(51),0.34285714285714286,0.41025641025641024,0.37142857142857144,0.7816849816849817
22,Apr 25,True,SDP,"L,7-8",56,43,7,10,0,2,2,7,9,3,16,3,0,1,1,0,1,0,0.245,0.346,0.421,0.767,18,20,R,J.Musgrove(49),0.23255813953488372,0.39285714285714285,0.46511627906976744,0.8579734219269103
23,Apr 26,True,CIN,"L,3-5",42,34,3,6,1,0,1,3,5,0,12,3,0,0,0,2,1,0,0.242,0.345,0.416,0.761,10,17,R,T.Mahle(56),0.17647058823529413,0.3333333333333333,0.29411764705882354,0.6274509803921569
24,Apr 27,True,CIN,"L,5-6",40,31,5,4,1,0,1,5,8,0,9,1,0,0,0,0,0,0,0.237,0.344,0.41,0.754,8,13,R,J.Hoffman(46),0.12903225806451613,0.325,0.25806451612903225,0.5830645161290322
25,Apr 28,True,CIN,"W,8-0",39,31,8,8,1,1,1,7,8,1,11,0,0,0,0,1,1,0,0.238,0.347,0.411,0.758,7,14,R,S.Gray(61),0.25806451612903225,0.41025641025641024,0.45161290322580644,0.8618693134822166
26,Apr 29,False,MIL,"L,1-2",37,34,1,9,0,0,0,1,3,0,6,0,0,0,0,2,0,0,0.239,0.346,0.405,0.751,9,10,L,E.Lauer(60),0.2647058823529412,0.32432432432432434,0.2647058823529412,0.5890302066772655
27,Apr 30,False,MIL,"L,1-3",31,29,1,2,0,0,1,1,1,0,11,1,0,0,0,0,0,0,0.234,0.34,0.398,0.738,3,15,R,F.Peralta(72),0.06896551724137931,0.12903225806451613,0.1724137931034483,0.3014460511679644
28,May 1,False,MIL,"L,5-6",47,39,5,8,0,2,1,5,7,2,12,1,0,0,0,1,1,1,0.233,0.34,0.397,0.737,11,23,R,B.Woodruff(57),0.20512820512820512,0.3404255319148936,0.38461538461538464,0.7250409165302782
29,May 2,False,MIL,"W,16-4",52,44,16,18,2,0,3,16,4,0,3,3,1,0,0,0,0,0,0.24,0.346,0.409,0.755,9,13,R,A.Bettinger(-6),0.4090909090909091,0.4807692307692308,0.6590909090909091,1.1398601398601398
30,May 4 (1),False,CHC,"L,1-7",30,28,1,7,0,0,1,1,1,0,6,1,0,0,1,2,0,0,0.241,0.345,0.408,0.753,8,14,R,K.Hendricks(64),0.25,0.3,0.35714285714285715,0.6571428571428571
31,May 4 (2),False,CHC,"L,3-4",34,30,3,5,1,0,2,2,4,1,10,0,0,0,0,2,1,0,0.239,0.343,0.407,0.75,6,18,R,K.Thompson(57),0.16666666666666666,0.2647058823529412,0.4,0.6647058823529413
32,May 5,False,CHC,"L,5-6",46,40,5,9,2,0,1,5,4,0,14,1,0,1,0,0,0,0,0.238,0.341,0.405,0.747,10,17,R,A.Alzolay(59),0.225,0.30434782608695654,0.35,0.6543478260869565
33,May 7,False,LAA,"L,2-9",39,34,2,8,4,0,1,2,5,0,7,0,0,0,0,0,0,0,0.238,0.341,0.406,0.748,10,12,R,G.Canning(54),0.23529411764705882,0.3333333333333333,0.4411764705882353,0.7745098039215685
34,May 8,False,LAA,"W,14-11",52,44,14,17,3,0,0,14,8,1,9,0,0,0,1,1,1,0,0.244,0.347,0.408,0.755,11,12,R,D.Bundy(28),0.38636363636363635,0.4807692307692308,0.45454545454545453,0.9353146853146853
35,May 9,False,LAA,"L,1-2",40,31,1,4,1,0,0,1,9,0,10,0,0,0,1,1,0,0,0.241,0.346,0.402,0.748,12,12,L,J.Quintana(55),0.12903225806451613,0.325,0.16129032258064516,0.4862903225806452
36,May 11,True,SEA,"W,6-4",36,33,6,9,1,1,2,6,2,0,15,1,0,0,0,0,1,0,0.241,0.346,0.406,0.751,6,15,L,Y.Kikuchi(59),0.2727272727272727,0.3333333333333333,0.5454545454545454,0.8787878787878787
37,May 12,True,SEA,"W,7-1",40,36,7,11,3,0,1,7,4,0,5,0,0,0,1,0,0,0,0.243,0.346,0.408,0.754,9,13,R,J.Dunn(45),0.3055555555555556,0.375,0.4722222222222222,0.8472222222222222
38,May 14,True,MIA,"W,9-6",39,36,9,12,3,0,1,8,3,0,6,0,0,0,0,0,1,0,0.246,0.347,0.41,0.758,6,17,R,S.Alcántara(9),0.3333333333333333,0.38461538461538464,0.5,0.8846153846153846
39,May 15,True,MIA,"W,7-0",38,28,7,6,0,0,0,7,7,0,6,2,0,1,0,0,0,0,0.245,0.349,0.406,0.755,7,15,R,J.Holloway(45),0.21428571428571427,0.39473684210526316,0.21428571428571427,0.6090225563909775
40,May 16,True,MIA,"L,2-3",37,36,2,10,3,0,0,2,1,0,8,0,0,0,0,0,0,0,0.246,0.347,0.405,0.752,8,16,R,P.López(47),0.2777777777777778,0.2972972972972973,0.3611111111111111,0.6584084084084084
41,May 17,True,ARI,"W,3-1",36,29,3,5,2,0,1,3,7,2,10,0,0,0,0,0,0,0,0.244,0.347,0.404,0.751,9,14,L,M.Bumgarner(51),0.1724137931034483,0.3333333333333333,0.3448275862068966,0.6781609195402298
42,May 18,True,ARI,"W,9-1",41,34,9,10,0,0,3,9,6,0,9,1,0,0,0,0,0,0,0.246,0.349,0.407,0.756,8,15,R,C.Martin(49),0.29411764705882354,0.4146341463414634,0.5588235294117647,0.9734576757532281
43,May 19,True,ARI,"W,4-2",35,30,4,7,2,0,0,3,3,0,7,1,0,1,2,2,1,0,0.245,0.348,0.405,0.753,7,16,R,M.Peacock(60),0.23333333333333334,0.3142857142857143,0.3,0.6142857142857143
44,May 20,True,ARI,"W,3-2",30,29,3,7,1,0,2,3,1,0,13,0,0,0,0,1,0,0,0.245,0.347,0.407,0.753,3,18,R,M.Kelly(65),0.2413793103448276,0.26666666666666666,0.4827586206896552,0.7494252873563219
45,May 21,False,SFG,"W,2-1",37,35,2,10,2,0,1,2,2,1,11,0,0,0,0,1,0,1,0.246,0.346,0.407,0.753,8,13,L,A.Wood(53),0.2857142857142857,0.32432432432432434,0.42857142857142855,0.752895752895753
46,May 22,False,SFG,"W,6-3",37,34,6,9,2,0,2,6,1,0,5,0,2,0,1,1,0,0,0.247,0.345,0.409,0.754,4,13,L,S.Kazmir(56),0.2647058823529412,0.2702702702702703,0.5,0.7702702702702703
47,May 23,False,SFG,"W,11-5",41,37,11,11,2,0,2,11,4,1,7,0,0,0,0,0,0,1,0.248,0.345,0.412,0.757,3,15,R,A.DeSclafani(0),0.2972972972972973,0.36585365853658536,0.5135135135135135,0.8793671720500988
48,May 25,False,HOU,"W,9-2",44,34,9,7,0,0,1,8,9,0,8,1,0,0,0,0,0,0,0.247,0.346,0.409,0.755,8,10,R,Z.Greinke(52),0.20588235294117646,0.38636363636363635,0.29411764705882354,0.6804812834224598
49,May 26,False,HOU,"L,2-5",34,31,2,4,0,0,1,2,3,0,10,0,0,0,0,0,0,0,0.245,0.344,0.406,0.75,5,10,R,L.García(68),0.12903225806451613,0.20588235294117646,0.22580645161290322,0.43168880455407965
50,May 27,True,SFG,"W,4-3",31,30,4,6,1,1,3,4,0,0,11,1,0,0,0,0,0,0,0.244,0.342,0.409,0.751,3,17,L,A.Wood(52),0.2,0.22580645161290322,0.6,0.8258064516129032
51,May 28,True,SFG,"L,5-8",46,38,5,8,0,0,2,5,7,0,5,0,1,0,1,0,0,0,0.243,0.342,0.408,0.75,12,18,R,A.DeSclafani(45),0.21052631578947367,0.32608695652173914,0.3684210526315789,0.694508009153318
52,May 29,True,SFG,"L,6-11",40,36,6,8,3,0,2,6,2,0,13,1,1,0,1,0,1,0,0.243,0.341,0.41,0.75,7,17,R,L.Webb(66),0.2222222222222222,0.275,0.4722222222222222,0.7472222222222222
53,May 30,True,SFG,"L,4-5",35,34,4,5,2,0,2,4,1,0,11,0,0,0,2,0,0,0,0.241,0.338,0.409,0.747,4,14,R,K.Gausman(75),0.14705882352941177,0.17142857142857143,0.38235294117647056,0.553781512605042
54,May 31,True,STL,"W,9-4",38,33,9,10,4,0,3,9,4,1,12,1,0,0,0,0,0,1,0.242,0.339,0.414,0.753,5,13,R,J.Flaherty(63),0.30303030303030304,0.39473684210526316,0.696969696969697,1.09170653907496
55,Jun 1,True,STL,"L,2-3",37,32,2,7,1,0,1,2,5,0,7,0,0,0,0,2,0,0,0.242,0.339,0.413,0.752,8,18,R,J.Gant(65),0.21875,0.32432432432432434,0.34375,0.6680743243243243
56,Jun 2,True,STL,"W,14-3",45,35,14,10,2,0,1,13,10,0,8,0,0,0,1,0,1,0,0.242,0.341,0.413,0.754,7,14,R,C.Martínez(-3),0.2857142857142857,0.4444444444444444,0.42857142857142855,0.873015873015873
57,Jun 4,False,ATL,"W,9-5",40,31,9,4,3,0,0,8,8,0,10,0,1,0,1,2,0,0,0.241,0.34,0.41,0.75,4,16,R,I.Anderson(48),0.12903225806451613,0.3,0.22580645161290322,0.5258064516129032
58,Jun 5,False,ATL,"L,4-6",38,34,4,5,0,0,0,1,2,0,11,2,0,0,3,1,1,0,0.239,0.338,0.406,0.744,7,15,R,C.Morton(51),0.14705882352941177,0.23684210526315788,0.14705882352941177,0.38390092879256965
59,Jun 6,False,ATL,"L,2-4",34,34,2,7,1,0,1,2,0,0,5,0,0,0,0,0,0,0,0.238,0.337,0.404,0.741,5,13,L,M.Fried(60),0.20588235294117646,0.20588235294117646,0.3235294117647059,0.5294117647058824
60,Jun 8,False,PIT,"W,5-3",38,36,5,10,1,1,1,5,1,0,6,1,0,0,0,1,0,0,0.239,0.336,0.405,0.741,6,13,R,J.Brubaker(48),0.2777777777777778,0.3157894736842105,0.4444444444444444,0.7602339181286549
61,Jun 9,False,PIT,"W,2-1",39,34,2,7,0,0,2,2,5,0,2,0,0,0,0,0,0,0,0.239,0.336,0.405,0.74,10,17,L,T.Anderson(52),0.20588235294117646,0.3076923076923077,0.38235294117647056,0.6900452488687783
62,Jun 10,False,PIT,"W,6-3",40,29,6,10,0,0,1,6,7,1,7,2,1,1,0,1,1,0,0.24,0.338,0.405,0.743,10,12,R,M.Keller(32),0.3448275862068966,0.475,0.4482758620689655,0.9232758620689655
63,Jun 11,True,TEX,"W,12-1",45,38,12,16,2,0,5,12,3,0,4,2,1,1,1,0,0,0,0.243,0.341,0.414,0.754,9,14,R,M.Foltynewicz(12),0.42105263157894735,0.4666666666666667,0.868421052631579,1.3350877192982455
64,Jun 12,True,TEX,"L,1-12",34,32,1,6,1,0,1,1,2,0,10,0,0,0,0,1,0,0,0.242,0.339,0.412,0.751,6,14,L,K.Allard(60),0.1875,0.23529411764705882,0.3125,0.5477941176470589
65,Jun 13,True,TEX,"W,5-3",36,32,5,11,2,0,1,5,3,0,9,1,0,0,0,2,0,1,0.244,0.34,0.413,0.754,7,15,R,D.Dunning(35),0.34375,0.4166666666666667,0.5,0.9166666666666667
66,Jun 14,True,PHI,"W,3-1",28,27,3,3,0,0,2,3,1,0,7,0,0,0,0,0,0,0,0.242,0.338,0.412,0.75,1,17,R,S.Howard(49),0.1111111111111111,0.14285714285714285,0.3333333333333333,0.47619047619047616
67,Jun 15,True,PHI,"W,5-3",38,33,5,11,2,0,1,5,3,0,5,2,0,0,0,2,0,0,0.244,0.339,0.413,0.753,9,16,R,Z.Eflin(43),0.3333333333333333,0.42105263157894735,0.48484848484848486,0.9059011164274322
68,Jun 16,True,PHI,"L,0-2",37,31,0,5,0,0,0,0,4,0,10,2,0,0,0,1,0,0,0.243,0.339,0.41,0.749,10,15,R,Z.Wheeler(64),0.16129032258064516,0.2972972972972973,0.16129032258064516,0.4585876198779425
69,Jun 18,False,ARI,"W,3-0",35,27,3,3,1,0,1,2,7,0,7,0,0,1,0,3,0,0,0.241,0.338,0.408,0.746,5,12,L,C.Smith(71),0.1111111111111111,0.2857142857142857,0.25925925925925924,0.5449735449735449
70,Jun 19,False,ARI,"W,9-3",46,36,9,11,3,1,2,9,7,0,7,0,2,1,0,0,0,0,0.242,0.339,0.411,0.751,10,13,R,M.Peacock(42),0.3055555555555556,0.391304347826087,0.6111111111111112,1.002415458937198
71,Jun 20,False,ARI,"W,9-8",48,40,9,15,3,1,1,8,6,0,8,1,1,0,0,1,1,0,0.244,0.341,0.414,0.755,12,17,L,A.Young(26),0.375,0.4583333333333333,0.575,1.0333333333333332
72,Jun 21,False,SDP,"L,2-6",35,31,2,3,0,0,2,2,3,0,16,1,0,0,1,0,0,0,0.242,0.34,0.412,0.752,6,14,R,Y.Darvish(74),0.0967741935483871,0.2,0.2903225806451613,0.4903225806451613
73,Jun 22,False,SDP,"L,2-3",39,34,2,8,1,0,1,1,5,0,9,0,0,0,0,1,0,0,0.242,0.34,0.412,0.751,10,16,L,B.Snell(61),0.23529411764705882,0.3333333333333333,0.35294117647058826,0.6862745098039216
74,Jun 23,False,SDP,"L,3-5",35,31,3,5,2,0,0,2,3,0,6,1,0,0,0,0,0,0,0.241,0.339,0.409,0.748,5,15,R,J.Musgrove(65),0.16129032258064516,0.2571428571428571,0.22580645161290322,0.48294930875576036
75,Jun 24,True,CHC,"L,0-4",33,25,0,0,0,0,0,0,8,0,7,0,0,0,0,1,0,0,0.239,0.337,0.405,0.743,6,14,R,Z.Davies(71),0.0,0.24242424242424243,0.0,0.24242424242424243
76,Jun 25,True,CHC,"W,6-2",39,34,6,8,2,0,3,6,5,1,6,0,0,0,1,0,2,0,0.239,0.337,0.407,0.745,9,18,R,J.Arrieta(50),0.23529411764705882,0.3333333333333333,0.5588235294117647,0.892156862745098
77,Jun 26,True,CHC,"W,3-2",36,33,3,10,4,0,1,3,3,0,11,0,0,0,0,1,0,1,0.24,0.338,0.409,0.746,7,15,R,A.Mills(38),0.30303030303030304,0.3611111111111111,0.5151515151515151,0.8762626262626263
78,Jun 27,True,CHC,"W,7-1",36,31,7,8,1,1,2,7,3,0,12,1,0,1,1,1,1,0,0.24,0.338,0.41,0.748,5,12,R,A.Alzolay(29),0.25806451612903225,0.3333333333333333,0.5483870967741935,0.8817204301075268
79,Jun 28,True,SFG,"W,3-2",30,28,3,5,0,0,3,3,2,0,10,0,0,0,0,1,0,0,0.239,0.337,0.411,0.748,3,13,R,A.DeSclafani(49),0.17857142857142858,0.23333333333333334,0.5,0.7333333333333334
