Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 1,True,PIT,"L,3-5",34,26,3,2,2,0,0,3,4,0,13,0,1,3,1,0,1,0,0.077,0.182,0.154,0.336,4,18,R,C.Kuhl(50),0.07692307692307693,0.17647058823529413,0.15384615384615385,0.330316742081448
2,Apr 3,True,PIT,"W,5-1",36,31,5,7,0,0,2,5,4,0,12,0,0,1,2,0,2,0,0.158,0.246,0.298,0.545,7,14,L,T.Anderson(50),0.22580645161290322,0.3055555555555556,0.41935483870967744,0.7249103942652331
3,Apr 4,True,PIT,"W,4-3",34,27,4,3,1,0,1,4,7,0,7,0,0,0,1,1,1,0,0.143,0.262,0.286,0.548,6,16,R,M.Keller(43),0.1111111111111111,0.29411764705882354,0.25925925925925924,0.5533769063180828
4,Apr 5,True,MIL,"W,5-3",33,27,5,5,1,1,3,5,3,0,6,2,1,0,0,1,1,0,0.153,0.274,0.369,0.643,4,15,L,B.Anderson(46),0.18518518518518517,0.30303030303030304,0.6296296296296297,0.9326599326599327
5,Apr 6,True,MIL,"L,0-4",31,25,0,1,1,0,0,0,5,0,10,1,0,0,0,2,0,1,0.132,0.265,0.316,0.581,4,14,R,F.Peralta(69),0.04,0.22580645161290322,0.08,0.3058064516129032
6,Apr 7,True,MIL,"L,2-4",37,33,2,3,0,0,1,2,4,0,12,0,0,0,1,1,0,0,0.124,0.251,0.29,0.541,6,17,R,B.Woodruff(83),0.09090909090909091,0.1891891891891892,0.18181818181818182,0.371007371007371
7,Apr 8,False,PIT,"W,4-2",36,35,4,11,1,0,3,4,1,0,7,0,0,0,0,1,1,1,0.157,0.264,0.343,0.607,5,14,L,T.Anderson(41),0.3142857142857143,0.3333333333333333,0.6,0.9333333333333333
8,Apr 10,False,PIT,"L,2-8",37,34,2,8,2,0,0,2,2,0,14,1,0,0,0,1,0,0,0.168,0.268,0.336,0.604,8,16,R,M.Keller(59),0.23529411764705882,0.2972972972972973,0.29411764705882354,0.5914149443561209
9,Apr 11,False,PIT,"L,1-7",34,31,1,5,0,0,1,1,1,0,8,2,0,0,0,0,0,0,0.167,0.265,0.327,0.592,6,15,R,J.Brubaker(59),0.16129032258064516,0.23529411764705882,0.25806451612903225,0.49335863377609107
10,Apr 12,False,MIL,"L,3-6",35,30,3,4,1,0,1,3,5,0,11,0,0,0,0,1,0,0,0.164,0.264,0.321,0.585,5,13,R,F.Peralta(72),0.13333333333333333,0.2571428571428571,0.26666666666666666,0.5238095238095237
11,Apr 13,False,MIL,"W,3-2",34,31,3,6,0,0,1,3,1,0,10,1,0,1,0,1,1,0,0.167,0.261,0.318,0.579,4,17,R,B.Woodruff(67),0.1935483870967742,0.23529411764705882,0.2903225806451613,0.5256166982922201
12,Apr 14,False,MIL,"L,0-7",34,32,0,4,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0.163,0.254,0.307,0.561,7,14,R,C.Burnes(78),0.125,0.17647058823529413,0.1875,0.36397058823529416
13,Apr 16,True,ATL,"L,2-5",41,29,2,6,0,0,1,2,6,0,12,4,1,1,0,1,1,1,0.166,0.267,0.307,0.574,12,17,R,K.Wright(52),0.20689655172413793,0.3902439024390244,0.3103448275862069,0.7005887300252314
14,Apr 17,True,ATL,"W,13-4",42,38,13,14,2,1,6,13,3,0,9,1,0,0,0,0,0,0,0.184,0.281,0.364,0.644,5,18,R,H.Ynoa(28),0.3684210526315789,0.42857142857142855,0.9473684210526315,1.37593984962406
15,Apr 18,True,ATL,"L,4-13",38,35,4,10,2,1,2,3,3,0,8,0,0,0,0,1,1,0,0.192,0.285,0.379,0.664,7,17,R,B.Wilson(43),0.2857142857142857,0.34210526315789475,0.5714285714285714,0.9135338345864661
16,Apr 20,True,NYM,"W,3-1",35,28,3,4,0,0,0,2,6,0,12,0,1,0,2,1,1,0,0.189,0.286,0.366,0.652,8,15,R,T.Walker(48),0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855
