Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,True,ATL,"W,6-5",39,34,6,10,1,0,1,6,4,0,9,1,0,0,1,0,0,0,0.294,0.385,0.412,0.796,9,16,L,D.Smyly(59),0.29411764705882354,0.38461538461538464,0.4117647058823529,0.7963800904977376
2,Apr 7 (1),True,ATL,"L,6-7",34,28,6,9,3,0,1,6,4,0,8,1,0,1,0,1,0,0,0.306,0.397,0.468,0.865,7,17,L,M.Fried(22),0.32142857142857145,0.4117647058823529,0.5357142857142857,0.9474789915966386
3,Apr 7 (2),True,ATL,"L,0-2",25,22,0,2,1,0,0,0,3,1,8,0,0,0,0,1,2,0,0.25,0.347,0.381,0.728,4,12,R,H.Ynoa(67),0.09090909090909091,0.2,0.13636363636363635,0.33636363636363636
4,Apr 9,False,LAD,"L,0-1",34,33,0,8,1,0,0,0,1,1,10,0,0,0,0,0,0,2,0.248,0.326,0.35,0.676,7,15,R,W.Buehler(64),0.24242424242424243,0.2647058823529412,0.2727272727272727,0.5374331550802138
5,Apr 10,False,LAD,"L,5-9",41,39,5,15,0,0,2,5,1,0,6,1,0,0,0,2,0,0,0.282,0.347,0.397,0.744,9,17,L,J.Urías(42),0.38461538461538464,0.4146341463414634,0.5384615384615384,0.9530956848030019
6,Apr 11,False,LAD,"L,0-3",34,34,0,7,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0.268,0.324,0.363,0.687,7,13,L,C.Kershaw(68),0.20588235294117646,0.20588235294117646,0.20588235294117646,0.4117647058823529
7,Apr 12,False,STL,"W,5-2",41,36,5,12,1,1,1,5,4,0,9,0,0,1,0,1,0,0,0.279,0.335,0.385,0.72,9,15,R,J.Gant(44),0.3333333333333333,0.3902439024390244,0.5,0.8902439024390244
8,Apr 13,False,STL,"L,3-14",36,33,3,6,3,0,0,3,2,0,9,1,0,0,1,0,0,0,0.266,0.324,0.371,0.695,6,15,R,J.Flaherty(63),0.18181818181818182,0.25,0.2727272727272727,0.5227272727272727
9,Apr 14,False,STL,"W,6-0",42,35,6,9,3,0,1,5,7,1,9,0,0,0,0,0,0,1,0.265,0.331,0.378,0.709,9,14,R,A.Wainwright(44),0.2571428571428571,0.38095238095238093,0.42857142857142855,0.8095238095238095
10,Apr 15,True,ARI,"L,6-11",40,37,6,11,1,0,2,6,2,0,7,0,0,1,0,0,0,0,0.269,0.331,0.39,0.72,7,17,R,M.Kelly(34),0.2972972972972973,0.325,0.4864864864864865,0.8114864864864866
11,Apr 16,True,ARI,"W,1-0",31,28,1,5,0,0,1,1,2,0,4,0,1,0,0,0,1,1,0.262,0.323,0.382,0.705,5,12,R,T.Widener(65),0.17857142857142858,0.22580645161290322,0.2857142857142857,0.511520737327189
12,Apr 17,True,ARI,"W,6-2",39,36,6,14,3,0,2,6,1,0,5,0,1,1,1,1,1,0,0.273,0.329,0.405,0.735,9,17,R,L.Weaver(33),0.3888888888888889,0.38461538461538464,0.6388888888888888,1.0235042735042734
13,Apr 18,True,ARI,"L,2-5",36,32,2,6,0,0,2,2,3,0,11,1,0,0,0,0,0,0,0.267,0.326,0.403,0.728,7,16,L,M.Bumgarner(63),0.1875,0.2777777777777778,0.375,0.6527777777777778
14,Apr 19,True,STL,"L,5-12",39,34,5,7,4,0,0,4,3,0,8,1,0,1,1,0,0,0,0.262,0.322,0.397,0.719,7,15,R,J.Flaherty(49),0.20588235294117646,0.28205128205128205,0.3235294117647059,0.605580693815988
15,Apr 20,True,STL,"W,3-2",35,29,3,6,1,0,1,3,4,1,11,2,0,0,0,1,1,0,0.259,0.324,0.394,0.717,8,13,R,A.Wainwright(72),0.20689655172413793,0.34285714285714286,0.3448275862068966,0.6876847290640394
16,Apr 21,True,STL,"W,1-0",30,28,1,4,2,0,0,1,2,0,5,0,0,0,1,1,1,0,0.253,0.317,0.384,0.701,5,13,R,C.Martínez(62),0.14285714285714285,0.2,0.21428571428571427,0.41428571428571426
17,Apr 23,False,NYM,"L,0-6",29,29,0,2,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0.243,0.305,0.369,0.674,2,14,R,J.deGrom(98),0.06896551724137931,0.06896551724137931,0.10344827586206896,0.1724137931034483
18,Apr 24,False,NYM,"W,7-1",42,35,7,10,0,0,0,7,5,0,9,1,0,1,0,1,0,0,0.246,0.31,0.364,0.674,8,13,R,M.Stroman(30),0.2857142857142857,0.38095238095238093,0.2857142857142857,0.6666666666666666
19,Apr 25,False,NYM,"L,0-4",34,30,0,5,1,0,0,0,3,0,7,1,0,0,0,0,0,0,0.242,0.308,0.356,0.664,7,14,R,T.Walker(72),0.16666666666666666,0.2647058823529412,0.2,0.4647058823529412
20,Apr 27,False,TOR,"L,5-9",38,34,5,9,1,0,4,5,2,0,10,2,0,0,0,1,0,1,0.243,0.31,0.372,0.681,6,9,R,T.Thornton(45),0.2647058823529412,0.34210526315789475,0.6470588235294118,0.9891640866873066
21,Apr 28,False,TOR,"W,8-2",41,37,8,11,1,0,2,8,2,0,8,2,0,0,0,0,0,0,0.246,0.313,0.378,0.69,6,10,L,S.Matz(22),0.2972972972972973,0.36585365853658536,0.4864864864864865,0.8523401450230719
22,Apr 30,True,MIA,"W,2-1",33,31,2,9,0,0,1,2,2,0,4,0,0,0,0,4,1,1,0.248,0.314,0.378,0.692,5,16,R,P.López(65),0.2903225806451613,0.3333333333333333,0.3870967741935484,0.7204301075268817
23,May 1,True,MIA,"W,7-2",39,36,7,12,3,0,1,7,2,0,8,1,0,0,1,0,3,0,0.252,0.317,0.384,0.701,8,13,R,P.Campbell(29),0.3333333333333333,0.38461538461538464,0.5,0.8846153846153846
24,May 2,True,MIA,"W,3-1",34,29,3,8,3,0,1,3,4,0,10,1,0,0,0,2,0,1,0.253,0.319,0.388,0.707,7,10,L,T.Rogers(50),0.27586206896551724,0.38235294117647056,0.4827586206896552,0.8651115618661258
25,May 4,True,ATL,"L,1-6",33,30,1,5,0,0,0,1,3,0,8,0,0,0,0,2,0,0,0.25,0.317,0.379,0.696,5,15,R,H.Ynoa(69),0.16666666666666666,0.24242424242424243,0.16666666666666666,0.40909090909090906
26,May 5,True,ATL,"L,3-5",37,31,3,6,1,0,2,3,4,0,9,1,1,0,0,1,0,0,0.248,0.316,0.381,0.697,7,15,L,M.Fried(60),0.1935483870967742,0.2972972972972973,0.41935483870967744,0.7166521360069747
27,May 6,True,ATL,"L,2-3",39,34,2,8,3,0,0,1,5,1,7,0,0,0,0,1,1,0,0.247,0.317,0.379,0.696,10,15,L,D.Smyly(62),0.23529411764705882,0.3333333333333333,0.3235294117647059,0.6568627450980392
28,May 7,False,NYY,"W,11-4",43,38,11,10,0,0,4,10,4,0,9,0,1,0,1,0,0,0,0.248,0.318,0.387,0.705,5,10,R,J.Taillon(59),0.2631578947368421,0.32558139534883723,0.5789473684210527,0.9045287637698899
29,May 8,False,NYY,"L,3-4",43,38,3,8,1,0,0,3,4,1,14,0,0,1,0,2,1,0,0.246,0.316,0.381,0.697,9,12,R,C.Kluber(52),0.21052631578947367,0.27906976744186046,0.23684210526315788,0.5159118727050184
30,May 9,False,NYY,"L,2-3",34,33,2,8,2,0,1,2,1,0,7,0,0,0,0,2,0,0,0.246,0.314,0.381,0.696,5,9,R,D.Germán(60),0.24242424242424243,0.2647058823529412,0.3939393939393939,0.6586452762923352
31,May 11,True,PHI,"L,2-6",39,34,2,7,1,0,1,2,4,0,8,1,0,0,0,0,0,0,0.245,0.314,0.38,0.694,10,17,R,C.Anderson(57),0.20588235294117646,0.3076923076923077,0.3235294117647059,0.6312217194570136
32,May 12,True,PHI,"L,2-5",43,40,2,10,2,1,0,2,3,1,11,0,0,0,1,1,0,0,0.245,0.314,0.378,0.692,12,16,R,Z.Wheeler(54),0.25,0.3023255813953488,0.35,0.6523255813953488
33,May 13,True,PHI,"W,5-1",32,30,5,7,1,0,2,5,2,1,11,0,0,0,0,1,0,0,0.245,0.313,0.381,0.694,3,12,R,Z.Eflin(45),0.23333333333333334,0.28125,0.4666666666666667,0.7479166666666667
34,May 14,False,ARI,"W,17-2",59,51,17,22,6,1,3,17,5,0,5,2,1,0,2,0,0,0,0.253,0.321,0.398,0.72,15,15,R,R.Smith(9),0.43137254901960786,0.4915254237288136,0.7647058823529411,1.2562313060817547
35,May 15,False,ARI,"L,4-11",42,36,4,10,3,0,0,4,5,0,6,0,1,0,1,1,1,0,0.254,0.323,0.397,0.72,11,15,R,S.Frankoff(50),0.2777777777777778,0.35714285714285715,0.3611111111111111,0.7182539682539683
36,May 16,False,ARI,"W,3-0",35,33,3,8,2,0,1,3,2,0,7,0,0,0,0,1,2,1,0.254,0.322,0.397,0.719,5,13,R,L.Weaver(61),0.24242424242424243,0.2857142857142857,0.3939393939393939,0.6796536796536796
37,May 17,False,CHC,"L,3-7",35,32,3,6,0,0,2,3,3,0,8,0,0,0,0,1,0,0,0.252,0.32,0.396,0.717,5,15,R,A.Alzolay(48),0.1875,0.2571428571428571,0.375,0.6321428571428571
38,May 18,False,CHC,"L,3-6",41,36,3,9,1,0,1,3,2,0,7,2,1,0,1,1,0,0,0.252,0.32,0.395,0.716,11,15,R,Z.Davies(41),0.25,0.3170731707317073,0.3611111111111111,0.6781842818428184
39,May 19,False,CHC,"W,4-3",39,35,4,9,2,0,1,3,3,0,7,1,0,0,0,0,1,1,0.252,0.321,0.395,0.716,8,15,R,J.Arrieta(37),0.2571428571428571,0.3333333333333333,0.4,0.7333333333333334
40,May 20,False,CHC,"L,2-5",34,31,2,6,1,0,2,2,3,0,14,0,0,0,0,1,0,1,0.251,0.319,0.396,0.715,5,15,R,T.Williams(49),0.1935483870967742,0.2647058823529412,0.41935483870967744,0.6840607210626186
41,May 21,True,BAL,"W,4-2",40,34,4,12,3,0,0,4,4,1,9,0,2,0,0,0,0,0,0.253,0.322,0.397,0.719,12,15,R,J.López(50),0.35294117647058826,0.4,0.4411764705882353,0.8411764705882353
42,May 22,True,BAL,"W,12-9",43,39,12,15,2,0,2,11,3,0,9,0,0,1,1,0,0,0,0.257,0.325,0.402,0.727,7,17,L,B.Zimmermann(26),0.38461538461538464,0.4186046511627907,0.5897435897435898,1.0083482409063804
43,May 23,True,BAL,"W,6-5",38,33,6,11,3,0,1,6,3,0,8,0,1,1,1,0,0,1,0.258,0.326,0.405,0.731,8,13,R,M.Harvey(29),0.3333333333333333,0.3684210526315789,0.5151515151515151,0.8835725677830941
44,May 25,True,CIN,"L,1-2",32,30,1,4,0,0,1,1,2,0,6,0,0,0,0,1,0,0,0.256,0.323,0.401,0.725,4,13,R,T.Mahle(63),0.13333333333333333,0.1875,0.23333333333333334,0.42083333333333334
45,May 26 susp,True,CIN,"W,5-3",39,33,5,9,0,1,0,5,6,0,7,0,0,0,0,0,3,0,0.256,0.325,0.4,0.725,10,16,R,J.Hoffman(37),0.2727272727272727,0.38461538461538464,0.3333333333333333,0.717948717948718
