Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 5,True,DET,"L,7-8",46,41,7,10,4,1,1,7,3,1,10,0,0,2,0,0,0,0,0.244,0.283,0.463,0.746,6,19,R,J.Verlander(57),0.24390243902439024,0.2826086956521739,0.4634146341463415,0.7460233297985154
2,Apr 6,True,DET,"L,3-7",40,33,3,10,4,0,0,3,4,0,6,1,1,1,0,1,0,1,0.27,0.329,0.446,0.775,10,14,R,A.Sánchez(51),0.30303030303030304,0.375,0.42424242424242425,0.7992424242424243
3,Apr 7,False,WSN,"W,6-4",43,39,6,13,3,0,0,6,4,0,7,0,0,0,0,1,1,0,0.292,0.352,0.434,0.785,10,14,R,T.Roark(30),0.3333333333333333,0.3953488372093023,0.41025641025641024,0.8056052474657125
4,Apr 10,False,WSN,"L,2-4",33,31,2,7,0,2,1,2,2,0,7,0,0,0,0,2,0,1,0.278,0.335,0.438,0.773,4,14,R,J.Ross(66),0.22580645161290322,0.2727272727272727,0.45161290322580644,0.7243401759530792
5,Apr 11,False,NYM,"W,10-3",47,40,10,15,2,0,2,10,5,0,11,0,1,1,0,0,1,0,0.299,0.357,0.467,0.825,10,14,L,S.Matz(14),0.375,0.425531914893617,0.575,1.000531914893617
6,Apr 12,False,NYM,"W,2-1",38,33,2,9,1,0,0,2,4,0,13,0,0,1,0,0,2,1,0.295,0.355,0.442,0.797,9,16,R,N.Syndergaard(70),0.2727272727272727,0.34210526315789475,0.30303030303030304,0.6451355661881978
7,Apr 13,False,NYM,"L,1-2",37,33,1,7,2,0,0,1,4,0,9,0,0,0,0,1,0,0,0.284,0.348,0.42,0.768,9,15,R,L.Verrett(70),0.21212121212121213,0.2972972972972973,0.2727272727272727,0.5700245700245701
8,Apr 15,True,ATL,"L,3-6",43,37,3,12,3,0,0,2,5,1,4,0,1,0,2,3,0,0,0.289,0.355,0.418,0.773,13,15,R,W.Pérez(34),0.32432432432432434,0.3953488372093023,0.40540540540540543,0.8007542426147077
9,Apr 16,True,ATL,"L,4-6",40,35,4,8,1,0,2,4,5,0,12,0,0,0,0,0,1,0,0.283,0.352,0.419,0.771,9,15,R,B.Norris(40),0.22857142857142856,0.325,0.42857142857142855,0.7535714285714286
10,Apr 17,True,ATL,"L,5-6",40,36,5,7,1,0,0,5,2,0,8,1,0,1,0,0,1,0,0.274,0.342,0.399,0.741,5,18,R,J.Chacín(54),0.19444444444444445,0.25,0.2222222222222222,0.4722222222222222
