Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 3,True,STL,"W,4-1",36,28,4,9,2,1,0,4,5,0,5,1,1,1,0,1,0,1,0.321,0.429,0.464,0.893,8,15,R,A.Wainwright(48),0.32142857142857145,0.4166666666666667,0.4642857142857143,0.8809523809523809
2,Apr 5,True,STL,"W,6-5",44,41,6,12,1,1,0,6,2,0,12,0,0,1,1,1,0,0,0.304,0.367,0.406,0.773,7,17,R,M.Wacha(27),0.2926829268292683,0.3181818181818182,0.36585365853658536,0.6840354767184036
3,Apr 6,True,STL,"W,5-1",39,31,5,9,2,1,0,4,7,1,5,1,0,0,1,2,0,1,0.3,0.39,0.41,0.8,10,16,R,M.Leake(31),0.2903225806451613,0.4358974358974359,0.41935483870967744,0.8552522746071134
4,Apr 8,False,CIN,"W,6-5",44,35,6,8,1,0,1,6,6,0,10,3,0,0,2,1,1,0,0.281,0.389,0.393,0.781,11,15,R,A.Simón(56),0.22857142857142856,0.38636363636363635,0.34285714285714286,0.7292207792207792
5,Apr 9,False,CIN,"L,1-5",37,34,1,10,2,0,0,1,3,0,7,0,0,0,0,1,0,0,0.284,0.382,0.385,0.767,9,13,R,R.Iglesias(52),0.29411764705882354,0.35135135135135137,0.35294117647058826,0.7042925278219396
6,Apr 10,False,CIN,"L,1-2",42,32,1,9,1,0,1,1,6,0,8,1,3,0,0,0,2,0,0.284,0.387,0.388,0.775,14,13,R,T.Melville(49),0.28125,0.38095238095238093,0.40625,0.7872023809523809
7,Apr 11,False,DET,"W,7-4",42,36,7,17,6,0,0,7,3,0,3,0,1,2,0,3,0,2,0.312,0.401,0.426,0.828,8,11,R,J.Verlander(15),0.4722222222222222,0.47619047619047616,0.6388888888888888,1.1150793650793651
8,Apr 12,False,DET,"L,2-8",34,30,2,5,1,0,1,2,4,0,6,0,0,0,1,2,0,1,0.296,0.387,0.412,0.799,5,9,R,A.Sánchez(54),0.16666666666666666,0.2647058823529412,0.3,0.5647058823529412
9,Apr 13,True,DET,"L,3-7",34,29,3,4,1,0,0,3,5,0,10,0,0,0,0,1,0,0,0.28,0.375,0.389,0.763,4,15,R,S.Greene(62),0.13793103448275862,0.2647058823529412,0.1724137931034483,0.43711967545638947
10,Apr 14,True,DET,"L,4-7",43,40,4,14,3,0,0,4,3,0,4,0,0,0,1,1,1,0,0.289,0.377,0.393,0.77,12,14,R,J.Zimmermann(62),0.35,0.3953488372093023,0.425,0.8203488372093023
11,Apr 15,True,MIL,"L,4-8",40,36,4,8,2,0,1,4,4,0,6,0,0,0,1,0,3,0,0.282,0.37,0.39,0.76,9,16,R,J.Nelson(51),0.2222222222222222,0.3,0.3611111111111111,0.6611111111111111
12,Apr 16,True,MIL,"W,5-0",37,29,5,8,2,1,1,5,6,0,8,1,0,1,0,1,1,1,0.282,0.373,0.399,0.772,8,14,R,T.Jungmann(49),0.27586206896551724,0.40540540540540543,0.5172413793103449,0.9226467847157502
13,Apr 17,True,MIL,"W,9-3",47,39,9,17,3,0,2,8,7,1,2,0,0,1,1,1,0,1,0.295,0.385,0.423,0.808,14,16,R,Z.Davies(16),0.4358974358974359,0.5106382978723404,0.6666666666666666,1.177304964539007
14,Apr 19,False,SDP,"L,4-5",41,37,4,11,2,0,0,3,2,0,11,2,0,0,2,2,3,0,0.296,0.384,0.417,0.801,10,15,R,C.Rea(46),0.2972972972972973,0.36585365853658536,0.35135135135135137,0.7172050098879368
15,Apr 20,False,SDP,"L,2-8",40,35,2,8,2,0,0,2,5,0,11,0,0,0,1,1,0,0,0.291,0.38,0.408,0.788,11,15,L,D.Pomeranz(71),0.22857142857142856,0.325,0.2857142857142857,0.6107142857142858
16,Apr 21,False,SDP,"W,11-1",45,38,11,11,4,0,0,10,5,1,7,2,0,0,0,1,2,0,0.291,0.381,0.407,0.789,7,15,R,J.Shields(53),0.2894736842105263,0.4,0.39473684210526316,0.7947368421052632
17,Apr 22,False,ARI,"W,8-7",39,36,8,13,4,0,3,8,2,0,3,0,1,0,0,3,0,0,0.295,0.382,0.427,0.809,4,14,L,P.Corbin(42),0.3611111111111111,0.38461538461538464,0.7222222222222222,1.106837606837607
