Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 4,True,WSN,"L,3-4",38,32,3,4,0,0,2,3,5,0,11,1,0,0,0,1,0,0,0.125,0.263,0.313,0.576,5,17,R,M.Scherzer(68),0.125,0.2631578947368421,0.3125,0.575657894736842
2,Apr 6,True,WSN,"L,1-3",34,31,1,8,0,0,0,1,3,0,8,0,0,0,0,1,1,1,0.19,0.292,0.286,0.577,6,14,R,S.Strasburg(57),0.25806451612903225,0.3235294117647059,0.25806451612903225,0.5815939278937381
3,Apr 8,True,STL,"L,4-7",38,31,4,5,0,0,0,4,5,2,9,0,1,1,2,1,1,0,0.181,0.284,0.245,0.529,7,15,L,J.García(49),0.16129032258064516,0.2631578947368421,0.16129032258064516,0.4244482173174873
4,Apr 9,True,STL,"L,2-12",35,32,2,4,1,0,0,2,3,0,7,0,0,0,3,2,0,0,0.167,0.264,0.222,0.486,6,16,R,C.Martínez(58),0.125,0.2,0.15625,0.35625
5,Apr 10,True,STL,"L,7-12",47,36,7,11,5,0,1,6,9,2,13,0,1,1,1,1,1,0,0.198,0.305,0.29,0.595,13,17,R,A.Wainwright(32),0.3055555555555556,0.425531914893617,0.5277777777777778,0.9533096926713949
6,Apr 11,False,WSN,"L,4-6",36,32,4,8,3,0,0,4,3,1,6,0,1,0,0,1,0,1,0.206,0.307,0.299,0.606,5,15,R,M.Scherzer(47),0.25,0.3055555555555556,0.34375,0.6493055555555556
7,Apr 12,False,WSN,"L,1-2",37,33,1,6,2,0,0,1,4,0,10,0,0,0,1,1,0,0,0.203,0.302,0.291,0.592,9,16,L,G.Gonzalez(69),0.18181818181818182,0.2702702702702703,0.24242424242424243,0.5126945126945127
8,Apr 13,False,WSN,"L,0-3",34,29,0,5,0,0,0,0,3,0,6,1,1,0,0,2,1,0,0.199,0.298,0.277,0.576,7,12,R,T.Roark(70),0.1724137931034483,0.2647058823529412,0.1724137931034483,0.43711967545638947
9,Apr 14,False,WSN,"L,2-6",33,30,2,5,1,0,0,2,2,0,8,0,1,0,0,0,0,1,0.196,0.291,0.269,0.56,4,12,R,S.Strasburg(68),0.16666666666666666,0.21212121212121213,0.2,0.4121212121212121
10,Apr 15,False,MIA,"W,6-3",36,33,6,8,1,0,0,6,1,0,9,2,0,0,0,2,1,0,0.201,0.292,0.27,0.562,3,18,L,W.Chen(62),0.24242424242424243,0.3055555555555556,0.2727272727272727,0.5782828282828283
