Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 5,False,CLE,"W,6-2",43,37,6,11,1,0,2,5,6,1,8,0,0,0,1,1,0,1,0.297,0.395,0.486,0.882,10,9,R,C.Kluber(37),0.2972972972972973,0.3953488372093023,0.4864864864864865,0.8818353236957888
2,Apr 6,False,CLE,"L,6-7",40,36,6,10,2,0,3,6,3,0,7,0,0,1,0,0,1,0,0.288,0.361,0.534,0.896,7,11,R,C.Carrasco(41),0.2777777777777778,0.325,0.5833333333333334,0.9083333333333334
3,Apr 8,False,TOR,"W,8-7",41,38,8,11,4,0,1,8,3,0,8,0,0,0,1,0,0,0,0.288,0.355,0.514,0.868,6,10,R,M.Stroman(37),0.2894736842105263,0.34146341463414637,0.47368421052631576,0.8151476251604621
4,Apr 9,False,TOR,"W,8-4",43,38,8,11,5,1,0,7,4,0,13,0,0,1,0,0,1,0,0.289,0.353,0.503,0.857,8,9,R,R.Dickey(32),0.2894736842105263,0.3488372093023256,0.47368421052631576,0.8225214198286414
5,Apr 10,False,TOR,"L,0-3",34,32,0,7,2,0,0,0,2,0,11,0,0,0,0,1,0,0,0.276,0.338,0.464,0.802,7,10,R,M.Estrada(73),0.21875,0.2647058823529412,0.28125,0.5459558823529411
6,Apr 11,True,BAL,"L,7-9",41,36,7,11,2,0,1,7,4,1,8,0,0,1,1,2,2,0,0.281,0.343,0.461,0.804,7,10,R,Y.Gallardo(35),0.3055555555555556,0.36585365853658536,0.4444444444444444,0.8102981029810298
7,Apr 12,True,BAL,"L,5-9",38,35,5,10,4,0,1,4,1,0,4,2,0,0,0,1,0,0,0.282,0.343,0.464,0.807,6,10,R,M.Wright(44),0.2857142857142857,0.34210526315789475,0.4857142857142857,0.8278195488721805
8,Apr 13,True,BAL,"W,4-2",34,30,4,8,1,1,0,4,4,0,7,0,0,0,0,1,3,0,0.28,0.344,0.454,0.798,6,9,R,U.Jiménez(40),0.26666666666666666,0.35294117647058826,0.36666666666666664,0.7196078431372549
9,Apr 15,True,TOR,"W,5-3",38,32,5,9,3,0,0,5,6,0,7,0,0,0,1,2,1,0,0.28,0.349,0.446,0.795,9,9,R,R.Dickey(39),0.28125,0.39473684210526316,0.375,0.7697368421052632
10,Apr 16,True,TOR,"W,4-2",33,31,4,9,1,0,1,4,2,0,3,0,0,0,0,2,0,0,0.281,0.348,0.443,0.792,5,9,R,M.Estrada(42),0.2903225806451613,0.3333333333333333,0.41935483870967744,0.7526881720430108
