Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 5,True,BOS,"L,2-6",35,31,2,5,0,0,0,2,3,0,15,0,0,1,0,0,0,0,0.161,0.229,0.161,0.39,6,10,L,D.Price(62),0.16129032258064516,0.22857142857142856,0.16129032258064516,0.3898617511520737
2,Apr 6,True,BOS,"W,7-6",38,31,7,9,2,0,2,7,6,0,6,0,0,1,1,1,1,1,0.226,0.315,0.355,0.67,7,11,R,C.Buchholz(31),0.2903225806451613,0.39473684210526316,0.5483870967741935,0.9431239388794567
3,Apr 8,False,CHW,"W,7-1",38,34,7,9,3,1,0,6,2,0,9,0,0,2,0,1,0,0,0.24,0.306,0.375,0.681,4,11,L,J.Danks(32),0.2647058823529412,0.2894736842105263,0.4117647058823529,0.7012383900928792
4,Apr 9,False,CHW,"L,3-7",35,33,3,7,0,0,2,3,2,0,9,0,0,0,0,0,0,0,0.233,0.295,0.38,0.674,5,9,L,C.Sale(57),0.21212121212121213,0.2571428571428571,0.3939393939393939,0.651082251082251
5,Apr 12,False,TBR,"L,1-5",32,31,1,5,1,0,1,1,1,0,6,0,0,0,0,0,0,0,0.219,0.275,0.363,0.638,4,9,L,M.Moore(67),0.16129032258064516,0.1875,0.2903225806451613,0.4778225806451613
6,Apr 13,False,TBR,"W,4-1",34,32,4,5,2,0,1,3,1,0,15,0,0,1,1,0,1,0,0.208,0.259,0.354,0.614,3,10,L,D.Smyly(71),0.15625,0.17647058823529413,0.3125,0.48897058823529416
7,Apr 14,False,TBR,"W,6-0",46,39,6,13,1,0,3,6,7,0,8,0,0,0,1,1,5,0,0.229,0.291,0.394,0.685,13,10,R,C.Archer(47),0.3333333333333333,0.43478260869565216,0.5897435897435898,1.024526198439242
8,Apr 15,True,NYM,"L,5-6",45,42,5,14,4,0,1,5,3,0,9,0,0,0,1,0,1,0,0.245,0.304,0.41,0.714,13,11,R,B.Colón(48),0.3333333333333333,0.37777777777777777,0.5,0.8777777777777778
9,Apr 16,True,NYM,"W,7-5",37,33,7,11,3,0,0,7,3,0,5,0,1,0,0,1,2,0,0.255,0.313,0.412,0.724,6,10,R,M.Harvey(38),0.3333333333333333,0.3783783783783784,0.42424242424242425,0.8026208026208026
10,Apr 17,True,NYM,"L,0-6",32,30,0,3,1,0,0,0,2,0,15,0,0,0,0,1,0,0,0.241,0.299,0.387,0.686,5,10,L,S.Matz(78),0.1,0.15625,0.13333333333333333,0.2895833333333333
