Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 4,True,PHI,"W,6-2",33,28,6,6,3,0,0,5,3,0,7,1,0,1,1,1,0,0,0.214,0.303,0.321,0.624,3,15,R,J.Hellickson(70),0.21428571428571427,0.30303030303030304,0.32142857142857145,0.6244588744588745
2,Apr 6,True,PHI,"W,3-2",33,33,3,8,1,0,1,3,0,0,9,0,0,0,0,0,0,0,0.23,0.273,0.344,0.617,5,13,R,A.Nola(73),0.24242424242424243,0.24242424242424243,0.36363636363636365,0.6060606060606061
3,Apr 7,True,PHI,"W,10-6",40,34,10,12,1,0,3,10,5,0,9,0,1,0,0,0,1,0,0.274,0.333,0.453,0.786,6,16,R,C.Morton(28),0.35294117647058826,0.425,0.6470588235294118,1.0720588235294117
4,Apr 8,True,PIT,"L,5-6",39,30,5,6,0,0,1,4,6,0,5,1,1,1,2,2,3,0,0.256,0.336,0.416,0.752,7,17,L,F.Liriano(44),0.2,0.3333333333333333,0.3,0.6333333333333333
5,Apr 9,True,PIT,"W,5-1",34,30,5,8,1,0,1,5,4,0,6,0,0,0,1,1,0,1,0.258,0.339,0.413,0.752,5,13,R,G.Cole(43),0.26666666666666666,0.35294117647058826,0.4,0.7529411764705882
6,Apr 10,True,PIT,"W,2-1",33,30,2,10,2,1,1,2,2,0,2,0,1,0,0,3,0,0,0.27,0.344,0.438,0.782,6,13,L,J.Locke(53),0.3333333333333333,0.36363636363636365,0.5666666666666667,0.9303030303030303
7,Apr 11,False,CHC,"L,3-5",35,33,3,7,1,0,1,3,2,0,9,0,0,0,0,1,1,0,0.261,0.332,0.422,0.754,5,14,L,J.Lester(53),0.21212121212121213,0.2571428571428571,0.3333333333333333,0.5904761904761904
8,Apr 13,False,CHC,"L,2-9",35,30,2,7,1,1,0,2,4,0,7,0,0,1,0,3,1,0,0.258,0.33,0.411,0.741,6,15,R,J.Lackey(58),0.23333333333333334,0.3142857142857143,0.3333333333333333,0.6476190476190475
9,Apr 14,False,CHC,"L,1-8",36,32,1,6,3,0,0,1,4,0,6,0,0,0,0,0,0,0,0.25,0.324,0.396,0.72,8,15,R,J.Hammel(63),0.1875,0.2777777777777778,0.28125,0.5590277777777778
10,Apr 15,False,STL,"L,3-14",35,34,3,7,1,0,1,3,1,0,7,0,0,0,0,0,0,0,0.245,0.314,0.389,0.703,5,16,R,C.Martínez(58),0.20588235294117646,0.22857142857142856,0.3235294117647059,0.5521008403361345
