Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 4,True,COL,"L,5-10",42,39,5,12,2,0,1,5,3,0,13,0,0,0,0,0,0,0,0.308,0.357,0.436,0.793,10,17,L,J.De La Rosa(34),0.3076923076923077,0.35714285714285715,0.4358974358974359,0.7930402930402931
2,Apr 5,True,COL,"W,11-6",44,38,11,15,3,2,2,11,4,0,8,1,0,1,0,0,0,0,0.351,0.407,0.584,0.991,9,16,R,C.Bettis(35),0.39473684210526316,0.45454545454545453,0.7368421052631579,1.1913875598086123
3,Apr 6,True,COL,"L,3-4",38,36,3,8,0,0,1,3,1,0,6,1,0,0,1,0,1,0,0.31,0.363,0.496,0.858,8,13,R,T.Chatwood(56),0.2222222222222222,0.2631578947368421,0.3055555555555556,0.5687134502923976
4,Apr 7,True,CHC,"L,6-14",36,33,6,8,2,1,2,6,2,0,10,0,0,1,0,1,0,0,0.295,0.344,0.507,0.851,3,16,R,J.Lackey(35),0.24242424242424243,0.2777777777777778,0.5454545454545454,0.8232323232323232
5,Apr 8,True,CHC,"W,3-2",34,31,3,8,2,0,0,3,3,0,8,0,0,0,0,1,2,0,0.288,0.34,0.475,0.815,5,14,R,J.Hammel(63),0.25806451612903225,0.3235294117647059,0.3225806451612903,0.6461100569259962
6,Apr 9,True,CHC,"L,2-4",32,30,2,4,1,0,0,1,1,0,7,0,1,0,0,0,2,0,0.266,0.316,0.43,0.746,3,13,R,K.Hendricks(62),0.13333333333333333,0.15625,0.16666666666666666,0.32291666666666663
7,Apr 10,True,CHC,"L,3-7",35,35,3,8,2,0,2,3,0,0,9,0,0,0,0,0,0,0,0.26,0.304,0.434,0.738,5,15,R,J.Arrieta(55),0.22857142857142856,0.22857142857142856,0.45714285714285713,0.6857142857142857
8,Apr 12,False,LAD,"W,4-2",40,35,4,9,3,1,2,4,3,1,6,2,0,0,1,0,0,1,0.26,0.31,0.451,0.761,9,14,R,K.Maeda(65),0.2571428571428571,0.35,0.5714285714285714,0.9214285714285714
9,Apr 13,False,LAD,"L,1-3",33,29,1,5,0,0,1,1,4,0,5,0,0,0,0,1,0,1,0.252,0.306,0.435,0.741,5,15,L,A.Wood(63),0.1724137931034483,0.2727272727272727,0.27586206896551724,0.54858934169279
10,Apr 14,False,LAD,"L,2-5",33,32,2,6,2,0,0,2,1,0,9,0,0,0,0,1,1,0,0.246,0.298,0.417,0.715,4,13,R,R.Stripling(58),0.1875,0.21212121212121213,0.25,0.46212121212121215
