Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 3,False,OAK,"L,2-4",36,32,2,7,1,0,1,2,4,1,11,0,0,0,0,2,0,0,0.219,0.306,0.344,0.649,7,10,R,K.Graveman(57),0.21875,0.3055555555555556,0.34375,0.6493055555555556
2,Apr 4,False,OAK,"W,7-6",37,34,7,9,0,1,1,7,2,0,7,1,0,0,0,2,0,0,0.242,0.315,0.379,0.694,3,9,L,S.Manaea(48),0.2647058823529412,0.32432432432432434,0.4117647058823529,0.7360890302066773
3,Apr 5,False,OAK,"W,5-0",40,37,5,13,3,0,0,5,2,0,5,1,0,0,0,1,0,1,0.282,0.345,0.398,0.743,8,9,R,J.Cotton(29),0.35135135135135137,0.4,0.43243243243243246,0.8324324324324325
4,Apr 6,False,OAK,"L,1-5",35,32,1,5,0,0,0,1,3,0,7,0,0,0,0,0,0,0,0.252,0.318,0.341,0.658,7,10,R,A.Triggs(57),0.15625,0.22857142857142856,0.15625,0.38482142857142854
5,Apr 7,True,SEA,"W,5-1",36,33,5,11,1,0,2,5,2,1,8,0,0,1,0,1,1,0,0.268,0.326,0.381,0.707,7,9,R,Y.Gallardo(41),0.3333333333333333,0.3611111111111111,0.5454545454545454,0.9065656565656566
6,Apr 8,True,SEA,"W,5-4",36,35,5,13,2,0,2,5,1,0,7,0,0,0,0,1,0,0,0.286,0.336,0.419,0.755,7,9,R,F.Hernández(46),0.37142857142857144,0.3888888888888889,0.6,0.9888888888888889
7,Apr 9,True,SEA,"W,10-9",41,34,10,11,2,0,2,10,7,0,5,0,0,0,0,2,0,0,0.291,0.352,0.439,0.791,5,12,R,H.Iwakuma(63),0.3235294117647059,0.43902439024390244,0.5588235294117647,0.9978479196556671
8,Apr 11,True,TEX,"W,6-5",45,39,6,12,4,0,2,6,5,0,7,1,0,0,2,2,0,1,0.293,0.359,0.457,0.816,11,11,L,C.Hamels(66),0.3076923076923077,0.4,0.5641025641025641,0.9641025641025641
9,Apr 12,True,TEX,"L,3-8",35,32,3,6,3,0,1,3,1,0,7,0,0,2,1,0,0,0,0.282,0.343,0.448,0.791,5,9,R,A.Griffin(55),0.1875,0.2,0.375,0.575
10,Apr 13,True,TEX,"L,3-8",36,33,3,7,0,0,1,3,3,0,11,0,0,0,0,1,2,0,0.276,0.337,0.434,0.771,6,12,R,Y.Darvish(75),0.21212121212121213,0.2777777777777778,0.30303030303030304,0.5808080808080809
