Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 3,False,LAD,"L,3-14",33,33,3,5,1,0,1,3,0,0,9,0,0,0,1,0,0,0,0.152,0.152,0.273,0.424,3,16,L,C.Kershaw(75),0.15151515151515152,0.15151515151515152,0.2727272727272727,0.4242424242424242
2,Apr 4,False,LAD,"W,4-0",37,33,4,11,2,0,1,4,2,0,9,0,1,1,0,2,1,0,0.242,0.261,0.379,0.64,6,11,R,K.Maeda(45),0.3333333333333333,0.35135135135135137,0.48484848484848486,0.8361998361998362
3,Apr 5,False,LAD,"L,1-3",32,27,1,3,1,0,1,1,4,0,7,0,1,0,0,1,0,1,0.204,0.25,0.344,0.594,4,13,L,R.Hill(61),0.1111111111111111,0.21875,0.25925925925925924,0.47800925925925924
4,Apr 6,False,LAD,"L,2-10",35,33,2,6,2,0,1,2,2,0,8,0,0,0,0,0,1,0,0.198,0.244,0.341,0.586,6,17,R,B.McCarthy(59),0.18181818181818182,0.22857142857142856,0.3333333333333333,0.5619047619047619
5,Apr 7,True,SFG,"W,7-6",40,31,7,8,2,0,2,7,7,0,5,0,2,0,2,1,1,0,0.21,0.277,0.376,0.653,9,15,R,M.Cain(35),0.25806451612903225,0.375,0.5161290322580645,0.8911290322580645
6,Apr 8,True,SFG,"W,2-1",34,30,2,6,3,0,0,2,2,0,5,1,1,0,1,0,0,0,0.209,0.277,0.364,0.64,8,13,L,M.Bumgarner(65),0.2,0.2647058823529412,0.3,0.5647058823529412
7,Apr 9,True,SFG,"L,3-5",39,33,3,7,0,0,2,3,5,0,8,1,0,0,0,1,0,0,0.209,0.286,0.368,0.654,9,13,R,J.Cueto(63),0.21212121212121213,0.3333333333333333,0.3939393939393939,0.7272727272727273
8,Apr 10,False,COL,"W,5-3",36,32,5,9,1,1,2,5,3,0,10,0,0,1,0,2,0,1,0.218,0.292,0.393,0.685,4,18,R,T.Chatwood(42),0.28125,0.3333333333333333,0.5625,0.8958333333333333
9,Apr 11,False,COL,"L,2-3",34,31,2,5,0,1,1,2,2,0,10,0,0,1,0,0,0,0,0.212,0.283,0.385,0.668,5,13,R,A.Senzatela(63),0.16129032258064516,0.20588235294117646,0.3225806451612903,0.5284629981024668
10,Apr 12,False,COL,"W,6-0",38,32,6,8,2,0,1,6,4,1,6,1,0,1,1,3,0,0,0.216,0.289,0.387,0.676,5,14,L,K.Freeland(23),0.25,0.34210526315789475,0.40625,0.7483552631578947
11,Apr 14,False,ATL,"L,2-5",36,30,2,6,0,0,0,2,4,0,8,2,0,0,0,2,1,1,0.214,0.293,0.371,0.664,7,13,R,J.Teherán(55),0.2,0.3333333333333333,0.2,0.5333333333333333
12,Apr 15,False,ATL,"L,2-4",36,34,2,8,2,0,2,2,1,0,10,1,0,0,0,1,0,0,0.216,0.292,0.38,0.672,7,13,R,R.Dickey(55),0.23529411764705882,0.2777777777777778,0.47058823529411764,0.7483660130718954
13,Apr 16,False,ATL,"L,2-9",32,29,2,3,0,0,1,1,3,0,8,0,0,0,0,1,0,0,0.208,0.284,0.368,0.652,3,13,R,B.Colón(76),0.10344827586206896,0.1875,0.20689655172413793,0.3943965517241379
14,Apr 17,False,ATL,"L,4-5",39,34,4,8,1,0,2,4,5,0,9,0,0,0,0,1,1,0,0.21,0.288,0.373,0.662,8,16,L,J.García(56),0.23529411764705882,0.3333333333333333,0.4411764705882353,0.7745098039215685
15,Apr 18,True,ARI,"L,2-11",34,32,2,7,1,0,0,2,2,0,5,0,0,0,0,2,0,0,0.211,0.287,0.365,0.652,5,16,R,S.Miller(69),0.21875,0.2647058823529412,0.25,0.5147058823529411
16,Apr 19,True,ARI,"W,1-0",29,28,1,5,0,0,1,1,1,0,6,0,0,0,1,1,0,1,0.209,0.283,0.361,0.643,4,11,R,Z.Greinke(73),0.17857142857142858,0.20689655172413793,0.2857142857142857,0.4926108374384236
17,Apr 20,True,ARI,"W,4-1",29,29,4,5,1,0,2,4,0,0,12,0,0,0,1,0,0,1,0.207,0.277,0.363,0.641,1,12,L,P.Corbin(62),0.1724137931034483,0.1724137931034483,0.41379310344827586,0.5862068965517242
18,Apr 21,True,MIA,"W,5-3",36,31,5,10,0,1,1,4,3,1,7,0,1,1,0,1,1,0,0.214,0.283,0.37,0.653,7,13,L,A.Conley(59),0.3225806451612903,0.3611111111111111,0.4838709677419355,0.8449820788530467
19,Apr 22,True,MIA,"L,3-6",44,39,3,7,2,0,1,3,4,2,17,0,1,0,0,0,1,0,0.211,0.281,0.366,0.647,8,18,R,D.Straily(75),0.1794871794871795,0.25,0.3076923076923077,0.5576923076923077
20,Apr 23,True,MIA,"L,3-7",34,32,3,7,0,0,1,3,2,0,8,0,0,0,0,1,0,1,0.212,0.28,0.363,0.643,4,13,R,T.Koehler(53),0.21875,0.2647058823529412,0.3125,0.5772058823529411
21,Apr 24,False,ARI,"L,6-7",39,37,6,10,0,0,2,6,1,0,16,0,0,1,1,0,1,0,0.215,0.28,0.367,0.647,6,13,R,Z.Greinke(67),0.2702702702702703,0.28205128205128205,0.43243243243243246,0.7144837144837145
22,Apr 25,False,ARI,"L,3-9",39,37,3,10,2,0,1,3,2,0,12,0,0,0,0,0,0,0,0.218,0.281,0.369,0.651,9,15,L,P.Corbin(60),0.2702702702702703,0.3076923076923077,0.40540540540540543,0.7130977130977132
23,Apr 26,False,ARI,"W,8-5",41,37,8,12,3,0,3,8,3,0,12,0,1,0,1,2,3,0,0.223,0.286,0.383,0.669,6,15,R,Z.Godley(54),0.32432432432432434,0.36585365853658536,0.6486486486486487,1.014502307185234
24,Apr 27,False,ARI,"L,2-6",31,30,2,4,2,0,1,2,0,0,11,1,0,0,0,1,1,0,0.22,0.282,0.38,0.661,2,13,R,T.Walker(77),0.13333333333333333,0.16129032258064516,0.3,0.4612903225806452
25,Apr 28,False,SFG,"L,3-4",33,30,3,5,1,0,1,3,1,0,6,2,0,0,0,1,1,0,0.218,0.28,0.377,0.657,3,12,R,J.Samardzija(63),0.16666666666666666,0.24242424242424243,0.3,0.5424242424242425
