Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 2,True,CHC,"W,4-3",44,35,4,11,2,0,1,4,8,1,8,0,0,1,0,1,2,0,0.314,0.432,0.457,0.889,14,13,L,J.Lester(54),0.3142857142857143,0.4318181818181818,0.45714285714285713,0.888961038961039
2,Apr 4,True,CHC,"L,1-2",35,31,1,4,0,0,0,0,3,0,8,1,0,0,0,0,0,0,0.227,0.342,0.303,0.645,7,16,R,J.Arrieta(66),0.12903225806451613,0.22857142857142856,0.12903225806451613,0.35760368663594466
3,Apr 6,True,CHC,"L,4-6",38,34,4,7,2,0,0,4,3,0,11,0,0,1,1,1,0,0,0.22,0.316,0.29,0.606,7,15,R,J.Lackey(51),0.20588235294117646,0.2631578947368421,0.2647058823529412,0.5278637770897833
4,Apr 7,True,CIN,"L,0-2",31,28,0,2,0,0,0,0,3,0,8,0,0,0,0,0,0,1,0.188,0.284,0.242,0.526,4,11,L,A.Garrett(70),0.07142857142857142,0.16129032258064516,0.07142857142857142,0.23271889400921658
5,Apr 8,True,CIN,"W,10-4",46,33,10,10,2,0,2,10,12,1,7,0,1,0,0,0,0,0,0.211,0.332,0.304,0.636,12,16,R,B.Arroyo(26),0.30303030303030304,0.4782608695652174,0.5454545454545454,1.0237154150197627
6,Apr 9,True,CIN,"L,0-8",32,31,0,6,2,0,0,0,1,0,9,0,0,0,0,2,0,0,0.208,0.316,0.297,0.612,5,17,R,S.Feldman(69),0.1935483870967742,0.21875,0.25806451612903225,0.47681451612903225
7,Apr 10,False,WSN,"L,6-14",39,39,6,10,1,0,1,6,0,0,6,0,0,0,4,1,1,0,0.216,0.307,0.307,0.614,6,18,R,T.Roark(40),0.2564102564102564,0.2564102564102564,0.358974358974359,0.6153846153846154
8,Apr 11,False,WSN,"L,3-8",35,31,3,7,1,0,2,3,1,0,7,1,1,1,0,1,0,0,0.218,0.302,0.324,0.626,5,13,L,G.Gonzalez(65),0.22580645161290322,0.2571428571428571,0.45161290322580644,0.7087557603686636
9,Apr 12,False,WSN,"W,6-1",41,35,6,8,1,0,1,6,3,0,14,2,0,1,2,0,2,0,0.219,0.304,0.327,0.63,8,15,R,M.Scherzer(64),0.22857142857142856,0.3170731707317073,0.34285714285714286,0.6599303135888501
10,Apr 14,False,NYY,"L,3-4",37,33,3,6,3,0,1,3,4,0,9,0,0,0,0,0,0,0,0.215,0.301,0.33,0.631,7,10,R,M.Tanaka(54),0.18181818181818182,0.2702702702702703,0.36363636363636365,0.6339066339066339
11,Apr 15,False,NYY,"L,2-3",35,32,2,5,0,0,2,2,2,0,10,1,0,0,0,0,0,0,0.21,0.294,0.331,0.626,6,12,L,C.Sabathia(73),0.15625,0.22857142857142856,0.34375,0.5723214285714285
12,Apr 16,False,NYY,"L,3-9",38,35,3,8,1,0,1,3,3,0,8,0,0,0,1,1,0,0,0.212,0.294,0.332,0.626,8,10,R,M.Pineda(62),0.22857142857142856,0.2894736842105263,0.34285714285714286,0.6323308270676692
13,Apr 17,True,PIT,"W,2-1",28,28,2,5,0,0,1,2,0,0,3,0,0,0,0,0,1,0,0.209,0.287,0.329,0.617,2,12,R,I.Nova(67),0.17857142857142858,0.17857142857142858,0.2857142857142857,0.4642857142857143
14,Apr 18,True,PIT,"W,2-1",30,27,2,4,1,1,0,2,1,0,5,1,1,0,0,0,0,0,0.206,0.283,0.325,0.608,4,13,R,C.Kuhl(60),0.14814814814814814,0.2,0.25925925925925924,0.45925925925925926
15,Apr 19,True,PIT,"W,2-1",32,30,2,8,0,0,2,2,2,0,11,0,0,0,0,0,0,1,0.21,0.284,0.334,0.618,6,14,R,G.Cole(58),0.26666666666666666,0.3125,0.4666666666666667,0.7791666666666667
16,Apr 20,False,MIL,"L,5-7",41,37,5,11,3,1,2,5,4,0,10,0,0,0,0,0,1,1,0.216,0.29,0.353,0.643,9,14,R,Z.Davies(39),0.2972972972972973,0.36585365853658536,0.5945945945945946,0.96044825313118
17,Apr 21,False,MIL,"W,6-3",38,35,6,12,3,0,1,6,1,1,2,1,0,1,0,1,0,0,0.224,0.295,0.363,0.658,5,15,R,W.Peralta(19),0.34285714285714286,0.3684210526315789,0.5142857142857142,0.8827067669172932
18,Apr 22,False,MIL,"W,4-1",42,38,4,12,5,1,1,2,2,0,7,1,1,0,0,0,2,0,0.23,0.299,0.377,0.676,11,14,R,C.Anderson(63),0.3157894736842105,0.35714285714285715,0.5789473684210527,0.9360902255639099
19,Apr 23,False,MIL,"W,6-4",40,32,6,8,2,0,0,6,8,1,8,0,0,0,1,1,1,1,0.231,0.305,0.373,0.679,7,15,R,J.Nelson(43),0.25,0.4,0.3125,0.7125
20,Apr 25,True,TOR,"L,5-6",45,43,5,13,4,0,1,5,1,0,15,0,1,0,0,2,0,0,0.235,0.306,0.379,0.685,7,16,R,M.Estrada(60),0.3023255813953488,0.3111111111111111,0.46511627906976744,0.7762273901808785
21,Apr 27 (1),True,TOR,"W,8-4",48,41,8,13,4,1,2,8,7,4,9,0,0,0,0,1,1,1,0.24,0.313,0.393,0.705,9,16,R,M.Latos(66),0.3170731707317073,0.4166666666666667,0.6097560975609756,1.0264227642276422
22,Apr 27 (2),True,TOR,"W,6-4",41,33,6,12,2,0,1,6,6,0,2,0,1,1,0,0,2,0,0.246,0.319,0.398,0.717,11,14,R,C.Lawrence(21),0.36363636363636365,0.43902439024390244,0.5151515151515151,0.9541759053954175
23,Apr 28,True,CIN,"W,7-5",38,32,7,11,2,0,2,7,4,0,4,0,0,2,1,1,0,1,0.25,0.323,0.406,0.729,7,15,R,T.Adleman(32),0.34375,0.39473684210526316,0.59375,0.9884868421052632
24,Apr 30,True,CIN,"L,4-5",38,33,4,8,3,0,0,3,5,0,7,0,0,0,0,1,0,1,0.249,0.323,0.403,0.727,7,15,R,B.Arroyo(34),0.24242424242424243,0.34210526315789475,0.3333333333333333,0.6754385964912281
25,May 1,True,MIL,"L,5-7",43,38,5,13,0,0,4,5,4,0,7,1,0,0,0,3,0,0,0.254,0.328,0.415,0.742,8,15,R,Z.Davies(46),0.34210526315789475,0.4186046511627907,0.6578947368421053,1.076499388004896
26,May 2,True,MIL,"W,2-1",34,29,2,6,3,0,0,2,4,0,13,0,0,1,0,0,0,0,0.252,0.327,0.411,0.738,8,11,R,W.Peralta(55),0.20689655172413793,0.29411764705882354,0.3103448275862069,0.6044624746450304
27,May 4,True,MIL,"L,4-5",42,34,4,10,2,1,0,4,6,0,8,0,2,0,0,1,1,0,0.254,0.329,0.411,0.741,11,16,R,C.Anderson(37),0.29411764705882354,0.38095238095238093,0.4117647058823529,0.7927170868347339
28,May 5,False,ATL,"W,10-0",48,41,10,16,6,0,2,8,5,0,12,1,1,0,0,1,0,0,0.259,0.336,0.423,0.759,11,15,R,M.Foltynewicz(18),0.3902439024390244,0.4583333333333333,0.6829268292682927,1.141260162601626
29,May 6,False,ATL,"W,5-3",41,38,5,12,0,0,2,5,2,0,8,0,0,1,0,0,2,0,0.262,0.336,0.425,0.761,9,13,R,J.Teherán(34),0.3157894736842105,0.34146341463414637,0.47368421052631576,0.8151476251604621
30,May 7,False,ATL,"W,6-4",56,50,6,10,4,0,3,6,5,0,10,0,1,0,1,0,1,1,0.259,0.333,0.427,0.759,8,20,R,R.Dickey(40),0.2,0.26785714285714285,0.46,0.7278571428571429
31,May 8,False,MIA,"W,9-4",45,39,9,10,3,1,0,7,5,0,6,1,0,0,1,0,0,0,0.259,0.334,0.425,0.759,9,12,L,A.Conley(20),0.2564102564102564,0.35555555555555557,0.38461538461538464,0.7401709401709402
32,May 9,False,MIA,"W,6-5",37,32,6,9,3,0,0,6,3,0,5,1,0,1,0,2,0,1,0.259,0.334,0.424,0.758,4,15,R,D.Straily(71),0.28125,0.35135135135135137,0.375,0.7263513513513513
