Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 7,False,STL,"L,0-9",32,30,0,6,0,0,0,0,2,0,9,0,0,0,0,2,0,1,0.2,0.25,0.2,0.45,5,12,R,A.Wainwright(68),0.2,0.25,0.2,0.45
2,Apr 9,False,STL,"L,2-6",40,35,2,9,3,0,0,2,4,0,7,0,0,1,0,0,0,0,0.231,0.292,0.277,0.569,11,12,R,M.Mikolas(40),0.2571428571428571,0.325,0.34285714285714286,0.6678571428571429
3,Apr 10,False,STL,"W,9-4",44,41,9,15,3,0,1,7,3,0,10,0,0,0,1,2,0,0,0.283,0.336,0.368,0.704,8,9,L,S.Matz(17),0.36585365853658536,0.4090909090909091,0.5121951219512195,0.9212860310421287
4,Apr 12,True,CHC,"L,1-2",33,33,1,6,2,0,1,1,0,0,7,0,0,0,0,0,1,0,0.259,0.302,0.36,0.662,5,11,L,D.Smyly(62),0.18181818181818182,0.18181818181818182,0.3333333333333333,0.5151515151515151
5,Apr 13,True,CHC,"W,6-2",35,30,6,8,1,1,1,6,5,0,9,0,0,0,0,1,0,0,0.26,0.315,0.379,0.694,5,10,R,K.Hendricks(23),0.26666666666666666,0.37142857142857144,0.4666666666666667,0.8380952380952381
6,Apr 14,True,WSN,"W,9-4",46,37,9,14,2,1,2,9,8,0,12,0,0,1,0,0,2,0,0.282,0.348,0.427,0.775,13,10,R,J.Adon(24),0.3783783783783784,0.4782608695652174,0.6486486486486487,1.126909518213866
7,Apr 15,True,WSN,"L,2-7",34,32,2,5,1,0,0,2,2,0,10,0,0,0,0,0,0,0,0.265,0.33,0.395,0.725,5,10,R,E.Fedde(55),0.15625,0.20588235294117646,0.1875,0.39338235294117646
8,Apr 16,True,WSN,"W,6-4",36,33,6,10,1,1,0,5,3,0,7,0,0,0,0,0,0,1,0.269,0.333,0.395,0.728,6,9,L,J.Rogers(39),0.30303030303030304,0.3611111111111111,0.3939393939393939,0.755050505050505
9,Apr 17,True,WSN,"W,5-3",35,30,5,7,0,0,0,4,4,1,7,0,1,0,2,1,1,1,0.266,0.332,0.379,0.711,6,10,L,P.Corbin(55),0.23333333333333334,0.3142857142857143,0.23333333333333334,0.5476190476190477
10,Apr 18,False,MIL,"L,1-6",37,35,1,8,1,0,1,1,2,0,7,0,0,0,0,0,0,0,0.262,0.326,0.375,0.701,9,10,L,E.Lauer(62),0.22857142857142856,0.2702702702702703,0.34285714285714286,0.6131274131274131
11,Apr 19,False,MIL,"L,2-5",31,31,2,4,0,0,2,2,0,0,12,0,0,0,0,0,0,0,0.251,0.311,0.371,0.682,2,9,R,C.Burnes(71),0.12903225806451613,0.12903225806451613,0.3225806451612903,0.45161290322580644
12,Apr 20,False,MIL,"L,2-4",35,31,2,5,0,0,0,2,4,0,13,0,0,0,0,0,0,0,0.244,0.307,0.354,0.661,6,12,R,B.Woodruff(77),0.16129032258064516,0.2571428571428571,0.16129032258064516,0.41843317972350225
13,Apr 21,False,CHC,"W,4-3",40,34,4,9,2,1,1,4,6,0,12,0,0,0,0,2,0,0,0.245,0.312,0.363,0.676,9,11,R,M.Leiter(49),0.2647058823529412,0.375,0.47058823529411764,0.8455882352941176
14,Apr 22,False,CHC,"W,4-2",35,33,4,8,0,0,2,4,2,0,8,0,0,0,1,2,2,1,0.245,0.311,0.368,0.678,4,10,L,D.Smyly(42),0.24242424242424243,0.2857142857142857,0.42424242424242425,0.7099567099567099
15,Apr 23,False,CHC,"L,0-21",30,30,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0.236,0.299,0.354,0.652,3,11,R,K.Hendricks(75),0.1,0.1,0.13333333333333333,0.23333333333333334
16,Apr 24,False,CHC,"W,4-3",40,32,4,6,2,0,0,3,7,0,9,0,0,1,1,1,2,0,0.233,0.301,0.347,0.648,9,10,L,J.Steele(37),0.1875,0.325,0.25,0.575
17,Apr 26,True,MIL,"L,8-12",45,39,8,13,5,0,0,8,4,0,8,0,0,2,1,0,0,0,0.24,0.306,0.355,0.661,10,12,R,B.Woodruff(36),0.3333333333333333,0.37777777777777777,0.46153846153846156,0.8393162393162393
18,Apr 27,True,MIL,"L,1-3",34,27,1,1,0,0,0,0,7,0,12,0,0,0,0,1,0,0,0.231,0.303,0.341,0.643,6,11,L,A.Ashby(64),0.037037037037037035,0.23529411764705882,0.037037037037037035,0.27233115468409586
19,Apr 28,True,MIL,"L,2-3",33,32,2,6,1,0,0,2,0,0,11,0,0,1,0,0,0,0,0.229,0.297,0.334,0.631,4,9,R,F.Peralta(73),0.1875,0.18181818181818182,0.21875,0.4005681818181818
20,Apr 29,True,SDP,"L,3-7",38,36,3,10,0,0,0,3,2,0,7,0,0,0,0,0,1,0,0.231,0.298,0.331,0.629,8,10,R,Y.Darvish(48),0.2777777777777778,0.3157894736842105,0.2777777777777778,0.5935672514619883
21,Apr 30,True,SDP,"W,7-6",38,35,7,8,1,0,1,6,3,0,8,0,0,0,1,1,0,0,0.231,0.297,0.332,0.629,5,11,L,S.Manaea(55),0.22857142857142856,0.2894736842105263,0.34285714285714286,0.6323308270676692
22,May 1,True,SDP,"L,2-5",36,32,2,8,1,0,0,2,2,0,10,1,0,1,0,1,0,0,0.232,0.298,0.33,0.627,7,12,R,J.Musgrove(67),0.25,0.3055555555555556,0.28125,0.5868055555555556
23,May 4 (1),False,DET,"L,2-3",33,31,2,5,0,1,0,2,2,0,9,0,0,0,0,1,0,0,0.229,0.294,0.325,0.62,4,12,R,M.Pineda(49),0.16129032258064516,0.21212121212121213,0.22580645161290322,0.43792766373411535
24,May 4 (2),False,DET,"W,7-2",41,34,7,11,4,0,2,5,5,0,3,1,0,1,0,2,1,1,0.233,0.3,0.338,0.638,7,9,R,A.Faedo(43),0.3235294117647059,0.4146341463414634,0.6176470588235294,1.0322812051649928
25,May 7 (1),False,CIN,"L,2-9",36,34,2,8,2,0,0,2,2,0,12,0,0,0,0,1,0,0,0.233,0.299,0.336,0.635,7,12,R,C.Overton(52),0.23529411764705882,0.2777777777777778,0.29411764705882354,0.5718954248366013
26,May 7 (2),False,CIN,"W,8-5",45,39,8,13,3,0,4,8,5,0,14,1,0,0,0,0,0,0,0.238,0.305,0.353,0.658,10,11,R,D.Moreta(40),0.3333333333333333,0.4222222222222222,0.717948717948718,1.1401709401709401
27,May 8,False,CIN,"L,3-7",33,30,3,3,0,0,2,3,3,0,11,0,0,0,0,0,0,0,0.233,0.301,0.352,0.652,3,10,R,T.Mahle(60),0.1,0.18181818181818182,0.3,0.4818181818181818
28,May 9,True,LAD,"W,5-1",37,35,5,15,4,1,2,5,0,0,4,0,0,2,0,1,1,0,0.241,0.305,0.367,0.672,8,10,L,J.Urías(46),0.42857142857142855,0.40540540540540543,0.7714285714285715,1.1768339768339768
29,May 10,True,LAD,"L,1-11",37,30,1,4,2,0,0,1,7,0,6,0,0,0,2,2,0,0,0.237,0.304,0.362,0.666,9,10,R,T.Gonsolin(66),0.13333333333333333,0.2972972972972973,0.2,0.4972972972972973
30,May 11,True,LAD,"W,5-3",39,32,5,8,1,1,3,5,5,0,9,2,0,0,0,0,0,0,0.238,0.307,0.371,0.678,10,9,R,R.Pepiot(55),0.25,0.38461538461538464,0.625,1.0096153846153846
31,May 12,True,CIN,"L,0-4",31,27,0,4,0,0,0,0,4,0,2,0,0,0,0,2,0,1,0.235,0.306,0.365,0.671,4,9,R,C.Overton(64),0.14814814814814814,0.25806451612903225,0.14814814814814814,0.4062126642771804
32,May 13,True,CIN,"L,2-8",36,34,2,7,2,0,1,2,2,0,12,0,0,0,0,0,0,0,0.234,0.304,0.364,0.668,7,10,R,T.Mahle(61),0.20588235294117646,0.25,0.35294117647058826,0.6029411764705883
