Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 8,False,MIN,"W,2-1",39,31,2,5,0,0,1,2,7,0,11,1,0,0,0,1,0,0,0.161,0.333,0.258,0.591,10,9,R,J.Ryan(50),0.16129032258064516,0.3333333333333333,0.25806451612903225,0.5913978494623655
2,Apr 9,False,MIN,"W,4-3",39,35,4,9,3,0,1,4,4,0,7,0,0,0,1,1,1,0,0.212,0.333,0.348,0.682,8,9,R,S.Gray(50),0.2571428571428571,0.3333333333333333,0.42857142857142855,0.7619047619047619
3,Apr 10,False,MIN,"L,4-10",37,33,4,7,2,0,1,4,4,0,8,0,0,0,0,0,0,0,0.212,0.322,0.354,0.675,6,10,R,B.Ober(45),0.21212121212121213,0.2972972972972973,0.36363636363636365,0.6609336609336609
4,Apr 11,False,MIN,"L,0-4",34,31,0,2,1,0,0,0,3,0,5,0,0,0,2,0,1,0,0.177,0.282,0.292,0.574,7,11,R,D.Bundy(66),0.06451612903225806,0.14705882352941177,0.0967741935483871,0.24383301707779886
5,Apr 12,False,CHW,"L,2-3",40,34,2,7,1,0,1,2,6,0,10,0,0,0,0,0,0,0,0.183,0.291,0.299,0.59,11,10,R,V.Velasquez(53),0.20588235294117646,0.325,0.3235294117647059,0.6485294117647059
6,Apr 13,False,CHW,"L,4-6",36,35,4,8,2,0,1,4,1,0,12,0,0,0,0,0,0,0,0.191,0.284,0.312,0.596,5,12,L,D.Keuchel(48),0.22857142857142856,0.25,0.37142857142857144,0.6214285714285714
7,Apr 14,False,CHW,"W,5-1",42,35,5,7,1,0,3,5,6,0,8,1,0,0,2,0,3,0,0.192,0.292,0.338,0.63,10,9,R,J.Lambert(47),0.2,0.3333333333333333,0.4857142857142857,0.819047619047619
8,Apr 15,True,HOU,"W,11-1",44,33,11,13,2,1,1,11,8,0,4,2,0,1,0,2,0,1,0.217,0.325,0.371,0.696,9,11,R,J.Odorizzi(29),0.3939393939393939,0.5227272727272727,0.6060606060606061,1.128787878787879
9,Apr 16,True,HOU,"L,0-4",30,29,0,3,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0.206,0.308,0.345,0.653,3,9,R,J.Verlander(84),0.10344827586206896,0.13333333333333333,0.10344827586206896,0.2367816091954023
10,Apr 17,True,HOU,"W,7-2",36,34,7,10,3,0,1,7,2,0,3,0,0,0,0,0,0,0,0.215,0.31,0.358,0.668,5,9,R,J.Urquidy(23),0.29411764705882354,0.3333333333333333,0.47058823529411764,0.803921568627451
11,Apr 19,True,TEX,"W,6-2",34,30,6,7,0,1,3,6,3,0,5,1,0,0,0,1,2,0,0.217,0.311,0.378,0.689,4,9,R,J.Gray(48),0.23333333333333334,0.3235294117647059,0.6,0.9235294117647059
12,Apr 20,True,TEX,"W,4-2",37,30,4,9,3,0,0,3,6,0,7,0,0,1,1,1,1,0,0.223,0.319,0.379,0.699,9,9,R,D.Dunning(38),0.3,0.40540540540540543,0.4,0.8054054054054054
13,Apr 21,True,TEX,"L,6-8",45,34,6,8,1,0,2,6,10,0,12,1,0,0,0,1,0,0,0.224,0.329,0.384,0.713,12,10,L,T.Hearn(29),0.23529411764705882,0.4222222222222222,0.4411764705882353,0.8633986928104576
14,Apr 22,True,KCR,"W,4-1",35,33,4,8,1,1,0,4,2,0,9,0,0,0,1,0,0,0,0.225,0.326,0.381,0.707,7,9,R,B.Keller(40),0.24242424242424243,0.2857142857142857,0.3333333333333333,0.6190476190476191
15,Apr 23,True,KCR,"W,13-7",48,40,13,16,6,0,2,13,8,0,10,0,0,0,0,0,2,0,0.239,0.34,0.406,0.747,11,11,L,K.Bubic(22),0.4,0.5,0.7,1.2
16,Apr 24,True,KCR,"W,5-4",48,41,5,10,2,0,1,5,6,2,10,0,0,1,0,1,1,0,0.24,0.34,0.403,0.743,13,9,R,C.Hernández(46),0.24390243902439024,0.3333333333333333,0.36585365853658536,0.6991869918699187
17,Apr 26,False,TBR,"W,8-4",43,38,8,10,3,1,0,6,2,0,6,1,0,1,0,0,0,0,0.241,0.338,0.403,0.741,8,10,R,M.Wisler(54),0.2631578947368421,0.3023255813953488,0.39473684210526316,0.697062423500612
18,Apr 27,False,TBR,"L,2-3",34,32,2,5,1,0,2,2,2,0,12,0,0,0,0,0,0,0,0.237,0.331,0.401,0.733,5,12,R,D.Rasmussen(76),0.15625,0.20588235294117646,0.375,0.5808823529411764
19,Apr 28,False,TBR,"L,1-2",35,31,1,6,0,1,0,1,2,1,10,1,0,0,0,1,2,0,0.235,0.328,0.394,0.723,7,10,L,J.Springs(51),0.1935483870967742,0.2571428571428571,0.25806451612903225,0.5152073732718894
20,Apr 29,False,MIA,"L,6-8",38,36,6,10,3,0,0,6,1,0,9,0,0,1,0,0,1,0,0.237,0.326,0.393,0.719,5,10,R,E.Hernández(49),0.2777777777777778,0.2894736842105263,0.3611111111111111,0.6505847953216375
21,Apr 30,False,MIA,"L,1-3",33,30,1,5,0,0,1,1,3,0,9,0,0,0,0,1,0,1,0.234,0.323,0.387,0.71,5,13,L,J.Luzardo(67),0.16666666666666666,0.24242424242424243,0.26666666666666666,0.509090909090909
22,May 1,False,MIA,"W,7-3",40,34,7,12,2,0,2,7,5,1,9,1,0,0,0,1,0,1,0.24,0.329,0.396,0.725,6,10,R,S.Alcántara(39),0.35294117647058826,0.45,0.5882352941176471,1.0382352941176471
23,May 2,False,HOU,"L,0-3",31,28,0,5,0,0,0,0,3,0,5,0,0,0,0,3,0,1,0.237,0.326,0.389,0.715,4,9,R,J.Odorizzi(68),0.17857142857142858,0.25806451612903225,0.17857142857142858,0.43663594470046085
24,May 3,False,HOU,"L,0-4",33,30,0,4,0,0,0,0,2,0,7,1,0,0,0,1,0,0,0.233,0.322,0.379,0.701,6,9,R,C.Javier(66),0.13333333333333333,0.21212121212121213,0.13333333333333333,0.34545454545454546
25,May 4,False,HOU,"L,2-7",31,31,2,5,0,0,1,2,0,0,6,0,0,0,0,1,0,0,0.231,0.317,0.374,0.691,2,10,R,J.Verlander(59),0.16129032258064516,0.16129032258064516,0.25806451612903225,0.4193548387096774
26,May 5,True,TBR,"L,3-4",34,31,3,5,0,0,2,3,3,0,8,0,0,0,0,0,1,1,0.228,0.314,0.374,0.688,4,9,L,S.McClanahan(57),0.16129032258064516,0.23529411764705882,0.3548387096774194,0.5901328273244781
27,May 6,True,TBR,"L,7-8",43,36,7,11,3,0,3,7,6,0,4,0,0,1,0,1,0,0,0.231,0.318,0.384,0.702,9,11,R,M.Wisler(46),0.3055555555555556,0.3953488372093023,0.6388888888888888,1.0342377260981912
28,May 7,True,TBR,"L,2-8",34,32,2,6,0,1,1,2,2,0,8,0,0,0,0,0,1,1,0.23,0.315,0.383,0.698,5,11,R,D.Rasmussen(56),0.1875,0.23529411764705882,0.34375,0.5790441176470589
29,May 8,True,TBR,"W,2-1",38,34,2,8,0,0,1,2,3,1,6,0,1,0,0,0,1,1,0.23,0.314,0.381,0.695,9,9,L,R.Yarbrough(62),0.23529411764705882,0.2894736842105263,0.3235294117647059,0.6130030959752322
30,May 9,True,PHI,"L,0-9",34,30,0,4,1,0,0,0,3,0,12,1,0,0,0,1,0,0,0.227,0.312,0.374,0.686,7,10,L,R.Suárez(69),0.13333333333333333,0.23529411764705882,0.16666666666666666,0.4019607843137255
31,May 10,True,PHI,"W,5-4",40,35,5,11,1,0,0,4,3,0,10,1,0,1,1,0,0,0,0.23,0.314,0.373,0.687,11,10,R,A.Nola(37),0.3142857142857143,0.375,0.34285714285714286,0.7178571428571429
32,May 11,True,PHI,"L,2-4",37,35,2,8,3,0,0,2,2,0,10,0,0,0,0,0,1,0,0.23,0.313,0.371,0.684,8,13,L,B.Falter(54),0.22857142857142856,0.2702702702702703,0.3142857142857143,0.5845559845559846
33,May 13,False,NYM,"W,2-1",35,29,2,4,0,0,0,2,4,0,10,2,0,0,0,2,0,0,0.228,0.312,0.365,0.677,6,11,R,M.Scherzer(71),0.13793103448275862,0.2857142857142857,0.13793103448275862,0.4236453201970443
34,May 14,False,NYM,"L,4-5",41,34,4,9,0,0,1,4,5,0,12,2,0,0,0,0,0,1,0.229,0.315,0.365,0.679,10,11,R,C.Bassitt(60),0.2647058823529412,0.3902439024390244,0.35294117647058826,0.7431850789096126
35,May 15,False,NYM,"W,8-7",42,40,8,16,4,0,2,7,1,0,7,0,0,1,0,1,0,0,0.235,0.317,0.375,0.692,7,10,R,C.Carrasco(32),0.4,0.40476190476190477,0.65,1.0547619047619048
36,May 16,False,TOR,"L,2-6",38,32,2,4,1,0,1,2,6,0,9,0,0,0,0,0,0,0,0.232,0.316,0.371,0.687,9,11,L,Y.Kikuchi(73),0.125,0.2631578947368421,0.25,0.513157894736842
37,May 17,False,TOR,"L,0-3",32,30,0,6,1,0,0,0,2,0,5,0,0,0,0,2,1,1,0.231,0.314,0.368,0.682,5,10,R,J.Berríos(67),0.2,0.25,0.23333333333333334,0.48333333333333334
38,May 18,False,TOR,"W,5-1",38,35,5,10,0,0,3,5,2,0,7,0,0,1,0,1,1,0,0.232,0.314,0.373,0.687,6,11,R,K.Gausman(47),0.2857142857142857,0.3157894736842105,0.5428571428571428,0.8586466165413533
39,May 19,False,BOS,"L,6-12",41,37,6,10,2,0,2,6,4,0,11,0,0,0,0,0,0,0,0.233,0.315,0.376,0.691,8,10,L,R.Hill(29),0.2702702702702703,0.34146341463414637,0.4864864864864865,0.8279499011206328
40,May 20,False,BOS,"L,3-7",36,32,3,5,2,0,1,3,4,0,9,0,0,0,1,1,0,0,0.232,0.314,0.374,0.688,6,10,R,M.Wacha(48),0.15625,0.25,0.3125,0.5625
41,May 21,False,BOS,"L,5-6",38,38,5,12,3,0,0,5,0,0,11,0,0,0,0,1,1,0,0.234,0.314,0.375,0.689,6,10,R,G.Whitlock(22),0.3157894736842105,0.3157894736842105,0.39473684210526316,0.7105263157894737
42,May 22,False,BOS,"L,4-8",39,38,4,9,1,0,2,4,1,0,14,0,0,0,0,1,0,0,0.234,0.312,0.376,0.688,6,12,R,N.Eovaldi(68),0.23684210526315788,0.2564102564102564,0.42105263157894735,0.6774628879892037
43,May 23,True,OAK,"W,7-6",37,31,7,8,1,0,3,7,5,0,11,1,0,0,0,1,0,0,0.235,0.314,0.381,0.694,6,9,L,Z.Logue(26),0.25806451612903225,0.3783783783783784,0.5806451612903226,0.959023539668701
44,May 24,True,OAK,"L,5-7",40,35,5,9,1,0,1,5,4,0,9,1,0,0,0,0,0,1,0.235,0.315,0.38,0.695,8,12,R,J.Kaprielian(35),0.2571428571428571,0.35,0.37142857142857144,0.7214285714285714
45,May 25,True,OAK,"L,2-4",35,28,2,5,0,0,0,1,6,0,5,1,0,0,0,4,1,0,0.234,0.315,0.377,0.692,6,11,R,P.Blackburn(63),0.17857142857142858,0.34285714285714286,0.17857142857142858,0.5214285714285715
46,May 27,True,HOU,"W,6-1",37,34,6,10,1,0,4,6,2,0,6,1,0,0,0,0,0,0,0.235,0.316,0.383,0.699,7,9,R,J.Verlander(33),0.29411764705882354,0.35135135135135137,0.6764705882352942,1.0278219395866455
47,May 28,True,HOU,"W,6-0",43,37,6,13,4,0,1,6,4,0,9,1,0,1,1,0,1,0,0.238,0.318,0.387,0.705,13,10,R,J.Urquidy(20),0.35135135135135137,0.4186046511627907,0.5405405405405406,0.9591451917033313
48,May 29,True,HOU,"L,1-2",35,29,1,5,0,0,0,1,3,0,11,1,2,0,0,1,0,0,0.237,0.318,0.383,0.701,7,10,R,L.García(65),0.1724137931034483,0.2571428571428571,0.1724137931034483,0.4295566502463054
