Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 7,False,LAA,"W,3-1",38,35,3,8,4,0,2,3,3,1,10,0,0,0,0,0,1,0,0.229,0.289,0.514,0.804,8,9,R,S.Ohtani(60),0.22857142857142856,0.2894736842105263,0.5142857142857142,0.8037593984962406
2,Apr 8,False,LAA,"W,13-6",43,40,13,14,3,0,6,13,3,0,8,0,0,0,0,1,1,0,0.293,0.346,0.707,1.052,3,12,L,R.Detmers(49),0.35,0.3953488372093023,0.875,1.2703488372093024
3,Apr 9,False,LAA,"L,0-2",32,29,0,2,0,0,0,0,2,0,5,1,0,0,1,1,1,0,0.231,0.292,0.529,0.821,5,10,R,N.Syndergaard(63),0.06896551724137931,0.15625,0.06896551724137931,0.2252155172413793
4,Apr 10,False,LAA,"W,4-1",39,34,4,7,1,0,0,3,5,1,6,0,0,0,0,0,0,0,0.225,0.296,0.457,0.753,8,9,L,J.Suarez(49),0.20588235294117646,0.3076923076923077,0.23529411764705882,0.5429864253393666
5,Apr 12,False,ARI,"W,2-1",39,34,2,8,2,0,1,2,5,0,2,0,0,0,1,1,0,1,0.227,0.304,0.442,0.746,10,9,L,M.Bumgarner(53),0.23529411764705882,0.3333333333333333,0.38235294117647056,0.7156862745098038
6,Apr 13,False,ARI,"L,2-3",40,34,2,6,0,0,0,2,4,1,8,0,0,2,0,1,1,0,0.218,0.294,0.398,0.692,9,11,R,M.Kelly(66),0.17647058823529413,0.25,0.17647058823529413,0.42647058823529416
7,Apr 15,False,SEA,"L,1-11",32,31,1,5,1,0,0,1,0,0,8,1,0,0,0,1,0,0,0.211,0.281,0.371,0.653,4,10,L,M.Gonzales(71),0.16129032258064516,0.1875,0.1935483870967742,0.3810483870967742
8,Apr 16,False,SEA,"W,4-0",38,34,4,8,2,1,1,4,3,0,7,0,0,1,0,0,0,0,0.214,0.282,0.38,0.662,7,9,R,C.Flexen(52),0.23529411764705882,0.2894736842105263,0.4411764705882353,0.7306501547987616
9,Apr 17,False,SEA,"L,2-7",35,27,2,4,1,0,1,2,7,0,10,1,0,0,0,3,0,1,0.208,0.289,0.372,0.661,6,9,R,M.Brash(55),0.14814814814814814,0.34285714285714286,0.2962962962962963,0.6391534391534391
10,Apr 18,True,LAA,"W,8-3",40,32,8,9,1,0,2,8,6,0,6,1,1,0,0,0,0,0,0.215,0.301,0.385,0.686,8,10,R,M.Lorenzen(36),0.28125,0.4,0.5,0.9
11,Apr 19,True,LAA,"L,2-7",37,33,2,6,2,0,1,2,3,0,6,0,0,0,1,0,0,1,0.212,0.297,0.38,0.677,8,10,L,P.Sandoval(55),0.18181818181818182,0.24324324324324326,0.3333333333333333,0.5765765765765766
12,Apr 20,True,LAA,"L,0-6",29,28,0,1,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0.199,0.282,0.355,0.637,2,9,R,S.Ohtani(81),0.03571428571428571,0.06896551724137931,0.03571428571428571,0.10467980295566502
13,Apr 22,True,TOR,"L,3-4",36,34,3,7,1,0,0,3,2,0,10,0,0,0,0,0,0,0,0.2,0.279,0.346,0.625,6,12,R,R.Stripling(41),0.20588235294117646,0.25,0.23529411764705882,0.4852941176470588
14,Apr 23,True,TOR,"L,2-3",35,34,2,8,0,0,1,2,1,0,10,0,0,0,0,0,0,0,0.203,0.278,0.344,0.622,6,10,R,A.Manoah(55),0.23529411764705882,0.2571428571428571,0.3235294117647059,0.580672268907563
15,Apr 24,True,TOR,"W,8-7",44,38,8,11,5,0,2,7,5,0,10,0,1,0,1,1,0,0,0.209,0.285,0.362,0.647,9,10,L,Y.Kikuchi(42),0.2894736842105263,0.36363636363636365,0.5789473684210527,0.9425837320574163
16,Apr 25,False,TEX,"L,2-6",38,35,2,8,1,0,1,2,3,0,9,0,0,0,0,0,2,0,0.211,0.285,0.361,0.646,9,9,R,D.Dunning(55),0.22857142857142856,0.2894736842105263,0.34285714285714286,0.6323308270676692
17,Apr 26,False,TEX,"W,5-1",36,32,5,6,1,0,1,5,4,0,8,0,0,0,0,0,0,2,0.209,0.285,0.358,0.643,4,9,L,T.Hearn(44),0.1875,0.2777777777777778,0.3125,0.5902777777777778
18,Apr 27,False,TEX,"W,4-3",38,34,4,7,1,0,1,4,4,0,10,0,0,0,1,1,0,0,0.209,0.285,0.356,0.641,7,10,R,G.Otto(50),0.20588235294117646,0.2894736842105263,0.3235294117647059,0.6130030959752322
19,Apr 28,False,TEX,"W,3-2",32,30,3,3,1,0,1,3,1,0,6,1,0,0,0,0,0,0,0.204,0.279,0.35,0.63,2,10,L,M.Pérez(73),0.1,0.15625,0.23333333333333334,0.38958333333333334
20,Apr 29,False,TOR,"W,11-7",48,38,11,14,5,0,3,11,8,0,11,0,0,2,0,1,0,0,0.213,0.291,0.372,0.663,10,9,L,Y.Kikuchi(35),0.3684210526315789,0.4583333333333333,0.7368421052631579,1.1951754385964912
21,Apr 30,False,TOR,"L,1-2",39,36,1,8,1,0,1,1,3,0,8,0,0,0,1,0,0,0,0.214,0.29,0.37,0.661,11,11,R,J.Berríos(54),0.2222222222222222,0.28205128205128205,0.3333333333333333,0.6153846153846154
22,May 1,False,TOR,"L,2-3",35,35,2,8,2,1,0,2,0,0,12,0,0,0,1,0,2,0,0.214,0.288,0.369,0.657,6,10,R,K.Gausman(67),0.22857142857142856,0.22857142857142856,0.34285714285714286,0.5714285714285714
23,May 2,True,SEA,"W,3-0",34,32,3,8,3,0,2,3,2,0,4,0,0,0,0,0,0,0,0.216,0.288,0.376,0.664,7,9,L,M.Gonzales(44),0.25,0.29411764705882354,0.53125,0.8253676470588236
24,May 3,True,SEA,"W,4-0",34,28,4,5,0,0,2,4,6,0,4,0,0,0,0,0,1,0,0.215,0.289,0.376,0.666,6,9,R,C.Flexen(58),0.17857142857142858,0.3235294117647059,0.39285714285714285,0.7163865546218487
25,May 4,True,SEA,"W,7-2",37,31,7,10,3,0,0,7,5,0,9,0,0,1,0,1,0,0,0.219,0.294,0.378,0.672,6,10,R,M.Brash(30),0.3225806451612903,0.40540540540540543,0.41935483870967744,0.8247602441150829
26,May 5,True,DET,"W,3-2",33,31,3,8,1,0,2,3,2,0,11,0,0,0,0,0,0,1,0.22,0.294,0.382,0.676,6,10,L,T.Skubal(61),0.25806451612903225,0.30303030303030304,0.4838709677419355,0.7869012707722385
