Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,WSN,"W,3-1",37,34,3,5,0,1,0,3,3,0,9,0,0,0,2,0,0,0,0.147,0.216,0.206,0.422,7,15,R,M.Scherzer(71),0.14705882352941177,0.21621621621621623,0.20588235294117646,0.4220985691573927
2,Apr 8,False,WSN,"L,1-2",33,32,1,6,0,0,0,1,1,0,6,0,0,0,0,0,1,0,0.167,0.214,0.197,0.411,5,11,R,J.Zimmermann(62),0.1875,0.21212121212121213,0.1875,0.39962121212121215
3,Apr 9,False,WSN,"W,6-3",40,36,6,10,0,0,0,6,3,0,9,1,0,0,1,2,0,0,0.206,0.264,0.225,0.489,7,15,R,S.Strasburg(34),0.2777777777777778,0.35,0.2777777777777778,0.6277777777777778
4,Apr 10,False,ATL,"L,3-5",35,33,3,8,0,0,2,3,2,0,11,0,0,0,0,2,1,0,0.215,0.269,0.274,0.543,5,15,L,E.Stults(43),0.24242424242424243,0.2857142857142857,0.42424242424242425,0.7099567099567099
5,Apr 11,False,ATL,"L,3-5",34,28,3,3,1,0,0,2,4,0,5,1,1,0,1,1,0,0,0.196,0.264,0.252,0.516,4,15,R,J.Teherán(61),0.10714285714285714,0.23529411764705882,0.14285714285714285,0.37815126050420167
6,Apr 12,False,ATL,"W,4-3",40,32,4,9,1,0,1,4,6,1,8,0,1,1,0,2,1,0,0.21,0.286,0.277,0.563,9,14,L,A.Wood(50),0.28125,0.375,0.40625,0.78125
7,Apr 13,True,PHI,"W,2-0",35,30,2,6,1,1,0,2,4,1,3,0,0,1,1,0,1,0,0.209,0.286,0.28,0.566,9,13,R,A.Harang(59),0.2,0.2857142857142857,0.3,0.5857142857142856
8,Apr 14,True,PHI,"W,6-5",42,35,6,12,4,0,1,6,5,1,7,2,0,0,0,1,1,0,0.227,0.31,0.315,0.625,12,17,R,D.Buchanan(32),0.34285714285714286,0.4523809523809524,0.5428571428571428,0.9952380952380953
9,Apr 15,True,PHI,"W,6-1",42,37,6,12,2,0,2,5,5,2,2,0,0,0,0,0,0,0,0.239,0.321,0.343,0.665,12,12,R,J.Williams(29),0.32432432432432434,0.40476190476190477,0.5405405405405406,0.9453024453024453
10,Apr 16,True,MIA,"W,7-5",35,30,7,9,2,0,1,7,3,0,6,0,1,1,0,1,1,0,0.245,0.324,0.355,0.679,4,14,R,J.Cosart(38),0.3,0.34285714285714286,0.4666666666666667,0.8095238095238095
11,Apr 17,True,MIA,"W,4-1",34,29,4,7,2,0,0,4,3,0,5,0,0,2,0,0,1,0,0.244,0.322,0.351,0.673,6,13,R,D.Phelps(57),0.2413793103448276,0.29411764705882354,0.3103448275862069,0.6044624746450304
12,Apr 18,True,MIA,"W,5-4",34,33,5,10,2,0,2,5,1,0,5,0,0,0,0,1,1,0,0.249,0.322,0.368,0.69,5,14,R,M.Latos(51),0.30303030303030304,0.3235294117647059,0.5454545454545454,0.8689839572192513
13,Apr 19,True,MIA,"W,7-6",35,30,7,8,2,0,0,7,4,0,5,1,0,0,0,2,0,0,0.251,0.326,0.365,0.691,4,14,R,T.Koehler(21),0.26666666666666666,0.37142857142857144,0.3333333333333333,0.7047619047619047
14,Apr 21,True,ATL,"W,7-1",40,33,7,9,1,0,0,7,6,0,1,0,0,1,2,1,0,0,0.252,0.329,0.361,0.69,9,15,R,T.Cahill(38),0.2727272727272727,0.375,0.30303030303030304,0.678030303030303
15,Apr 22,True,ATL,"W,3-2",34,31,3,7,1,1,1,3,3,0,6,0,0,0,1,1,0,0,0.251,0.327,0.364,0.692,7,15,L,E.Stults(65),0.22580645161290322,0.29411764705882354,0.41935483870967744,0.713472485768501
16,Apr 23,True,ATL,"W,6-3",37,28,6,6,1,0,0,6,8,0,12,0,1,0,0,0,1,0,0.249,0.331,0.358,0.689,7,14,R,J.Teherán(41),0.21428571428571427,0.3783783783783784,0.25,0.6283783783783784
17,Apr 24,False,NYY,"L,1-6",32,31,1,5,3,0,0,1,0,0,8,0,0,1,1,1,0,0,0.244,0.322,0.352,0.674,4,9,R,M.Pineda(72),0.16129032258064516,0.15625,0.25806451612903225,0.41431451612903225
