Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,ARI,"W,5-4",40,37,5,13,3,0,0,4,2,0,7,0,0,1,0,1,0,0,0.351,0.375,0.432,0.807,8,15,R,J.Collmenter(29),0.35135135135135137,0.375,0.43243243243243246,0.8074324324324325
2,Apr 7,False,ARI,"L,6-7",39,35,6,10,4,0,2,6,3,1,8,0,0,1,0,0,0,0,0.319,0.354,0.5,0.854,6,14,R,R.De La Rosa(31),0.2857142857142857,0.3333333333333333,0.5714285714285714,0.9047619047619047
3,Apr 8,False,ARI,"W,5-2",44,40,5,14,4,0,1,5,2,0,4,0,2,0,1,0,0,0,0.33,0.364,0.509,0.873,12,13,R,J.Hellickson(33),0.35,0.36363636363636365,0.525,0.8886363636363637
4,Apr 9,False,SDP,"W,1-0",45,39,1,6,0,1,0,1,5,1,5,0,1,0,1,2,0,1,0.285,0.333,0.43,0.764,8,18,R,I.Kennedy(53),0.15384615384615385,0.24444444444444444,0.20512820512820512,0.44957264957264953
5,Apr 10,False,SDP,"L,0-1",30,27,0,5,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0.27,0.323,0.393,0.716,3,12,R,B.Morrow(73),0.18518518518518517,0.26666666666666666,0.18518518518518517,0.45185185185185184
6,Apr 11,False,SDP,"L,2-10",36,33,2,5,1,0,1,2,2,0,9,1,0,0,2,1,0,0,0.251,0.307,0.374,0.682,7,14,R,J.Shields(73),0.15151515151515152,0.2222222222222222,0.2727272727272727,0.4949494949494949
7,Apr 12,False,SDP,"L,4-6",37,33,4,7,1,1,1,4,4,0,12,0,0,0,0,0,0,0,0.246,0.306,0.377,0.683,6,13,R,T.Ross(54),0.21212121212121213,0.2972972972972973,0.3939393939393939,0.6912366912366912
8,Apr 13,True,COL,"L,0-2",39,31,0,5,1,0,0,0,6,0,6,2,0,0,0,1,1,0,0.236,0.309,0.356,0.666,12,14,R,E.Butler(53),0.16129032258064516,0.3333333333333333,0.1935483870967742,0.5268817204301075
9,Apr 14,True,COL,"L,1-4",37,32,1,6,0,0,0,1,4,0,8,0,0,1,0,0,1,0,0.231,0.305,0.339,0.644,9,15,R,C.Bergman(56),0.1875,0.2702702702702703,0.1875,0.4577702702702703
10,Apr 15,True,COL,"L,2-4",36,33,2,7,0,1,1,2,2,0,7,1,0,0,0,1,2,0,0.229,0.303,0.341,0.644,7,15,L,T.Matzek(60),0.21212121212121213,0.2777777777777778,0.36363636363636365,0.6414141414141414
11,Apr 16,True,ARI,"L,6-7",52,46,6,11,1,1,1,6,6,1,10,0,0,0,0,0,1,1,0.231,0.306,0.345,0.65,10,18,R,A.Bradley(60),0.2391304347826087,0.3269230769230769,0.3695652173913043,0.6964882943143813
