Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,SEA,"L,1-4",32,29,1,4,0,0,1,1,2,0,12,1,0,0,0,2,0,0,0.138,0.219,0.241,0.46,4,9,R,F.Hernández(78),0.13793103448275862,0.21875,0.2413793103448276,0.4601293103448276
2,Apr 7,False,SEA,"W,2-0",33,32,2,5,2,0,1,2,1,0,8,0,0,0,1,1,0,0,0.148,0.2,0.279,0.479,4,9,L,J.Paxton(60),0.15625,0.18181818181818182,0.3125,0.4943181818181818
3,Apr 8,False,SEA,"W,5-3",39,34,5,10,2,0,1,4,2,1,7,1,1,1,1,0,0,1,0.2,0.252,0.337,0.589,7,10,R,H.Iwakuma(39),0.29411764705882354,0.3333333333333333,0.4411764705882353,0.7745098039215685
4,Apr 10,True,KCR,"L,2-4",35,33,2,7,2,0,1,2,2,0,9,0,0,0,0,1,0,0,0.203,0.254,0.344,0.597,6,10,L,J.Vargas(56),0.21212121212121213,0.2571428571428571,0.36363636363636365,0.6207792207792208
5,Apr 11,True,KCR,"L,4-6",33,32,4,6,1,0,1,4,1,0,3,0,0,0,0,0,0,1,0.2,0.246,0.338,0.583,2,10,R,J.Guthrie(50),0.1875,0.21212121212121213,0.3125,0.5246212121212122
6,Apr 12,True,KCR,"L,2-9",33,30,2,5,1,0,1,1,3,0,9,0,0,0,0,1,0,1,0.195,0.245,0.332,0.577,4,12,R,Y.Ventura(58),0.16666666666666666,0.24242424242424243,0.3,0.5424242424242425
7,Apr 13,False,TEX,"W,6-3",43,38,6,12,1,0,2,6,5,0,5,0,0,0,0,0,1,0,0.215,0.271,0.36,0.631,10,11,L,R.Detwiler(32),0.3157894736842105,0.3953488372093023,0.5,0.8953488372093024
8,Apr 14,False,TEX,"L,2-8",37,32,2,7,2,0,0,2,3,0,2,1,0,1,1,1,0,0,0.215,0.275,0.35,0.625,8,12,R,N.Martínez(63),0.21875,0.2972972972972973,0.28125,0.5785472972972974
9,Apr 15,False,TEX,"W,10-2",45,39,10,13,4,0,0,10,5,1,6,0,1,0,0,0,2,0,0.231,0.293,0.361,0.654,8,10,R,A.Ranaudo(19),0.3333333333333333,0.4,0.4358974358974359,0.8358974358974359
10,Apr 17,False,HOU,"W,6-3",35,31,6,6,0,1,2,6,3,0,9,0,0,1,0,1,0,0,0.227,0.289,0.37,0.659,2,11,R,R.Hernández(59),0.1935483870967742,0.2571428571428571,0.45161290322580644,0.7087557603686636
11,Apr 18,False,HOU,"L,0-4",33,30,0,3,2,0,0,0,3,0,13,0,0,0,0,0,0,0,0.217,0.28,0.353,0.633,6,11,L,D.Keuchel(72),0.1,0.18181818181818182,0.16666666666666666,0.3484848484848485
12,Apr 19,False,HOU,"L,3-4",34,34,3,8,0,0,2,3,0,0,6,0,0,0,0,0,0,1,0.218,0.277,0.358,0.635,4,11,R,S.Feldman(55),0.23529411764705882,0.23529411764705882,0.4117647058823529,0.6470588235294117
13,Apr 20,True,OAK,"L,3-6",37,32,3,5,1,0,0,3,5,0,7,0,0,0,2,1,1,0,0.214,0.276,0.345,0.621,7,9,R,K.Graveman(40),0.15625,0.2702702702702703,0.1875,0.4577702702702703
14,Apr 21,True,OAK,"W,14-1",44,39,14,15,3,0,2,11,4,1,9,0,0,1,1,0,0,0,0.228,0.29,0.368,0.657,6,11,L,D.Pomeranz(38),0.38461538461538464,0.4318181818181818,0.6153846153846154,1.0472027972027973
15,Apr 22,True,OAK,"L,2-9",34,31,2,4,2,0,0,2,3,0,10,0,0,0,0,0,0,0,0.222,0.284,0.357,0.641,5,10,R,S.Gray(74),0.12903225806451613,0.20588235294117646,0.1935483870967742,0.39943074003795065
16,Apr 23,True,OAK,"W,2-0",29,25,2,1,0,0,1,2,3,0,4,0,1,0,1,0,1,0,0.213,0.277,0.347,0.625,3,10,R,J.Chavez(65),0.04,0.13793103448275862,0.16,0.2979310344827586
