Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 5,False,CHC,"W,3-0",40,36,3,10,3,0,0,3,4,1,11,0,0,0,0,0,4,1,0.278,0.35,0.361,0.711,10,14,L,J.Lester(39),0.2777777777777778,0.35,0.3611111111111111,0.711111111111111
2,Apr 8,False,CHC,"L,0-2",34,31,0,4,1,0,0,0,3,0,8,0,0,0,0,0,0,0,0.209,0.284,0.269,0.552,7,11,R,J.Arrieta(75),0.12903225806451613,0.20588235294117646,0.16129032258064516,0.36717267552182165
3,Apr 10,False,CIN,"L,4-5",39,36,4,10,2,0,1,4,3,1,12,0,0,0,0,0,0,0,0.233,0.301,0.32,0.621,8,14,R,J.Marquis(55),0.2777777777777778,0.3333333333333333,0.4166666666666667,0.75
4,Apr 11,False,CIN,"W,4-1",36,33,4,8,0,0,1,4,1,0,5,1,0,1,2,2,1,0,0.235,0.295,0.324,0.619,5,17,R,J.Cueto(66),0.24242424242424243,0.2777777777777778,0.3333333333333333,0.6111111111111112
5,Apr 12,False,CIN,"W,7-5",48,39,7,10,3,0,2,7,6,0,8,1,2,0,0,1,0,0,0.24,0.313,0.36,0.673,8,20,R,R.Iglesias(47),0.2564102564102564,0.3541666666666667,0.48717948717948717,0.8413461538461539
6,Apr 13,True,MIL,"L,4-5",43,37,4,9,2,0,0,3,6,1,6,0,0,0,1,0,0,0,0.241,0.319,0.349,0.668,12,13,R,M.Garza(50),0.24324324324324326,0.3488372093023256,0.2972972972972973,0.6461345065996229
7,Apr 15,True,MIL,"W,4-2",35,34,4,10,2,0,0,4,1,0,4,0,0,0,0,0,0,0,0.248,0.319,0.35,0.668,7,16,R,W.Peralta(31),0.29411764705882354,0.3142857142857143,0.35294117647058826,0.6672268907563026
8,Apr 16,True,MIL,"W,4-0",35,33,4,11,5,0,0,4,2,0,5,0,0,0,0,1,1,0,0.258,0.325,0.366,0.69,7,14,R,M.Fiers(50),0.3333333333333333,0.37142857142857144,0.48484848484848486,0.8562770562770563
9,Apr 17,True,CIN,"W,6-1",33,29,6,7,4,0,0,6,2,1,10,0,0,2,1,1,0,0,0.256,0.32,0.367,0.687,3,12,R,J.Cueto(58),0.2413793103448276,0.2727272727272727,0.3793103448275862,0.6520376175548589
10,Apr 18,True,CIN,"W,5-2",37,34,5,10,3,0,1,5,3,2,2,0,0,0,1,1,1,0,0.26,0.323,0.377,0.7,8,16,R,H.Bailey(28),0.29411764705882354,0.35135135135135137,0.47058823529411764,0.8219395866454691
11,Apr 19,True,CIN,"W,2-1",27,26,2,4,1,0,1,2,0,0,3,0,0,1,0,1,0,0,0.253,0.311,0.372,0.683,1,11,R,M.Leake(69),0.15384615384615385,0.14814814814814814,0.3076923076923077,0.45584045584045585
12,Apr 21,False,WSN,"L,1-2",44,40,1,13,1,0,0,1,4,1,8,0,0,0,0,2,2,1,0.26,0.318,0.37,0.689,13,17,L,G.Gonzalez(56),0.325,0.38636363636363635,0.35,0.7363636363636363
13,Apr 22,False,WSN,"W,7-5",43,37,7,11,2,0,3,6,5,1,8,0,1,0,1,0,0,0,0.263,0.324,0.389,0.713,9,13,R,D.Fister(41),0.2972972972972973,0.37209302325581395,0.5945945945945946,0.9666876178504086
14,Apr 23,False,WSN,"W,4-1",36,34,4,9,3,0,0,2,1,0,5,1,0,0,0,2,0,0,0.263,0.323,0.386,0.709,5,13,R,M.Scherzer(61),0.2647058823529412,0.3055555555555556,0.35294117647058826,0.6584967320261439
15,Apr 24,False,MIL,"W,3-0",38,35,3,8,1,0,2,3,3,1,9,0,0,0,0,0,0,0,0.261,0.32,0.389,0.709,8,13,R,M.Garza(50),0.22857142857142856,0.2894736842105263,0.42857142857142855,0.7180451127819549
16,Apr 25,False,MIL,"W,5-3",38,35,5,9,4,1,1,4,3,1,7,0,0,0,0,1,0,0,0.26,0.32,0.397,0.717,6,16,R,W.Peralta(52),0.2571428571428571,0.3157894736842105,0.5142857142857142,0.8300751879699247
