Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,True,CLE,"W,2-0",28,25,2,3,0,0,0,2,2,0,7,0,0,1,0,0,1,0,0.12,0.179,0.12,0.299,2,9,R,C.Kluber(69),0.12,0.17857142857142858,0.12,0.2985714285714286
2,Apr 8,True,CLE,"L,0-2",33,30,0,4,1,0,0,0,3,0,13,0,0,0,0,1,1,0,0.127,0.197,0.145,0.342,6,10,R,C.Carrasco(76),0.13333333333333333,0.21212121212121213,0.16666666666666666,0.3787878787878788
3,Apr 9,True,CLE,"L,1-5",35,28,1,1,0,0,1,1,7,0,16,0,0,0,0,0,2,0,0.096,0.208,0.145,0.353,7,10,R,T.Bauer(78),0.03571428571428571,0.22857142857142856,0.14285714285714285,0.37142857142857144
4,Apr 10,False,TEX,"W,5-1",37,34,5,10,2,0,2,5,2,0,7,0,1,0,1,0,1,0,0.154,0.242,0.256,0.499,5,10,L,D.Holland(45),0.29411764705882354,0.32432432432432434,0.5294117647058824,0.8537360890302067
5,Apr 11,False,TEX,"L,2-6",42,38,2,11,2,0,1,2,4,0,9,0,0,0,0,0,0,0,0.187,0.27,0.297,0.567,13,9,R,Y.Gallardo(51),0.2894736842105263,0.35714285714285715,0.42105263157894735,0.7781954887218046
6,Apr 12,False,TEX,"W,6-4",53,50,6,11,1,1,3,6,3,1,9,0,0,0,1,3,3,0,0.195,0.269,0.337,0.605,5,12,R,C.Lewis(53),0.22,0.2641509433962264,0.46,0.7241509433962264
7,Apr 13,True,OAK,"L,1-8",35,31,1,5,1,0,1,1,4,0,11,0,0,0,0,1,0,0,0.191,0.267,0.331,0.598,7,9,L,S.Kazmir(67),0.16129032258064516,0.2571428571428571,0.2903225806451613,0.5474654377880184
8,Apr 14,True,OAK,"L,0-4",38,33,0,8,0,0,0,0,4,0,7,1,0,0,0,2,0,0,0.197,0.277,0.32,0.596,11,9,R,K.Graveman(59),0.24242424242424243,0.34210526315789475,0.24242424242424243,0.5845295055821371
9,Apr 15,True,OAK,"W,6-1",32,30,6,8,2,1,3,6,2,0,11,0,0,0,0,0,1,0,0.204,0.28,0.358,0.638,2,9,L,D.Pomeranz(43),0.26666666666666666,0.3125,0.7,1.0125
10,Apr 17,True,LAA,"L,3-6",36,34,3,8,1,0,1,3,1,0,5,0,0,1,1,1,1,0,0.207,0.277,0.357,0.635,6,11,R,J.Weaver(55),0.23529411764705882,0.25,0.35294117647058826,0.6029411764705883
11,Apr 18,True,LAA,"W,4-0",33,28,4,4,0,0,2,4,5,1,11,0,0,0,0,0,1,0,0.202,0.277,0.357,0.634,5,10,L,C.Wilson(64),0.14285714285714285,0.2727272727272727,0.35714285714285715,0.6298701298701299
12,Apr 19,True,LAA,"W,4-3",38,31,4,6,0,0,1,3,7,1,8,0,0,0,1,0,2,1,0.202,0.282,0.352,0.635,10,10,R,G.Richards(43),0.1935483870967742,0.34210526315789475,0.2903225806451613,0.6324278438030561
13,Apr 20,False,SEA,"W,7-5",37,34,7,9,3,0,3,6,1,0,9,0,1,1,1,1,1,0,0.207,0.282,0.373,0.655,3,11,R,H.Iwakuma(45),0.2647058823529412,0.2702702702702703,0.6176470588235294,0.8879173290937997
14,Apr 21,False,SEA,"W,6-3",43,35,6,9,2,0,0,6,6,0,13,1,0,1,1,1,1,0,0.21,0.29,0.369,0.658,10,12,R,T.Walker(60),0.2571428571428571,0.37209302325581395,0.3142857142857143,0.6863787375415282
15,Apr 22,False,SEA,"L,2-3",39,36,2,10,2,0,1,2,3,0,7,0,0,0,0,1,1,0,0.215,0.293,0.372,0.665,10,9,L,J.Happ(59),0.2777777777777778,0.3333333333333333,0.4166666666666667,0.75
16,Apr 24,False,OAK,"W,5-4",49,41,5,11,2,0,0,5,7,2,10,0,1,0,0,0,0,1,0.219,0.299,0.368,0.667,11,10,L,S.Kazmir(71),0.2682926829268293,0.3673469387755102,0.3170731707317073,0.6844201095072175
17,Apr 25,False,OAK,"W,9-3",44,38,9,11,3,0,2,8,4,0,4,2,0,0,2,1,0,1,0.224,0.305,0.378,0.684,8,9,R,K.Graveman(22),0.2894736842105263,0.38636363636363635,0.5263157894736842,0.9126794258373205
18,Apr 26,False,OAK,"W,7-6",42,38,7,10,2,0,1,7,4,1,9,0,0,0,1,0,4,1,0.226,0.307,0.379,0.686,8,11,L,D.Pomeranz(40),0.2631578947368421,0.3333333333333333,0.39473684210526316,0.7280701754385965
19,Apr 27,False,SDP,"W,9-4",42,37,9,10,3,0,3,8,5,0,13,0,0,0,0,0,3,1,0.229,0.31,0.392,0.701,6,17,R,J.Shields(63),0.2702702702702703,0.35714285714285715,0.5945945945945946,0.9517374517374517
20,Apr 28,False,SDP,"W,14-3",50,43,14,17,6,1,3,13,4,0,13,2,0,1,0,0,3,0,0.239,0.319,0.416,0.736,9,15,R,T.Ross(48),0.3953488372093023,0.46,0.7906976744186046,1.2506976744186047
21,Apr 29,False,SDP,"W,7-2",40,36,7,9,4,0,1,6,3,0,10,0,0,1,0,0,2,0,0.24,0.318,0.418,0.736,6,12,R,A.Cashner(64),0.25,0.3,0.4444444444444444,0.7444444444444445
22,Apr 30,True,SEA,"W,3-2",37,34,3,7,2,0,0,3,3,0,8,0,0,0,0,1,1,0,0.238,0.316,0.411,0.727,6,10,L,J.Paxton(64),0.20588235294117646,0.2702702702702703,0.2647058823529412,0.5349761526232115
23,May 1,True,SEA,"W,4-3",32,29,4,9,0,0,3,4,3,0,8,0,0,0,0,3,1,0,0.241,0.318,0.419,0.737,4,10,L,R.Elías(53),0.3103448275862069,0.375,0.6206896551724138,0.9956896551724138
24,May 2,True,SEA,"W,11-4",41,38,11,14,4,0,5,11,3,1,4,0,0,0,1,1,1,0,0.247,0.323,0.439,0.762,6,10,R,T.Walker(12),0.3684210526315789,0.4146341463414634,0.868421052631579,1.2830551989730423
25,May 3,True,SEA,"W,7-6",34,30,7,8,2,0,3,7,4,1,9,0,0,0,0,0,0,1,0.247,0.324,0.446,0.77,3,9,L,J.Happ(37),0.26666666666666666,0.35294117647058826,0.6333333333333333,0.9862745098039216
26,May 4,True,TEX,"L,1-2",32,29,1,4,2,0,0,1,2,0,9,0,0,1,0,1,2,0,0.244,0.319,0.438,0.758,4,9,L,R.Detwiler(70),0.13793103448275862,0.1875,0.20689655172413793,0.3943965517241379
27,May 5,True,TEX,"L,1-7",31,30,1,3,1,0,1,1,1,0,9,0,0,0,0,0,0,0,0.239,0.314,0.432,0.745,3,10,L,W.Rodríguez(79),0.1,0.12903225806451613,0.23333333333333334,0.36236559139784946
28,May 6,True,TEX,"L,3-11",34,32,3,7,3,0,1,3,2,0,8,0,0,0,0,2,0,0,0.238,0.312,0.431,0.743,4,11,R,C.Lewis(71),0.21875,0.2647058823529412,0.40625,0.6709558823529411
29,May 7,False,LAA,"W,3-2",38,33,3,6,0,0,0,3,5,1,8,0,0,0,1,1,3,0,0.237,0.311,0.422,0.734,8,11,L,H.Santiago(72),0.18181818181818182,0.2894736842105263,0.18181818181818182,0.47129186602870815
