Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,True,SFG,"L,4-5",39,34,4,9,1,1,0,4,3,0,6,2,0,0,0,2,0,0,0.265,0.359,0.353,0.712,8,17,L,M.Bumgarner(63),0.2647058823529412,0.358974358974359,0.35294117647058826,0.7119155354449472
2,Apr 7,True,SFG,"W,7-6",36,31,7,8,1,1,2,7,5,0,7,0,0,0,0,1,1,0,0.262,0.36,0.446,0.806,5,15,R,R.Vogelsong(25),0.25806451612903225,0.3611111111111111,0.5483870967741935,0.9094982078853047
3,Apr 8,True,SFG,"L,2-5",35,32,2,5,2,0,0,1,2,0,7,1,0,0,0,0,0,0,0.227,0.318,0.371,0.689,6,16,R,C.Heston(65),0.15625,0.22857142857142856,0.21875,0.44732142857142854
4,Apr 10,True,LAD,"W,4-3",38,35,4,7,0,0,1,4,3,0,10,0,0,0,0,0,1,0,0.22,0.304,0.348,0.653,6,14,L,B.Anderson(53),0.2,0.2631578947368421,0.2857142857142857,0.5488721804511278
5,Apr 11,True,LAD,"W,6-0",35,32,6,10,0,0,1,6,3,0,7,0,0,0,0,1,0,2,0.238,0.317,0.36,0.677,5,11,L,C.Kershaw(33),0.3125,0.37142857142857144,0.40625,0.7776785714285714
6,Apr 12,True,LAD,"L,4-7",38,36,4,10,3,0,0,4,1,0,11,0,1,0,2,1,0,1,0.245,0.314,0.36,0.674,7,14,R,Z.Greinke(74),0.2777777777777778,0.2894736842105263,0.3611111111111111,0.6505847953216375
7,Apr 13,False,SDP,"W,8-4",44,39,8,12,3,1,0,7,4,0,11,0,1,0,1,0,2,0,0.255,0.323,0.372,0.696,9,14,R,A.Cashner(58),0.3076923076923077,0.36363636363636365,0.4358974358974359,0.7995337995337995
8,Apr 14,False,SDP,"L,1-5",32,28,1,3,2,0,0,1,3,0,4,1,0,0,1,2,0,0,0.24,0.312,0.352,0.664,4,12,R,O.Despaigne(70),0.10714285714285714,0.21875,0.17857142857142858,0.3973214285714286
9,Apr 15,False,SDP,"L,2-3",34,33,2,9,1,0,1,2,1,0,8,0,0,0,0,1,1,2,0.243,0.31,0.357,0.667,5,12,R,B.Morrow(59),0.2727272727272727,0.29411764705882354,0.3939393939393939,0.6880570409982174
10,Apr 16,False,SFG,"W,7-6",51,47,7,11,2,0,3,7,3,1,8,1,0,0,0,0,1,0,0.242,0.308,0.372,0.68,8,20,L,M.Bumgarner(52),0.23404255319148937,0.29411764705882354,0.46808510638297873,0.7622027534418023
11,Apr 17,False,SFG,"W,9-0",51,44,9,18,3,1,0,8,6,0,8,0,0,1,0,0,2,0,0.261,0.327,0.389,0.716,15,11,R,J.Peavy(30),0.4090909090909091,0.47058823529411764,0.5227272727272727,0.9933155080213903
12,Apr 18,False,SFG,"L,1-4",34,32,1,6,1,0,1,1,1,0,8,1,0,0,0,1,0,0,0.255,0.32,0.383,0.703,6,12,R,C.Heston(70),0.1875,0.23529411764705882,0.3125,0.5477941176470589
13,Apr 19,False,SFG,"W,5-1",38,35,5,8,1,0,1,5,2,0,7,1,0,0,0,0,1,0,0.253,0.318,0.38,0.698,6,13,R,T.Hudson(39),0.22857142857142856,0.2894736842105263,0.34285714285714286,0.6323308270676692
14,Apr 21,True,TEX,"L,1-7",38,36,1,7,0,0,0,1,2,0,8,0,0,0,2,0,0,0,0.249,0.312,0.366,0.679,10,15,R,N.Martínez(60),0.19444444444444445,0.23684210526315788,0.19444444444444445,0.43128654970760233
