Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,KCR,"L,1-10",31,28,1,5,1,0,1,1,2,0,3,1,0,0,0,3,0,0,0.179,0.258,0.321,0.579,3,11,R,Y.Ventura(61),0.17857142857142858,0.25806451612903225,0.32142857142857145,0.5794930875576036
2,Apr 8,False,KCR,"L,5-7",35,34,5,10,3,0,1,5,0,0,10,0,0,1,0,0,0,1,0.242,0.273,0.403,0.676,3,11,L,D.Duffy(36),0.29411764705882354,0.2857142857142857,0.47058823529411764,0.7563025210084033
3,Apr 9,False,KCR,"L,1-4",32,30,1,4,2,0,0,1,1,0,7,1,0,0,0,0,0,0,0.207,0.245,0.337,0.582,4,11,R,E.Vólquez(74),0.13333333333333333,0.1875,0.2,0.3875
4,Apr 10,True,MIN,"L,0-6",30,28,0,3,2,0,0,0,2,0,7,0,0,0,0,0,0,1,0.183,0.227,0.3,0.527,3,9,L,T.Milone(80),0.10714285714285714,0.16666666666666666,0.17857142857142858,0.34523809523809523
5,Apr 11,True,MIN,"W,5-4",35,33,5,10,2,0,2,5,1,0,5,1,0,0,1,1,0,0,0.209,0.252,0.353,0.604,6,12,R,M.Pelfrey(38),0.30303030303030304,0.34285714285714286,0.5454545454545454,0.8883116883116883
6,Apr 12,True,MIN,"W,6-2",37,37,6,12,1,0,2,6,0,0,7,0,0,0,2,0,1,0,0.232,0.265,0.384,0.649,7,10,R,P.Hughes(48),0.32432432432432434,0.32432432432432434,0.5135135135135135,0.8378378378378378
7,Apr 14,False,CLE,"W,4-1",35,33,4,8,1,0,1,4,2,0,5,0,0,0,0,0,0,1,0.233,0.268,0.381,0.649,4,10,R,C.Carrasco(38),0.24242424242424243,0.2857142857142857,0.36363636363636365,0.6493506493506493
8,Apr 15,False,CLE,"L,2-4",39,33,2,6,1,0,0,2,5,0,14,1,0,0,0,0,0,0,0.227,0.274,0.359,0.633,10,11,R,T.Bauer(60),0.18181818181818182,0.3076923076923077,0.21212121212121213,0.5198135198135199
9,Apr 17,False,DET,"L,1-2",32,30,1,4,0,0,1,1,2,0,9,0,0,0,0,1,0,0,0.217,0.265,0.346,0.611,4,9,L,D.Price(77),0.13333333333333333,0.1875,0.23333333333333334,0.42083333333333334
10,Apr 18,False,DET,"W,12-3",48,42,12,17,5,0,2,12,5,0,6,0,0,1,0,1,1,0,0.241,0.291,0.387,0.678,9,12,R,A.Sánchez(6),0.40476190476190477,0.4583333333333333,0.6666666666666666,1.125
11,Apr 19,False,DET,"L,1-9",33,29,1,6,1,1,0,1,4,0,5,0,0,0,0,3,1,0,0.238,0.292,0.381,0.673,5,12,R,S.Greene(62),0.20689655172413793,0.30303030303030304,0.3103448275862069,0.61337513061651
12,Apr 20,True,CLE,"W,4-3",38,34,4,10,3,0,0,4,4,0,10,0,0,0,0,1,1,0,0.243,0.299,0.381,0.68,9,12,R,T.Bauer(74),0.29411764705882354,0.3684210526315789,0.38235294117647056,0.7507739938080495
