Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 1,False,WSN,"L,0-2",30,29,0,3,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0.103,0.133,0.138,0.271,3,12,R,S.Strasburg(74),0.10344827586206896,0.13333333333333333,0.13793103448275862,0.271264367816092
2,Apr 3,False,WSN,"L,0-3",32,28,0,4,1,0,0,0,3,0,8,0,1,0,1,2,0,1,0.123,0.18,0.158,0.338,5,13,L,G.Gonzalez(71),0.14285714285714285,0.21875,0.17857142857142858,0.3973214285714286
3,Apr 4,False,WSN,"L,1-6",36,33,1,8,0,0,1,1,3,0,3,0,0,0,0,2,0,0,0.167,0.227,0.222,0.449,8,14,R,J.Zimmermann(51),0.24242424242424243,0.3055555555555556,0.3333333333333333,0.6388888888888888
4,Apr 5,False,NYM,"W,7-5",42,37,7,11,4,0,1,7,3,1,5,0,1,1,1,0,2,0,0.205,0.261,0.299,0.56,8,15,R,J.Hefner(59),0.2972972972972973,0.3333333333333333,0.4864864864864865,0.8198198198198199
5,Apr 6,False,NYM,"L,3-7",38,36,3,11,0,0,0,2,2,0,8,0,0,0,0,1,0,0,0.227,0.278,0.301,0.579,8,12,L,J.Niese(53),0.3055555555555556,0.34210526315789475,0.3055555555555556,0.6476608187134503
6,Apr 7,False,NYM,"L,3-4",42,36,3,13,4,0,0,3,4,0,10,1,1,0,0,2,0,0,0.251,0.309,0.332,0.64,12,14,L,A.Laffey(35),0.3611111111111111,0.42857142857142855,0.4722222222222222,0.9007936507936507
7,Apr 8,True,ATL,"L,0-2",34,29,0,2,0,0,0,0,4,0,8,1,0,0,1,1,0,0,0.228,0.295,0.298,0.593,7,13,L,P.Maholm(79),0.06896551724137931,0.20588235294117646,0.06896551724137931,0.27484787018255574
8,Apr 9,True,ATL,"L,2-3",35,29,2,4,1,0,0,2,5,1,2,0,0,1,1,1,1,0,0.218,0.29,0.284,0.574,6,13,R,K.Medlen(68),0.13793103448275862,0.2571428571428571,0.1724137931034483,0.4295566502463054
9,Apr 10,True,ATL,"L,0-8",35,33,0,7,2,0,0,0,2,0,6,0,0,0,0,1,0,0,0.217,0.287,0.283,0.569,8,15,L,M.Minor(62),0.21212121212121213,0.2571428571428571,0.2727272727272727,0.5298701298701298
10,Apr 12,True,PHI,"L,1-3",35,31,1,4,0,0,0,1,3,0,5,1,0,0,0,2,1,0,0.209,0.281,0.268,0.549,4,15,L,J.Lannan(63),0.12903225806451613,0.22857142857142856,0.12903225806451613,0.35760368663594466
