Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 1,False,MIL,"L,4-5",41,40,4,12,0,0,3,4,1,0,11,0,0,0,0,1,0,0,0.3,0.317,0.525,0.842,7,14,R,Y.Gallardo(37),0.3,0.3170731707317073,0.525,0.8420731707317073
2,Apr 2,False,MIL,"W,8-4",42,38,8,14,0,0,2,8,2,0,11,0,0,2,0,1,0,0,0.333,0.349,0.526,0.875,7,15,R,M.Estrada(41),0.3684210526315789,0.38095238095238093,0.5263157894736842,0.9072681704260651
3,Apr 3,False,MIL,"W,7-3",43,38,7,15,2,0,3,7,4,0,8,0,1,0,1,2,0,1,0.353,0.384,0.578,0.962,9,14,R,W.Peralta(41),0.39473684210526316,0.4418604651162791,0.6842105263157895,1.1260709914320686
4,Apr 5,True,SDP,"W,5-2",33,31,5,7,1,1,2,4,1,0,1,0,1,0,1,0,0,0,0.327,0.357,0.565,0.921,4,12,R,J.Marquis(46),0.22580645161290322,0.24242424242424243,0.5161290322580645,0.7585532746823069
5,Apr 6,True,SDP,"W,6-3",37,30,6,8,0,0,1,6,6,0,7,0,1,0,1,0,1,0,0.316,0.363,0.531,0.894,7,14,R,T.Ross(44),0.26666666666666666,0.3783783783783784,0.36666666666666664,0.745045045045045
6,Apr 7,True,SDP,"W,9-1",39,36,9,15,4,1,2,9,2,0,4,0,1,0,0,1,1,1,0.333,0.377,0.568,0.945,6,12,R,E.Vólquez(38),0.4166666666666667,0.4358974358974359,0.75,1.185897435897436
7,Apr 8,False,SFG,"L,2-4",36,30,2,6,1,0,1,2,5,1,11,0,1,0,0,1,1,1,0.317,0.368,0.539,0.908,7,14,L,M.Bumgarner(51),0.2,0.3055555555555556,0.3333333333333333,0.6388888888888888
8,Apr 9,False,SFG,"L,6-9",37,31,6,4,1,0,1,6,5,0,11,0,1,0,0,0,2,0,0.296,0.354,0.507,0.862,4,14,R,T.Lincecum(43),0.12903225806451613,0.24324324324324326,0.25806451612903225,0.5013077593722755
9,Apr 10,False,SFG,"L,0-10",34,33,0,7,3,0,0,0,1,0,6,0,0,0,0,1,0,0,0.287,0.342,0.485,0.828,7,17,L,B.Zito(66),0.21212121212121213,0.23529411764705882,0.30303030303030304,0.5383244206773619
10,Apr 12,False,SDP,"W,7-5",41,36,7,9,2,0,3,7,5,0,12,0,0,0,1,0,1,1,0.283,0.342,0.493,0.835,7,14,R,T.Ross(51),0.25,0.34146341463414637,0.5555555555555556,0.897018970189702
11,Apr 13,False,SDP,"W,9-5",47,40,9,14,3,0,2,9,6,1,7,0,0,1,2,2,3,0,0.29,0.351,0.501,0.853,11,13,R,E.Vólquez(23),0.35,0.425531914893617,0.575,1.000531914893617
12,Apr 14,False,SDP,"W,2-1",36,29,2,3,0,0,1,2,6,0,6,0,1,0,0,0,0,0,0.277,0.344,0.481,0.825,7,14,L,C.Richard(68),0.10344827586206896,0.25,0.20689655172413793,0.4568965517241379
13,Apr 16 (1),True,NYM,"W,8-4",40,34,8,12,2,2,1,8,4,0,3,1,1,0,0,1,1,0,0.283,0.351,0.491,0.842,8,14,R,D.Gee(30),0.35294117647058826,0.425,0.6176470588235294,1.0426470588235295
14,Apr 16 (2),True,NYM,"W,9-8",50,40,9,13,2,0,0,7,7,0,8,1,0,2,2,1,3,1,0.286,0.358,0.481,0.839,12,18,L,A.Laffey(46),0.325,0.42,0.375,0.7949999999999999
15,Apr 18,True,NYM,"W,11-3",42,39,11,17,2,0,3,11,3,0,4,0,0,0,0,1,1,1,0.297,0.366,0.499,0.865,7,12,L,J.Niese(44),0.4358974358974359,0.47619047619047616,0.717948717948718,1.1941391941391941
16,Apr 19,True,ARI,"W,3-1",30,26,3,3,1,1,1,3,3,0,9,0,0,1,0,0,0,0,0.289,0.358,0.492,0.85,3,13,R,I.Kennedy(57),0.11538461538461539,0.2,0.34615384615384615,0.5461538461538462
17,Apr 20,True,ARI,"W,4-3",36,29,4,6,2,1,1,3,4,0,4,1,1,1,1,0,2,0,0.284,0.356,0.49,0.845,8,14,R,T.Cahill(51),0.20689655172413793,0.3055555555555556,0.4482758620689655,0.7538314176245211
18,Apr 21,True,ARI,"L,4-5",37,36,4,9,1,0,1,4,1,0,4,0,0,0,0,0,0,0,0.282,0.351,0.482,0.833,6,15,R,B.McCarthy(42),0.25,0.2702702702702703,0.3611111111111111,0.6313813813813813
19,Apr 23 (1),True,ATL,"L,3-4",34,31,3,6,1,1,0,3,2,0,7,0,1,0,0,0,1,1,0.278,0.346,0.473,0.819,4,12,L,M.Minor(53),0.1935483870967742,0.23529411764705882,0.2903225806451613,0.5256166982922201
20,Apr 23 (2),True,ATL,"L,2-10",38,38,2,12,0,0,0,2,0,0,4,0,0,0,0,0,2,0,0.28,0.345,0.464,0.809,9,13,R,J.Teherán(60),0.3157894736842105,0.3157894736842105,0.3157894736842105,0.631578947368421
21,Apr 24,True,ATL,"W,6-5",52,47,6,15,3,2,2,6,4,3,8,1,0,0,0,1,0,0,0.283,0.347,0.473,0.82,12,17,R,T.Hudson(49),0.3191489361702128,0.38461538461538464,0.5957446808510638,0.9803600654664484
22,Apr 25,False,ARI,"L,2-3",39,33,2,7,4,0,0,2,5,0,10,1,0,0,0,1,0,0,0.28,0.347,0.467,0.813,10,12,R,T.Cahill(55),0.21212121212121213,0.3333333333333333,0.3333333333333333,0.6666666666666666
23,Apr 26,False,ARI,"W,6-3",39,38,6,11,2,0,1,6,0,0,7,1,0,0,0,0,0,0,0.28,0.345,0.465,0.809,6,15,R,B.McCarthy(37),0.2894736842105263,0.3076923076923077,0.42105263157894735,0.728744939271255
24,Apr 27,False,ARI,"L,2-3",40,33,2,9,1,0,1,2,7,0,5,0,0,0,0,3,0,0,0.28,0.347,0.462,0.809,8,17,L,W.Miley(51),0.2727272727272727,0.4,0.3939393939393939,0.793939393939394
25,Apr 28,False,ARI,"L,2-4",36,35,2,10,4,0,0,1,1,0,7,0,0,0,0,0,0,1,0.28,0.346,0.459,0.805,7,13,L,P.Corbin(53),0.2857142857142857,0.3055555555555556,0.4,0.7055555555555556
26,Apr 29,False,LAD,"W,12-2",53,47,12,19,3,0,3,12,6,0,6,0,0,0,1,0,0,0,0.286,0.352,0.469,0.822,14,13,L,T.Lilly(25),0.40425531914893614,0.4716981132075472,0.6595744680851063,1.1312725812926536
27,Apr 30,False,LAD,"L,2-6",34,31,2,5,1,0,1,2,3,0,13,0,0,0,0,1,1,0,0.282,0.348,0.464,0.812,5,14,L,H.Ryu(68),0.16129032258064516,0.23529411764705882,0.2903225806451613,0.5256166982922201
28,May 1,False,LAD,"W,7-3",46,36,7,12,6,0,0,7,6,0,11,1,2,1,1,1,0,0,0.284,0.352,0.465,0.817,12,15,R,J.Beckett(37),0.3333333333333333,0.41304347826086957,0.5,0.9130434782608696
29,May 3,True,TBR,"L,4-7",46,40,4,11,3,0,2,4,5,1,12,0,1,0,0,0,0,0,0.284,0.352,0.466,0.818,12,17,L,M.Moore(36),0.275,0.34782608695652173,0.5,0.8478260869565217
30,May 4,True,TBR,"W,9-3",39,35,9,11,2,0,2,8,3,0,5,1,0,0,1,1,0,0,0.285,0.353,0.469,0.822,6,12,L,D.Price(30),0.3142857142857143,0.38461538461538464,0.5428571428571428,0.9274725274725275
31,May 5,True,TBR,"L,3-8",38,37,3,10,0,0,3,3,1,0,11,0,0,0,1,1,1,0,0.284,0.351,0.47,0.821,8,12,R,A.Cobb(51),0.2702702702702703,0.2894736842105263,0.5135135135135135,0.8029871977240398
32,May 7,True,NYY,"W,2-0",31,30,2,8,1,0,1,2,1,0,4,0,0,0,0,1,0,0,0.284,0.35,0.469,0.818,5,14,R,H.Kuroda(57),0.26666666666666666,0.2903225806451613,0.4,0.6903225806451614
33,May 8,True,NYY,"L,2-3",32,30,2,4,1,0,1,2,1,0,5,1,0,0,0,1,2,0,0.28,0.346,0.463,0.809,3,15,R,D.Phelps(61),0.13333333333333333,0.1875,0.26666666666666666,0.45416666666666666
34,May 9,True,NYY,"L,1-3",35,29,1,4,0,0,0,1,4,0,5,1,0,1,0,1,1,0,0.277,0.343,0.455,0.798,7,12,L,C.Sabathia(57),0.13793103448275862,0.2571428571428571,0.13793103448275862,0.39507389162561574
35,May 10,False,STL,"L,0-3",28,28,0,1,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0.271,0.337,0.446,0.782,1,12,R,S.Miller(98),0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142
36,May 11,False,STL,"L,0-3",30,29,0,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0.266,0.332,0.437,0.768,3,13,R,A.Wainwright(89),0.06896551724137931,0.1,0.06896551724137931,0.16896551724137931
37,May 12,False,STL,"W,8-2",41,38,8,11,3,0,2,8,3,0,11,0,0,0,0,0,0,0,0.267,0.332,0.44,0.771,6,14,L,J.García(42),0.2894736842105263,0.34146341463414637,0.5263157894736842,0.8677792041078305
38,May 13,False,CHC,"L,1-9",31,28,1,3,0,0,1,1,3,0,7,0,0,0,0,2,0,0,0.264,0.329,0.435,0.764,3,12,L,T.Wood(72),0.10714285714285714,0.1935483870967742,0.21428571428571427,0.40783410138248843
39,May 14,False,CHC,"W,9-4",43,39,9,17,6,0,3,9,1,0,4,0,1,2,0,0,0,0,0.269,0.332,0.446,0.778,7,11,R,C.Villanueva(16),0.4358974358974359,0.4186046511627907,0.8205128205128205,1.2391174716756113
40,May 15,False,CHC,"L,3-6",35,33,3,7,0,0,1,3,2,0,8,0,0,0,1,1,0,0,0.267,0.33,0.442,0.772,5,15,R,J.Samardzija(69),0.21212121212121213,0.2571428571428571,0.30303030303030304,0.5601731601731601
41,May 16,True,SFG,"L,6-8",37,35,6,8,1,0,3,6,2,0,9,0,0,0,0,0,3,0,0.266,0.329,0.444,0.773,4,14,R,M.Cain(37),0.22857142857142856,0.2702702702702703,0.5142857142857142,0.7845559845559845
42,May 17,True,SFG,"W,10-9",41,37,10,11,0,0,2,9,4,0,8,0,0,0,2,0,0,0,0.267,0.33,0.445,0.774,7,16,L,M.Bumgarner(18),0.2972972972972973,0.36585365853658536,0.4594594594594595,0.8253131179960449
43,May 18,True,SFG,"W,10-2",41,38,10,14,2,0,1,9,3,0,7,0,0,0,0,0,2,0,0.27,0.332,0.446,0.778,7,13,R,T.Lincecum(31),0.3684210526315789,0.4146341463414634,0.5,0.9146341463414633
