Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 1,True,STL,"W,6-2",38,36,6,15,7,0,0,5,1,1,8,0,0,1,0,1,0,1,0.417,0.421,0.611,1.032,8,12,R,A.Wainwright(42),0.4166666666666667,0.42105263157894735,0.6111111111111112,1.0321637426900585
2,Apr 2,True,STL,"L,1-6",35,31,1,3,0,0,1,1,4,0,8,0,0,0,1,0,0,0,0.269,0.315,0.418,0.733,7,16,L,J.García(61),0.0967741935483871,0.2,0.1935483870967742,0.3935483870967742
3,Apr 3,True,STL,"W,10-9",71,59,10,17,1,1,3,9,7,1,13,1,2,2,0,0,1,0,0.278,0.338,0.452,0.79,15,21,R,L.Lynn(34),0.288135593220339,0.352112676056338,0.4915254237288136,0.8436380997851516
4,Apr 5,False,MIL,"W,3-1",35,30,3,6,3,0,0,1,3,0,8,0,2,0,0,0,0,0,0.263,0.326,0.423,0.749,5,13,R,K.Lohse(63),0.2,0.2571428571428571,0.3,0.5571428571428572
5,Apr 6,False,MIL,"W,9-2",47,43,9,16,2,0,3,8,3,0,3,0,0,0,2,1,0,0,0.286,0.344,0.467,0.811,11,14,R,M.Fiers(25),0.37209302325581395,0.40425531914893614,0.627906976744186,1.0321622958931223
6,Apr 7,False,MIL,"W,8-7",48,43,8,14,3,0,2,8,3,0,9,0,1,1,0,0,0,1,0.293,0.347,0.479,0.826,7,16,R,Y.Gallardo(39),0.32558139534883723,0.3541666666666667,0.5348837209302325,0.8890503875968991
7,Apr 8,True,PIT,"L,3-5",35,32,3,6,1,0,0,3,1,0,5,1,0,1,1,1,0,0,0.281,0.333,0.449,0.782,5,14,L,W.Rodríguez(47),0.1875,0.22857142857142856,0.21875,0.44732142857142854
8,Apr 9,True,PIT,"L,5-6",39,30,5,6,3,0,1,5,7,0,7,1,0,1,0,2,1,0,0.273,0.336,0.444,0.78,7,14,R,J.McDonald(44),0.2,0.358974358974359,0.4,0.7589743589743589
9,Apr 10,True,PIT,"W,10-2",42,32,10,10,2,0,2,9,8,0,6,1,1,0,0,1,1,0,0.277,0.35,0.455,0.805,8,13,L,J.Sánchez(6),0.3125,0.4523809523809524,0.5625,1.0148809523809523
10,Apr 12,True,LAD,"W,3-0",33,28,3,6,0,0,0,2,5,0,10,0,0,0,0,1,0,1,0.272,0.349,0.437,0.785,6,13,L,C.Kershaw(60),0.21428571428571427,0.3333333333333333,0.21428571428571427,0.5476190476190476
