Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 30,True,PIT,"L,10-13",62,53,10,14,7,0,0,9,9,0,9,0,0,0,2,1,0,0,0.264,0.371,0.396,0.767,13,10,R,I.Nova(48),0.2641509433962264,0.3709677419354839,0.39622641509433965,0.7671941570298235
2,Apr 1 (1),True,PIT,"L,0-1",32,26,0,2,1,0,0,0,6,0,5,0,0,0,0,2,0,1,0.203,0.33,0.304,0.634,5,9,R,T.Williams(68),0.07692307692307693,0.25,0.11538461538461539,0.3653846153846154
3,Apr 1 (2),True,PIT,"L,6-8",41,39,6,12,4,2,1,6,2,0,9,0,0,0,0,0,0,0,0.237,0.333,0.398,0.732,8,10,R,C.Kuhl(41),0.3076923076923077,0.34146341463414637,0.5897435897435898,0.9312070043777361
4,Apr 2,True,KCR,"W,6-1",38,34,6,10,2,1,0,6,3,2,6,0,0,1,1,0,0,0,0.25,0.335,0.401,0.737,8,9,R,J.Hammel(33),0.29411764705882354,0.34210526315789475,0.4117647058823529,0.7538699690402477
5,Apr 3,True,KCR,"L,0-1",31,30,0,3,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0.225,0.304,0.352,0.656,4,9,R,J.Junis(76),0.1,0.12903225806451613,0.1,0.22903225806451613
6,Apr 5,False,CHW,"W,9-7",48,45,9,17,3,0,1,9,2,0,6,0,0,1,1,2,1,1,0.256,0.321,0.383,0.705,9,11,R,J.Shields(39),0.37777777777777777,0.3958333333333333,0.5111111111111111,0.9069444444444443
7,Apr 7,False,CHW,"W,6-1",45,33,6,6,2,0,0,6,8,0,9,4,0,0,0,0,4,0,0.246,0.333,0.365,0.699,12,11,R,L.Giolito(42),0.18181818181818182,0.4,0.24242424242424243,0.6424242424242425
8,Apr 8,False,CHW,"W,1-0",33,27,1,2,0,0,0,1,5,0,9,0,0,1,0,0,2,1,0.23,0.321,0.338,0.659,5,9,R,R.López(71),0.07407407407407407,0.21212121212121213,0.07407407407407407,0.2861952861952862
9,Apr 9,False,CLE,"L,0-2",30,28,0,2,0,0,0,0,1,0,14,1,0,0,0,1,0,0,0.216,0.306,0.314,0.62,3,10,R,C.Kluber(90),0.07142857142857142,0.13333333333333333,0.07142857142857142,0.20476190476190476
10,Apr 10,False,CLE,"L,1-2",36,33,1,6,3,0,0,1,2,0,7,1,0,0,0,0,1,0,0.213,0.301,0.31,0.611,8,10,R,J.Tomlin(60),0.18181818181818182,0.25,0.2727272727272727,0.5227272727272727
