Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 29,True,BOS,"W,6-4",35,28,6,4,1,1,0,6,7,0,11,0,0,0,0,0,0,0,0.143,0.314,0.25,0.564,5,12,L,C.Sale(76),0.14285714285714285,0.3142857142857143,0.25,0.5642857142857143
2,Mar 30,True,BOS,"L,0-1",31,30,0,4,0,0,0,0,1,0,9,0,0,0,0,1,0,0,0.138,0.242,0.19,0.432,4,11,L,D.Price(74),0.13333333333333333,0.16129032258064516,0.13333333333333333,0.2946236559139785
3,Mar 31,True,BOS,"L,2-3",37,33,2,8,1,0,1,2,3,0,7,0,0,1,0,0,1,0,0.176,0.262,0.253,0.515,8,10,R,R.Porcello(55),0.24242424242424243,0.2972972972972973,0.36363636363636365,0.6609336609336609
4,Apr 1,True,BOS,"L,1-2",37,35,1,8,1,0,1,1,2,0,9,0,0,0,0,0,0,0,0.19,0.264,0.278,0.542,9,9,R,H.Velázquez(59),0.22857142857142856,0.2702702702702703,0.34285714285714286,0.6131274131274131
5,Apr 3,False,NYY,"L,4-11",37,33,4,7,2,0,0,4,4,0,11,0,0,0,1,1,0,0,0.195,0.271,0.277,0.548,6,11,L,J.Montgomery(59),0.21212121212121213,0.2972972972972973,0.2727272727272727,0.5700245700245701
6,Apr 4,False,NYY,"L,2-7",32,30,2,6,1,0,0,2,1,0,9,0,0,1,0,2,0,0,0.196,0.263,0.27,0.533,3,9,R,L.Severino(66),0.2,0.21875,0.23333333333333334,0.45208333333333334
7,Apr 5,False,BOS,"L,2-3",47,40,2,6,1,0,1,2,6,0,11,0,1,0,0,1,0,0,0.188,0.263,0.266,0.529,9,12,L,D.Price(73),0.15,0.2553191489361702,0.25,0.5053191489361701
8,Apr 7,False,BOS,"L,3-10",32,32,3,6,2,0,0,3,0,0,9,0,0,0,0,1,0,0,0.188,0.254,0.264,0.519,2,9,R,R.Porcello(61),0.1875,0.1875,0.25,0.4375
9,Apr 8,False,BOS,"L,7-8",44,37,7,11,1,2,1,7,6,0,11,0,0,1,0,0,1,0,0.201,0.272,0.295,0.567,10,12,L,E.Rodríguez(44),0.2972972972972973,0.38636363636363635,0.5135135135135135,0.8998771498771498
10,Apr 9,False,CHW,"W,5-4",42,39,5,14,2,1,1,5,3,0,7,0,0,0,0,0,3,1,0.22,0.287,0.323,0.61,10,9,R,M.González(29),0.358974358974359,0.40476190476190477,0.5384615384615384,0.9432234432234432
