Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 29,False,NYM,"L,4-9",34,33,4,6,1,0,2,4,1,0,15,0,0,0,0,0,0,0,0.182,0.206,0.394,0.6,3,15,R,N.Syndergaard(54),0.18181818181818182,0.20588235294117646,0.3939393939393939,0.5998217468805704
2,Mar 31,False,NYM,"L,2-6",37,34,2,7,0,0,1,2,3,0,12,0,0,0,0,0,0,0,0.194,0.239,0.343,0.583,8,15,R,J.deGrom(63),0.20588235294117646,0.2702702702702703,0.29411764705882354,0.5643879173290938
3,Apr 1,False,NYM,"W,5-1",42,34,5,9,1,0,3,5,7,0,8,1,0,0,0,2,2,0,0.218,0.301,0.416,0.717,10,15,L,S.Matz(43),0.2647058823529412,0.40476190476190477,0.5588235294117647,0.9635854341736695
4,Apr 2,False,MIL,"W,8-4",40,37,8,13,1,0,2,8,1,0,8,1,0,1,0,0,0,2,0.254,0.32,0.449,0.77,5,15,R,Z.Davies(33),0.35135135135135137,0.375,0.5405405405405406,0.9155405405405406
5,Apr 3,False,MIL,"L,4-5",39,37,4,10,1,0,3,4,1,0,7,1,0,0,1,1,2,0,0.257,0.318,0.469,0.786,8,16,R,C.Anderson(35),0.2702702702702703,0.3076923076923077,0.5405405405405406,0.8482328482328483
6,Apr 4,False,MIL,"W,6-0",39,34,6,9,2,0,1,5,4,0,9,0,0,1,0,1,0,0,0.258,0.32,0.459,0.78,6,12,R,J.Chacín(40),0.2647058823529412,0.3333333333333333,0.4117647058823529,0.7450980392156863
7,Apr 5,True,ARI,"L,1-3",34,29,1,2,1,0,0,1,5,0,13,0,0,0,1,1,0,0,0.235,0.306,0.416,0.722,6,16,L,R.Ray(68),0.06896551724137931,0.20588235294117646,0.10344827586206896,0.3093306288032454
8,Apr 7,True,ARI,"W,5-3",34,33,5,10,1,0,1,5,0,0,9,0,0,1,0,0,0,0,0.244,0.304,0.417,0.721,5,14,R,Z.Greinke(34),0.30303030303030304,0.29411764705882354,0.42424242424242425,0.7183600713012478
9,Apr 8,True,ARI,"L,1-4",32,30,1,5,0,0,0,1,2,0,6,0,0,0,0,1,0,0,0.236,0.296,0.392,0.688,4,15,R,T.Walker(63),0.16666666666666666,0.21875,0.16666666666666666,0.38541666666666663
10,Apr 9,True,MIL,"L,4-5",41,35,4,8,2,0,0,4,4,0,10,0,1,1,1,0,0,0,0.235,0.296,0.381,0.677,7,18,R,J.Chacín(40),0.22857142857142856,0.2926829268292683,0.2857142857142857,0.5783972125435539
