Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 30,False,DET,"W,13-10",58,52,13,17,3,1,1,11,4,0,10,0,0,1,0,0,1,2,0.327,0.368,0.481,0.849,6,9,R,J.Zimmermann(51),0.3269230769230769,0.3620689655172414,0.4807692307692308,0.8428381962864722
2,Apr 1 (1),False,DET,"W,1-0",32,28,1,6,3,0,0,1,3,0,4,1,0,0,0,2,0,1,0.288,0.348,0.425,0.773,4,9,R,M.Fulmer(71),0.21428571428571427,0.3125,0.32142857142857145,0.6339285714285714
3,Apr 1 (2),False,DET,"W,8-6",39,36,8,10,1,0,3,7,2,0,10,0,0,1,0,0,1,1,0.284,0.336,0.466,0.801,4,9,L,R.Carpenter(39),0.2777777777777778,0.3076923076923077,0.5555555555555556,0.8632478632478633
4,Apr 2,True,MIN,"W,5-4",39,27,5,5,1,0,1,5,11,1,6,0,1,0,0,1,0,0,0.266,0.355,0.441,0.796,10,17,R,L.Lynn(33),0.18518518518518517,0.41025641025641024,0.3333333333333333,0.7435897435897436
5,Apr 4,True,MIN,"L,3-7",38,34,3,8,1,0,1,3,4,0,6,0,0,0,0,0,1,0,0.26,0.348,0.424,0.772,8,14,R,J.Odorizzi(40),0.23529411764705882,0.3157894736842105,0.35294117647058826,0.6687306501547987
6,Apr 5,True,CIN,"W,5-2",38,33,5,9,3,1,1,4,4,1,4,0,0,1,1,0,0,0,0.262,0.347,0.438,0.785,9,15,R,H.Bailey(31),0.2727272727272727,0.34210526315789475,0.5151515151515151,0.8572567783094098
7,Apr 6,True,CIN,"W,14-3",45,38,14,15,6,1,0,13,6,0,5,1,0,0,1,0,2,0,0.282,0.369,0.464,0.833,7,14,R,L.Castillo(39),0.39473684210526316,0.4888888888888889,0.6052631578947368,1.0941520467836257
8,Apr 7,True,CIN,"L,4-7",36,33,4,8,1,0,0,4,1,0,5,0,1,1,1,0,0,1,0.278,0.357,0.441,0.798,5,15,R,S.Romano(37),0.24242424242424243,0.25,0.2727272727272727,0.5227272727272727
9,Apr 8,True,CIN,"W,5-0",35,33,5,11,2,0,2,5,2,0,4,0,0,0,0,0,0,0,0.283,0.359,0.455,0.814,6,9,R,T.Mahle(27),0.3333333333333333,0.37142857142857144,0.5757575757575758,0.9471861471861472
10,Apr 10,False,CHC,"W,8-5",41,39,8,12,2,0,2,8,2,0,9,0,0,0,0,0,0,0,0.286,0.357,0.462,0.819,6,12,R,T.Chatwood(35),0.3076923076923077,0.34146341463414637,0.5128205128205128,0.8542839274546592
11,Apr 11,False,CHC,"L,5-13",37,34,5,8,1,0,2,5,3,0,6,0,0,0,0,1,1,0,0.282,0.352,0.46,0.812,5,14,L,J.Lester(37),0.23529411764705882,0.2972972972972973,0.4411764705882353,0.7384737678855327
12,Apr 12,False,CHC,"W,6-1",44,37,6,9,2,1,4,6,7,3,10,0,0,0,1,0,1,0,0.278,0.353,0.479,0.832,11,14,R,K.Hendricks(58),0.24324324324324326,0.36363636363636365,0.6756756756756757,1.0393120393120392
13,Apr 13,False,MIA,"L,2-7",33,29,2,5,1,0,1,2,3,0,8,0,1,0,0,1,1,1,0.272,0.346,0.468,0.814,4,12,L,D.Peters(57),0.1724137931034483,0.24242424242424243,0.3103448275862069,0.5527690700104493
14,Apr 14,False,MIA,"W,1-0",33,30,1,5,1,0,0,1,2,1,4,1,0,0,0,1,0,1,0.265,0.34,0.451,0.791,5,13,R,T.Richards(74),0.16666666666666666,0.24242424242424243,0.2,0.44242424242424244
15,Apr 15,False,MIA,"W,7-3",42,37,7,13,1,0,1,7,1,0,11,2,0,2,0,0,0,0,0.271,0.343,0.452,0.795,8,15,R,J.Ureña(39),0.35135135135135137,0.38095238095238093,0.4594594594594595,0.8404118404118404
16,Apr 16,True,COL,"L,2-6",32,29,2,4,0,2,0,2,2,0,10,0,0,1,0,1,1,0,0.264,0.335,0.443,0.778,3,13,R,G.Márquez(64),0.13793103448275862,0.1875,0.27586206896551724,0.46336206896551724
17,Apr 17,True,COL,"L,0-2",32,30,0,5,1,0,0,0,2,0,4,0,0,0,0,1,0,0,0.259,0.329,0.43,0.759,5,12,R,C.Bettis(69),0.16666666666666666,0.21875,0.2,0.41875
18,Apr 18,True,COL,"W,10-2",41,36,10,13,5,0,1,10,4,0,8,0,0,1,0,0,0,0,0.265,0.334,0.439,0.773,7,12,L,K.Freeland(30),0.3611111111111111,0.4146341463414634,0.5833333333333334,0.9979674796747968
19,Apr 19,False,PHI,"L,0-7",31,29,0,2,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0.256,0.325,0.422,0.748,4,13,R,J.Arrieta(83),0.06896551724137931,0.12903225806451613,0.06896551724137931,0.19799777530589543
20,Apr 20,False,PHI,"L,1-2",37,32,1,6,3,0,0,1,3,0,7,1,0,1,0,0,1,0,0.253,0.323,0.416,0.738,9,13,R,B.Lively(59),0.1875,0.2702702702702703,0.28125,0.5515202702702703
21,Apr 21,False,PHI,"L,2-6",34,34,2,8,0,0,1,2,0,0,11,0,0,0,0,1,0,0,0.252,0.319,0.411,0.73,5,15,R,A.Nola(66),0.23529411764705882,0.23529411764705882,0.3235294117647059,0.5588235294117647
22,Apr 22,False,PHI,"L,2-3",44,40,2,7,1,1,1,2,4,2,11,0,0,0,2,0,1,0,0.248,0.315,0.407,0.722,9,17,R,N.Pivetta(60),0.175,0.25,0.325,0.575
23,Apr 25 (1),True,DET,"L,10-13",46,42,10,14,2,0,2,10,4,0,6,0,0,0,0,0,0,0,0.253,0.319,0.413,0.732,9,17,R,J.Zimmermann(32),0.3333333333333333,0.391304347826087,0.5238095238095238,0.9151138716356109
24,Apr 25 (2),True,DET,"W,8-3",45,38,8,15,2,0,1,7,6,1,7,0,1,0,0,0,0,0,0.259,0.327,0.418,0.745,13,15,L,M.Boyd(31),0.39473684210526316,0.4666666666666667,0.5263157894736842,0.9929824561403509
25,Apr 26,True,DET,"W,1-0",32,30,1,6,3,0,1,1,2,1,11,0,0,0,0,1,1,0,0.257,0.324,0.417,0.742,6,11,R,M.Fulmer(72),0.2,0.25,0.4,0.65
26,Apr 27,True,STL,"W,6-5",48,42,6,11,2,0,1,5,4,1,11,1,0,1,1,1,0,0,0.257,0.325,0.416,0.74,10,19,R,M.Mikolas(64),0.2619047619047619,0.3333333333333333,0.38095238095238093,0.7142857142857142
