Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 29,True,SFG,"L,0-1",36,31,0,6,0,0,0,0,5,0,10,0,0,0,0,2,2,0,0.194,0.306,0.194,0.499,9,15,L,T.Blach(61),0.1935483870967742,0.3055555555555556,0.1935483870967742,0.49910394265232977
2,Mar 30,True,SFG,"L,0-1",27,27,0,1,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0.121,0.19,0.121,0.311,0,11,R,J.Cueto(79),0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407
3,Mar 31,True,SFG,"W,5-0",31,26,5,4,1,1,0,3,3,0,5,0,0,2,2,2,0,0,0.131,0.202,0.167,0.369,2,13,L,D.Holland(46),0.15384615384615385,0.22580645161290322,0.2692307692307692,0.4950372208436724
4,Apr 1,True,SFG,"W,9-0",37,36,9,13,3,0,1,8,0,0,7,1,0,0,0,0,0,1,0.2,0.252,0.275,0.527,4,14,R,C.Stratton(50),0.3611111111111111,0.3783783783783784,0.5277777777777778,0.9061561561561562
5,Apr 2,False,ARI,"L,7-8",71,61,7,19,2,0,2,7,8,1,11,0,2,0,0,1,0,0,0.238,0.3,0.331,0.631,19,21,R,T.Walker(41),0.3114754098360656,0.38028169014084506,0.4426229508196721,0.8229046409605172
6,Apr 3,False,ARI,"L,1-6",32,29,1,4,2,0,0,1,1,0,4,0,1,1,0,0,0,0,0.224,0.281,0.314,0.596,4,13,R,Z.Godley(67),0.13793103448275862,0.15625,0.20689655172413793,0.3631465517241379
7,Apr 4,False,ARI,"L,0-3",31,28,0,1,1,0,0,0,3,0,15,0,0,0,0,0,0,0,0.202,0.263,0.286,0.549,4,12,L,P.Corbin(87),0.03571428571428571,0.12903225806451613,0.07142857142857142,0.20046082949308755
8,Apr 7,False,SFG,"L,5-7",62,53,5,12,1,0,1,4,9,1,10,0,0,0,1,2,0,0,0.206,0.278,0.289,0.566,15,24,R,C.Stratton(48),0.22641509433962265,0.3387096774193548,0.3018867924528302,0.640596469872185
9,Apr 8,False,SFG,"W,2-1",41,37,2,10,2,0,0,2,4,1,5,0,0,0,0,2,1,1,0.213,0.285,0.293,0.578,9,17,L,T.Blach(58),0.2702702702702703,0.34146341463414637,0.32432432432432434,0.6657877389584708
10,Apr 10,True,OAK,"W,4-0",35,33,4,11,2,0,3,4,2,0,9,0,0,0,0,1,0,0,0.224,0.293,0.327,0.619,7,14,L,S.Manaea(49),0.3333333333333333,0.37142857142857144,0.6666666666666666,1.038095238095238
11,Apr 11,True,OAK,"L,6-16",40,39,6,12,3,0,2,6,0,0,5,0,0,1,1,0,0,0,0.233,0.293,0.348,0.641,7,18,R,D.Mengden(44),0.3076923076923077,0.3,0.5384615384615384,0.8384615384615384
12,Apr 13,True,ARI,"L,7-8",41,37,7,11,1,0,2,7,3,0,8,1,0,0,0,1,0,0,0.238,0.299,0.359,0.659,7,19,R,Z.Greinke(53),0.2972972972972973,0.36585365853658536,0.4864864864864865,0.8523401450230719
13,Apr 14,True,ARI,"L,1-9",36,34,1,8,3,0,0,1,2,0,5,0,0,0,0,0,0,1,0.238,0.298,0.357,0.655,8,15,R,T.Walker(45),0.23529411764705882,0.2777777777777778,0.3235294117647059,0.6013071895424837
14,Apr 15,True,ARI,"W,7-2",40,32,7,8,2,0,1,7,7,0,13,0,0,1,1,0,0,0,0.239,0.303,0.36,0.663,9,13,R,Z.Godley(28),0.25,0.375,0.40625,0.78125
15,Apr 16,False,SDP,"W,10-3",43,36,10,9,2,1,2,10,7,1,11,0,0,0,2,1,0,0,0.239,0.308,0.371,0.679,6,14,L,R.Erlin(25),0.25,0.37209302325581395,0.5277777777777778,0.8998708010335917
16,Apr 17,False,SDP,"W,7-3",54,46,7,11,3,1,1,7,6,2,8,1,0,1,1,1,1,0,0.239,0.31,0.374,0.685,11,20,R,B.Mitchell(51),0.2391304347826087,0.3333333333333333,0.41304347826086957,0.7463768115942029
17,Apr 18,False,SDP,"W,13-4",48,44,13,18,5,0,1,11,3,0,11,0,1,0,0,0,0,0,0.251,0.32,0.39,0.709,8,15,R,L.Perdomo(9),0.4090909090909091,0.4375,0.5909090909090909,1.0284090909090908
18,Apr 20,True,WSN,"L,2-5",38,32,2,6,1,1,0,2,4,0,12,2,0,0,0,1,0,0,0.248,0.319,0.384,0.704,9,13,R,M.Scherzer(66),0.1875,0.3157894736842105,0.28125,0.5970394736842105
19,Apr 21,True,WSN,"W,4-0",33,29,4,7,0,0,3,4,3,1,10,1,0,0,0,1,1,1,0.248,0.32,0.391,0.711,5,13,R,S.Strasburg(67),0.2413793103448276,0.3333333333333333,0.5517241379310345,0.8850574712643677
20,Apr 22,True,WSN,"W,4-3",32,26,4,5,4,0,0,4,4,0,8,1,0,1,0,0,0,2,0.246,0.32,0.39,0.709,4,15,R,J.Hellickson(53),0.19230769230769232,0.3125,0.34615384615384615,0.6586538461538461
21,Apr 23,True,MIA,"W,2-1",32,29,2,6,2,0,1,2,2,0,11,0,0,1,0,0,0,0,0.244,0.317,0.389,0.706,6,16,L,J.García(66),0.20689655172413793,0.25,0.3793103448275862,0.6293103448275862
22,Apr 24,True,MIA,"L,2-3",37,32,2,5,3,0,0,2,5,0,7,0,0,0,0,0,0,0,0.241,0.315,0.384,0.699,8,15,L,D.Peters(58),0.15625,0.2702702702702703,0.25,0.5202702702702703
23,Apr 25,True,MIA,"L,6-8",40,36,6,9,1,1,2,6,4,0,12,0,0,0,0,0,0,0,0.241,0.315,0.389,0.704,7,17,R,T.Richards(69),0.25,0.325,0.5,0.825
24,Apr 27,False,SFG,"L,4-6",41,33,4,8,3,0,0,4,7,0,7,0,1,0,0,0,2,1,0.241,0.318,0.387,0.704,10,16,L,D.Holland(35),0.24242424242424243,0.36585365853658536,0.3333333333333333,0.6991869918699187
