Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 31,True,KCR,"W,4-3",35,32,4,8,1,2,1,3,3,0,4,0,0,0,0,0,0,0,0.25,0.314,0.5,0.814,6,10,R,J.Shields(53),0.25,0.3142857142857143,0.5,0.8142857142857143
2,Apr 2,True,KCR,"W,2-1",37,33,2,6,1,0,1,2,3,0,8,0,1,0,0,0,0,1,0.215,0.282,0.4,0.682,6,9,L,J.Vargas(68),0.18181818181818182,0.24324324324324326,0.30303030303030304,0.5462735462735463
3,Apr 4,True,BAL,"W,10-4",42,38,10,17,2,0,3,9,1,0,3,3,0,0,0,1,1,0,0.301,0.363,0.524,0.887,8,11,R,M.González(14),0.4473684210526316,0.5,0.7368421052631579,1.236842105263158
4,Apr 5,True,BAL,"W,7-6",38,35,7,13,2,1,1,7,2,0,5,0,0,1,0,1,2,0,0.319,0.371,0.536,0.907,7,9,R,B.Norris(31),0.37142857142857144,0.39473684210526316,0.5714285714285714,0.9661654135338346
5,Apr 6,True,BAL,"L,1-3",33,32,1,5,1,0,1,1,1,0,6,0,0,0,0,0,0,0,0.288,0.337,0.488,0.825,5,9,R,C.Tillman(73),0.15625,0.18181818181818182,0.28125,0.4630681818181818
6,Apr 8,False,LAD,"L,2-3",35,32,2,5,1,0,1,2,2,0,7,0,1,0,0,1,1,1,0.267,0.317,0.455,0.772,3,15,R,D.Haren(65),0.15625,0.2,0.28125,0.48125
7,Apr 9,False,LAD,"W,7-6",45,39,7,13,2,0,2,7,3,1,11,1,0,2,2,3,3,1,0.278,0.327,0.469,0.796,8,17,R,J.Beckett(38),0.3333333333333333,0.37777777777777777,0.5384615384615384,0.9162393162393162
8,Apr 11,False,SDP,"L,0-6",30,28,0,1,0,0,0,0,2,0,11,0,0,0,1,1,2,0,0.253,0.304,0.424,0.728,3,12,R,A.Cashner(94),0.03571428571428571,0.1,0.03571428571428571,0.13571428571428573
9,Apr 12,False,SDP,"W,6-2",42,38,6,11,5,0,0,6,4,1,8,0,0,0,1,0,0,0,0.257,0.31,0.423,0.734,9,12,R,I.Kennedy(46),0.2894736842105263,0.35714285714285715,0.42105263157894735,0.7781954887218046
10,Apr 13,False,SDP,"L,1-5",37,33,1,7,1,0,0,1,2,0,8,1,1,0,1,1,0,0,0.253,0.307,0.406,0.713,9,15,R,T.Ross(67),0.21212121212121213,0.2702702702702703,0.24242424242424243,0.5126945126945127
11,Apr 16,True,CLE,"L,2-3",36,34,2,9,2,0,0,2,2,0,6,0,0,0,1,2,0,1,0.254,0.307,0.398,0.706,7,11,R,Z.McAllister(62),0.2647058823529412,0.3055555555555556,0.3235294117647059,0.6290849673202614
12,Apr 17,True,CLE,"W,7-5",37,30,7,9,1,0,1,7,4,1,4,1,0,2,0,0,2,1,0.257,0.313,0.401,0.714,6,10,R,D.Salazar(32),0.3,0.3783783783783784,0.43333333333333335,0.8117117117117117
13,Apr 18,True,LAA,"L,6-11",42,37,6,11,2,0,0,6,5,0,5,0,0,0,0,1,1,0,0.261,0.319,0.397,0.716,9,10,R,J.Weaver(62),0.2972972972972973,0.38095238095238093,0.35135135135135137,0.7323037323037322
14,Apr 19,True,LAA,"W,5-2",39,31,5,10,1,0,2,5,6,1,6,0,0,2,1,0,0,1,0.265,0.326,0.407,0.732,10,9,L,C.Wilson(40),0.3225806451612903,0.41025641025641024,0.5483870967741935,0.9586435070306037
15,Apr 20,True,LAA,"W,2-1",34,28,2,5,0,0,0,1,6,0,10,0,0,0,0,1,3,0,0.26,0.326,0.394,0.72,8,9,L,H.Santiago(63),0.17857142857142858,0.3235294117647059,0.17857142857142858,0.5021008403361344
16,Apr 21,True,CHW,"L,1-3",38,34,1,9,3,0,0,1,4,0,2,0,0,0,0,1,1,0,0.26,0.327,0.391,0.718,10,11,L,J.Danks(55),0.2647058823529412,0.34210526315789475,0.35294117647058826,0.695046439628483
17,Apr 22,True,CHW,"W,8-6",42,38,8,15,7,0,1,8,3,0,5,0,0,1,1,0,1,1,0.269,0.333,0.409,0.742,10,9,L,C.Leesman(15),0.39473684210526316,0.42857142857142855,0.6578947368421053,1.086466165413534
18,Apr 23,True,CHW,"L,4-6",35,32,4,6,0,0,1,4,3,0,4,0,0,0,0,1,0,0,0.265,0.329,0.402,0.732,4,9,R,A.Rienzo(48),0.1875,0.2571428571428571,0.28125,0.5383928571428571
19,Apr 24,True,CHW,"W,7-4",38,36,7,13,1,1,1,7,2,0,5,0,0,0,0,0,0,1,0.27,0.333,0.409,0.742,7,9,L,J.Quintana(49),0.3611111111111111,0.39473684210526316,0.5277777777777778,0.922514619883041
20,Apr 25,False,MIN,"W,10-6",43,41,10,15,4,0,1,10,2,0,1,0,0,0,1,1,1,0,0.276,0.336,0.417,0.753,6,10,R,K.Correia(9),0.36585365853658536,0.3953488372093023,0.5365853658536586,0.9319342030629609
21,Apr 26,False,MIN,"L,3-5",35,33,3,8,3,0,1,3,1,0,8,0,0,1,0,1,1,0,0.275,0.333,0.417,0.75,5,11,R,P.Hughes(69),0.24242424242424243,0.2571428571428571,0.42424242424242425,0.6813852813852814
22,Apr 29,False,CHW,"W,4-3",36,36,4,9,0,0,0,4,0,0,14,0,0,0,1,1,1,0,0.273,0.329,0.409,0.739,5,9,L,J.Quintana(54),0.25,0.25,0.25,0.5
23,Apr 30,False,CHW,"W,5-1",41,34,5,8,3,0,0,5,5,0,10,0,0,2,1,0,0,0,0.272,0.329,0.406,0.734,9,9,R,H.Noesí(36),0.23529411764705882,0.3170731707317073,0.3235294117647059,0.6406025824964132
24,May 2,False,KCR,"W,8-2",42,40,8,14,5,0,1,7,1,0,5,1,0,0,0,1,0,0,0.275,0.331,0.413,0.744,7,9,R,J.Shields(21),0.35,0.38095238095238093,0.55,0.930952380952381
25,May 3,False,KCR,"W,9-2",43,35,9,12,6,0,1,9,6,2,5,0,0,2,0,0,1,0,0.278,0.335,0.42,0.755,7,12,L,D.Duffy(52),0.34285714285714286,0.4186046511627907,0.6,1.0186046511627906
