Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 31,False,MIL,"L,0-2",34,31,0,5,1,0,0,0,2,0,7,0,1,0,0,0,0,0,0.161,0.212,0.194,0.406,7,12,R,Y.Gallardo(66),0.16129032258064516,0.20588235294117646,0.1935483870967742,0.39943074003795065
2,Apr 1,False,MIL,"W,5-2",37,34,5,9,2,0,3,5,2,0,11,0,0,1,0,0,1,0,0.215,0.257,0.4,0.657,5,13,R,K.Lohse(61),0.2647058823529412,0.2972972972972973,0.5882352941176471,0.8855325914149443
3,Apr 2,False,MIL,"W,1-0",32,30,1,3,0,0,1,1,2,0,9,0,0,0,0,0,1,0,0.179,0.225,0.337,0.562,4,15,R,M.Garza(80),0.1,0.15625,0.2,0.35625
4,Apr 4,False,WSN,"W,2-1",35,31,2,6,1,0,1,2,2,0,14,1,0,1,0,0,1,1,0.183,0.234,0.333,0.567,6,15,R,J.Zimmermann(63),0.1935483870967742,0.2571428571428571,0.3225806451612903,0.5797235023041474
5,Apr 5,False,WSN,"W,6-2",45,40,6,13,3,0,0,5,4,0,9,0,0,1,1,0,1,0,0.217,0.269,0.349,0.619,12,12,R,S.Strasburg(32),0.325,0.37777777777777777,0.4,0.7777777777777778
6,Apr 6,False,WSN,"L,1-2",37,33,1,8,1,0,0,1,2,0,7,0,1,1,1,1,0,0,0.221,0.271,0.337,0.607,9,14,R,T.Jordan(58),0.24242424242424243,0.2702702702702703,0.2727272727272727,0.542997542997543
7,Apr 8,True,NYM,"L,0-4",37,37,0,8,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0.22,0.263,0.322,0.585,10,16,R,B.Colón(70),0.21621621621621623,0.21621621621621623,0.24324324324324326,0.4594594594594595
8,Apr 9,True,NYM,"W,4-3",33,33,4,9,1,0,1,4,0,0,8,0,0,0,0,0,0,0,0.227,0.264,0.331,0.595,5,11,R,Z.Wheeler(41),0.2727272727272727,0.2727272727272727,0.3939393939393939,0.6666666666666666
9,Apr 10,True,NYM,"L,4-6",37,33,4,7,0,1,2,4,4,0,11,0,0,0,0,1,1,0,0.225,0.268,0.344,0.612,6,15,R,J.Mejía(42),0.21212121212121213,0.2972972972972973,0.45454545454545453,0.7518427518427518
10,Apr 11,True,WSN,"W,7-6",41,35,7,10,2,0,2,7,3,0,7,3,0,0,0,3,0,1,0.231,0.281,0.362,0.643,5,16,R,T.Roark(34),0.2857142857142857,0.3902439024390244,0.5142857142857142,0.9045296167247386
11,Apr 12,True,WSN,"W,6-3",40,38,6,13,3,0,2,6,2,1,7,0,0,0,1,0,0,0,0.243,0.291,0.384,0.675,10,15,R,T.Jordan(30),0.34210526315789475,0.375,0.5789473684210527,0.9539473684210527
12,Apr 13,True,WSN,"W,10-2",42,35,10,11,2,2,3,10,5,0,9,1,0,1,1,0,1,0,0.249,0.301,0.415,0.716,8,13,L,G.Gonzalez(32),0.3142857142857143,0.40476190476190477,0.7428571428571429,1.1476190476190475
13,Apr 14,False,PHI,"W,9-6",45,36,9,9,1,1,5,9,9,1,8,0,0,0,0,0,3,0,0.249,0.31,0.442,0.752,9,15,R,R.Hernández(53),0.25,0.4,0.75,1.15
14,Apr 16,False,PHI,"W,1-0",38,36,1,11,0,0,1,1,1,0,13,0,1,0,0,1,1,0,0.253,0.311,0.438,0.749,10,11,L,C.Lee(73),0.3055555555555556,0.3157894736842105,0.3888888888888889,0.7046783625730995
15,Apr 17,False,PHI,"L,0-1",32,30,0,4,1,0,0,0,2,0,8,0,0,0,0,0,0,1,0.246,0.304,0.422,0.726,5,9,R,A.Burnett(74),0.13333333333333333,0.1875,0.16666666666666666,0.35416666666666663
16,Apr 18,False,NYM,"W,6-0",41,36,6,12,5,0,1,5,4,0,8,0,0,1,0,1,0,0,0.252,0.31,0.431,0.741,8,13,L,J.Niese(64),0.3333333333333333,0.3902439024390244,0.5555555555555556,0.94579945799458
17,Apr 19,False,NYM,"W,7-5",41,38,7,11,1,0,1,4,3,1,8,0,0,0,1,1,2,0,0.254,0.312,0.428,0.74,7,14,R,B.Colón(54),0.2894736842105263,0.34146341463414637,0.39473684210526316,0.7362002567394095
18,Apr 20,False,NYM,"L,3-4",54,49,3,10,3,1,0,2,5,1,14,0,0,0,0,2,0,1,0.25,0.309,0.419,0.728,9,18,R,Z.Wheeler(51),0.20408163265306123,0.2777777777777778,0.30612244897959184,0.5839002267573696
19,Apr 21,True,MIA,"W,4-2",43,36,4,9,1,0,2,4,6,0,10,1,0,0,1,1,0,0,0.25,0.313,0.42,0.733,12,15,R,T.Koehler(61),0.25,0.37209302325581395,0.4444444444444444,0.8165374677002584
