Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 31,False,NYM,"W,9-7",45,38,9,9,2,0,2,9,6,0,10,0,0,1,0,0,0,0,0.237,0.333,0.447,0.781,6,17,R,D.Gee(53),0.23684210526315788,0.3333333333333333,0.4473684210526316,0.7807017543859649
2,Apr 2,False,NYM,"W,5-1",40,40,5,13,4,1,2,4,0,0,7,0,0,0,0,0,0,0,0.282,0.329,0.538,0.868,8,13,R,B.Colón(46),0.325,0.325,0.625,0.95
3,Apr 3,False,NYM,"W,8-2",44,37,8,13,3,0,1,7,5,0,8,0,2,0,1,2,0,0,0.304,0.362,0.53,0.893,9,14,R,Z.Wheeler(50),0.35135135135135137,0.4090909090909091,0.5135135135135135,0.9226044226044225
4,Apr 4,True,ATL,"L,1-2",36,31,1,8,3,0,0,1,4,0,10,0,0,1,0,0,0,2,0.295,0.356,0.493,0.849,8,15,R,D.Hale(59),0.25806451612903225,0.3333333333333333,0.3548387096774194,0.6881720430107527
5,Apr 5,True,ATL,"L,2-6",37,31,2,5,0,0,1,2,5,0,10,1,0,0,0,0,2,0,0.271,0.345,0.452,0.797,8,17,R,J.Teherán(65),0.16129032258064516,0.2972972972972973,0.25806451612903225,0.5553618134263296
6,Apr 6,True,ATL,"W,2-1",29,29,2,4,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0.252,0.319,0.422,0.741,3,14,L,A.Wood(65),0.13793103448275862,0.13793103448275862,0.2413793103448276,0.3793103448275862
7,Apr 8,True,MIA,"W,5-0",34,31,5,8,2,0,0,4,3,0,9,0,0,0,0,0,0,0,0.253,0.319,0.409,0.729,5,14,R,H.Álvarez(51),0.25806451612903225,0.3235294117647059,0.3225806451612903,0.6461100569259962
8,Apr 9,True,MIA,"W,10-7",41,36,10,11,1,1,2,9,4,1,7,1,0,0,1,0,0,0,0.26,0.329,0.429,0.758,7,16,L,B.Hand(42),0.3055555555555556,0.3902439024390244,0.5555555555555556,0.94579945799458
9,Apr 10,True,MIA,"W,7-1",37,33,7,10,3,0,2,7,4,0,9,0,0,0,0,1,2,0,0.265,0.334,0.444,0.779,6,16,R,T.Koehler(58),0.30303030303030304,0.3783783783783784,0.5757575757575758,0.9541359541359542
10,Apr 11,False,ATL,"L,6-7",46,41,6,14,1,0,1,6,4,1,8,0,1,0,1,2,0,0,0.274,0.342,0.444,0.786,10,18,R,J.Teherán(38),0.34146341463414637,0.391304347826087,0.43902439024390244,0.8303287380699894
11,Apr 12,False,ATL,"L,3-6",41,35,3,11,3,0,1,2,5,0,14,0,1,0,0,0,0,1,0.277,0.347,0.448,0.795,11,14,L,A.Wood(56),0.3142857142857143,0.3902439024390244,0.4857142857142857,0.8759581881533101
12,Apr 13,False,ATL,"L,2-10",34,31,2,6,2,0,1,2,2,0,11,0,1,0,0,0,0,0,0.271,0.34,0.441,0.781,5,13,R,A.Harang(62),0.1935483870967742,0.23529411764705882,0.3548387096774194,0.5901328273244781
13,Apr 14,False,MIA,"W,9-2",45,42,9,16,6,3,2,9,1,0,8,1,1,0,0,0,0,0,0.281,0.346,0.475,0.821,9,11,L,B.Hand(24),0.38095238095238093,0.4,0.8095238095238095,1.2095238095238097
14,Apr 15,False,MIA,"L,2-11",36,31,2,5,0,0,1,1,5,0,6,0,0,0,0,1,0,0,0.274,0.341,0.461,0.802,7,17,R,T.Koehler(73),0.16129032258064516,0.2777777777777778,0.25806451612903225,0.53584229390681
