Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 31,False,BAL,"L,1-2",40,36,1,9,2,0,1,1,3,0,6,1,0,0,0,0,0,0,0.25,0.325,0.389,0.714,12,10,R,C.Tillman(52),0.25,0.325,0.3888888888888889,0.7138888888888889
2,Apr 2,False,BAL,"W,6-2",40,35,6,10,0,0,2,6,4,1,7,1,0,0,0,1,0,0,0.268,0.35,0.423,0.773,7,10,R,U.Jiménez(49),0.2857142857142857,0.375,0.45714285714285713,0.8321428571428571
3,Apr 3,False,BAL,"W,4-3",40,38,4,14,2,0,0,3,1,0,8,1,0,0,0,3,0,0,0.303,0.367,0.422,0.789,9,9,L,W.Chen(34),0.3684210526315789,0.4,0.42105263157894735,0.8210526315789474
4,Apr 4,True,MIL,"L,2-6",34,29,2,5,1,0,1,1,5,1,8,0,0,0,0,1,1,1,0.275,0.351,0.399,0.749,5,10,R,M.Estrada(58),0.1724137931034483,0.29411764705882354,0.3103448275862069,0.6044624746450304
5,Apr 5,True,MIL,"L,6-7",42,39,6,7,2,0,1,5,3,0,13,0,0,0,2,2,0,1,0.254,0.327,0.379,0.705,3,11,R,W.Peralta(47),0.1794871794871795,0.23809523809523808,0.3076923076923077,0.5457875457875458
6,Apr 6,True,MIL,"L,0-4",36,36,0,9,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0.254,0.315,0.366,0.681,9,10,R,Y.Gallardo(63),0.25,0.25,0.3055555555555556,0.5555555555555556
7,Apr 7,True,TEX,"W,5-1",40,36,5,14,1,0,0,4,2,0,4,2,0,0,0,3,0,0,0.273,0.335,0.373,0.708,11,9,R,T.Scheppers(43),0.3888888888888889,0.45,0.4166666666666667,0.8666666666666667
8,Apr 8,True,TEX,"L,7-10",40,36,7,14,4,0,0,7,4,0,9,0,0,0,0,5,0,0,0.288,0.349,0.389,0.739,6,9,L,M.Pérez(41),0.3888888888888889,0.45,0.5,0.95
9,Apr 9,True,TEX,"W,4-2",32,25,4,4,1,0,1,3,7,0,9,0,0,0,0,2,0,1,0.277,0.349,0.384,0.733,4,13,L,R.Ross(60),0.16,0.34375,0.32,0.6637500000000001
10,Apr 10,False,NYY,"L,1-4",33,31,1,4,1,0,1,1,2,0,12,0,0,0,0,0,1,0,0.264,0.334,0.372,0.707,5,10,R,M.Pineda(65),0.12903225806451613,0.18181818181818182,0.25806451612903225,0.4398826979472141
11,Apr 11,False,NYY,"W,4-2",37,34,4,7,1,0,2,4,3,0,13,0,0,0,0,0,0,0,0.259,0.329,0.376,0.705,6,11,L,C.Sabathia(56),0.20588235294117646,0.2702702702702703,0.4117647058823529,0.6820349761526232
12,Apr 12,False,NYY,"L,4-7",38,34,4,7,1,0,1,4,3,0,8,1,0,0,1,0,2,1,0.254,0.325,0.372,0.697,7,9,R,H.Kuroda(47),0.20588235294117646,0.2894736842105263,0.3235294117647059,0.6130030959752322
13,Apr 13,False,NYY,"L,2-3",37,35,2,9,1,0,1,2,1,0,7,1,0,0,0,0,0,0,0.255,0.323,0.372,0.695,8,10,R,I.Nova(58),0.2571428571428571,0.2972972972972973,0.37142857142857144,0.6687258687258688
14,Apr 15,False,CHW,"L,1-2",34,30,1,3,0,0,1,1,3,0,12,1,0,0,0,0,0,0,0.245,0.315,0.361,0.676,6,12,R,E.Johnson(71),0.1,0.20588235294117646,0.2,0.40588235294117647
15,Apr 16,False,CHW,"W,6-4",64,44,6,6,2,0,0,6,15,1,5,2,0,3,0,1,2,0,0.236,0.32,0.346,0.666,16,11,L,J.Danks(61),0.13636363636363635,0.359375,0.18181818181818182,0.5411931818181819
16,Apr 17,False,CHW,"W,3-1",36,30,3,5,1,0,1,3,5,1,11,1,0,0,0,1,0,0,0.232,0.319,0.343,0.662,6,12,L,C.Sale(78),0.16666666666666666,0.3055555555555556,0.3,0.6055555555555556
