Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Mar 31,False,CHW,"L,3-5",34,32,3,7,3,0,0,3,1,0,10,0,1,0,0,1,0,0,0.219,0.242,0.313,0.555,4,10,L,C.Sale(63),0.21875,0.23529411764705882,0.3125,0.5477941176470589
2,Apr 2,False,CHW,"L,6-7",53,46,6,12,3,0,0,6,7,0,12,0,0,0,2,0,1,0,0.244,0.314,0.321,0.634,14,11,R,F.Paulino(52),0.2608695652173913,0.3584905660377358,0.32608695652173914,0.684577522559475
3,Apr 3,False,CHW,"W,10-9",43,37,10,9,2,1,1,10,6,0,9,0,0,0,0,0,1,0,0.243,0.326,0.357,0.682,6,12,L,J.Quintana(53),0.24324324324324326,0.3488372093023256,0.43243243243243246,0.781269641734758
4,Apr 4,False,CLE,"L,2-7",37,33,2,9,3,0,1,2,3,1,11,0,0,1,0,0,0,1,0.25,0.325,0.378,0.704,8,10,R,D.Salazar(48),0.2727272727272727,0.32432432432432434,0.45454545454545453,0.7788697788697789
5,Apr 5,False,CLE,"W,7-3",42,36,7,10,2,0,1,5,4,0,12,2,0,0,0,0,0,0,0.255,0.337,0.386,0.722,8,9,R,C.Carrasco(42),0.2777777777777778,0.38095238095238093,0.4166666666666667,0.7976190476190477
6,Apr 6,False,CLE,"W,10-7",45,32,10,9,3,0,0,8,8,1,8,3,1,1,1,3,2,0,0.259,0.357,0.384,0.741,8,11,R,J.Masterson(26),0.28125,0.4444444444444444,0.375,0.8194444444444444
7,Apr 7,True,OAK,"L,3-8",40,33,3,6,2,0,0,3,7,0,9,0,0,0,0,0,1,0,0.249,0.353,0.365,0.718,10,9,L,S.Kazmir(49),0.18181818181818182,0.325,0.24242424242424243,0.5674242424242424
8,Apr 9,True,OAK,"L,4-7",48,43,4,13,0,0,2,4,4,1,11,0,0,1,0,1,0,0,0.257,0.353,0.377,0.73,11,11,R,J.Chavez(70),0.3023255813953488,0.3541666666666667,0.4418604651162791,0.7960271317829457
9,Apr 10,True,OAK,"L,1-6",32,29,1,3,0,0,1,1,3,0,7,0,0,0,0,1,0,0,0.243,0.339,0.361,0.7,4,9,R,D.Straily(70),0.10344827586206896,0.1875,0.20689655172413793,0.3943965517241379
10,Apr 11,True,KCR,"W,10-1",43,36,10,11,3,1,1,9,7,0,8,0,0,0,0,0,0,0,0.249,0.347,0.378,0.725,9,10,L,B.Chen(24),0.3055555555555556,0.4186046511627907,0.5277777777777778,0.9463824289405685
11,Apr 12,True,KCR,"W,7-1",35,32,7,6,0,0,2,6,3,0,8,0,0,0,2,0,0,0,0.244,0.34,0.378,0.718,4,10,R,J.Shields(43),0.1875,0.2571428571428571,0.375,0.6321428571428571
12,Apr 13,True,KCR,"W,4-3",33,27,4,5,0,0,1,2,6,0,7,0,0,0,1,2,3,0,0.24,0.34,0.373,0.712,5,11,L,J.Vargas(60),0.18518518518518517,0.3333333333333333,0.2962962962962963,0.6296296296296295
13,Apr 15,True,TOR,"L,3-9",41,33,3,7,1,1,1,3,6,0,9,1,1,0,1,1,1,0,0.238,0.34,0.374,0.715,11,10,R,B.Morrow(45),0.21212121212121213,0.34146341463414637,0.3939393939393939,0.7354028085735402
14,Apr 17 (1),True,TOR,"W,7-0",39,32,7,10,3,0,0,7,5,0,7,0,0,2,1,1,0,0,0.243,0.343,0.376,0.72,8,10,R,R.Dickey(28),0.3125,0.38461538461538464,0.40625,0.7908653846153846
15,Apr 17 (2),True,TOR,"W,9-5",43,30,9,8,2,0,1,6,12,0,6,0,1,0,0,0,3,1,0.245,0.353,0.38,0.732,10,13,R,D.McGowan(37),0.26666666666666666,0.46511627906976744,0.43333333333333335,0.8984496124031007
16,Apr 18,False,KCR,"L,0-5",34,33,0,8,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0.244,0.348,0.371,0.719,7,11,L,J.Vargas(66),0.24242424242424243,0.2647058823529412,0.24242424242424243,0.5071301247771836
17,Apr 19,False,KCR,"L,4-5",39,34,4,8,1,0,1,4,5,0,12,0,0,0,0,1,1,0,0.244,0.347,0.37,0.717,8,11,L,B.Chen(37),0.23529411764705882,0.3333333333333333,0.35294117647058826,0.6862745098039216
18,Apr 20,False,KCR,"W,8-3",46,38,8,13,3,1,1,8,8,0,11,0,0,0,0,1,0,1,0.25,0.354,0.381,0.736,11,10,R,Y.Ventura(36),0.34210526315789475,0.45652173913043476,0.5526315789473685,1.0091533180778032
19,Apr 22,False,TBR,"L,3-7",33,32,3,6,0,0,2,3,1,0,12,0,0,0,0,1,0,0,0.247,0.348,0.381,0.729,3,9,L,D.Price(74),0.1875,0.21212121212121213,0.375,0.5871212121212122
20,Apr 23,False,TBR,"W,6-4",52,45,6,12,3,0,1,6,6,1,14,0,0,1,0,1,0,0,0.248,0.348,0.382,0.73,10,10,R,J.Odorizzi(36),0.26666666666666666,0.34615384615384615,0.4,0.7461538461538462
21,Apr 24,False,TBR,"W,9-7",49,39,9,12,3,0,1,9,8,0,7,2,0,0,0,0,1,0,0.251,0.354,0.387,0.74,13,10,L,É.Bédard(34),0.3076923076923077,0.4489795918367347,0.46153846153846156,0.9105180533751962
22,Apr 25,True,DET,"L,6-10",40,36,6,11,3,0,1,6,2,0,7,0,0,2,1,1,0,0,0.254,0.352,0.391,0.743,7,11,R,R.Porcello(42),0.3055555555555556,0.325,0.4722222222222222,0.7972222222222223
23,Apr 26,True,DET,"W,5-3",36,26,5,4,2,0,1,4,8,0,9,1,1,0,0,1,1,1,0.251,0.353,0.389,0.742,7,10,R,A.Sánchez(58),0.15384615384615385,0.3611111111111111,0.34615384615384615,0.7072649572649572
24,Apr 30,True,LAD,"L,4-6",40,38,4,12,5,0,0,4,2,0,11,0,0,0,0,0,0,0,0.254,0.353,0.392,0.745,9,9,R,Z.Greinke(61),0.3157894736842105,0.35,0.4473684210526316,0.7973684210526315
25,May 1 (1),True,LAD,"L,4-9",37,34,4,7,1,0,0,3,3,0,9,0,0,0,0,0,0,0,0.252,0.35,0.386,0.736,6,10,R,D.Haren(52),0.20588235294117646,0.2702702702702703,0.23529411764705882,0.505564387917329
26,May 1 (2),True,LAD,"L,3-4",49,40,3,6,0,0,0,2,7,0,7,0,0,2,1,1,2,0,0.247,0.346,0.375,0.721,10,11,R,R.Patterson(54),0.15,0.2653061224489796,0.15,0.4153061224489796
27,May 2,True,BAL,"L,0-3",33,32,0,4,2,0,0,0,1,0,13,0,0,0,1,0,3,0,0.243,0.34,0.369,0.709,6,9,R,U.Jiménez(81),0.125,0.15151515151515152,0.1875,0.3390151515151515
28,May 3,True,BAL,"W,6-1",36,35,6,12,2,0,2,6,1,0,8,0,0,0,1,1,1,0,0.247,0.341,0.376,0.717,6,10,L,W.Chen(49),0.34285714285714286,0.3611111111111111,0.5714285714285714,0.9325396825396826
29,May 4,True,BAL,"W,5-2",40,34,5,10,4,0,0,5,6,1,9,0,0,0,0,0,2,0,0.248,0.343,0.377,0.72,11,10,R,M.González(43),0.29411764705882354,0.4,0.4117647058823529,0.8117647058823529
30,May 5,False,CLE,"W,1-0",41,38,1,8,2,0,1,1,2,0,11,0,1,0,1,0,1,0,0.247,0.34,0.376,0.716,10,11,R,Z.McAllister(71),0.21052631578947367,0.24390243902439024,0.34210526315789475,0.5860077021822849
