Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 4,True,STL,"L,1-4",31,30,1,4,1,0,0,1,0,0,6,1,0,0,0,1,0,0,0.133,0.161,0.167,0.328,3,16,R,K.Lohse(73),0.13333333333333333,0.16129032258064516,0.16666666666666666,0.3279569892473118
2,Apr 5,False,CIN,"L,0-4",31,29,0,3,1,0,0,0,2,0,8,0,0,0,1,0,0,1,0.119,0.161,0.153,0.314,4,12,R,J.Cueto(73),0.10344827586206896,0.16129032258064516,0.13793103448275862,0.2992213570634038
3,Apr 7,False,CIN,"W,8-3",43,38,8,12,3,1,3,8,5,0,9,0,0,0,0,1,3,0,0.196,0.257,0.361,0.618,8,11,R,M.Latos(36),0.3157894736842105,0.3953488372093023,0.6842105263157895,1.0795593635250917
4,Apr 8,False,CIN,"L,5-6",38,36,5,11,1,1,0,5,0,0,7,1,0,1,0,1,2,0,0.226,0.273,0.368,0.641,6,15,R,B.Arroyo(39),0.3055555555555556,0.3157894736842105,0.3888888888888889,0.7046783625730995
5,Apr 9,False,PHI,"W,6-2",35,35,6,11,3,0,3,6,0,0,11,0,0,0,0,2,2,1,0.244,0.281,0.429,0.709,2,12,L,C.Hamels(47),0.3142857142857143,0.3142857142857143,0.6571428571428571,0.9714285714285714
6,Apr 11,False,PHI,"L,1-7",33,32,1,5,2,0,0,1,1,0,3,0,0,0,0,0,0,0,0.23,0.265,0.395,0.66,5,12,R,R.Halladay(65),0.15625,0.18181818181818182,0.21875,0.4005681818181818
7,Apr 12,False,PHI,"L,1-3",35,33,1,6,2,0,0,1,2,0,4,0,0,0,1,1,0,0,0.223,0.26,0.373,0.634,7,13,R,J.Blanton(69),0.18181818181818182,0.22857142857142856,0.24242424242424243,0.47099567099567097
8,Apr 13,True,HOU,"W,5-4",43,39,5,12,2,0,0,3,4,0,5,0,0,0,0,3,1,0,0.235,0.277,0.371,0.648,8,17,R,L.Harrell(30),0.3076923076923077,0.37209302325581395,0.358974358974359,0.731067382230173
9,Apr 14,True,HOU,"L,4-5",34,32,4,8,1,0,0,4,1,0,6,0,0,1,0,2,2,1,0.237,0.276,0.362,0.637,3,17,R,B.Norris(47),0.25,0.2647058823529412,0.28125,0.5459558823529411
10,Apr 15,True,HOU,"W,5-4",48,41,5,12,1,1,2,5,6,2,10,0,1,0,0,1,0,0,0.243,0.289,0.38,0.669,12,15,L,J.Happ(60),0.2926829268292683,0.375,0.5121951219512195,0.8871951219512195
11,Apr 17,True,CHC,"W,5-2",35,30,5,7,3,0,1,4,5,1,8,0,0,0,2,1,2,0,0.243,0.294,0.384,0.678,6,13,R,R.Dempster(66),0.23333333333333334,0.34285714285714286,0.43333333333333335,0.7761904761904762
