Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 5,True,TOR,"L,4-7",62,49,4,7,2,0,1,4,11,0,12,1,1,0,0,3,0,1,0.143,0.311,0.245,0.556,10,11,L,R.Romero(46),0.14285714285714285,0.3064516129032258,0.24489795918367346,0.5513495720868993
2,Apr 7,True,TOR,"L,4-7",43,40,4,5,0,0,2,4,3,0,5,0,0,0,1,1,0,0,0.135,0.26,0.258,0.518,3,9,R,B.Morrow(71),0.125,0.18604651162790697,0.275,0.461046511627907
3,Apr 8,True,TOR,"W,4-3",35,29,4,6,0,0,2,4,6,0,5,0,0,0,0,1,1,1,0.153,0.281,0.297,0.577,7,11,R,J.Carreño(43),0.20689655172413793,0.34285714285714286,0.41379310344827586,0.7566502463054188
4,Apr 9,True,CHW,"L,2-4",35,32,2,5,0,0,1,2,2,0,7,1,0,0,1,1,1,0,0.153,0.27,0.287,0.557,6,9,L,C.Sale(67),0.15625,0.22857142857142856,0.25,0.47857142857142854
5,Apr 11,True,CHW,"L,6-10",44,37,6,10,2,0,2,5,6,0,9,0,1,0,1,0,0,0,0.176,0.29,0.326,0.617,11,9,L,J.Danks(37),0.2702702702702703,0.36363636363636365,0.4864864864864865,0.8501228501228502
6,Apr 13,False,KCR,"W,8-3",41,38,8,11,2,1,1,8,3,0,8,0,0,0,1,1,2,0,0.196,0.298,0.351,0.65,6,10,R,L.Hochevar(18),0.2894736842105263,0.34146341463414637,0.47368421052631576,0.8151476251604621
7,Apr 14,False,KCR,"W,11-9",50,42,11,14,4,1,2,11,6,2,6,1,0,1,0,0,1,1,0.217,0.318,0.393,0.711,9,11,L,J.Sánchez(23),0.3333333333333333,0.42,0.6190476190476191,1.039047619047619
8,Apr 15,False,KCR,"W,13-7",47,40,13,15,3,0,4,13,7,1,6,0,0,0,0,2,1,0,0.238,0.338,0.44,0.778,7,10,R,L.Mendoza(13),0.375,0.46808510638297873,0.75,1.2180851063829787
9,Apr 17,False,SEA,"W,9-8",45,39,9,13,2,0,1,9,5,0,9,0,0,1,1,0,1,0,0.249,0.345,0.442,0.787,9,10,R,K.Millwood(18),0.3333333333333333,0.4,0.46153846153846156,0.8615384615384616
10,Apr 18,False,SEA,"L,1-4",35,29,1,4,1,0,0,1,4,0,9,0,1,1,0,0,0,0,0.24,0.336,0.421,0.758,7,9,L,J.Vargas(69),0.13793103448275862,0.22857142857142856,0.1724137931034483,0.4009852216748768
11,Apr 19,False,SEA,"W,2-1",38,33,2,7,2,0,0,2,4,1,13,0,1,0,0,0,0,0,0.238,0.333,0.409,0.743,9,10,R,F.Hernández(83),0.21212121212121213,0.2894736842105263,0.2727272727272727,0.562200956937799
