Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,True,STL,"L,5-11",39,36,5,10,1,1,1,5,2,0,6,1,0,0,0,2,0,0,0.278,0.333,0.444,0.778,7,17,L,J.García(55),0.2777777777777778,0.3333333333333333,0.4444444444444444,0.7777777777777777
2,Apr 7,True,STL,"W,6-0",33,31,6,8,4,0,3,6,1,0,9,0,1,0,1,1,0,0,0.269,0.31,0.552,0.862,3,13,R,A.Wainwright(54),0.25806451612903225,0.2727272727272727,0.6774193548387096,0.9501466275659823
3,Apr 8,True,STL,"L,3-9",32,31,3,5,1,0,2,3,1,0,13,0,0,0,0,0,0,0,0.235,0.272,0.5,0.772,2,15,R,L.Lynn(73),0.16129032258064516,0.1875,0.3870967741935484,0.5745967741935484
4,Apr 9,False,CHC,"W,7-5",41,33,7,11,3,1,1,7,3,0,10,1,2,2,0,0,2,1,0.26,0.303,0.519,0.822,7,16,R,C.Volstad(49),0.3333333333333333,0.36585365853658536,0.5757575757575758,0.9416112342941612
5,Apr 10,False,CHC,"W,7-4",44,33,7,7,1,0,2,7,7,0,5,3,0,1,0,0,1,1,0.25,0.323,0.5,0.823,10,16,L,P.Maholm(26),0.21212121212121213,0.38636363636363635,0.42424242424242425,0.8106060606060606
6,Apr 11,False,CHC,"W,2-1",35,30,2,5,1,0,1,2,4,0,11,0,1,0,1,1,1,0,0.237,0.314,0.469,0.783,6,11,R,R.Dempster(58),0.16666666666666666,0.2571428571428571,0.3,0.5571428571428572
7,Apr 12,False,CHC,"L,0-8",32,30,0,3,0,0,0,0,2,0,9,0,0,0,1,1,0,0,0.219,0.294,0.42,0.713,5,14,R,M.Garza(85),0.1,0.15625,0.1,0.25625
8,Apr 13,False,ATL,"L,8-10",41,37,8,13,2,0,3,8,3,0,6,0,1,0,0,1,3,1,0.238,0.308,0.452,0.76,6,16,R,J.Jurrjens(34),0.35135135135135137,0.3902439024390244,0.6486486486486487,1.038892551087673
9,Apr 14,False,ATL,"L,1-2",34,30,1,5,1,0,0,0,3,0,7,1,0,0,0,2,0,0,0.23,0.304,0.426,0.73,6,12,L,M.Minor(75),0.16666666666666666,0.2647058823529412,0.2,0.4647058823529412
10,Apr 15,False,ATL,"L,4-7",35,33,4,7,2,0,1,4,2,0,7,0,0,0,1,1,0,0,0.228,0.299,0.42,0.719,4,16,R,B.Beachy(73),0.21212121212121213,0.2571428571428571,0.36363636363636365,0.6207792207792208
11,Apr 17,True,LAD,"W,5-4",35,32,5,9,3,1,1,5,1,0,6,1,1,0,0,0,2,1,0.233,0.301,0.43,0.731,5,14,R,C.Billingsley(56),0.28125,0.3142857142857143,0.53125,0.8455357142857143
12,Apr 18,True,LAD,"W,3-2",39,33,3,7,3,0,1,3,5,1,7,0,0,1,0,0,2,1,0.231,0.302,0.427,0.729,7,16,L,C.Capuano(54),0.21212121212121213,0.3076923076923077,0.3939393939393939,0.7016317016317016
13,Apr 19,True,LAD,"L,3-4",37,34,3,8,1,0,0,3,2,0,11,0,0,1,1,1,1,0,0.232,0.299,0.414,0.713,7,16,R,A.Harang(47),0.23529411764705882,0.2702702702702703,0.2647058823529412,0.5349761526232115
14,Apr 20,True,COL,"L,3-4",35,32,3,5,2,0,1,3,1,0,9,2,0,0,0,0,1,0,0.226,0.294,0.407,0.701,5,14,R,J.Chacín(62),0.15625,0.22857142857142856,0.3125,0.5410714285714285
15,Apr 21,True,COL,"W,9-4",37,32,9,9,2,2,2,8,4,1,8,0,1,0,0,0,1,0,0.23,0.299,0.423,0.722,4,16,L,D.Pomeranz(58),0.28125,0.35135135135135137,0.65625,1.0076013513513513
16,Apr 22,True,COL,"L,1-4",35,31,1,4,2,0,0,1,4,0,3,0,0,0,0,0,1,0,0.224,0.295,0.409,0.704,7,13,R,J.Guthrie(66),0.12903225806451613,0.22857142857142856,0.1935483870967742,0.4221198156682028
17,Apr 23,True,HOU,"W,6-5",37,28,6,8,1,2,1,5,6,0,4,1,0,2,0,1,0,0,0.227,0.301,0.418,0.719,7,14,R,L.Harrell(35),0.2857142857142857,0.40540540540540543,0.5714285714285714,0.9768339768339769
