Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,LAA,"L,0-5",31,31,0,4,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0.129,0.129,0.161,0.29,4,9,R,J.Weaver(84),0.12903225806451613,0.12903225806451613,0.16129032258064516,0.29032258064516125
2,Apr 7,False,LAA,"W,6-3",39,35,6,12,3,0,2,5,2,0,9,0,1,1,0,1,1,0,0.242,0.261,0.394,0.655,6,10,R,D.Haren(30),0.34285714285714286,0.358974358974359,0.6,0.9589743589743589
3,Apr 8,False,LAA,"W,7-3",39,36,7,10,2,0,2,7,2,0,5,1,0,0,1,0,2,0,0.255,0.287,0.431,0.718,5,9,R,E.Santana(33),0.2777777777777778,0.3333333333333333,0.5,0.8333333333333333
4,Apr 9,False,OAK,"L,0-1",31,27,0,3,3,0,0,0,4,0,1,0,0,0,0,0,0,2,0.225,0.273,0.388,0.661,4,11,L,T.Milone(73),0.1111111111111111,0.22580645161290322,0.2222222222222222,0.44802867383512546
5,Apr 10,False,OAK,"W,3-0",30,27,3,7,2,0,1,3,2,0,3,0,0,1,0,0,0,2,0.231,0.278,0.397,0.676,4,10,R,G.Godfrey(52),0.25925925925925924,0.3,0.4444444444444444,0.7444444444444445
6,Apr 11,False,OAK,"L,4-5",50,47,4,10,3,0,2,4,3,0,8,0,0,0,1,0,0,0,0.227,0.274,0.399,0.673,10,11,R,B.McCarthy(54),0.2127659574468085,0.26,0.40425531914893614,0.6642553191489362
7,Apr 13,True,CLE,"L,3-8",37,36,3,12,2,0,0,3,1,0,5,0,0,0,0,3,0,0,0.243,0.285,0.397,0.683,7,10,R,D.Lowe(42),0.3333333333333333,0.35135135135135137,0.3888888888888889,0.7402402402402403
8,Apr 14,True,CLE,"L,9-11",42,39,9,11,5,1,1,8,1,0,4,1,0,1,2,2,0,1,0.248,0.289,0.417,0.706,3,10,R,J.Gómez(52),0.28205128205128205,0.30952380952380953,0.5384615384615384,0.847985347985348
9,Apr 15,True,CLE,"L,7-13",44,40,7,13,4,1,0,7,4,0,7,0,0,0,0,0,1,0,0.258,0.301,0.425,0.726,10,10,R,U.Jiménez(35),0.325,0.38636363636363635,0.475,0.8613636363636363
10,Apr 16,True,DET,"L,2-3",37,33,2,7,1,0,0,2,2,0,9,1,1,0,0,0,2,0,0.254,0.299,0.407,0.706,8,10,R,J.Verlander(72),0.21212121212121213,0.2702702702702703,0.24242424242424243,0.5126945126945127
11,Apr 17,True,DET,"L,1-3",37,34,1,9,2,1,0,1,3,2,8,0,0,0,0,1,0,1,0.255,0.301,0.405,0.706,9,9,L,D.Smyly(59),0.2647058823529412,0.32432432432432434,0.38235294117647056,0.7066772655007949
12,Apr 18,True,DET,"L,3-4",36,31,3,8,1,0,1,3,4,0,3,1,0,0,0,3,0,1,0.255,0.306,0.404,0.71,6,11,R,M.Scherzer(48),0.25806451612903225,0.3611111111111111,0.3870967741935484,0.7482078853046594
13,Apr 20,True,TOR,"L,3-4",39,31,3,7,2,0,1,2,8,0,11,0,0,0,0,1,2,0,0.253,0.312,0.403,0.715,9,10,R,K.Drabek(51),0.22580645161290322,0.38461538461538464,0.3870967741935484,0.7717121588089331
