Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,True,COL,"L,3-5",35,31,3,5,2,0,2,3,4,0,4,0,0,0,0,1,0,0,0.161,0.257,0.419,0.676,5,14,R,J.Guthrie(55),0.16129032258064516,0.2571428571428571,0.41935483870967744,0.6764976958525346
2,Apr 7,True,COL,"W,7-3",36,33,7,10,3,1,2,6,2,0,6,0,1,0,2,2,1,0,0.234,0.3,0.531,0.831,5,14,L,J.Moyer(44),0.30303030303030304,0.3333333333333333,0.6363636363636364,0.9696969696969697
3,Apr 8,True,COL,"W,3-2",33,32,3,8,2,1,0,2,1,0,5,0,0,0,1,0,0,1,0.24,0.291,0.479,0.77,6,14,R,J.Nicasio(66),0.25,0.2727272727272727,0.375,0.6477272727272727
4,Apr 9,True,ATL,"W,8-3",39,35,8,11,2,0,1,8,3,0,6,0,0,1,2,1,0,0,0.26,0.31,0.473,0.783,7,14,R,B.Beachy(49),0.3142857142857143,0.358974358974359,0.45714285714285713,0.8161172161172161
5,Apr 10,True,ATL,"L,4-6",43,38,4,12,1,0,0,4,5,1,12,0,0,0,0,1,3,0,0.272,0.33,0.444,0.774,12,16,R,T.Hanson(52),0.3157894736842105,0.3953488372093023,0.34210526315789475,0.737454100367197
6,Apr 11,True,ATL,"L,3-6",40,35,3,10,0,0,1,3,5,0,11,0,0,0,1,1,0,0,0.275,0.338,0.431,0.769,10,17,R,R.Delgado(53),0.2857142857142857,0.375,0.37142857142857144,0.7464285714285714
7,Apr 13,False,MIA,"L,4-5",46,40,4,7,0,0,1,4,6,0,7,0,0,0,2,2,3,0,0.258,0.328,0.402,0.73,9,17,R,R.Nolasco(51),0.175,0.2826086956521739,0.25,0.5326086956521738
8,Apr 14,False,MIA,"W,5-4",42,33,5,8,2,0,0,4,7,0,7,0,1,0,1,0,0,0,0.256,0.334,0.39,0.724,10,14,R,C.Zambrano(58),0.24242424242424243,0.35714285714285715,0.30303030303030304,0.6601731601731602
9,Apr 15,False,MIA,"L,4-5",50,41,4,10,4,0,0,4,7,2,11,1,1,0,2,1,1,1,0.255,0.339,0.384,0.723,13,16,R,A.Sánchez(56),0.24390243902439024,0.36,0.34146341463414637,0.7014634146341463
10,Apr 16,False,WSN,"L,3-6",39,36,3,10,2,1,0,3,2,0,10,0,1,0,0,0,1,0,0.257,0.337,0.384,0.721,9,13,R,S.Strasburg(56),0.2777777777777778,0.3076923076923077,0.3888888888888889,0.6965811965811965
11,Apr 17,False,WSN,"L,0-1",33,29,0,4,1,0,0,0,3,0,9,0,1,0,0,0,0,1,0.248,0.328,0.368,0.696,6,12,L,G.Gonzalez(79),0.13793103448275862,0.21212121212121213,0.1724137931034483,0.38453500522466044
12,Apr 18,False,WSN,"L,2-3",32,31,2,6,2,0,0,2,0,0,4,1,0,0,0,1,1,0,0.244,0.32,0.36,0.68,3,14,R,J.Zimmermann(68),0.1935483870967742,0.21875,0.25806451612903225,0.47681451612903225
13,Apr 19,False,WSN,"W,11-4",44,44,11,17,2,3,0,11,0,0,8,0,0,0,0,0,0,0,0.258,0.326,0.38,0.706,6,13,R,E.Jackson(38),0.38636363636363635,0.38636363636363635,0.5681818181818182,0.9545454545454546
14,Apr 20,True,LAD,"L,1-3",37,29,1,5,0,0,0,1,7,1,11,1,0,0,0,1,2,1,0.253,0.328,0.368,0.695,9,16,L,T.Lilly(59),0.1724137931034483,0.35135135135135137,0.1724137931034483,0.5237651444547997
15,Apr 21,True,LAD,"L,1-5",35,30,1,4,1,0,0,1,5,1,10,0,0,0,0,1,0,0,0.246,0.324,0.356,0.679,7,15,L,C.Kershaw(78),0.13333333333333333,0.2571428571428571,0.16666666666666666,0.42380952380952375
