Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
1,Apr 6,False,TBR,"L,6-7",45,37,6,9,1,0,1,5,7,0,6,1,0,0,1,1,0,0,0.243,0.378,0.351,0.729,12,10,R,J.Shields(25),0.24324324324324326,0.37777777777777777,0.35135135135135137,0.7291291291291291
2,Apr 7,False,TBR,"L,6-8",40,32,6,9,1,1,1,6,7,0,6,0,0,1,0,2,0,0,0.261,0.388,0.406,0.794,7,11,L,D.Price(56),0.28125,0.4,0.46875,0.86875
3,Apr 8,False,TBR,"L,0-3",34,30,0,3,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0.212,0.336,0.343,0.68,7,11,R,J.Hellickson(78),0.1,0.20588235294117646,0.2,0.40588235294117647
4,Apr 9,False,BAL,"W,6-2",43,33,6,11,2,0,1,6,7,0,2,1,1,1,0,2,1,1,0.242,0.366,0.379,0.745,10,10,L,B.Matusz(31),0.3333333333333333,0.4418604651162791,0.48484848484848486,0.9267089499647639
5,Apr 10,False,BAL,"W,5-4",53,46,5,12,4,0,1,4,3,1,14,2,1,1,1,0,1,0,0.247,0.357,0.388,0.744,12,12,L,W.Chen(48),0.2608695652173913,0.32075471698113206,0.41304347826086957,0.7337981952420016
6,Apr 11,False,BAL,"W,6-4",43,39,6,10,2,0,2,6,3,1,8,1,0,0,0,0,2,0,0.249,0.352,0.401,0.752,7,11,R,J.Arrieta(52),0.2564102564102564,0.32558139534883723,0.46153846153846156,0.7871198568872988
7,Apr 13,True,LAA,"W,5-0",34,31,5,8,2,0,2,5,3,0,6,0,0,0,0,0,2,0,0.25,0.348,0.415,0.764,5,9,R,E.Santana(42),0.25806451612903225,0.3235294117647059,0.5161290322580645,0.8396584440227703
8,Apr 14,True,LAA,"L,1-7",38,35,1,6,0,0,0,1,2,0,6,1,0,0,2,0,0,0,0.24,0.335,0.385,0.721,10,10,L,C.Wilson(56),0.17142857142857143,0.23684210526315788,0.17142857142857143,0.40827067669172934
9,Apr 15,True,LAA,"W,11-5",41,33,11,12,3,0,2,11,7,0,3,0,0,1,0,1,2,1,0.253,0.35,0.411,0.761,6,9,R,J.Williams(26),0.36363636363636365,0.4634146341463415,0.6363636363636364,1.099778270509978
10,Apr 16,True,MIN,"L,3-7",36,35,3,9,0,0,2,3,1,0,6,0,0,0,0,1,0,0,0.254,0.343,0.413,0.756,6,10,R,C.Pavano(56),0.2571428571428571,0.2777777777777778,0.42857142857142855,0.7063492063492063
11,Apr 17,True,MIN,"W,8-3",42,36,8,13,4,0,1,8,5,0,3,0,0,1,0,0,1,0,0.264,0.351,0.426,0.778,10,9,L,F.Liriano(21),0.3611111111111111,0.42857142857142855,0.5555555555555556,0.9841269841269842
12,Apr 18,True,MIN,"L,5-6",39,36,5,11,1,0,2,5,2,0,6,1,0,0,0,2,0,0,0.267,0.352,0.433,0.784,7,11,R,J.Marquis(38),0.3055555555555556,0.358974358974359,0.5,0.858974358974359
13,Apr 19,True,MIN,"W,7-6",38,34,7,13,1,0,4,7,3,0,3,1,0,0,0,2,1,1,0.276,0.359,0.457,0.816,7,10,R,A.Swarzak(20),0.38235294117647056,0.4473684210526316,0.7647058823529411,1.2120743034055728
14,Apr 20,False,BOS,"W,6-2",39,37,6,11,1,0,5,6,2,0,4,0,0,0,1,1,0,0,0.277,0.357,0.478,0.835,6,9,R,C.Buchholz(32),0.2972972972972973,0.3333333333333333,0.7297297297297297,1.063063063063063
15,Apr 21,False,BOS,"W,15-9",50,42,15,16,4,0,3,15,8,2,9,0,0,0,1,1,1,0,0.285,0.367,0.494,0.861,8,10,L,F.Doubront(64),0.38095238095238093,0.48,0.6904761904761905,1.1704761904761904
16,Apr 23,False,TEX,"W,7-4",39,34,7,9,2,0,1,7,4,0,6,0,0,1,0,1,0,0,0.284,0.365,0.489,0.855,5,9,L,D.Holland(23),0.2647058823529412,0.3333333333333333,0.4117647058823529,0.7450980392156863
17,Apr 24,False,TEX,"L,0-2",34,32,0,7,2,0,0,0,2,0,10,0,0,0,0,2,0,0,0.281,0.36,0.478,0.838,7,9,R,Y.Darvish(77),0.21875,0.2647058823529412,0.28125,0.5459558823529411
18,Apr 25,False,TEX,"L,3-7",35,33,3,8,2,0,1,3,1,0,8,0,0,1,0,0,1,0,0.279,0.355,0.474,0.829,5,9,R,S.Feldman(42),0.24242424242424243,0.2571428571428571,0.3939393939393939,0.651082251082251
19,Apr 27,True,DET,"W,7-6",38,34,7,9,3,0,2,5,3,1,8,0,0,1,1,0,0,0,0.278,0.353,0.477,0.83,6,9,R,J.Verlander(44),0.2647058823529412,0.3157894736842105,0.5294117647058824,0.8452012383900929
20,Apr 28,True,DET,"L,5-7",35,32,5,6,1,0,3,5,3,0,9,0,0,0,0,1,0,0,0.274,0.349,0.478,0.827,3,11,L,D.Smyly(69),0.1875,0.2571428571428571,0.5,0.7571428571428571
21,Apr 29,True,DET,"W,6-2",45,34,6,11,0,0,2,6,9,0,5,0,1,1,0,0,0,0,0.276,0.354,0.479,0.833,15,10,R,M.Scherzer(35),0.3235294117647059,0.4444444444444444,0.5,0.9444444444444444
22,Apr 30,True,BAL,"W,2-1",30,28,2,5,0,0,1,2,2,0,6,0,0,0,0,1,0,0,0.273,0.35,0.472,0.822,4,10,R,J.Hammel(57),0.17857142857142858,0.23333333333333334,0.2857142857142857,0.519047619047619
23,May 1,True,BAL,"L,1-7",37,34,1,7,1,0,1,1,2,0,6,1,0,0,0,0,0,0,0.27,0.347,0.465,0.812,9,13,L,B.Matusz(60),0.20588235294117646,0.2702702702702703,0.3235294117647059,0.5937996820349762
24,May 2,True,BAL,"L,0-5",31,31,0,5,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0.266,0.341,0.454,0.795,4,10,R,J.Arrieta(81),0.16129032258064516,0.16129032258064516,0.16129032258064516,0.3225806451612903
25,May 3,False,KCR,"L,3-4",40,35,3,13,2,0,0,3,3,0,6,0,0,2,0,2,0,1,0.27,0.343,0.453,0.796,10,10,L,D.Duffy(52),0.37142857142857144,0.4,0.42857142857142855,0.8285714285714285
26,May 4,False,KCR,"W,6-2",38,37,6,11,1,1,2,6,1,0,7,0,0,0,1,0,1,1,0.271,0.342,0.457,0.799,5,10,L,B.Chen(35),0.2972972972972973,0.3157894736842105,0.5405405405405406,0.8563300142247511
27,May 5,False,KCR,"L,1-5",36,34,1,8,4,0,1,1,2,0,9,0,0,0,0,0,0,0,0.27,0.34,0.456,0.796,8,10,R,F.Paulino(68),0.23529411764705882,0.2777777777777778,0.4411764705882353,0.7189542483660131
28,May 6,False,KCR,"W,10-4",44,37,10,12,2,0,3,10,6,0,5,1,0,0,0,2,1,0,0.272,0.344,0.462,0.806,7,10,R,L.Hochevar(14),0.32432432432432434,0.4318181818181818,0.6216216216216216,1.0534398034398034
29,May 8,True,TBR,"W,5-3",34,31,5,8,2,0,3,5,3,0,5,0,0,0,0,1,0,0,0.271,0.343,0.467,0.81,5,10,R,J.Shields(53),0.25806451612903225,0.3235294117647059,0.6129032258064516,0.9364326375711576
30,May 9,True,TBR,"L,1-4",36,35,1,9,1,0,0,1,1,0,7,0,0,0,0,1,1,0,0.271,0.341,0.461,0.802,8,9,R,J.Niemann(65),0.2571428571428571,0.2777777777777778,0.2857142857142857,0.5634920634920635
31,May 10,True,TBR,"W,5-3",37,34,5,11,2,0,2,5,3,0,6,0,0,0,1,1,2,0,0.273,0.342,0.464,0.806,8,11,L,D.Price(36),0.3235294117647059,0.3783783783783784,0.5588235294117647,0.9372019077901431
32,May 11,True,SEA,"W,6-2",37,35,6,14,1,0,2,6,2,0,8,0,0,0,0,1,1,0,0.277,0.345,0.468,0.813,7,11,R,F.Hernández(41),0.4,0.43243243243243246,0.6,1.0324324324324325
33,May 12,True,SEA,"W,6-2",32,32,6,8,3,0,2,6,0,0,6,0,0,0,0,0,1,0,0.276,0.343,0.47,0.813,2,10,R,H.Noesí(49),0.25,0.25,0.53125,0.78125
34,May 13,True,SEA,"L,2-6",35,29,2,6,2,0,0,2,6,0,9,0,0,0,0,3,0,0,0.274,0.343,0.465,0.808,6,9,R,K.Millwood(69),0.20689655172413793,0.34285714285714286,0.27586206896551724,0.6187192118226601
35,May 14,False,BAL,"W,8-5",45,36,8,11,3,0,2,7,6,1,5,2,0,1,1,2,0,0,0.275,0.345,0.468,0.813,10,10,R,J.Hammel(35),0.3055555555555556,0.4222222222222222,0.5555555555555556,0.9777777777777779
36,May 15,False,BAL,"L,2-5",33,29,2,5,1,0,1,2,4,0,4,0,0,0,0,3,1,0,0.273,0.343,0.464,0.808,4,10,L,W.Chen(63),0.1724137931034483,0.2727272727272727,0.3103448275862069,0.5830721003134796
37,May 16,False,TOR,"L,1-8",37,30,1,3,1,0,0,1,6,0,8,1,0,0,0,0,0,0,0.269,0.342,0.456,0.798,9,11,R,K.Drabek(68),0.1,0.2702702702702703,0.13333333333333333,0.4036036036036036
38,May 17,False,TOR,"L,1-4",35,31,1,5,3,0,0,1,4,0,5,0,0,0,0,1,0,0,0.266,0.34,0.452,0.791,7,9,R,D.Hutchison(57),0.16129032258064516,0.2571428571428571,0.25806451612903225,0.5152073732718894
39,May 18,True,CIN,"W,4-0",33,32,4,9,1,0,2,4,1,0,5,0,0,0,0,0,0,0,0.266,0.339,0.453,0.792,5,9,R,B.Arroyo(48),0.28125,0.30303030303030304,0.5,0.803030303030303
40,May 19,True,CIN,"L,5-6",38,37,5,11,2,0,2,5,1,0,10,0,0,0,0,0,1,1,0.267,0.338,0.454,0.793,6,11,R,H.Bailey(53),0.2972972972972973,0.3157894736842105,0.5135135135135135,0.829302987197724
41,May 20,True,CIN,"L,2-5",36,34,2,8,1,0,1,2,2,0,7,0,0,0,1,2,0,0,0.266,0.337,0.452,0.789,7,13,R,J.Cueto(56),0.23529411764705882,0.2777777777777778,0.35294117647058826,0.630718954248366
42,May 21,True,KCR,"L,0-6",37,34,0,7,4,0,0,0,3,0,11,0,0,0,0,0,0,0,0.265,0.335,0.449,0.784,10,10,R,F.Paulino(68),0.20588235294117646,0.2702702702702703,0.3235294117647059,0.5937996820349762
43,May 22,True,KCR,"W,3-2",32,28,3,6,0,0,1,3,3,1,8,1,0,0,0,2,1,0,0.264,0.335,0.447,0.781,5,9,R,L.Hochevar(55),0.21428571428571427,0.3125,0.32142857142857145,0.6339285714285714
44,May 23,True,KCR,"W,8-3",39,30,8,8,1,0,3,7,7,0,5,2,0,0,0,2,0,0,0.264,0.337,0.45,0.787,7,9,L,W.Smith(28),0.26666666666666666,0.4358974358974359,0.6,1.0358974358974358
