,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
70,71,Jun 18,True,TBR,"W,5-4",9.0,12,4,4,0,2,5,0,2,3.75,40,150,104,0,0,1,0,35,0,0,0,0,1,0,2,4,Mike Muchlinski,"J.Musgrove (4-52-W), S.Wilson (0-H), N.Martínez (0-H), J.Hader (0-Sv)"
71,72,Jun 19,False,SFG,"L,4-7",9.1,6,7,6,1,7,4,3,0,3.78,41,153,86,5,1,0,0,32,0,0,1,1,1,0,0,5,Adrian Johnson,"M.Wacha (4-54), T.Hill (4-H), L.García (3-H), D.Carlton (3-BSv), R.Kerr (2-L)"
72,73,Jun 20,False,SFG,"L,3-4",8.2,8,4,4,0,5,6,1,0,3.79,37,125,77,4,1,0,0,32,2,0,0,0,0,0,2,5,Manny Gonzalez,"S.Lugo (34-61), S.Wilson (1-H), T.Hill (0-H), N.Martínez (1-BL), J.Hader (1)"
73,74,Jun 21,False,SFG,"L,2-4",8.0,8,4,4,0,3,8,0,0,3.79,33,131,87,0,0,1,0,29,1,0,0,0,1,0,2,3,Quinn Wolcott,"Y.Darvish (4-46-L), B.Honeywell (4), A.Morejón (99)"
74,75,Jun 22,False,SFG,"W,10-0",9.0,3,0,0,0,0,14,0,0,3.74,30,124,77,0,0,0,0,30,0,0,0,0,0,0,0,3,Junior Valentine,"B.Snell (4-77-W), L.García (2), R.Kerr (2)"
75,76,Jun 23,True,WSN,"W,13-3",9.0,10,3,3,0,0,8,1,0,3.73,37,122,86,0,0,0,0,37,7,0,0,0,0,0,0,3,John Libka,"J.Musgrove (4-68-W), A.Morejón (1), R.Kerr (0)"
76,77,Jun 24,True,WSN,"L,0-2",9.0,6,2,2,0,4,5,2,0,3.71,36,143,96,3,0,2,0,32,0,0,0,0,0,0,0,6,James Hoye,"M.Waldron (99-49-L), T.Hill (3), N.Martínez (3), S.Wilson (3), A.Morejón (0), L.García (1)"
77,78,Jun 25,True,WSN,"L,3-8",9.0,11,8,3,5,1,5,1,2,3.7,42,148,97,4,3,1,0,38,3,0,0,0,1,2,0,4,D.J. Reyburn,"S.Lugo (4-45-L), T.Hill (0), B.Honeywell (3), L.García (0)"
78,79,Jun 27,False,PIT,"L,4-9",8.0,16,9,8,1,2,9,3,0,3.76,43,159,101,1,0,0,0,38,0,1,0,1,1,0,0,4,Jeremie Rehak,"R.Knehr (66-23-L), D.Carlton (7), A.Morejón (2), B.Honeywell (1)"
79,80,Jun 28,False,PIT,"L,1-7",8.0,9,7,7,0,3,11,1,2,3.81,38,167,102,3,2,2,0,33,0,0,0,0,0,0,0,4,Chad Fairchild,"B.Snell (5-66-L), N.Martínez (3), L.García (2), R.Kerr (4)"
80,81,Jun 29,False,PIT,"L,4-5",8.0,10,5,4,1,2,6,0,0,3.82,33,122,79,1,1,0,2,30,2,0,0,0,1,0,1,3,Nic Lentz,"J.Musgrove (5-55), T.Hill (3-BL), L.García (0)"
