,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
23,24,Apr 24,False,CLE,"W,6-0",9.0,4,0,0,0,3,5,0,0,5.33,33,119,73,0,0,0,0,30,1,0,0,0,0,0,1,4,Ramon De Jesus,"A.Gomber (4-61-W), J.Bird (1), P.Johnson (3), J.Lawrence (3)"
24,25,Apr 25,False,CLE,"W,5-1",9.0,6,1,0,1,0,9,0,0,5.11,32,120,87,0,0,1,0,31,3,0,0,0,1,0,1,3,Doug Eddings,"R.Feltner (4-66-W), B.Suter (1), J.Lawrence (0)"
25,26,Apr 26,False,CLE,"L,1-4",8.0,10,4,4,0,4,7,1,1,5.09,37,120,80,4,0,2,1,32,3,0,1,0,0,0,1,5,Edwin Moscoso,"G.Márquez (15-40-L), J.Bird (1), D.Bard (3), B.Hand (2), P.Johnson (1)"
26,27,Apr 28,True,ARI,"L,1-9",9.0,10,9,8,1,4,4,1,0,5.2,41,160,98,3,3,1,0,34,2,0,0,1,2,0,1,5,Nic Lentz,"K.Freeland (5-52-L), J.Lawrence (2), D.Bard (1), D.Lamet (4), T.Blach (4)"
27,28,Apr 29,True,ARI,"L,4-11",9.0,16,11,11,0,2,10,2,0,5.41,44,180,113,1,0,0,1,42,5,0,0,0,0,0,0,4,Emil Jimenez,"N.Davis (7-14-L), C.Seabold (11), J.Bird (2), P.Johnson (2)"
28,29,Apr 30,True,ARI,"W,12-4",9.0,7,4,4,0,4,7,1,0,5.36,37,154,95,0,0,0,0,33,3,0,0,0,0,0,1,4,Paul Emmel,"A.Gomber (5-64-W), B.Suter (4), B.Hand (3), N.Mears (99)"
29,30,May 2,True,MIL,"W,3-2",9.0,8,2,2,0,1,5,0,0,5.25,34,114,74,2,1,1,0,33,4,0,0,0,0,0,2,4,Edwin Jimenez,"R.Feltner (6-50), J.Bird (2-BSv), J.Lawrence (3-W), P.Johnson (2-Sv)"
30,31,May 3,True,MIL,"W,7-1",9.0,5,1,1,0,4,6,0,1,5.1,35,144,86,5,1,0,1,29,1,0,0,0,1,0,1,6,James Hoye,"K.Freeland (4-66-W), B.Suter (2), D.Bard (4), J.Lawrence (0-H), D.Lamet (4), J.Bird (0)"
31,32,May 4,True,MIL,"W,9-6",9.0,13,6,6,0,1,7,3,0,5.13,39,155,100,0,0,0,0,38,0,1,0,0,0,0,1,4,D.J. Reyburn,"C.Seabold (4-42), N.Mears (3), B.Hand (3-W), P.Johnson (1)"
32,33,May 5,False,NYM,"L,0-1",8.0,5,1,1,0,2,8,1,0,5.02,30,113,72,0,0,0,0,28,2,0,0,0,0,0,0,3,John Tumpane,"A.Senzatela (99-59-L), B.Suter (1), J.Lawrence (1)"
33,34,May 6,False,NYM,"W,5-2",9.0,7,2,2,0,3,8,0,0,4.93,36,127,80,0,0,0,0,32,1,0,0,1,0,0,1,3,Alex MacKay,"A.Gomber (5-55-W), J.Bird (2-H), P.Johnson (1-Sv)"
34,35,May 7,False,NYM,"W,13-6",9.0,9,6,6,0,7,8,1,1,4.96,43,175,99,3,1,0,0,35,2,0,0,0,0,0,0,6,Marvin Hudson,"R.Feltner (4-33), B.Suter (1-W), N.Mears (2), D.Bard (3), B.Hand (2), J.Lawrence (1)"
35,36,May 8,False,PIT,"L,0-2",8.0,7,2,2,0,4,5,1,0,4.89,30,116,69,0,0,0,3,26,1,0,0,0,0,0,2,2,Nate Tomlinson,"K.Freeland (4-56-L), D.Bard (0)"
36,37,May 9,False,PIT,"W,10-1",9.0,4,1,1,0,6,11,0,1,4.78,38,146,86,0,0,0,0,30,1,0,0,1,0,0,0,4,Sean Barber,"C.Seabold (4-57-W), B.Suter (1), J.Bird (2), N.Mears (1)"
37,38,May 10,False,PIT,"W,4-3",9.0,6,3,3,0,6,13,2,0,4.73,36,165,94,3,0,0,2,30,2,0,0,0,0,0,0,6,Mike Muchlinski,"A.Senzatela (4-38), P.Lambert (99), D.Bard (1), B.Hand (2-W), J.Lawrence (2-H), P.Johnson (3-Sv)"
