,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
35,36,May 7,False,PHI,"L,1-6",8.0,9,6,6,0,3,5,1,0,4.84,34,125,82,1,1,0,2,31,1,0,1,0,0,0,0,4,Charlie Ramos,"T.Houck (4-50-L), R.Bleier (1), R.Brasier (2), Z.Littell (99)"
36,37,May 9,False,ATL,"L,3-9",8.0,12,9,9,0,5,6,1,2,4.97,42,158,98,0,0,0,0,35,3,0,0,0,0,0,1,4,Cory Blaser,"N.Pivetta (5-17-L), B.Bernardino (2), R.Brasier (1), Z.Littell (1)"
37,38,May 10,False,ATL,"W,5-2",9.0,8,2,2,0,1,10,1,0,4.89,34,140,100,0,0,1,0,33,1,0,0,0,0,0,1,4,Clint Vondrak,"B.Bello (5-56-W), J.Winckowski (3-H), C.Martin (4-H), K.Jansen (3-Sv)"
38,39,May 12,True,STL,"L,6-8",9.0,14,8,8,0,2,10,3,0,4.97,40,162,106,2,1,2,0,38,2,0,0,0,0,0,2,6,Nick Mahrley,"J.Paxton (99-59), J.Winckowski (1-BSv), R.Bleier (4), B.Bernardino (2), K.Jansen (1-BL), R.Brasier (2)"
39,40,May 13,True,STL,"L,3-4",9.0,4,4,3,1,4,9,1,0,4.92,35,127,85,0,0,1,0,31,2,0,1,0,0,0,0,2,Derek Thomas,"C.Sale (7-80), K.Jansen (0-BL)"
40,41,May 14,True,STL,"L,1-9",9.0,14,9,9,0,4,8,3,0,5.02,46,177,120,3,2,1,0,42,4,0,0,0,0,1,0,4,Vic Carapazza,"C.Kluber (7-39-L), B.Bernardino (1), R.Brasier (1), R.Bleier (1)"
41,42,May 15,True,SEA,"L,1-10",9.0,15,10,8,2,3,10,3,0,5.09,46,166,109,4,2,1,0,43,4,0,0,0,0,0,0,5,Erich Bacchus,"T.Houck (7-45-L), B.Bernardino (0), J.Schreiber (8), R.Bleier (0), P.Reyes (99)"
42,43,May 16,True,SEA,"W,9-4",9.0,8,4,4,0,4,8,1,0,5.07,38,150,93,0,0,0,0,34,2,1,0,0,0,0,1,4,Laz Diaz,"N.Pivetta (6-42-W), R.Sherriff (99-H), J.Winckowski (3-H), J.Garza (99)"
43,44,May 17,True,SEA,"W,12-3",9.0,5,3,2,1,8,9,0,1,5.0,42,172,110,0,0,0,0,33,3,0,0,0,0,1,0,5,Mike Estabrook,"B.Bello (6-59-W), J.Rodríguez (99), C.Martin (6), R.Sherriff (0), J.Garza (0)"
44,45,May 19,False,SDP,"W,6-1",9.0,5,1,1,0,3,7,1,0,4.91,33,147,89,0,0,0,0,30,0,0,0,0,0,0,1,2,Stu Scheurwater,"J.Paxton (6-61-W), J.Winckowski (2-Sv)"
