,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
22,23,Apr 24,False,ATL,"L,0-11",8.0,12,11,11,0,6,9,5,0,4.35,43,170,101,1.0,1.0,1,0,37,1,1,0,0,0,0,0,3,Alfonso Márquez,"E.Cabrera (5-41-L), S.Okert (1), S.Nolin (99)"
23,24,Apr 25,False,ATL,"L,4-7",8.0,10,7,7,0,3,7,3,0,4.48,36,137,93,2.0,0.0,1,0,33,2,0,0,0,0,0,1,5,Brian O'Nora,"B.Hoeing (99-33-L), S.Okert (0), A.Nardi (2), D.Smeltzer (2), T.Scott (2)"
24,25,Apr 26,False,ATL,"L,4-6",8.0,9,6,5,1,5,8,2,0,4.52,38,138,85,5.0,1.0,0,0,33,1,1,2,0,0,0,0,4,Pat Hoberg,"S.Alcántara (9-56), H.Brazobán (3-H), D.Floro (3-BL), A.Nardi (0)"
25,26,Apr 27,False,ATL,"W,5-4",9.0,5,4,4,0,3,10,0,1,4.5,36,149,96,3.0,1.0,1,0,32,0,0,0,0,0,0,0,6,Nestor Ceja,"B.Garrett (4-60), M.Barnes (3), S.Okert (1), D.Smeltzer (1), A.Puk (4-W), D.Floro (0-Sv)"
26,27,Apr 28,True,CHC,"W,3-2",9.0,10,2,2,0,2,9,1,0,4.41,36,139,94,1.0,1.0,0,0,34,0,1,0,0,0,0,3,4,Roberto Ortiz,"J.Luzardo (4-59), H.Brazobán (1), D.Floro (0), A.Puk (0-W)"
27,28,Apr 29,True,CHC,"W,7-6",9.0,9,6,6,0,8,16,2,0,4.46,42,198,121,6.0,3.0,0,0,33,0,0,0,0,1,0,1,6,Rob Drake,"E.Cabrera (4-60-W), A.Nardi (2), H.Brazobán (0-H), S.Okert (1-H), M.Barnes (1-H), T.Scott (3-Sv)"
28,29,Apr 30,True,CHC,"W,4-3",9.0,9,3,3,0,2,6,1,1,4.41,38,132,87,0.0,0.0,0,0,34,1,1,1,0,1,0,0,5,Bill Miller,"B.Hoeing (4-52), A.Nardi (0-BSv), M.Barnes (0), T.Scott (0-W), A.Puk (1-Sv)"
29,30,May 2,True,ATL,"L,0-6",9.0,9,6,6,0,9,10,1,2,4.47,44,181,109,3.0,0.0,2,0,32,3,0,0,0,1,0,2,5,Lance Barrett,"S.Alcántara (5-45-L), M.Barnes (1), S.Okert (2), J.Quezada (99), A.Nardi (1)"
30,31,May 3,True,ATL,"L,6-14",9.0,18,14,14,0,2,6,6,1,4.78,46,140,98,0.0,0.0,0,0,43,2,0,0,0,0,0,2,3,Charlie Ramos,"B.Garrett (5--8-L), D.Smeltzer (5), J.Stallings (29)"
31,32,May 4,True,ATL,"L,3-6",9.0,12,6,5,1,4,11,2,0,4.79,43,173,114,3.0,0.0,2,0,37,3,0,1,0,2,2,2,5,Ramon De Jesus,"J.Luzardo (5-43-L), H.Brazobán (4), D.Floro (5), A.Puk (3), S.Okert (1)"
32,33,May 5,False,CHC,"L,1-4",8.0,8,4,4,0,2,15,1,1,4.78,35,145,95,0.0,0.0,0,0,32,2,0,1,0,0,0,0,4,Sean Barber,"E.Cabrera (5-52-L), S.Okert (0), M.Barnes (2), T.Scott (4)"
33,34,May 6,False,CHC,"L,2-4",8.0,10,4,3,1,4,12,0,0,4.74,39,160,107,2.0,0.0,2,0,35,2,0,0,0,0,1,0,7,Jim Wolf,"M.Barnes (0-51), A.Nardi (3), B.Hoeing (5-H), T.Scott (0-H), H.Brazobán (1-H), A.Puk (1-BL), C.González (99)"
34,35,May 7,False,CHC,"W,5-4",14.0,11,4,2,2,2,13,0,1,4.59,54,195,143,1.0,0.0,3,0,49,1,0,1,2,0,0,1,7,Alan Porter,"S.Alcántara (4-66), A.Puk (0), D.Floro (2-BSv), H.Brazobán (0), T.Scott (0), S.Okert (1-BW), A.Nardi (0-Sv)"
35,36,May 8,False,ARI,"L,2-5",8.0,13,5,5,0,2,8,1,0,4.61,39,146,94,2.0,2.0,1,0,37,3,0,0,0,0,0,0,3,Mark Ripperger,"B.Garrett (4-43-L), A.Nardi (0), C.González (1)"
36,37,May 9,False,ARI,"W,6-2",9.0,11,2,2,0,2,7,1,0,4.54,39,147,88,0.0,0.0,0,0,37,2,0,0,0,0,0,1,4,Shane Livensparger,"J.Luzardo (4-57-W), H.Brazobán (1), M.Barnes (2), D.Floro (1)"
37,38,May 10,False,ARI,"W,5-4",9.0,5,4,4,0,6,15,0,0,4.53,38,149,89,3.0,1.0,1,0,31,1,0,0,1,0,0,0,7,Dan Bellino,"E.Cabrera (4-41), S.Okert (2), B.Hoeing (3), T.Scott (2), H.Brazobán (0), D.Floro (0-W), A.Puk (2-Sv)"
38,39,May 12,True,CIN,"L,4-7",9.0,11,7,7,0,4,14,3,0,4.59,41,166,108,3.0,2.0,3,0,37,3,0,0,0,0,0,1,7,Carlos Torres,"E.Pérez (99-53), B.Hoeing (1), T.Scott (1-H), H.Brazobán (1-BSv), S.Okert (1), D.Floro (1-L), M.Barnes (2)"
39,40,May 13,True,CIN,"L,5-6",9.0,8,6,6,0,2,11,1,1,4.63,37,118,82,1.0,1.0,2,0,34,2,0,0,0,0,0,1,3,Jansen Visconti,"S.Alcántara (5-48-L), M.Barnes (0), A.Nardi (4)"
