,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
22,23,Apr 24,False,TBR,"L,3-8",8.0,14,8,8,0,5,11,0,1,3.44,44,183,108,2.0,0.0,1,0,37,4,1,0,0,1,0,0,4,Jerry Layne,"J.Urquidy (5-21-L), S.Martinez (6), R.Stanek (2), R.Blanco (7)"
23,24,Apr 25,False,TBR,"W,5-0",9.0,5,0,0,0,2,8,0,0,3.3,32,132,91,0.0,0.0,0,0,30,1,0,0,0,0,0,2,4,Brock Ballou,"L.García (5-71-W), P.Maton (1), R.Montero (2), R.Pressly (3)"
24,25,Apr 26,False,TBR,"W,1-0",9.0,2,0,0,0,2,9,0,0,3.16,29,111,76,0.0,0.0,0,1,27,0,0,0,0,0,0,1,3,Vic Carapazza,"H.Brown (4-79-W), H.Neris (2-H), R.Pressly (0-Sv)"
25,26,Apr 28,True,PHI,"L,1-3",9.0,8,3,3,0,0,7,1,0,3.16,34,130,85,0.0,0.0,0,0,34,3,0,0,0,0,1,2,3,Lance Barksdale,"F.Valdez (5-52-L), B.Abreu (4), R.Montero (2)"
26,27,Apr 29,True,PHI,"L,1-6",9.0,12,6,6,0,3,11,2,0,3.26,41,168,107,1.0,1.0,1,0,37,6,0,0,0,1,0,1,4,Will Little,"C.Javier (5-48-L), P.Maton (3), S.Martinez (4), R.Blanco (4)"
27,28,Apr 30,True,PHI,"W,4-3",9.0,5,3,2,1,3,8,2,1,3.22,37,151,97,1.0,0.0,0,0,33,0,0,0,0,0,1,0,5,Ryan Additon,"J.Urquidy (5-56-W), H.Neris (3-H), R.Montero (1-H), B.Abreu (1-H), R.Pressly (3-Sv)"
28,29,May 1,True,SFG,"W,7-3",9.0,5,3,3,0,3,9,2,0,3.21,35,144,88,1.0,0.0,0,0,32,0,0,0,0,0,0,0,6,Malachi Moore,"L.García (5-48), B.Bielak (99), P.Maton (1), R.Stanek (6-W), R.Montero (0), R.Pressly (0)"
29,30,May 2,True,SFG,"L,0-2",9.0,7,2,2,0,9,7,0,0,3.17,39,185,100,2.0,0.0,1,2,29,1,0,0,1,0,0,2,5,Mark Wegner,"H.Brown (5-46-L), M.Gage (99), R.Stanek (0), H.Neris (1), R.Blanco (2)"
30,31,May 3,True,SFG,"L,2-4",9.0,7,4,4,0,2,12,1,1,3.2,34,131,81,0.0,0.0,1,0,30,1,0,0,1,0,0,3,4,Bruce Dreckman,"F.Valdez (4-60-L), P.Maton (1), S.Martinez (3), B.Abreu (2)"
31,32,May 5,False,SEA,"W,6-4",9.0,8,4,4,0,2,10,0,0,3.22,35,123,79,0.0,0.0,0,0,33,1,0,0,0,0,0,1,3,Shane Livensparger,"C.Javier (5-65), B.Abreu (1-BW), R.Pressly (3-Sv)"
