,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
22,23,Apr 24,False,ARI,"L,4-5",8.0,7,5,5,0,8,6,0,0,5.51,37,160,93,0.0,0.0,0,1,28,1,0,0,0,1,0,2,4,D.J. Reyburn,"B.Keller (5-34), C.Hernández (1), J.Cuas (1), A.Chapman (1-L)"
23,24,Apr 25,False,ARI,"W,5-4",9.0,10,4,3,1,3,9,0,0,5.4,40,159,103,1.0,0.0,3,0,36,3,1,0,0,1,0,0,4,John Libka,"B.Singer (5-63-W), T.Clarke (3-H), A.Chapman (0-H), S.Barlow (2-Sv)"
24,25,Apr 26,False,ARI,"L,0-2",8.0,6,2,2,0,2,9,0,2,5.29,32,142,93,0.0,0.0,0,1,27,0,0,0,1,0,0,1,5,Edwin Jimenez,"R.Yarbrough (4-51-L), A.Garrett (2), J.Staumont (4), J.Taylor (2), J.Cuas (1)"
25,26,Apr 27,False,MIN,"L,1-7",8.0,10,7,7,0,2,9,2,0,5.38,35,139,89,0.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Nick Mahrley,"Z.Greinke (4-18-L), C.Hernández (2), J.Staumont (0), J.Cuas (0)"
26,27,Apr 28,False,MIN,"L,6-8",8.0,8,8,8,0,5,10,3,0,5.5,36,144,83,0.0,0.0,1,0,30,3,1,0,0,1,0,1,4,Jerry Layne,"J.Lyles (4-20-L), J.Taylor (1), A.Garrett (1), T.Clarke (2)"
27,28,Apr 29,False,MIN,"W,3-2",9.0,10,2,2,0,5,7,1,1,5.37,41,146,89,1.0,0.0,0,0,35,1,0,0,0,0,0,1,5,Brock Ballou,"B.Keller (4-51), J.Cuas (1), T.Clarke (0), A.Chapman (3-W), S.Barlow (3-Sv)"
28,29,Apr 30,False,MIN,"L,4-8",8.0,7,8,8,0,4,14,1,1,5.49,37,151,99,2.0,2.0,1,0,31,1,0,0,1,0,0,0,5,Vic Carapazza,"B.Singer (4-18-L), J.Staumont (2), A.Garrett (1), C.Hernández (2), J.Taylor (1)"
29,30,May 2,True,BAL,"L,7-11",9.0,15,11,11,0,8,14,2,0,5.68,49,213,131,2.0,0.0,0,1,41,3,0,0,0,0,0,0,6,Chad Whitson,"R.Yarbrough (5-33-L), J.Cuas (2), J.Taylor (1), C.Hernández (1), T.Clarke (2), S.Barlow (2)"
30,31,May 3,True,BAL,"W,6-0",9.0,6,0,0,0,1,6,0,0,5.49,32,102,70,0.0,0.0,0,0,31,1,0,0,0,0,0,2,5,Roberto Ortiz,"Z.Greinke (5-64-W), T.Clarke (0-H), A.Chapman (3-H), A.Garrett (2), J.Staumont (2)"
31,32,May 4,True,BAL,"L,10-13",9.0,10,13,11,2,9,6,2,1,5.66,47,182,106,4.0,1.0,5,0,37,3,0,0,0,0,1,1,5,Rob Drake,"J.Lyles (5-28), A.Cox (99), A.Chapman (0-BL), A.Garrett (0), J.Staumont (0)"
32,33,May 5,True,OAK,"L,8-12",9.0,17,12,11,1,7,5,2,0,5.83,49,191,116,1.0,1.0,2,0,41,6,0,1,0,1,0,1,4,Paul Emmel,"B.Keller (5-12-L), J.Heasley (99), J.Taylor (2), C.Hernández (2)"
33,34,May 6,True,OAK,"L,4-5",9.0,9,5,5,0,4,12,1,2,5.81,41,175,102,0.0,0.0,1,0,35,3,1,0,0,0,0,0,5,Chad Fairchild,"B.Singer (5-31-L), T.Clarke (2), J.Taylor (0), J.Staumont (1), S.Barlow (3)"
34,35,May 7,True,OAK,"W,5-1",9.0,4,1,1,0,1,6,0,1,5.66,32,114,81,0.0,0.0,1,1,30,0,0,0,0,0,0,0,4,Nic Lentz,"R.Yarbrough (4-61-W), C.Hernández (1-H), A.Chapman (2-H), S.Barlow (0)"
35,36,May 8,True,CHW,"W,12-5",9.0,8,5,4,1,3,4,1,1,5.62,39,136,92,0.0,0.0,0,0,34,1,0,0,0,1,1,1,4,Manny Gonzalez,"Z.Greinke (4-44), J.Cuas (5-W), A.Garrett (3), M.Castillo (99)"
36,37,May 9,True,CHW,"L,2-4",9.0,6,4,4,0,0,6,2,0,5.57,33,112,78,,,0,0,33,3,0,0,0,0,0,0,1,Junior Valentine,J.Lyles (4-65-L)
37,38,May 10,True,CHW,"W,9-1",9.0,6,1,1,0,5,11,0,0,5.45,36,148,89,0.0,0.0,0,0,31,0,0,0,0,0,0,2,5,Adrian Johnson,"B.Keller (4-57-W), J.Cuas (1), A.Garrett (1), J.Staumont (3), T.Clarke (3)"
38,39,May 11,True,CHW,"W,4-3",9.0,8,3,3,0,2,5,0,0,5.38,36,117,80,0.0,0.0,0,0,34,3,0,0,0,0,0,1,4,Quinn Wolcott,"B.Singer (4-60), C.Hernández (3-H), A.Chapman (3-BSv), S.Barlow (3-W)"
39,40,May 12,False,MIL,"L,1-5",8.0,11,5,4,1,7,9,1,0,5.36,39,150,90,1.0,0.0,3,0,31,1,0,1,0,0,0,3,5,Mark Carlson,"J.Taylor (5-50-L), M.Castillo (3), J.Cuas (1), J.Staumont (1), A.Garrett (1)"
40,41,May 13,False,MIL,"L,3-4",8.2,7,4,4,0,3,11,2,1,5.33,36,150,93,2.0,0.0,1,0,31,1,0,0,0,1,0,1,5,Tripp Gibson,"Z.Greinke (4-58), J.Taylor (0-BSv), T.Clarke (2), A.Chapman (1), C.Hernández (1-L)"
41,42,May 14,False,MIL,"L,6-9",8.0,6,9,9,0,3,11,3,0,5.44,33,153,90,2.0,2.0,1,0,30,1,0,0,0,0,0,0,6,Brennan Miller,"J.Lyles (4-20-L), J.Cuas (1), J.Staumont (1), C.Hernández (0), A.Garrett (1), S.Barlow (2)"
42,43,May 15,False,SDP,"L,0-4",8.0,5,4,3,1,10,6,0,1,5.4,39,172,88,2.0,0.0,0,0,28,0,0,0,0,0,1,1,4,Lance Barrett,"B.Keller (4-39-L), M.Castillo (2), J.Staumont (0), J.Taylor (1)"
43,44,May 16,False,SDP,"W,5-4",9.0,8,4,2,2,4,8,0,0,5.32,36,148,88,0.0,0.0,0,2,31,2,1,0,0,1,1,2,4,Charlie Ramos,"B.Singer (4-47-W), A.Chapman (2-H), T.Clarke (2-H), S.Barlow (1-Sv)"
44,45,May 17,False,SDP,"W,4-3",9.0,8,3,3,0,9,13,1,0,5.26,42,174,101,2.0,1.0,0,0,33,0,0,0,0,0,0,1,7,Alfonso Márquez,"C.Hernández (2-56), M.Mayers (99), J.Taylor (1-W), J.Cuas (2-H), A.Chapman (0-H), T.Clarke (0-H), S.Barlow (0-Sv)"
45,46,May 19,False,CHW,"L,0-2",8.0,5,2,2,0,2,7,0,0,5.2,31,124,78,1.0,0.0,1,0,28,0,0,0,0,1,1,0,2,Ryan Wills,"Z.Greinke (5-55-L), J.Kowar (99)"
46,47,May 20,False,CHW,"L,1-5",8.0,6,5,4,1,3,9,0,0,5.19,32,131,84,3.0,3.0,0,0,28,2,0,0,0,0,0,2,4,Phil Cuzzi,"J.Lyles (5-43-L), J.Cuas (2), J.Taylor (2), J.Staumont (4)"
47,48,May 21,False,CHW,"L,2-5",8.0,9,5,5,0,1,5,1,0,5.2,33,132,90,2.0,0.0,1,0,30,0,1,0,1,1,0,1,4,Shane Livensparger,"C.Hernández (3-59), M.Castillo (5-L), T.Clarke (3), A.Garrett (6)"
