,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
22,23,Apr 24,True,TEX,"W,7-6",9.0,10,6,6,0,2,11,2,0,5.06,37,155,101,0,0,2,0,35,2,0,0,0,0,0,2,5,Will Little,"N.Lodolo (5-24), B.Farmer (1), I.Gibaut (2), L.Sims (1), A.Díaz (1-W)"
23,24,Apr 25,True,TEX,"W,7-6",9.0,10,6,6,0,2,14,3,1,5.1,40,161,99,1,0,2,0,37,3,0,0,0,0,0,0,4,Ryan Additon,"L.Weaver (4-35), D.Law (3), R.Sanmartin (1-W), A.Díaz (0-Sv)"
24,25,Apr 26,True,TEX,"W,5-3",9.0,5,3,3,0,4,8,0,3,5.01,38,154,94,2,1,0,1,29,2,0,0,0,2,0,0,4,Dan Merzel,"G.Ashcraft (4-57), A.Young (3-H), I.Gibaut (1-H), L.Sims (1-BW)"
25,26,Apr 28,False,OAK,"W,11-7",9.0,11,7,7,0,4,7,2,1,5.09,41,149,102,1,0,1,0,36,0,1,0,0,0,0,1,5,James Hoye,"L.Cessa (5-40-W), D.Law (2-H), B.Farmer (3-H), L.Sims (1), F.Cruz (4)"
26,27,Apr 29,False,OAK,"W,3-2",9.0,7,2,0,2,5,17,0,1,4.9,39,184,115,0,0,1,1,33,1,0,0,0,0,1,1,5,D.J. Reyburn,"H.Greene (5-60), A.Young (2), I.Gibaut (2), C.Legumina (10-W), A.Díaz (3-Sv)"
27,28,Apr 30,False,OAK,"L,4-5",8.0,9,5,5,0,2,10,2,2,4.92,37,138,88,3,1,0,1,30,0,0,0,2,1,0,0,5,John Libka,"N.Lodolo (5-52), L.Sims (1-H), B.Farmer (1-BSv), D.Law (1-L), A.Díaz (0)"
28,29,May 1,False,SDP,"L,3-8",8.0,16,8,8,0,4,9,1,0,5.05,42,153,104,1,1,0,0,38,4,0,0,0,0,0,1,4,Chad Fairchild,"L.Weaver (5-30-L), A.Young (1), C.Legumina (1), R.Sanmartin (5)"
29,30,May 2,False,SDP,"W,2-1",10.0,6,1,1,0,3,8,0,0,4.89,39,151,96,1,0,0,0,35,2,0,0,1,0,0,0,5,Nic Lentz,"G.Ashcraft (5-58), L.Sims (1), I.Gibaut (2), D.Law (1-W), A.Díaz (1-Sv)"
30,31,May 3,False,SDP,"L,1-7",8.0,10,7,7,0,7,5,1,0,4.98,40,183,107,6,3,0,0,33,2,0,0,0,0,0,1,7,Jeremie Rehak,"L.Cessa (4-39-L), A.Young (1), B.Farmer (2), R.Sanmartin (1), C.Legumina (1), D.Law (0), I.Gibaut (0)"
31,32,May 5,True,CHW,"L,4-5",9.0,7,5,5,0,2,10,2,0,4.98,35,140,89,1,0,1,0,33,0,0,0,0,0,0,0,3,Brian Knight,"H.Greene (5-41-L), L.Sims (2), B.Farmer (1)"
32,33,May 6,True,CHW,"W,5-3",9.0,8,3,3,0,2,6,2,3,4.92,38,129,95,2,0,0,0,33,3,0,0,0,0,0,2,4,Alex Tosi,"N.Lodolo (5-39), D.Law (2-W), I.Gibaut (2-H), A.Díaz (3-Sv)"
33,34,May 7,True,CHW,"L,4-17",9.0,18,17,14,3,4,7,2,0,5.19,49,186,120,3,2,0,0,44,5,1,0,0,1,1,1,7,Tony Randazzo,"G.Ashcraft (4-12-L), C.Legumina (3), R.Sanmartin (3), A.Young (3), B.Farmer (1), L.Cessa (3), L.Maile (18)"
34,35,May 9,True,NYM,"W,7-6",9.0,7,6,6,0,4,5,4,1,5.22,38,146,94,3,1,0,0,33,0,0,0,0,0,0,1,5,Bruce Dreckman,"L.Weaver (7-49-W), D.Law (2), A.Young (1-H), L.Sims (3-H), A.Díaz (2-Sv)"
35,36,May 10,True,NYM,"L,1-2",9.0,10,2,2,0,4,7,1,1,5.13,40,150,96,3,0,0,1,35,1,0,0,0,0,0,1,5,Stu Scheurwater,"H.Greene (4-48-L), I.Gibaut (3), B.Farmer (2), A.Young (0), C.Legumina (2)"
36,37,May 11,True,NYM,"W,5-0",9.0,6,0,0,0,3,9,0,0,4.98,36,146,87,2,0,0,0,33,1,0,0,0,0,1,0,4,Malachi Moore,"D.Law (1-54), B.Lively (99-W), L.Sims (1), K.Herget (23-Sv)"
37,38,May 12,False,MIA,"W,7-4",9.0,7,4,3,1,3,8,2,0,4.93,37,141,90,2,0,0,1,34,1,1,0,0,0,1,0,4,Carlos Torres,"G.Ashcraft (4-44), A.Young (1), I.Gibaut (1-W), A.Díaz (2-Sv)"
38,39,May 13,False,MIA,"W,6-5",9.0,9,5,5,0,9,8,2,0,4.93,43,169,99,4,0,2,0,34,1,0,0,0,0,0,1,7,Jansen Visconti,"D.Law (1-51), L.Stoudt (23), B.Farmer (2-H), L.Sims (1-H), I.Gibaut (0-BW), C.Legumina (2-H), A.Díaz (0-Sv)"
39,40,May 14,False,MIA,"L,1-3",8.0,11,3,3,0,2,9,0,0,4.9,37,157,106,2,1,0,0,35,4,0,1,0,0,1,0,4,Cory Blaser,"L.Weaver (4-55), K.Herget (2-L), A.Busenitz (99), S.Bracho (99)"
40,41,May 15,False,COL,"L,8-9",8.0,12,9,9,0,3,11,3,0,5.01,39,156,102,1,1,0,0,36,3,1,0,0,0,0,0,4,Adam Hamari,"H.Greene (4-27), B.Lively (3-L), L.Sims (1), B.Farmer (1)"
41,42,May 16,False,COL,"W,3-1",9.0,4,1,1,0,2,11,1,0,4.91,32,108,75,1,0,0,0,30,1,0,0,0,0,0,1,5,Nick Mahrley,"B.Williamson (99-65), D.Law (2-W), A.Young (3-H), I.Gibaut (2-H), A.Díaz (2-Sv)"
42,43,May 17,False,COL,"L,6-11",8.0,13,11,11,0,3,4,0,1,5.07,40,132,87,4,4,0,0,36,2,1,0,0,0,1,2,4,Vic Carapazza,"G.Ashcraft (4-21-L), L.Sims (1), S.Bracho (2), K.Herget (2)"
43,44,May 19,True,NYY,"L,2-6",9.0,7,6,6,0,4,10,2,0,5.09,38,145,87,3,2,0,0,34,1,0,0,0,0,0,0,5,Brian O'Nora,"B.Lively (3-64-L), I.Gibaut (2), A.Young (2), S.Bracho (1), A.Busenitz (4)"
44,45,May 20,True,NYY,"L,4-7",10.0,13,7,6,1,1,9,2,0,5.1,42,147,101,2,1,1,0,41,2,0,0,0,0,0,1,6,Pat Hoberg,"L.Weaver (5-35), A.Young (0), B.Farmer (4), L.Sims (2), A.Díaz (3), I.Gibaut (0-L)"
45,46,May 21,True,NYY,"L,1-4",9.0,6,4,4,0,3,11,2,0,5.08,34,140,93,0,0,1,1,31,1,1,0,0,0,0,1,2,Emil Jimenez,"H.Greene (5-60-L), K.Herget (3)"
46,47,May 22,True,STL,"W,6-5",10.0,7,5,4,1,9,14,1,0,5.04,46,191,111,2,1,1,0,37,3,0,0,0,0,0,0,6,Lance Barksdale,"B.Williamson (5-40), B.Farmer (1), L.Sims (1-H), A.Young (1-BSv), A.Díaz (1), I.Gibaut (1-W)"
47,48,May 23,True,STL,"L,5-8",9.0,12,8,8,0,2,8,2,1,5.11,39,152,97,0,0,2,1,35,2,1,0,0,1,0,2,3,Will Little,"G.Ashcraft (5-24-L), S.Bracho (3), A.Busenitz (3)"
48,49,May 24,True,STL,"W,10-3",9.0,8,3,3,0,4,9,2,0,5.06,39,164,104,0,0,0,0,35,1,0,0,0,0,0,0,3,Ryan Additon,"B.Lively (4-60-W), K.Herget (2), E.Salazar (99)"
49,50,May 25,True,STL,"L,1-2",9.0,6,2,2,0,3,9,0,1,5.0,36,130,90,2,0,2,1,32,3,0,1,0,0,0,0,3,Dan Merzel,"L.Weaver (4-72), L.Sims (2-L), A.Busenitz (1)"
50,51,May 26,False,CHC,"W,9-0",9.0,2,0,0,0,2,12,0,0,4.9,31,156,97,0,0,0,0,29,0,0,0,0,0,0,0,3,Adrian Johnson,"H.Greene (4-81-W), E.Salazar (1), F.Cruz (27)"
51,52,May 27,False,CHC,"W,8-5",9.0,8,5,5,0,5,6,0,1,4.9,39,134,84,1,0,0,0,32,1,1,0,0,1,0,1,5,Manny Gonzalez,"B.Williamson (4-35), B.Farmer (4-W), I.Gibaut (4), A.Young (4-H), A.Díaz (4-Sv)"
52,53,May 28,False,CHC,"W,8-5",9.0,9,5,5,0,5,11,2,0,4.9,40,175,105,0,0,0,0,35,1,0,0,0,0,0,1,5,Quinn Wolcott,"G.Ashcraft (4-48-W), L.Sims (2), I.Gibaut (0), K.Herget (3), A.Díaz (0-Sv)"
53,54,May 30,False,BOS,"W,9-8",9.0,14,8,8,0,3,8,0,0,4.96,42,158,107,3,2,0,0,39,5,1,0,0,0,0,0,6,Sean Barber,"B.Lively (5-65-W), A.Young (2-H), F.Cruz (3), B.Farmer (2), E.Salazar (3), A.Díaz (1-Sv)"
54,55,May 31,False,BOS,"W,5-4",9.0,10,4,4,0,1,7,2,0,4.94,38,169,114,2,0,0,0,36,4,0,0,0,0,0,1,5,Alan Porter,"L.Weaver (5-48), I.Gibaut (2-W), A.Young (0-H), L.Sims (2-H), B.Farmer (0-Sv)"
55,56,Jun 1,False,BOS,"L,2-8",8.0,8,8,8,0,5,8,2,0,5.01,37,146,93,0,0,0,0,32,2,0,1,0,0,0,0,3,Jim Wolf,"H.Greene (5-69), I.Gibaut (0), K.Herget (3-L)"
56,57,Jun 2,True,MIL,"L,4-5",11.0,7,5,3,2,5,11,1,1,4.95,46,162,102,4,0,2,0,40,1,0,0,0,0,0,1,6,D.J. Reyburn,"B.Williamson (5-58), B.Farmer (1), L.Sims (1), A.Díaz (2), A.Young (1), F.Cruz (2-L)"
57,58,Jun 3,True,MIL,"L,8-10",9.0,11,10,10,0,4,3,2,1,5.04,41,152,92,0,0,1,0,36,0,0,0,0,0,0,1,3,John Libka,"G.Ashcraft (5-2-L), E.Salazar (3), K.Herget (1)"
58,59,Jun 4,True,MIL,"L,1-5",9.0,7,5,5,0,3,8,2,0,5.04,36,134,77,0,0,2,0,33,0,0,0,0,0,0,1,3,Clint Vondrak,"B.Lively (4-47-L), F.Cruz (1), I.Gibaut (2)"
59,60,Jun 5,True,MIL,"W,2-0",9.0,3,0,0,0,4,9,0,0,4.96,33,138,88,0,0,0,0,29,2,0,0,0,0,0,1,4,James Hoye,"A.Abbott (99-72-W), B.Farmer (2-H), L.Sims (2-H), A.Díaz (2-Sv)"
60,61,Jun 6,True,LAD,"W,9-8",9.0,8,8,8,0,5,10,2,0,5.01,40,162,98,5,3,1,0,34,1,0,0,0,1,0,0,5,Carlos Torres,"L.Weaver (5-23), A.Young (3), F.Cruz (1), I.Gibaut (1), E.Salazar (2-W)"
61,62,Jun 7,True,LAD,"W,8-6",9.0,8,6,6,0,2,7,3,0,5.02,37,132,85,1,0,0,0,35,3,0,0,0,0,0,0,4,Brock Ballou,"B.Williamson (4-30), B.Farmer (1), L.Sims (1), A.Díaz (1-W)"
62,63,Jun 8,True,LAD,"L,0-6",9.0,12,6,6,0,5,4,1,3,5.04,46,159,95,2,0,0,0,37,1,0,1,0,1,0,1,5,Ron Kulpa,"G.Ashcraft (4-39-L), F.Cruz (1), A.Young (1), E.Salazar (1), I.Gibaut (1)"
63,64,Jun 9,False,STL,"L,4-7",8.0,11,7,7,0,2,8,3,1,5.08,38,112,72,1,0,0,0,35,0,0,0,0,0,0,0,2,Quinn Wolcott,"B.Lively (4-33-L), J.Kuhnel (65)"
64,65,Jun 10,False,STL,"W,8-4",9.0,10,4,4,0,5,6,2,1,5.06,42,165,98,2,0,0,0,36,2,0,0,0,0,0,1,5,Junior Valentine,"A.Abbott (4-60-W), B.Farmer (2), K.Herget (6), L.Sims (2), A.Díaz (2)"
65,66,Jun 11,False,STL,"W,4-3",9.0,7,3,3,0,3,10,0,1,5.03,37,140,90,2,0,0,1,33,2,1,0,0,0,0,0,4,Adrian Johnson,"H.Greene (9-51), I.Gibaut (2-W), L.Sims (0-H), A.Díaz (0-Sv)"
66,67,Jun 12,False,KCR,"W,5-4",10.0,8,4,4,0,6,9,1,0,5.01,43,186,118,4,0,3,2,36,2,0,0,0,1,0,0,6,CB Bucknor,"L.Weaver (5-41), A.Young (3), F.Cruz (3), C.Legumina (29), B.Farmer (1-W), R.Karcher (99-Sv)"
