,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
60,61,Jun 7,False,SDP,"L,3-10",8.0,17,10,10,0,2,8,1,1,4.02,43,168,113,6.0,2.0,2,0,39,2,0,0,1,0,0,1,5,Tony Randazzo,"G.Kirby (6-22-L), M.Brash (2), T.Saucedo (3), M.Festa (2), C.Flexen (3)"
61,62,Jun 9,False,LAA,"L,4-5",8.0,6,5,3,2,2,12,2,1,4.02,33,145,93,0.0,0.0,1,1,30,2,0,0,0,0,1,0,3,Dan Bellino,"L.Castillo (6-53-L), M.Brash (1), G.Speier (4)"
62,63,Jun 10,False,LAA,"W,6-2",9.0,6,2,2,0,2,13,1,0,3.98,35,150,104,4.0,0.0,0,0,33,1,0,0,0,0,0,0,5,Phil Cuzzi,"B.Woo (6-54), G.Speier (0-W), J.Topa (5-H), A.Muñoz (3-H), P.Sewald (3)"
63,64,Jun 11,False,LAA,"L,4-9",8.0,13,9,8,1,3,8,3,1,4.05,42,132,85,4.0,1.0,0,0,37,3,0,0,0,1,2,1,5,Ryan Wills,"L.Gilbert (4-19-L), M.Brash (1), T.Saucedo (3), P.Murfee (38), C.Flexen (3)"
64,65,Jun 12,True,MIA,"W,8-1",9.0,1,1,1,0,3,7,1,0,4.01,31,120,78,0.0,0.0,0,0,28,0,0,0,0,0,1,1,3,Jim Wolf,"B.Miller (7-69-W), T.Adcock (99), G.Speier (1)"
65,66,Jun 13,True,MIA,"W,9-3",9.0,7,3,2,1,2,10,1,1,3.98,37,148,102,0.0,0.0,0,0,34,1,0,0,0,0,1,1,4,Mike Muchlinski,"G.Kirby (5-74-W), J.Topa (2), C.Flexen (1), T.Saucedo (1)"
66,67,Jun 14,True,MIA,"L,1-4",9.0,6,4,4,0,8,11,1,1,3.98,40,170,98,4.0,0.0,1,0,30,1,0,0,0,1,0,1,5,Sean Barber,"L.Castillo (4-57-L), M.Brash (2), A.Muñoz (3), J.Topa (0), P.Sewald (3)"
67,68,Jun 16,True,CHW,"W,3-2",9.0,5,2,2,0,0,16,2,0,3.95,32,137,100,0.0,0.0,1,0,32,0,0,0,0,0,0,0,4,Manny Gonzalez,"B.Woo (5-64), M.Brash (1-W), A.Muñoz (1-H), P.Sewald (1-Sv)"
68,69,Jun 17,True,CHW,"L,3-4",11.0,12,4,3,1,5,10,1,0,3.92,48,170,111,3.0,0.0,1,0,43,3,0,0,0,0,2,3,8,Quinn Wolcott,"L.Gilbert (5-48), M.Brash (0-H), J.Topa (2-H), A.Muñoz (0-H), P.Sewald (0-BSv), G.Speier (4), T.Saucedo (3-L), T.Adcock (4)"
69,70,Jun 18,True,CHW,"W,5-1",9.0,6,1,1,0,0,7,0,0,3.88,33,105,80,0.0,0.0,0,0,33,2,0,0,0,0,0,0,3,Alex MacKay,"B.Miller (5-71-W), J.Topa (0-H), T.Adcock (0)"
70,71,Jun 20,False,NYY,"L,1-3",8.0,8,3,3,0,0,6,1,0,3.87,31,104,74,0.0,0.0,1,0,31,2,0,0,0,0,1,2,2,Dan Bellino,"G.Kirby (6-53-L), T.Adcock (1)"
71,72,Jun 21,False,NYY,"L,2-4",8.0,5,4,4,0,5,4,3,0,3.88,33,151,93,0.0,0.0,0,0,28,0,0,0,0,0,0,0,4,Phil Cuzzi,"L.Castillo (6-46-L), M.Brash (3), G.Speier (3), T.Saucedo (3)"
72,73,Jun 22,False,NYY,"W,10-2",9.0,5,2,2,0,4,7,1,0,3.85,35,136,90,2.0,0.0,0,0,31,0,0,0,0,0,0,1,3,Shane Livensparger,"B.Woo (5-66-W), T.Adcock (1), C.Flexen (8)"
73,74,Jun 23,False,BAL,"W,13-1",9.0,3,1,1,0,1,7,1,0,3.81,30,117,79,0.0,0.0,1,0,29,0,0,0,0,0,1,2,3,Pat Hoberg,"L.Gilbert (5-73-W), J.Topa (4), T.Saucedo (1)"
74,75,Jun 24,False,BAL,"L,4-6",9.1,11,6,5,1,5,7,3,0,3.83,39,174,106,3.0,1.0,2,0,34,0,0,0,0,0,0,1,7,Jacob Metz,"B.Miller (5-40), M.Brash (2), G.Speier (2), A.Muñoz (6), T.Adcock (1), P.Sewald (6), J.Topa (0-L)"
75,76,Jun 25,False,BAL,"L,2-3",8.0,7,3,2,1,1,6,1,0,3.81,30,112,83,1.0,0.0,1,0,29,2,0,0,0,0,0,2,3,Nestor Ceja,"G.Kirby (4-54-L), M.Brash (0), G.Speier (0)"
76,77,Jun 26,True,WSN,"W,8-4",9.0,10,4,3,1,3,12,2,0,3.8,39,145,102,3.0,0.0,0,0,36,2,0,0,0,0,0,1,4,Mark Carlson,"L.Castillo (4-59-W), A.Muñoz (1-H), T.Saucedo (2), P.Sewald (1-Sv)"
77,78,Jun 27,True,WSN,"L,4-7",11.0,9,7,5,2,6,12,1,1,3.8,47,186,124,1.0,1.0,3,0,39,2,0,0,0,1,0,1,7,Brennan Miller,"B.Woo (4-55), G.Speier (1-H), M.Brash (1-BSv), P.Sewald (0-BSv), A.Muñoz (0), J.Topa (2), T.Gott (22-L)"
78,79,Jun 28,True,WSN,"L,1-4",9.0,8,4,4,0,4,6,0,0,3.81,36,149,93,0.0,0.0,1,0,32,3,0,0,0,0,0,2,3,Derek Thomas,"L.Gilbert (4-42-L), T.Adcock (3), T.Saucedo (1)"
79,80,Jun 30,True,TBR,"L,4-15",9.0,16,15,15,0,4,8,3,0,3.95,48,193,129,4.0,3.0,3,0,43,5,1,0,0,1,1,1,7,Jordan Baker,"B.Miller (5-55), M.Brash (2), T.Gott (2-BSv), A.Muñoz (2-L), G.Speier (2), T.Saucedo (1), M.Ford (26)"
80,81,Jul 1,True,TBR,"W,8-3",9.0,5,3,2,1,2,10,1,0,3.92,33,130,91,2.0,1.0,1,0,31,1,0,0,0,0,0,1,3,Chris Guccione,"G.Kirby (5-70-W), J.Topa (3), P.Sewald (3-Sv)"
81,82,Jul 2,True,TBR,"W,7-6",9.0,7,6,4,2,1,10,2,0,3.92,37,146,104,0.0,0.0,0,0,35,2,0,0,0,1,3,0,4,Edwin Moscoso,"L.Castillo (5-44), A.Muñoz (1-W), M.Brash (1-H), P.Sewald (0-Sv)"
82,83,Jul 3,False,SFG,"W,6-5",9.0,7,5,5,0,2,11,2,0,3.94,36,132,92,0.0,0.0,0,0,34,2,0,0,0,0,0,0,4,Lance Barrett,"B.Woo (5-63), T.Adcock (4), A.Muñoz (0-W), P.Sewald (0)"
83,84,Jul 4,False,SFG,"W,6-0",9.0,5,0,0,0,0,7,0,0,3.89,32,105,73,,,0,0,32,1,0,0,0,0,0,0,1,Ramon De Jesus,L.Gilbert (5-84-W)
84,85,Jul 5,False,SFG,"L,0-2",8.0,8,2,1,1,4,5,0,1,3.86,37,137,90,5.0,0.0,0,0,31,1,1,0,0,1,1,1,5,Alfonso Márquez,"T.Milone (81-45-L), T.Adcock (1), J.Topa (3), T.Saucedo (4), M.Festa (27)"
85,86,Jul 6,False,HOU,"W,5-1",9.0,7,1,1,0,1,5,0,0,3.83,34,117,80,1.0,0.0,1,0,33,1,0,0,0,0,0,1,4,Nestor Ceja,"G.Kirby (4-60-W), M.Brash (3-H), A.Muñoz (2-H), J.Topa (0)"
86,87,Jul 7,False,HOU,"W,10-1",9.0,5,1,0,1,0,4,0,0,3.78,33,116,82,0.0,0.0,0,0,33,1,0,0,0,0,1,0,3,Brian O'Nora,"L.Castillo (4-68-W), I.Campbell (99), T.Saucedo (1)"
87,88,Jul 8,False,HOU,"L,2-3",8.0,4,3,2,1,2,6,1,0,3.77,30,111,72,0.0,0.0,1,0,28,1,0,0,0,0,0,0,3,Pat Hoberg,"B.Woo (4-63), J.Topa (1), A.Muñoz (1-L)"
88,89,Jul 9,False,HOU,"W,3-1",9.0,3,1,1,0,1,9,1,1,3.74,31,120,80,0.0,0.0,1,0,29,0,0,0,0,0,0,1,3,Edwin Jimenez,"L.Gilbert (4-73-W), M.Brash (2-H), P.Sewald (5-Sv)"
89,90,Jul 14,True,DET,"L,4-5",9.0,6,5,4,1,3,9,3,0,3.74,37,162,103,1.0,0.0,2,0,34,0,0,0,0,0,1,0,5,Marvin Hudson,"L.Castillo (6-52-L), G.Speier (13), T.Adcock (8), T.Saucedo (6), M.Festa (8)"
90,91,Jul 15,True,DET,"L,0-6",9.0,9,6,6,0,1,11,2,0,3.76,36,149,102,0.0,0.0,0,0,35,2,0,0,0,0,0,1,4,Hunter Wendelstedt,"G.Kirby (8-30-L), J.Topa (6), T.Saucedo (0), I.Campbell (7)"
91,92,Jul 16,True,DET,"W,2-0",9.0,6,0,0,0,1,10,0,0,3.72,33,131,91,0.0,0.0,0,0,32,1,0,0,0,0,0,0,5,Alex MacKay,"B.Miller (15-59-W), M.Brash (6-H), J.Topa (0-H), A.Muñoz (7-H), P.Sewald (6-Sv)"
92,93,Jul 17,True,MIN,"W,7-6",9.0,12,6,6,0,3,14,2,1,3.75,43,165,111,2.0,0.0,1,0,38,3,0,0,0,1,0,0,6,Jim Wolf,"L.Gilbert (7-49-W), G.Speier (2-H), M.Brash (0-H), A.Muñoz (0-H), T.Adcock (2), P.Sewald (0-Sv)"
93,94,Jul 18,True,MIN,"L,3-10",9.0,14,10,9,1,5,12,4,1,3.8,47,191,127,1.0,0.0,1,0,40,1,1,0,0,1,0,0,4,Mike Muchlinski,"B.Woo (9-19-L), I.Campbell (2), T.Saucedo (2), T.Adcock (0)"
94,95,Jul 19,True,MIN,"L,3-6",9.0,9,6,6,0,6,14,3,0,3.83,42,176,112,1.0,0.0,1,0,36,0,0,0,0,0,0,0,5,Sean Barber,"L.Castillo (4-57), J.Topa (2), G.Speier (1), A.Muñoz (1-L), D.Sweet (99)"
95,96,Jul 20,True,MIN,"W,5-0",9.0,5,0,0,0,0,13,0,1,3.79,32,128,96,0.0,0.0,0,0,31,0,1,0,0,0,0,1,3,Alan Porter,"G.Kirby (4-79-W), M.Brash (2-H), P.Sewald (2)"
96,97,Jul 21,True,TOR,"W,3-2",9.0,6,2,2,0,6,11,1,0,3.77,38,159,98,3.0,1.0,1,0,32,0,0,0,0,0,0,1,6,Vic Carapazza,"B.Miller (4-62), J.Topa (1), G.Speier (1), P.Berroa (99), T.Saucedo (2), P.Sewald (0-W)"
97,98,Jul 22,True,TOR,"W,9-8",9.0,14,8,8,0,4,9,3,1,3.81,46,192,125,3.0,1.0,1,0,41,1,0,0,0,0,0,0,6,Emil Jimenez,"L.Gilbert (4-35), G.Speier (0), M.Brash (1), I.Campbell (3-W), A.Muñoz (2-H), J.Topa (0-Sv)"
