,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
23,24,Apr 25,False,PIT,"W,8-7",9.0,12,7,7,0,1,8,1,2,4.48,42,157,102,0,0,3,0,39,2,0,0,0,0,0,0,6,Ben May,"N.Syndergaard (5-18), V.González (99), E.Phillips (6), Y.Almonte (2-W), C.Ferguson (2-H), S.Miller (2-Sv)"
24,25,Apr 26,False,PIT,"L,1-8",8.0,12,8,8,0,5,4,0,1,4.64,40,153,91,8,2,6,0,33,2,0,0,1,0,0,2,5,Jeff Nelson,"T.Gonsolin (99-54), P.Bickford (5-L), J.Bruihl (2), Y.Almonte (0), A.Vesia (3)"
25,26,Apr 27,False,PIT,"L,2-6",8.0,8,6,6,0,2,8,2,0,4.72,33,123,85,1,0,3,1,30,1,0,0,0,1,0,0,3,CB Bucknor,"J.Urías (5-34-L), P.Bickford (0), V.González (1)"
26,27,Apr 28,True,STL,"W,7-3",9.0,6,3,3,0,7,7,0,0,4.65,39,163,104,1,0,3,0,31,2,0,0,0,1,0,1,6,Nate Tomlinson,"D.May (5-53-W), C.Ferguson (2-H), V.González (0-H), B.Graterol (4-H), S.Miller (2), A.Vesia (1)"
27,28,Apr 29,True,STL,"W,1-0",9.0,3,0,0,0,1,11,0,0,4.48,32,123,91,0,0,0,0,31,0,0,0,0,0,1,0,3,Sean Barber,"C.Kershaw (5-82-W), E.Phillips (3-H), B.Graterol (0-Sv)"
28,29,Apr 30,True,STL,"W,6-3",9.0,10,3,3,0,0,5,0,0,4.43,35,112,78,2,0,0,0,34,2,0,0,0,1,0,2,6,Jim Wolf,"N.Syndergaard (4-40-W), C.Ferguson (1-H), A.Vesia (1-H), B.Graterol (0-H), Y.Almonte (3-H), E.Phillips (0-Sv)"
29,30,May 1,True,PHI,"W,13-4",9.0,9,4,4,0,3,6,1,0,4.41,38,149,96,4,2,0,0,35,0,1,0,0,0,0,1,4,David Rackley,"T.Gonsolin (4-43), P.Bickford (3), V.González (2-W), S.Miller (2)"
30,31,May 2,True,PHI,"W,13-1",9.0,2,1,1,0,2,14,1,0,4.3,32,131,90,0,0,0,0,29,0,0,0,0,0,0,0,3,Jeremy Riggs,"J.Urías (4-80-W), A.Vesia (1), P.Bickford (0)"
31,32,May 3,True,PHI,"W,10-6",9.0,10,6,5,1,4,7,0,1,4.32,42,156,98,0,0,0,0,36,3,0,0,0,1,0,1,5,Edwin Moscoso,"G.Stone (99-27), V.González (1), Y.Almonte (2), C.Ferguson (2), B.Graterol (2-BW)"
32,33,May 5,False,SDP,"L,2-5",8.0,8,5,5,0,11,12,2,0,4.36,41,174,97,3,0,2,1,30,0,0,1,0,0,0,1,4,John Libka,"C.Kershaw (5-34-L), P.Bickford (2), S.Miller (3), W.Suero (99)"
33,34,May 6,False,SDP,"W,2-1",9.0,5,1,1,0,3,10,0,0,4.26,35,160,98,0,0,0,0,32,2,0,0,0,0,0,0,4,Edwin Jimenez,"D.May (7-71-W), C.Ferguson (2-H), B.Graterol (2-H), E.Phillips (5-Sv)"
34,35,May 7,False,SDP,"W,5-2",10.0,9,2,2,0,1,9,0,0,4.18,39,138,99,2,0,0,0,38,3,0,0,0,0,0,1,5,James Hoye,"J.Urías (4-47), Y.Almonte (3), V.González (3), C.Ferguson (0-W), E.Phillips (0-Sv)"
35,36,May 8,False,MIL,"L,3-9",8.0,8,9,6,3,1,6,2,1,4.24,35,120,77,1,1,2,0,33,1,0,0,0,0,1,0,3,Alfonso Márquez,"T.Gonsolin (6-66-L), P.Bickford (2), W.Suero (2)"
