,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
36,37,May 10,False,SFG,"W,11-6",9.0,8,6,6,0,5,4,2,0,4.44,39,123,78,0,0,0,0,34,2,0,0,0,0,0,0,3,Brian O'Nora,"J.Gray (4-58-W), T.Ward (2), E.Ramírez (2)"
37,38,May 12,True,NYM,"L,2-3",9.0,10,3,3,0,3,5,0,0,4.4,40,185,117,2,2,0,0,37,1,0,0,0,0,0,0,5,Paul Emmel,"M.Gore (5-53), A.Machado (3), C.Edwards (3-BL), E.Ramírez (1), H.Harvey (4)"
38,39,May 13 susp,True,NYM,"W,3-2",9.0,11,2,2,0,0,7,0,0,4.34,38,138,92,4,2,0,0,36,2,0,0,0,2,0,0,6,Nic Lentz,"T.Williams (5-50), E.Ramírez (0), A.Machado (0-H), C.Edwards (0-H), H.Harvey (0-BW), K.Finnegan (6-Sv)"
39,40,May 14,True,NYM,"L,2-8",9.0,10,8,8,0,4,9,0,1,4.43,41,171,101,3,3,1,0,36,3,0,0,0,0,0,1,5,Jeremie Rehak,"J.Irvin (5-33-L), M.Thompson (4), H.Harris (4), T.Ward (3), C.Abbott (12)"
40,41,May 15,True,NYM,"W,10-3",9.0,11,3,3,0,2,2,0,0,4.4,38,155,95,0,0,1,0,35,2,0,0,0,1,0,1,4,Chad Fairchild,"P.Corbin (5-48-W), A.Machado (1), C.Edwards (1), H.Harris (0)"
41,42,May 16,False,MIA,"L,4-5",8.2,12,5,4,1,3,7,1,0,4.39,40,136,93,0,0,2,0,37,3,0,1,0,0,0,1,3,Mark Carlson,"J.Gray (5-59), K.Finnegan (2-H), H.Harvey (2-BL)"
42,43,May 17,False,MIA,"L,3-4",8.0,8,4,4,0,2,10,1,0,4.39,33,133,85,2,0,0,0,30,2,1,0,0,1,0,1,3,Tripp Gibson,"M.Gore (4-47-L), A.Machado (1), C.Edwards (1)"
43,44,May 18,False,MIA,"L,3-5",8.0,9,5,4,1,1,6,1,1,4.39,36,123,79,0,0,3,0,34,1,0,0,0,0,1,0,3,Jordan Baker,"T.Williams (4-54-L), M.Thompson (3), E.Ramírez (4)"
44,45,May 19,True,DET,"L,6-8",9.0,9,8,6,2,5,4,4,1,4.43,43,169,101,2,0,1,0,37,0,0,0,0,0,1,0,4,Clint Vondrak,"J.Irvin (4-25-L), H.Harris (3), T.Ward (4), A.Machado (1)"
45,46,May 20,True,DET,"W,5-2",9.0,6,2,2,0,1,6,1,0,4.38,34,119,79,0,0,0,0,33,0,0,0,0,0,1,1,4,James Hoye,"P.Corbin (4-55-W), C.Edwards (2-H), H.Harvey (3-H), K.Finnegan (3-Sv)"
46,47,May 21,True,DET,"W,6-4",9.0,6,4,3,1,8,7,1,1,4.35,42,153,85,2,0,1,0,33,0,0,0,0,0,0,1,5,D.J. Reyburn,"J.Gray (4-53-W), A.Machado (1), K.Finnegan (0-H), C.Edwards (0-H), H.Harvey (0-Sv)"
47,48,May 23,True,SDP,"L,4-7",9.0,12,7,7,0,8,10,4,0,4.4,44,198,115,2,0,2,0,35,1,0,0,0,1,0,2,5,Nestor Ceja,"M.Gore (5-39), A.Machado (1), E.Ramírez (4-L), M.Thompson (4), C.Kuhl (23)"
48,49,May 24,True,SDP,"W,5-3",9.0,4,3,3,0,3,9,2,0,4.37,34,137,86,2,0,0,0,31,0,0,0,0,0,0,0,4,Brian O'Nora,"T.Williams (5-53-W), C.Edwards (2-H), H.Harvey (2-H), K.Finnegan (2-Sv)"
49,50,May 25,True,SDP,"L,6-8",9.0,9,8,8,0,7,9,2,1,4.45,43,178,103,0,0,3,0,35,2,0,0,0,0,0,1,6,Pat Hoberg,"J.Irvin (5-50), A.Machado (1), M.Thompson (1), T.Ward (5), K.Finnegan (0-H), H.Harvey (0-BL)"
50,51,May 26,False,KCR,"W,12-10",9.0,13,10,10,0,5,9,2,0,4.56,44,166,106,7,5,2,0,39,3,0,0,0,0,0,1,4,Lance Barksdale,"P.Corbin (5-37-W), E.Ramírez (2), C.Edwards (1-H), C.Kuhl (2-Sv)"
51,52,May 27,False,KCR,"W,4-2",9.0,7,2,2,0,5,10,1,0,4.51,38,169,104,0,0,1,0,33,1,0,0,0,0,0,1,5,Will Little,"J.Gray (5-47), M.Thompson (1-W), C.Edwards (0-H), H.Harvey (1-H), K.Finnegan (1-Sv)"
52,53,May 28,False,KCR,"L,2-3",8.2,6,3,2,1,1,13,2,0,4.46,34,133,91,0,0,0,0,33,1,0,0,0,0,1,0,2,Ryan Additon,"M.Gore (4-77), C.Kuhl (1-BL)"
53,54,May 29,False,LAD,"L,1-6",8.0,6,6,0,6,3,5,1,0,4.39,33,128,79,0,0,1,0,29,1,0,0,0,1,0,1,3,Todd Tichenor,"T.Williams (4-43-L), T.Ward (3), E.Ramírez (2)"
54,55,May 30,False,LAD,"L,3-9",8.0,14,9,9,0,2,3,3,1,4.48,39,130,83,0,0,1,0,35,1,0,0,0,1,0,1,3,Brian Knight,"J.Irvin (4-37-L), A.Machado (4), M.Thompson (2)"
55,56,May 31,False,LAD,"W,10-6",9.0,11,6,5,1,7,9,3,0,4.49,44,167,98,0,0,6,0,37,2,0,1,0,0,1,2,4,Alex Tosi,"P.Corbin (4-37), C.Edwards (3-H), K.Finnegan (3-BW), H.Harvey (3-Sv)"
56,57,Jun 2,True,PHI,"W,8-7",9.0,12,7,6,1,4,8,2,0,4.52,42,175,108,5,4,2,1,38,3,0,0,0,0,0,0,5,Chris Segal,"J.Gray (5-42), C.Edwards (1), H.Harvey (1-H), M.Thompson (2-H), K.Finnegan (1-BW)"
57,58,Jun 3,True,PHI,"L,2-4",9.0,10,4,4,0,2,7,1,0,4.51,37,143,87,2,1,0,0,34,3,0,0,0,1,0,2,3,Ben May,"M.Gore (5-48-L), E.Ramírez (4), C.Kuhl (5)"
58,59,Jun 4,True,PHI,"L,3-11",9.0,14,11,11,0,7,9,5,1,4.62,48,189,114,2,2,1,0,39,1,0,0,0,1,0,1,4,Brian Walsh,"T.Williams (5-43-L), A.Machado (4), M.Thompson (1), T.Ward (5)"
59,60,Jun 6,True,ARI,"L,5-10",9.0,12,10,8,2,8,4,1,2,4.68,47,182,111,3,1,5,1,35,0,0,0,0,2,1,2,4,Erich Bacchus,"J.Irvin (6-36), E.Ramírez (2-L), C.Kuhl (2), T.Ward (1)"
60,61,Jun 7,True,ARI,"L,2-6",9.0,15,6,6,0,1,5,1,0,4.7,41,137,89,0,0,2,1,40,4,0,0,0,0,0,0,4,Emil Jimenez,"P.Corbin (6-41-L), C.Edwards (4), M.Thompson (2), J.Weems (38)"
