,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
21,22,Apr 23,False,NYY,"W,5-1",9.0,6,1,1,0,0,12,1,0,4.48,33,134,95,0.0,0.0,1,0,33,1,0,0,0,0,0,0,3,Quinn Wolcott,"K.Gausman (5-82-W), E.Swanson (1), A.Cimber (3)"
22,23,Apr 24,True,CHW,"W,5-2",9.0,3,2,2,0,4,6,0,1,4.37,36,132,81,2.0,0.0,0,0,31,1,0,0,0,0,1,0,4,David Rackley,"C.Bassitt (5-60-W), Z.Pop (4-H), T.Mayza (5-H), J.Romano (1-Sv)"
23,24,Apr 25,True,CHW,"W,7-0",9.0,4,0,0,0,1,10,0,1,4.18,32,139,92,0.0,0.0,0,0,30,0,0,0,0,0,0,1,3,Jeremy Riggs,"J.Berríos (5-77-W), N.Pearson (99), A.Bass (7)"
24,25,Apr 26,True,CHW,"W,8-0",9.0,4,0,0,0,1,17,0,0,4.01,31,134,92,1.0,0.0,0,0,30,0,0,0,0,0,0,0,4,Chris Guccione,"Y.Kikuchi (4-68-W), E.Swanson (2), Y.García (3), T.Richards (4)"
25,26,Apr 28,True,SEA,"W,3-2",9.0,6,2,2,0,4,15,1,1,3.93,36,149,98,0.0,0.0,2,1,31,1,0,0,0,0,0,1,5,Tripp Gibson,"A.Manoah (5-50), T.Mayza (3-W), Y.García (1-H), E.Swanson (1-H), J.Romano (3-Sv)"
26,27,Apr 29,True,SEA,"W,1-0",10.0,6,0,0,0,2,19,0,0,3.77,37,153,104,0.0,0.0,1,0,35,0,0,0,0,0,0,0,4,Brennan Miller,"K.Gausman (5-77), Z.Pop (4), J.Romano (0), E.Swanson (0-W)"
27,28,Apr 30,True,SEA,"L,8-10",10.0,7,10,8,2,5,11,4,1,3.9,42,177,114,0.0,0.0,0,1,36,0,0,0,0,0,1,1,5,Mark Carlson,"C.Bassitt (5-50), T.Richards (3), A.Bass (4-H), Y.García (1-BSv), Z.Pop (0-L)"
28,29,May 1,False,BOS,"L,5-6",8.0,13,6,6,0,2,7,3,0,3.99,37,132,82,1.0,0.0,3,0,35,2,0,0,0,0,0,2,4,Dan Merzel,"J.Berríos (5-28), T.Mayza (2), N.Pearson (5), J.Romano (1-L)"
29,30,May 2,False,BOS,"L,6-7",8.0,14,7,7,0,1,4,4,1,4.11,38,148,92,3.0,1.0,0,0,36,4,0,0,0,0,0,1,5,Lance Barksdale,"Y.Kikuchi (5-27), Z.Pop (1), T.Mayza (0), Y.García (1), E.Swanson (2-L)"
30,31,May 3,False,BOS,"L,3-8",8.0,15,8,4,4,4,6,0,1,4.12,45,175,103,5.0,0.0,1,0,40,4,0,0,0,0,1,0,4,Will Little,"A.Manoah (4-39-L), A.Bass (2), T.Richards (2), N.Pearson (1)"
31,32,May 4,False,BOS,"L,5-11",8.0,16,11,11,0,2,7,2,0,4.36,42,159,101,1.0,1.0,5,0,40,2,0,0,0,0,0,0,6,Ryan Additon,"K.Gausman (4-11-L), T.Mayza (1), E.Swanson (1), A.Bass (0), Z.Pop (1), Y.García (1)"
32,33,May 5,False,PIT,"W,4-0",9.0,4,0,0,0,4,7,0,0,4.22,32,125,81,0.0,0.0,1,1,28,1,0,0,0,0,0,0,3,Clint Vondrak,"C.Bassitt (4-70-W), E.Swanson (0), J.Romano (3)"
33,34,May 6,False,PIT,"W,8-2",9.0,5,2,2,0,2,12,1,0,4.15,34,138,85,1.0,0.0,0,0,32,1,0,0,0,0,0,0,4,Carlos Torres,"J.Berríos (4-61-W), A.Bass (1), T.Mayza (1), J.Jackson (99)"
