,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
23,24,Apr 25,True,HOU,"L,0-5",9.0,11,5,5,0,3,7,0,0,2.82,40,163,107,1,0,2,0,37,5,0,0,0,0,0,1,5,Brock Ballou,"D.Rasmussen (5-29-L), H.Hembree (99), C.Poche (2), J.Beeks (0), J.Adam (2)"
24,25,Apr 26,True,HOU,"L,0-1",9.0,5,1,1,0,4,5,0,0,2.74,34,128,76,1,0,0,0,30,0,0,0,0,0,1,3,3,Vic Carapazza,"C.Faucher (4-49-L), J.Fleming (6), Z.Burdi (99)"
25,26,Apr 27,False,CHW,"W,14-5",9.0,11,5,5,0,2,7,1,0,2.83,40,122,87,0,0,0,0,38,5,1,0,0,0,0,0,4,Alex MacKay,"S.McClanahan (4-52-W), Z.Burdi (0), K.Kelly (2), L.Raley (99)"
26,27,Apr 28,False,CHW,"W,3-2",9.0,7,2,2,0,4,8,2,2,2.8,39,138,85,2,0,3,0,33,0,0,0,0,0,0,1,6,Marvin Hudson,"Z.Eflin (4-50), R.Thompson (15), J.Adam (2), C.Poche (2-W), P.Fairbanks (4-H), K.Kelly (0-Sv)"
27,28,Apr 29,False,CHW,"W,12-3",9.0,4,3,3,0,3,6,0,0,2.81,35,154,94,2,0,0,0,32,2,0,0,0,0,2,1,5,Hunter Wendelstedt,"C.Faucher (2-43), Y.Chirinos (5-W), G.Cleavinger (4), J.Beeks (3), R.Thompson (0)"
28,29,Apr 30,False,CHW,"L,9-12",8.2,18,12,11,1,2,6,2,3,3.1,47,184,117,2,2,0,0,40,2,0,0,0,2,0,2,6,John Tumpane,"D.Rasmussen (4-40), K.Kelly (1), C.Poche (1), J.Adam (1-H), J.Beeks (0-L), G.Cleavinger (0-BSv)"
29,30,May 2,True,PIT,"W,4-1",9.0,5,1,1,0,6,8,0,1,3.03,39,159,86,3,1,1,0,30,3,0,0,1,1,0,0,7,Adrian Johnson,"J.Guerra (8-50), J.Fleming (5), C.Poche (1-BW), R.Thompson (2-H), J.Beeks (1-H), K.Kelly (1-H), J.Adam (1-Sv)"
30,31,May 3,True,PIT,"W,8-1",9.0,7,1,1,0,2,11,1,0,2.96,36,136,92,0,0,2,0,34,1,1,0,0,0,0,0,2,Quinn Wolcott,"S.McClanahan (5-65-W), C.Anderson (99-Sv)"
31,32,May 4,True,PIT,"W,3-2",9.0,4,2,0,2,1,13,0,1,2.87,33,113,80,0,0,0,0,31,2,0,0,0,0,0,1,3,Manny Gonzalez,"Z.Eflin (5-81-W), R.Thompson (1-H), J.Adam (1-Sv)"
32,33,May 5,True,NYY,"W,5-4",9.0,8,4,4,0,4,5,1,0,2.9,38,136,82,3,2,1,0,34,2,0,0,0,0,0,1,5,Dan Merzel,"Y.Chirinos (5-46), G.Cleavinger (4-BSv), K.Kelly (2-W), C.Poche (2-H), J.Adam (0-Sv)"
33,34,May 6,True,NYY,"L,2-3",9.0,8,3,3,0,4,9,0,0,2.9,39,143,93,3,1,0,1,35,2,0,0,0,0,1,0,5,Lance Barksdale,"D.Rasmussen (5-69), R.Thompson (1-H), J.Beeks (3-H), K.Kelly (0-BL), J.Guerra (3)"
34,35,May 7,True,NYY,"W,8-7",10.0,11,7,7,0,7,6,2,0,3.01,48,175,111,1,0,1,0,40,3,1,0,0,1,0,0,7,Will Little,"J.Guerra (0-51), J.Fleming (4), R.Thompson (0-BSv), J.Adam (1), C.Poche (1), G.Cleavinger (1), J.Beeks (0-W)"
35,36,May 8,False,BAL,"W,3-0",9.0,7,0,0,0,4,13,0,0,2.93,36,146,99,0,0,0,0,32,2,0,0,0,0,0,1,4,Todd Tichenor,"S.McClanahan (4-67-W), C.Poche (0-H), K.Kelly (1-H), J.Adam (0-Sv)"
36,37,May 9,False,BAL,"L,2-4",8.0,7,4,4,0,2,4,1,0,2.97,33,109,67,0,0,0,0,31,1,1,0,0,0,0,0,2,Brian Knight,"Z.Eflin (4-45-L), C.Anderson (5)"
37,38,May 10,False,BAL,"L,1-2",8.0,6,2,2,0,6,3,0,0,2.95,35,129,80,0,0,1,0,29,3,0,1,0,0,0,1,3,Alex Tosi,"J.Beeks (2-56), Y.Chirinos (4-L), J.Guerra (2)"
