,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
22,23,Apr 25,False,CIN,"L,6-7",8.0,11,7,6,1,2,7,0,1,3.59,38,140,95,5.0,3.0,0,0,35,1,0,0,0,0,0,0,4,Ryan Additon,"M.Pérez (5-63), J.Hernández (1), C.Ragans (9), I.Kennedy (2-BL)"
23,24,Apr 26,False,CIN,"L,3-5",8.0,7,5,5,0,3,6,1,1,3.67,35,136,90,0.0,0.0,2,1,29,1,1,0,1,1,1,1,3,Dan Merzel,"J.Gray (4-52), J.Sborz (3), J.Hernández (0-L)"
24,25,Apr 27,True,NYY,"L,2-4",9.0,8,4,4,0,1,7,3,2,3.68,36,131,82,0.0,0.0,0,1,33,0,0,0,0,0,0,1,3,Lance Barrett,"A.Heaney (4-57-L), B.Burke (3), J.Leclerc (2)"
25,26,Apr 28,True,NYY,"W,5-2",9.0,5,2,2,0,1,5,0,1,3.62,34,125,83,2.0,0.0,0,0,31,2,0,0,0,1,0,0,4,Ryan Blakney,"J.deGrom (4-60), D.Dunning (3-W), J.Hernández (1-H), W.Smith (3-Sv)"
26,27,Apr 29,True,NYY,"W,2-0",9.0,3,0,0,0,0,8,0,0,3.48,29,113,78,,,0,0,28,0,0,0,1,0,0,1,1,Jeremy Riggs,N.Eovaldi (4-89-W)
27,28,Apr 30,True,NYY,"W,15-2",9.0,8,2,2,0,3,6,0,0,3.43,36,127,83,0.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Chris Guccione,"M.Pérez (4-57-W), I.Kennedy (4), C.Ragans (4), Y.Rodríguez (99)"
28,29,May 2,True,ARI,"W,6-4",9.0,9,4,4,0,4,4,2,0,3.45,40,151,95,2.0,0.0,0,0,35,0,0,0,0,1,0,0,4,Alan Porter,"J.Gray (5-37), B.Burke (4-W), J.Hernández (3-H), W.Smith (3-Sv)"
29,30,May 3,True,ARI,"L,7-12",9.0,10,12,12,0,7,8,4,0,3.74,44,194,111,4.0,3.0,1,0,36,1,0,0,0,1,0,0,5,Nate Tomlinson,"A.Heaney (5-33), J.Sborz (6-L), J.Leclerc (5), I.Kennedy (2), Y.Rodríguez (2)"
30,31,May 5,False,LAA,"L,4-5",9.1,9,5,4,1,2,3,0,0,3.74,39,139,92,2.0,1.0,0,0,37,1,0,1,0,0,1,1,5,Ryan Blakney,"D.Dunning (6-65), B.Burke (2-H), J.Hernández (2), W.Smith (2-BL), J.Sborz (1)"
31,32,May 6,False,LAA,"W,10-1",9.0,6,1,1,0,2,5,1,0,3.65,34,126,81,0.0,0.0,0,1,32,1,0,0,0,0,0,0,2,Brian O'Nora,"N.Eovaldi (6-75-W), Y.Rodríguez (2)"
32,33,May 7,False,LAA,"W,16-8",9.0,13,8,8,0,6,6,2,0,3.79,44,158,103,3.0,0.0,0,0,37,0,0,0,0,1,0,2,4,Nestor Ceja,"M.Pérez (6-16), J.Sborz (1-W), C.Ragans (6), J.Leclerc (3)"
33,34,May 8,False,SEA,"W,2-1",9.0,4,1,1,0,0,13,1,3,3.7,33,118,76,2.0,0.0,1,0,30,0,0,0,0,0,0,1,4,Rob Drake,"J.Gray (5-73-W), J.Hernández (2-H), B.Burke (2-H), W.Smith (2-Sv)"
34,35,May 9,False,SEA,"L,0-5",8.0,6,5,4,1,3,9,1,0,3.72,34,129,79,0.0,0.0,0,0,30,2,0,0,0,1,1,0,2,Bill Miller,"A.Heaney (5-57-L), I.Kennedy (5)"
35,36,May 10,False,SEA,"W,4-3",9.0,7,3,3,0,2,11,0,1,3.7,35,134,91,1.0,0.0,1,0,32,0,1,0,0,0,0,1,5,Chad Whitson,"D.Dunning (4-56-W), J.Sborz (2-H), B.Burke (1-H), J.Hernández (1-H), W.Smith (1-Sv)"
36,37,May 11,False,OAK,"W,4-0",9.0,3,0,0,0,1,13,0,0,3.6,30,117,81,2.0,0.0,0,2,29,2,0,0,0,0,0,0,2,Phil Cuzzi,"N.Eovaldi (4-89-W), W.Smith (0-Sv)"
37,38,May 12,False,OAK,"L,7-9",9.0,14,9,8,1,7,7,4,0,3.72,48,194,116,3.0,1.0,0,0,40,1,1,1,1,0,0,0,5,Mark Ripperger,"M.Pérez (4-36), J.Sborz (1-H), C.Ragans (4-H), J.Hernández (1-BSv), B.Burke (1-L)"
38,39,May 13,False,OAK,"W,5-0",9.0,5,0,0,0,2,5,0,0,3.62,32,107,75,0.0,0.0,1,0,30,1,0,0,0,0,0,1,2,Shane Livensparger,"J.Gray (4-79-W), J.King (99)"
39,40,May 14,False,OAK,"W,11-3",9.0,7,3,3,0,2,13,1,0,3.61,35,142,91,0.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Dan Bellino,"A.Heaney (4-67), J.Hernández (1-BW), Y.Rodríguez (7), J.Leclerc (6)"
40,41,May 15,True,ATL,"L,0-12",9.0,12,12,12,0,4,7,5,1,3.81,43,173,108,0.0,0.0,0,0,38,5,0,0,0,0,0,1,3,Ryan Additon,"C.Bradford (99-30-L), C.Ragans (2), S.León (99)"
41,42,May 16,True,ATL,"W,7-4",9.0,8,4,4,0,0,6,2,2,3.82,36,138,87,0.0,0.0,0,0,34,1,0,0,0,0,0,1,5,Dan Merzel,"D.Dunning (5-60-W), J.King (2-H), J.Hernández (1), J.Sborz (3-H), W.Smith (4-Sv)"
42,43,May 17,True,ATL,"L,5-6",9.0,8,6,6,0,3,8,3,0,3.87,37,139,93,1.0,0.0,1,0,34,1,0,0,0,0,0,1,4,Lance Barksdale,"N.Eovaldi (5-58), J.Sborz (0-BSv), B.Burke (4-L), J.Barlow (99)"
43,44,May 19,True,COL,"W,7-2",9.0,8,2,2,0,0,7,0,0,3.83,35,125,87,0.0,0.0,0,0,35,3,0,0,0,0,0,0,3,Ramon De Jesus,"M.Pérez (6-62-W), J.Barlow (1), J.Leclerc (4)"
44,45,May 20,True,COL,"W,11-5",9.0,13,5,5,0,3,8,0,0,3.85,42,165,110,2.0,2.0,0,0,38,3,0,0,0,1,0,1,4,Lance Barrett,"J.Gray (6-57-W), C.Ragans (4), J.Hernández (3), J.King (3)"
45,46,May 21,True,COL,"W,13-3",9.0,9,3,2,1,3,9,0,0,3.81,38,156,104,0.0,0.0,0,0,35,2,0,0,0,0,0,1,4,Charlie Ramos,"A.Heaney (6-61-W), J.Barlow (1), J.Leclerc (1), B.Burke (3)"
46,47,May 22,False,PIT,"L,4-6",8.0,11,6,6,0,5,8,1,0,3.87,38,152,94,4.0,2.0,3,1,33,2,0,0,0,0,0,0,4,Nate Tomlinson,"D.Dunning (5-53), J.Sborz (4-L), J.Barlow (0), J.Hernández (1)"
47,48,May 23,False,PIT,"W,6-1",9.0,6,1,1,0,1,5,0,0,3.81,31,104,71,,,0,0,30,2,0,0,0,0,1,2,1,Adam Beck,N.Eovaldi (5-75-W)
48,49,May 24,False,PIT,"W,3-2",9.0,8,2,2,0,3,5,0,1,3.77,37,130,85,3.0,0.0,0,0,33,0,0,0,0,0,0,2,3,Dan Iassogna,"M.Pérez (4-58-W), J.Leclerc (2-H), W.Smith (7-Sv)"
49,50,May 26,False,BAL,"W,12-2",9.0,8,2,2,0,1,11,1,0,3.74,35,127,85,0.0,0.0,0,0,34,2,0,0,0,0,0,1,3,Jordan Baker,"J.Gray (5-72-W), J.King (5), J.Hernández (3)"
50,51,May 27,False,BAL,"W,5-3",9.0,6,3,3,0,2,4,1,1,3.72,33,130,83,0.0,0.0,1,0,30,3,0,0,0,0,0,1,3,Brennan Miller,"A.Heaney (5-67-W), B.Burke (5), W.Smith (2)"
51,52,May 28,False,BAL,"L,2-3",8.0,7,3,3,0,3,8,0,0,3.71,33,133,87,4.0,1.0,0,0,29,0,1,0,0,1,0,1,5,Mark Carlson,"C.Bradford (12-53), J.Sborz (5), C.Ragans (7-L), J.Barlow (5), J.King (1)"
52,53,May 29,False,DET,"W,5-0",9.0,5,0,0,0,5,5,0,0,3.64,35,149,85,0.0,0.0,0,0,30,0,0,0,0,0,0,2,4,Charlie Ramos,"N.Eovaldi (5-60-W), B.Burke (1-H), J.Hernández (2), J.Leclerc (4)"
53,54,May 30,False,DET,"W,10-6",9.0,8,6,6,0,4,12,2,0,3.69,39,151,97,2.0,0.0,0,0,34,2,0,0,0,1,0,0,4,Jeremie Rehak,"M.Pérez (5-25), G.Anderson (99-W), C.Ragans (1-H), W.Smith (2)"
54,55,May 31,False,DET,"L,2-3",8.0,11,3,3,0,1,9,0,0,3.68,37,148,104,4.0,2.0,0,0,35,1,0,0,0,1,1,0,4,Chad Fairchild,"D.Dunning (8-46-L), J.Hernández (1), B.Burke (1), J.Leclerc (1)"
