Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
139,139,139,139,140,Sep 6,True,MIL,"W,5-4",35,33,5,8,1,1,1,5,2,1,11,0,0,0,1,0,1,0,0.236,0.313,0.388,0.701,6,11,R,F.Peralta(51),0.24242424242424243,0.2857142857142857,0.42424242424242425,0.7099567099567099
140,140,140,140,141,Sep 8,False,ATL,"L,2-8",33,32,2,6,2,0,1,2,1,0,9,0,0,0,0,0,1,0,0.235,0.312,0.388,0.7,4,9,R,B.Elder(69),0.1875,0.21212121212121213,0.34375,0.5558712121212122
141,141,141,141,142,Sep 9,False,ATL,"W,8-4",44,41,8,14,3,0,2,8,3,0,8,0,0,0,1,1,2,0,0.236,0.313,0.39,0.703,9,11,L,D.Dodd(31),0.34146341463414637,0.38636363636363635,0.5609756097560976,0.947339246119734
142,142,142,142,143,Sep 10,False,ATL,"L,2-5",34,34,2,7,2,1,0,2,0,0,11,0,0,0,0,0,0,0,0.236,0.312,0.389,0.701,5,11,R,A.Winans(61),0.20588235294117646,0.20588235294117646,0.3235294117647059,0.5294117647058824
143,143,143,143,144,Sep 11,True,WSN,"L,2-6",34,32,2,7,2,0,0,2,2,0,10,0,0,0,0,1,2,1,0.236,0.312,0.388,0.7,5,10,L,P.Corbin(63),0.21875,0.2647058823529412,0.28125,0.5459558823529411
144,144,144,144,145,Sep 12,True,WSN,"W,5-1",44,32,5,11,3,0,1,5,10,4,5,0,1,1,0,1,4,0,0.237,0.313,0.389,0.703,15,10,R,J.Adon(28),0.34375,0.4772727272727273,0.53125,1.0085227272727273
145,145,145,145,146,Sep 13,True,WSN,"W,7-6",35,33,7,11,2,0,1,7,2,0,7,0,0,0,0,0,1,0,0.237,0.314,0.39,0.704,4,10,R,J.Rutledge(14),0.3333333333333333,0.37142857142857144,0.48484848484848486,0.8562770562770563
146,146,146,146,147,Sep 14,True,WSN,"W,2-0",29,29,2,5,0,0,2,2,0,0,13,0,0,0,0,0,0,0,0.237,0.313,0.39,0.703,3,9,R,J.Gray(65),0.1724137931034483,0.1724137931034483,0.3793103448275862,0.5517241379310345
147,147,147,147,148,Sep 15,True,NYY,"L,5-7",41,35,5,9,0,0,0,3,4,0,8,1,0,1,1,0,0,1,0.237,0.313,0.389,0.702,9,10,R,G.Cole(48),0.2571428571428571,0.34146341463414637,0.2571428571428571,0.5986062717770035
148,148,148,148,149,Sep 16,True,NYY,"L,3-6",33,30,3,4,2,0,1,3,2,0,12,0,0,1,0,0,0,0,0.236,0.312,0.388,0.701,3,9,R,L.Weaver(47),0.13333333333333333,0.18181818181818182,0.3,0.4818181818181818
149,149,149,149,150,Sep 17,True,NYY,"W,3-2",33,33,3,8,3,0,1,3,0,0,10,0,0,0,1,0,1,0,0.237,0.312,0.389,0.701,6,11,L,C.Rodón(60),0.24242424242424243,0.24242424242424243,0.42424242424242425,0.6666666666666667
150,150,150,150,151,Sep 19,False,CHC,"L,1-14",34,31,1,5,0,0,1,1,3,0,16,0,0,0,0,1,0,0,0.236,0.312,0.388,0.699,6,12,R,J.Assad(60),0.16129032258064516,0.23529411764705882,0.25806451612903225,0.49335863377609107
151,151,151,151,152,Sep 20,False,CHC,"W,13-7",46,42,13,15,2,0,3,13,3,0,12,1,0,0,0,0,0,0,0.237,0.312,0.39,0.702,6,9,L,J.Steele(25),0.35714285714285715,0.41304347826086957,0.6190476190476191,1.0320910973084887
152,152,152,152,153,Sep 21,False,CHC,"W,8-6",43,37,8,11,3,1,1,8,6,0,9,0,0,0,0,0,2,0,0.238,0.313,0.391,0.704,8,11,R,K.Hendricks(53),0.2972972972972973,0.3953488372093023,0.5135135135135135,0.9088623507228157
153,153,153,153,154,Sep 22,False,CIN,"W,7-5",43,34,7,8,1,0,4,7,7,0,15,1,0,1,1,1,1,0,0.238,0.313,0.392,0.706,9,12,L,A.Abbott(52),0.23529411764705882,0.37209302325581395,0.6176470588235294,0.9897400820793434
154,154,154,154,155,Sep 23,False,CIN,"W,13-12",47,42,13,16,3,0,1,13,4,0,11,1,0,0,0,0,0,1,0.239,0.315,0.393,0.708,7,9,R,C.Phillips(51),0.38095238095238093,0.44680851063829785,0.5238095238095238,0.9706180344478217
155,155,155,155,156,Sep 24,False,CIN,"L,2-4",38,33,2,7,3,0,1,2,5,0,7,0,0,0,0,1,0,0,0.238,0.315,0.393,0.708,9,11,L,B.Williamson(49),0.21212121212121213,0.3157894736842105,0.3939393939393939,0.7097288676236044
156,156,156,156,157,Sep 26,False,PHI,"L,2-3",35,34,2,5,0,0,2,2,1,0,12,0,0,0,0,1,1,0,0.238,0.314,0.393,0.706,4,10,R,A.Nola(70),0.14705882352941177,0.17142857142857143,0.3235294117647059,0.49495798319327733
157,157,157,157,158,Sep 27,False,PHI,"L,6-7",41,37,6,11,1,1,0,5,4,0,13,0,0,0,0,1,1,0,0.238,0.314,0.393,0.707,8,9,L,R.Suárez(24),0.2972972972972973,0.36585365853658536,0.3783783783783784,0.7442320369149638
158,158,158,158,159,Sep 28,False,PHI,"W,3-2",39,37,3,11,2,0,0,3,2,0,10,0,0,0,0,1,0,0,0.239,0.314,0.392,0.707,9,9,R,Z.Wheeler(54),0.2972972972972973,0.3333333333333333,0.35135135135135137,0.6846846846846847
159,159,159,159,160,Sep 29,True,MIA,"L,3-4",39,35,3,9,2,0,0,2,4,0,9,0,0,0,1,2,1,0,0.239,0.314,0.392,0.706,9,9,R,E.Cabrera(39),0.2571428571428571,0.3333333333333333,0.3142857142857143,0.6476190476190475
160,160,160,160,161,Sep 30,True,MIA,"L,3-7",42,39,3,12,3,0,0,2,1,0,14,1,1,0,0,0,0,0,0.239,0.314,0.392,0.706,12,11,R,J.Chargois(50),0.3076923076923077,0.3333333333333333,0.38461538461538464,0.717948717948718
161,161,161,161,162,Oct 1,True,MIA,"W,3-0",34,29,3,6,4,1,0,3,5,0,9,0,0,0,0,0,0,2,0.239,0.315,0.392,0.707,7,11,L,R.Weathers(70),0.20689655172413793,0.3235294117647059,0.41379310344827586,0.7373225152129818
